"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|10,"Height_LF"|"mm"|0|255|10,"Height_LR"|"mm"|0|80|10,"Height_RR"|"mm"|0|255|10,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"Log_Button"|""|0.0|10.0|10,"WaterTemp"|"C"|0|150|50,"RPM"|"tr/min"|0|14000|50,"TPS"|"%"|0|100|50,"AirTemp"|"C"|0|150|50,"MAP"|"KPa"|0|100|50,"Lambda"|""|0.5|1.5|50,"SpeedDTA"|"kph"|0.0|250.0|50,"OilPress"|"KPa"|0|1500|50,"FuelPressur"|"Bar"|0.0|10.0|50,"Batterie"|"V"|0.0|20.0|50,"ConsoKm"|"L/100km"|0.0|200.0|50,"Gear"|""|0|6|50,"AdvIgnition"|"Deg"|-20.0|70.0|50,"Injection"|"ms"|0.0|10.0|50,"ConsoHr"|"L/Hr"|0.0|10000.0|50,"LC_But_Pres"|""|0|1|50,"LC_Active"|""|0|1|50,"TractionOn"|""|0|1|50,"TractionWet"|""|0|1|50,"FanOn"|""|0|1|50,"RD_Speed"|"km/h"|-30|250|50,"RUD_Speed"|"km/h"|-30|250|50,"LD_Speed"|"km/h"|-30|250|50,"LUD_Speed"|"km/h"|-30|250|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
65463,1622986931614,,,,,,,,0.02,-1.14,0.16,-35,1,-1,1.14,,65,11075,69,24,78,0.77,66.4,717,4.83,13.5,35.5,1,42.5,5.54,23.2,0,0,0,1,0,701,3395,204,652,,,,,,,,,,,,,,,,
65483,1622986931634,,,,,,,,0.09,-1.18,0.17,-35,-0,-4,1.19,,65,11140,73,24,80,0.772,66.1,725,4.78,13.5,43.7,1,42.5,5.62,28.5,0,0,0,1,0,649,3,-26892,654,,,,,,,,,,,,,,,,
65503,1622986931653,,,,,,,,0.05,-1.02,-0.01,-35,-0,-4,1.02,,65,11022,73,24,82,0.785,66.6,712,4.85,13.5,43.7,1,42.3,5.78,28.5,0,0,0,1,0,731,-1346,-10399,666,,,,,,,,,,,,,,,,
65523,1622986931673,,,,,,,,0.11,-1.07,-0.18,-35,-0,-3,1.08,,65,11048,74,25,83,0.798,66.4,720,4.83,13.6,43.7,1,42.2,5.72,28.5,0,0,0,1,0,744,771,11576,665,,,,,,,,,,,,,,,,
65543,1622986931693,-0,3,48,34,20,33,-27,0.11,-1.08,0.0,-35,1,-5,1.08,0,65,11295,74,25,84,0.814,65.8,725,4.82,13.6,43.7,1,42.6,5.74,28.5,0,0,0,1,0,676,17336,-10399,658,45.699558,4.910487,62.87,195.9,4,2,4.2,0,0.0,-1,0.0,,0.0,0,0.08,1.0924
65563,1622986931713,,,,,,,,0.19,-0.94,0.14,-35,2,-3,0.95,,65,11261,74,25,85,0.831,66.5,720,4.8,13.5,43.7,1,42.7,5.75,28.5,0,0,0,1,0,709,-14655,16599,665,,,,,,,,,,,,,,,,
65583,1622986931733,,,,,,,,0.2,-1.0,-0.04,-35,2,-0,1.02,,65,11200,74,25,85,0.853,66.6,717,4.82,13.6,45.6,1,42.6,5.63,30.0,0,0,0,1,0,743,19320,16118,666,,,,,,,,,,,,,,,,
65603,1622986931753,,,,,,,,0.23,-1.01,-0.2,-35,2,1,1.03,,65,11377,74,25,86,0.867,66.5,718,4.82,13.6,45.6,1,42.8,5.63,30.0,0,0,0,1,0,693,6208,1524,665,,,,,,,,,,,,,,,,
65623,1622986931773,,,,,,,,0.24,-1.0,-0.02,-35,-1,-3,1.03,,65,11460,61,25,86,0.89,67.9,724,4.83,13.6,45.6,1,42.9,5.5,30.0,0,0,0,1,0,678,-3584,204,679,,,,,,,,,,,,,,,,
65643,1622986931793,0,2,49,36,24,34,-23,0.27,-1.08,0.12,-35,-1,-5,1.12,0,65,11336,41,25,85,0.905,67.9,722,4.86,13.5,45.6,1,42.7,5.34,30.0,0,0,0,1,0,755,24,-3584,674,45.699539,4.910483,65.41,196.0,4,2,4.2,0,0.0,-1,0.0,0.0,0.0,0,0.08,1.0941
65663,1622986931813,,,,,,,,0.26,-1.01,-0.06,-35,0,-4,1.05,,65,11322,20,25,77,0.927,67.1,727,4.87,13.5,45.6,1,42.8,4.67,30.0,0,0,0,1,0,740,-2836,687,679,,,,,,,,,,,,,,,,
65683,1622986931833,,,,,,,,0.27,-1.0,-0.22,-34,2,-2,1.04,,65,11343,11,25,66,0.94,67.4,725,4.8,13.6,34.6,1,43.0,4.18,23.7,0,0,0,1,0,695,-30207,11069,674,,,,,,,,,,,,,,,,
65703,1622986931853,,,,,,,,0.23,-1.08,-0.03,-35,1,-5,1.11,,65,11154,10,25,58,0.95,68.7,729,4.83,13.6,34.6,1,41.7,3.74,23.7,0,0,0,1,0,719,-27404,-12152,692,,,,,,,,,,,,,,,,
65723,1622986931873,,,,,,,,0.32,-1.04,0.01,-35,1,-1,1.09,,65,10901,11,25,51,0.967,69.2,719,4.85,13.6,34.6,1,39.1,3.41,23.7,0,0,0,1,0,725,-3488,-31068,685,,,,,,,,,,,,,,,,
