"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|10,"Height_LF"|"mm"|0|255|10,"Height_LR"|"mm"|0|80|10,"Height_RR"|"mm"|0|255|10,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"Log_Button"|""|0.0|10.0|10,"WaterTemp"|"C"|0|150|50,"RPM"|"tr/min"|0|14000|50,"TPS"|"%"|0|100|50,"AirTemp"|"C"|0|150|50,"MAP"|"KPa"|0|100|50,"Lambda"|""|0.5|1.5|50,"SpeedDTA"|"kph"|0.0|250.0|50,"OilPress"|"KPa"|0|1500|50,"FuelPressur"|"Bar"|0.0|10.0|50,"Batterie"|"V"|0.0|20.0|50,"ConsoKm"|"L/100km"|0.0|200.0|50,"Gear"|""|0|6|50,"AdvIgnition"|"Deg"|-20.0|70.0|50,"Injection"|"ms"|0.0|10.0|50,"ConsoHr"|"L/Hr"|0.0|10000.0|50,"LC_But_Pres"|""|0|1|50,"LC_Active"|""|0|1|50,"TractionOn"|""|0|1|50,"TractionWet"|""|0|1|50,"FanOn"|""|0|1|50,"RD_Speed"|"km/h"|-30|250|50,"RUD_Speed"|"km/h"|-30|250|50,"LD_Speed"|"km/h"|-30|250|50,"LUD_Speed"|"km/h"|-30|250|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
520163,1622988648815,,,,,,,,0.02,-1.03,-0.31,-34,2,-4,1.03,,89,9679,13,26,34,0.839,65.1,666,4.9,12.9,19.2,1,30.5,2.68,12.5,0,0,1,1,0,616,30720,11566,651,,,,,,,,,,,,,,,,
520183,1622988648835,,,,,,,,0.07,-1.11,-0.45,-35,4,-3,1.11,,89,9546,13,26,33,0.831,64.6,658,4.93,12.8,19.2,1,30.2,2.63,12.5,0,0,1,1,0,616,26688,-30207,649,,,,,,,,,,,,,,,,
520203,1622988648855,,,,,,,,0.05,-1.06,-0.24,-36,5,-2,1.06,,89,9479,12,26,33,0.818,64.7,652,4.81,13.0,19.2,1,30.2,2.61,12.5,0,0,1,1,0,616,26688,4909,641,,,,,,,,,,,,,,,,
520223,1622988648875,,,,,,,,-0.04,-1.02,-0.18,-36,4,-2,1.02,,89,9417,9,26,32,0.804,64.8,652,4.95,12.9,17.1,1,30.0,2.56,11.1,0,0,1,1,0,612,-28304,-8429,648,,,,,,,,,,,,,,,,
520243,1622988648895,-4,2,44,27,27,38,-28,-0.09,-1.06,-0.33,-37,4,-1,1.06,0,89,9342,4,26,29,0.789,64.9,658,4.98,12.9,17.1,1,28.7,2.51,11.1,0,0,1,1,0,602,-30139,-2580,649,45.699638,4.910479,66.21,200.0,9,3,2.0,0,0.0,-1,0.0,0.0,0.0,0,5.81,8.6707
520263,1622988648915,,,,,,,,-0.01,-1.04,-0.38,-38,4,-1,1.04,,89,9295,4,26,27,0.775,63.9,640,4.82,12.9,17.1,1,27.8,2.44,11.1,0,0,1,1,0,580,-30139,-16883,629,,,,,,,,,,,,,,,,
520283,1622988648935,,,,,,,,0.01,-1.1,-0.33,-38,3,0,1.1,,89,9236,4,26,25,0.762,63.6,643,4.86,12.9,17.1,1,27.0,2.43,11.1,0,0,1,1,0,567,-1480,20993,636,,,,,,,,,,,,,,,,
520303,1622988648955,,,,,,,,0.01,-1.07,-0.13,-39,2,-1,1.07,,89,9141,5,26,25,0.752,63.3,648,4.9,13.0,17.1,1,27.0,2.34,11.1,0,0,1,1,0,557,-7939,20993,633,,,,,,,,,,,,,,,,
520323,1622988648975,,,,,,,,-0.01,-0.97,-0.02,-39,1,-1,0.97,,89,9079,14,26,25,0.741,63.8,658,4.85,12.9,17.1,1,27.0,2.47,11.1,0,0,1,1,0,538,-7939,-16046,638,,,,,,,,,,,,,,,,
520343,1622988648995,-1,2,41,23,27,41,-24,0.0,-1.0,0.06,-40,1,0,1.0,0,89,9001,24,26,32,0.731,63.1,634,4.88,12.9,16.3,1,30.0,2.47,10.4,0,0,1,1,0,519,-1,-16883,629,45.699638,4.910479,66.21,200.0,9,3,2.0,0,0.0,-1,0.0,,0.0,0,5.81,8.6724
