"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|10,"Height_LF"|"mm"|0|255|10,"Height_LR"|"mm"|0|80|10,"Height_RR"|"mm"|0|255|10,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"Log_Button"|""|0.0|10.0|10,"WaterTemp"|"C"|0|150|50,"RPM"|"tr/min"|0|14000|50,"TPS"|"%"|0|100|50,"AirTemp"|"C"|0|150|50,"MAP"|"KPa"|0|100|50,"Lambda"|""|0.5|1.5|50,"SpeedDTA"|"kph"|0.0|250.0|50,"OilPress"|"KPa"|0|1500|50,"FuelPressur"|"Bar"|0.0|10.0|50,"Batterie"|"V"|0.0|20.0|50,"ConsoKm"|"L/100km"|0.0|200.0|50,"Gear"|""|0|6|50,"AdvIgnition"|"Deg"|-20.0|70.0|50,"Injection"|"ms"|0.0|10.0|50,"ConsoHr"|"L/Hr"|0.0|10000.0|50,"LC_But_Pres"|""|0|1|50,"LC_Active"|""|0|1|50,"TractionOn"|""|0|1|50,"TractionWet"|""|0|1|50,"FanOn"|""|0|1|50,"RD_Speed"|"km/h"|-30|250|50,"RUD_Speed"|"km/h"|-30|250|50,"LD_Speed"|"km/h"|-30|250|50,"LUD_Speed"|"km/h"|-30|250|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
466163,1622987332321,,,,,,,,-0.0,-0.67,-1.17,-32,6,0,0.67,,85,7884,23,25,44,0.5,56.4,567,4.86,13.1,11.9,1,34.2,2.59,6.9,0,0,1,1,0,388,2524,2524,564,,,,,,,,,,,,,,,,
466183,1622987332341,,,,,,,,-0.02,-0.72,-1.24,-32,6,1,0.72,,85,8023,24,25,49,0.5,55.7,526,4.9,13.1,11.9,1,36.7,1.29,6.9,0,0,1,1,0,379,-22519,-23623,561,,,,,,,,,,,,,,,,
466203,1622987332361,,,,,,,,0.0,-0.63,-1.09,-31,5,3,0.63,,85,8127,24,25,54,0.5,56.7,369,4.89,13.0,11.9,1,37.5,2.96,6.9,0,0,1,1,0,383,2524,2211,567,,,,,,,,,,,,,,,,
466223,1622987332381,,,,,,,,-0.02,-0.63,-1.16,-30,5,4,0.63,,85,8263,24,25,57,0.5,56.2,315,4.96,13.1,20.5,1,39.4,1.74,11.6,0,0,1,1,0,385,2524,-28648,563,,,,,,,,,,,,,,,,
466243,1622987332401,-1,2,40,28,30,41,-8,-0.11,-0.66,-1.15,-29,4,3,0.67,0,85,8438,24,25,60,0.5,56.4,292,4.96,13.0,20.5,1,42.9,3.55,11.6,0,0,1,1,0,395,2524,2211,558,45.699863,4.91029,57.77,192.8,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0,5.28,7.7707
466263,1622987332421,,,,,,,,-0.07,-0.6,-1.05,-28,3,1,0.61,,85,8708,25,25,61,0.5,56.2,280,4.97,13.0,20.5,1,42.6,3.66,11.6,0,0,1,1,0,519,-8962,-23623,562,,,,,,,,,,,,,,,,
466283,1622987332441,,,,,,,,-0.05,-0.6,-0.99,-27,3,2,0.6,,85,8967,28,25,62,0.5,55.4,290,4.9,13.0,20.5,1,40.2,2.33,11.6,0,0,1,1,0,559,-2934,-18032,558,,,,,,,,,,,,,,,,
466303,1622987332461,,,,,,,,-0.06,-0.49,-0.78,-26,1,1,0.49,,85,9186,31,25,64,0.5,55.9,329,4.81,13.0,20.5,1,40.7,3.73,11.6,0,0,1,1,0,567,-8962,-32504,559,,,,,,,,,,,,,,,,
466323,1622987332481,,,,,,,,-0.1,-0.39,-0.7,-25,0,-1,0.4,,85,9124,35,25,68,0.5,56.0,366,4.83,13.0,28.9,1,41.3,4.24,16.2,0,0,1,1,0,567,2104,12552,560,,,,,,,,,,,,,,,,
466343,1622987332501,0,2,39,31,27,35,-8,-0.03,-0.33,-0.67,-24,-1,-1,0.33,0,85,8941,38,25,73,0.5,56.2,413,4.88,13.0,28.9,1,41.6,4.63,16.2,0,0,1,1,0,570,-32248,-29984,557,45.699852,4.910306,56.77,192.8,7,3,2.4,0,0.0,-1,0.0,,0.0,0,5.28,7.7724
466363,1622987332521,,,,,,,,-0.01,-0.24,-0.68,-23,-1,-0,0.24,,85,8932,41,25,76,0.5,56.4,479,4.87,12.9,28.9,1,41.5,5.02,16.2,0,0,1,1,0,563,-8186,-8186,564,,,,,,,,,,,,,,,,
466383,1622987332541,,,,,,,,-0.06,-0.17,-0.54,-22,-3,-1,0.18,,85,9084,44,25,80,0.5,56.0,535,4.85,12.9,28.9,1,39.9,5.53,16.2,0,0,1,1,0,563,-22519,-30159,560,,,,,,,,,,,,,,,,
466403,1622987332561,,,,,,,,-0.13,-0.14,-0.62,-21,-2,-4,0.19,,85,9204,45,25,82,0.5,56.6,562,4.9,13.0,28.9,1,39.2,5.82,16.2,0,0,1,1,0,565,-22359,1267,566,,,,,,,,,,,,,,,,
466423,1622987332581,,,,,,,,-0.04,-0.18,-0.73,-21,-1,-3,0.18,,85,9314,46,25,84,0.5,56.6,597,4.88,12.9,47.0,1,38.8,6.13,26.5,0,0,1,1,0,576,2216,-3210,566,,,,,,,,,,,,,,,,
466443,1622987332601,-1,2,39,33,26,31,-11,0.04,-0.17,-0.84,-20,-1,-1,0.17,0,85,9351,46,25,85,0.5,56.7,617,4.95,13.0,47.0,1,38.8,6.34,26.5,0,0,1,1,0,592,-32504,15649,567,45.699844,4.910322,56.25,192.8,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0,5.28,7.774
466463,1622987332621,,,,,,,,0.03,-0.06,-0.6,-20,-2,-3,0.07,,85,9384,46,25,86,0.5,57.3,633,4.92,13.0,47.0,1,38.8,6.37,26.5,0,0,1,1,0,587,14504,-12040,568,,,,,,,,,,,,,,,,
466483,1622987332641,,,,,,,,-0.02,-0.07,-0.41,-20,-2,-4,0.07,,85,9417,43,25,86,0.5,57.3,627,4.91,12.9,47.0,1,38.8,6.24,26.5,0,0,1,1,0,589,2216,6273,573,,,,,,,,,,,,,,,,
466503,1622987332661,,,,,,,,0.08,-0.15,-0.54,-19,-1,-3,0.17,,85,9450,36,25,85,0.5,57.5,626,4.88,13.0,47.0,1,38.8,5.95,26.5,0,0,1,1,0,591,12552,-13043,575,,,,,,,,,,,,,,,,
466523,1622987332681,,,,,,,,0.07,-0.06,-0.33,-19,-3,-5,0.1,,86,9551,27,25,80,0.5,58.3,637,4.91,13.0,43.0,1,40.0,5.03,25.1,0,0,1,1,0,597,1780,17344,583,,,,,,,,,,,,,,,,
466543,1622987332703,0,2,43,37,23,28,-13,0.07,-0.15,-0.47,-19,-2,-5,0.17,0,86,9615,21,25,74,0.5,58.1,643,4.91,13.0,43.0,1,41.2,4.36,25.1,0,0,1,1,0,608,1760,-7939,589,45.699833,4.910336,57.73,192.8,7,3,2.4,0,0.0,-1,0.0,,0.0,0,5.28,7.7757
466563,1622987332723,,,,,,,,0.15,-0.22,-0.6,-19,-2,-3,0.27,,86,9605,19,25,69,0.5,58.6,648,4.9,13.0,43.0,1,41.2,2.77,25.1,0,0,1,1,0,611,-30159,-3446,585,,,,,,,,,,,,,,,,
