"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|10,"Height_LF"|"mm"|0|255|10,"Height_LR"|"mm"|0|80|10,"Height_RR"|"mm"|0|255|10,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"Log_Button"|""|0.0|10.0|10,"WaterTemp"|"C"|0|150|50,"RPM"|"tr/min"|0|14000|50,"TPS"|"%"|0|100|50,"AirTemp"|"C"|0|150|50,"MAP"|"KPa"|0|100|50,"Lambda"|""|0.5|1.5|50,"SpeedDTA"|"kph"|0.0|250.0|50,"OilPress"|"KPa"|0|1500|50,"FuelPressur"|"Bar"|0.0|10.0|50,"Batterie"|"V"|0.0|20.0|50,"ConsoKm"|"L/100km"|0.0|200.0|50,"Gear"|""|0|6|50,"AdvIgnition"|"Deg"|-20.0|70.0|50,"Injection"|"ms"|0.0|10.0|50,"ConsoHr"|"L/Hr"|0.0|10000.0|50,"LC_But_Pres"|""|0|1|50,"LC_Active"|""|0|1|50,"TractionOn"|""|0|1|50,"TractionWet"|""|0|1|50,"FanOn"|""|0|1|50,"RD_Speed"|"km/h"|-30|250|50,"RUD_Speed"|"km/h"|-30|250|50,"LD_Speed"|"km/h"|-30|250|50,"LUD_Speed"|"km/h"|-30|250|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
285063,1622987151216,,,,,,,,-0.09,-0.75,-0.73,-35,6,-3,0.75,,86,6825,8,25,28,0.869,52.5,575,4.93,13.2,12.6,1,27.3,2.05,6.8,0,0,1,1,0,323,32033,1248,524,,,,,,,,,,,,,,,,
285083,1622987151236,,,,,,,,-0.09,-0.84,-0.5,-38,3,-5,0.84,,86,6742,13,25,30,0.883,52.1,568,4.97,13.2,12.0,1,28.0,2.01,6.3,0,0,1,1,0,313,10305,-32248,521,,,,,,,,,,,,,,,,
285103,1622987151256,,,,,,,,-0.11,-0.82,-0.63,-40,5,-1,0.83,,86,6653,19,25,34,0.897,52.5,492,4.89,13.2,12.0,1,29.2,2.06,6.3,0,0,1,1,0,310,16648,6274,525,,,,,,,,,,,,,,,,
285123,1622987151276,,,,,,,,-0.08,-0.9,-0.41,-42,3,-4,0.9,,85,6658,21,25,40,0.919,52.6,366,4.93,13.2,12.0,1,30.7,2.55,6.3,0,0,1,1,0,303,-17956,-9212,523,,,,,,,,,,,,,,,,
285143,1622987151296,1,2,42,18,31,43,-41,-0.16,-0.85,-0.54,-44,4,-2,0.86,0,85,6701,23,25,46,0.94,51.5,311,4.88,13.1,12.0,1,32.4,2.51,6.3,0,0,1,1,0,304,-23367,10408,515,45.700008,4.910049,51.96,191.4,7,3,2.4,0,0.0,-1,0.0,,0.0,0,2.88,4.7524
285163,1622987151316,,,,,,,,-0.15,-0.92,-0.33,-45,3,-2,0.93,,85,6761,23,24,52,0.962,52.0,288,5.02,13.2,12.0,1,34.4,2.51,6.3,0,0,1,1,0,303,8488,1248,520,,,,,,,,,,,,,,,,
285183,1622987151336,,,,,,,,-0.16,-0.86,-0.47,-46,4,1,0.87,,85,6929,23,24,57,0.984,51.6,325,4.91,13.2,15.2,1,36.6,2.56,8.0,0,0,1,1,0,305,-16384,2524,520,,,,,,,,,,,,,,,,
285203,1622987151356,,,,,,,,-0.18,-0.93,-0.6,-47,4,1,0.95,,85,7043,23,24,61,0.997,51.7,332,4.95,13.2,15.2,1,38.3,2.73,8.0,0,0,1,1,0,308,8488,-14,515,,,,,,,,,,,,,,,,
285223,1622987151376,,,,,,,,-0.22,-1.02,-0.38,-48,2,-2,1.04,,85,7156,24,24,64,1.009,51.0,306,4.93,13.2,15.2,1,39.2,3.2,8.0,0,0,1,1,0,311,-16384,15679,510,,,,,,,,,,,,,,,,
285243,1622987151396,-1,2,40,20,28,42,-23,-0.19,-1.08,-0.42,-49,2,-2,1.09,0,85,7148,25,24,67,1.022,51.4,289,4.88,13.2,15.2,1,40.1,3.63,8.0,0,0,1,1,0,350,8488,17136,514,45.700001,4.910064,49.94,191.3,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0,2.88,4.7541
285263,1622987151416,,,,,,,,-0.15,-1.01,-0.56,-49,3,-1,1.02,,85,7170,27,24,71,1.031,50.9,300,4.88,13.2,15.2,1,41.0,3.89,8.0,0,0,1,1,0,362,30272,-3856,509,,,,,,,,,,,,,,,,
285283,1622987151436,,,,,,,,-0.15,-0.95,-0.68,-49,3,1,0.96,,85,7292,29,24,75,1.018,51.0,293,4.9,13.1,26.6,1,41.6,4.12,13.6,0,0,1,1,0,371,-3210,17136,510,,,,,,,,,,,,,,,,
285303,1622987151456,,,,,,,,-0.16,-0.93,-0.77,-48,3,1,0.95,,85,7307,30,24,79,1.004,50.8,290,4.94,13.1,26.6,1,42.1,4.2,13.6,0,0,1,1,0,400,-16384,6274,507,,,,,,,,,,,,,,,,
285323,1622987151476,,,,,,,,-0.21,-0.92,-0.73,-47,3,2,0.95,,85,7402,30,24,81,0.991,50.2,323,4.91,13.0,26.6,1,41.5,4.29,13.6,0,0,1,1,0,426,32033,-21872,502,,,,,,,,,,,,,,,,
