"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|10,"Height_LF"|"mm"|0|255|10,"Height_LR"|"mm"|0|80|10,"Height_RR"|"mm"|0|255|10,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"Log_Button"|""|0.0|10.0|10,"WaterTemp"|"C"|0|150|50,"RPM"|"tr/min"|0|14000|50,"TPS"|"%"|0|100|50,"AirTemp"|"C"|0|150|50,"MAP"|"KPa"|0|100|50,"Lambda"|""|0.5|1.5|50,"SpeedDTA"|"kph"|0.0|250.0|50,"OilPress"|"KPa"|0|1500|50,"FuelPressur"|"Bar"|0.0|10.0|50,"Batterie"|"V"|0.0|20.0|50,"ConsoKm"|"L/100km"|0.0|200.0|50,"Gear"|""|0|6|50,"AdvIgnition"|"Deg"|-20.0|70.0|50,"Injection"|"ms"|0.0|10.0|50,"ConsoHr"|"L/Hr"|0.0|10000.0|50,"LC_But_Pres"|""|0|1|50,"LC_Active"|""|0|1|50,"TractionOn"|""|0|1|50,"TractionWet"|""|0|1|50,"FanOn"|""|0|1|50,"RD_Speed"|"km/h"|-30|250|50,"RUD_Speed"|"km/h"|-30|250|50,"LD_Speed"|"km/h"|-30|250|50,"LUD_Speed"|"km/h"|-30|250|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
33063,1625564642126,,,,,,,,0.12,-0.01,1.82,-0,-2,-5,0.12,,43,4584,7,32,56,0.982,0.0,620,4.91,13.4,0.0,1,27.1,2.62,5.7,0,0,0,1,0,0,250,250,0,,,,,,,,,,,,,,,,
33083,1625564642146,,,,,,,,0.13,-0.02,1.84,-0,-2,-6,0.13,,43,4484,7,32,55,0.984,0.0,624,4.88,13.4,0.0,1,25.5,2.55,5.7,0,0,0,1,0,0,250,250,0,,,,,,,,,,,,,,,,
33103,1625564642166,,,,,,,,0.17,-0.03,1.69,-0,-1,-5,0.18,,43,4547,7,32,56,0.986,0.0,619,4.88,13.4,0.0,1,26.6,2.59,5.7,0,0,0,1,0,0,250,250,0,,,,,,,,,,,,,,,,
33123,1625564642186,,,,,,,,0.2,-0.05,1.55,-0,0,-5,0.21,,43,4506,7,32,56,0.988,0.0,626,4.88,13.4,0.0,1,26.1,2.58,5.4,0,0,0,1,0,0,250,250,0,,,,,,,,,,,,,,,,
33143,1625564642206,-0,3,44,45,33,32,9,0.24,-0.06,1.42,-0,1,-4,0.25,0,43,4471,7,32,56,0.99,0.0,620,4.9,13.4,0.0,1,25.6,2.55,5.4,0,0,0,1,0,0,250,250,0,52.957214,6.521231,0.0,28.5,9,2,1.7,0,0.0,-1,0.0,,0.0,0,0.0,0.5524
33163,1625564642226,,,,,,,,0.27,-0.1,1.3,-0,2,-4,0.29,,43,4487,7,32,56,0.992,0.0,625,4.91,13.4,0.0,1,25.8,2.57,5.4,0,0,0,1,0,0,250,250,0,,,,,,,,,,,,,,,,
33183,1625564642246,,,,,,,,0.3,-0.11,1.19,-0,2,-4,0.32,,43,4455,7,32,56,0.994,0.0,623,4.85,13.4,0.0,1,25.4,1.42,5.4,0,0,0,1,0,0,250,250,0,,,,,,,,,,,,,,,,
33203,1625564642266,,,,,,,,0.32,-0.12,1.12,-0,3,-4,0.34,,43,4436,7,32,56,0.996,0.0,621,4.87,13.3,0.0,1,25.2,2.53,5.4,0,0,0,1,0,0,250,250,0,,,,,,,,,,,,,,,,
33223,1625564642286,,,,,,,,0.34,-0.1,1.07,-0,2,-5,0.36,,43,4435,7,32,57,0.998,0.0,625,4.91,13.4,0.0,1,25.4,2.55,5.2,0,0,0,1,0,0,250,250,0,,,,,,,,,,,,,,,,
33243,1625564642306,0,3,44,46,33,32,9,0.35,-0.09,1.25,-0,2,-6,0.36,0,43,4416,7,32,57,0.998,0.0,619,4.88,13.4,0.0,1,25.2,2.52,5.2,0,0,0,1,0,0,250,250,0,52.957214,6.521231,0.0,28.5,9,2,1.7,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.5541
