SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/Hr;L/100K;

1349 ;0:00,10 ;0 ;6 ;80;60;98;0,518 ;1,9 ;1,8 ;1,8 ;1,8 ;0 ;1,02 ;1,21 ;11,6 ;-5 ;0,00 ;0,0 ;0 ;0 ;0 ;0,0;0,0;
1349 ;0:00,20 ;0 ;6 ;80;60;98;0,529 ;1,9 ;1,9 ;1,9 ;1,9 ;0 ;1,02 ;1,21 ;11,5 ;0 ;0,00 ;0,0 ;0 ;0 ;0 ;0,0;0,0;
1349 ;0:00,30 ;0 ;6 ;80;60;98;0,535 ;1,9 ;1,9 ;1,9 ;2,0 ;0 ;1,02 ;1,21 ;12,8 ;0 ;0,00 ;0,0 ;0 ;0 ;0 ;0,0;0,0;
1349 ;0:00,40 ;0 ;6 ;80;60;98;0,537 ;2,0 ;2,0 ;2,0 ;2,0 ;0 ;1,02 ;1,21 ;12,8 ;0 ;0,00 ;0,0 ;0 ;0 ;0 ;0,0;0,0;
1349 ;0:00,50 ;67 ;6 ;80;60;98;0,525 ;1,7 ;1,9 ;1,9 ;1,8 ;0 ;1,67 ;1,21 ;11,4 ;-5 ;4,53 ;20,0 ;0 ;0 ;11 ;0,0;0,0;
1349 ;0:00,60 ;67 ;6 ;80;60;98;0,526 ;1,7 ;1,4 ;1,4 ;1,8 ;0 ;4,92 ;1,21 ;12,6 ;0 ;4,53 ;20,0 ;0 ;0 ;11 ;0,1;0,0;
1349 ;0:00,70 ;67 ;6 ;80;60;98;0,533 ;1,2 ;1,4 ;1,4 ;1,3 ;0 ;4,97 ;1,21 ;12,7 ;-7 ;4,53 ;20,0 ;0 ;0 ;11 ;0,1;0,0;
1349 ;0:00,80 ;67 ;6 ;80;60;98;0,539 ;1,2 ;1,4 ;1,4 ;1,3 ;0 ;4,97 ;1,20 ;12,7 ;-7 ;4,53 ;20,0 ;0 ;0 ;11 ;0,1;0,0;
1349 ;0:00,90 ;0 ;6 ;79;60;98;0,533 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,67 ;1,24 ;11,7 ;-1 ;0,00 ;0,0 ;0 ;0 ;0 ;0,0;0,0;
1349 ;0:01,00 ;0 ;6 ;79;60;98;0,533 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,67 ;1,24 ;11,8 ;-1 ;0,00 ;0,0 ;0 ;0 ;0 ;0,0;0,0;
1349 ;0:01,10 ;0 ;6 ;80;60;98;0,535 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,61 ;1,26 ;11,8 ;-1 ;0,00 ;0,0 ;0 ;0 ;0 ;0,0;0,0;
1349 ;0:01,20 ;0 ;6 ;79;60;98;0,534 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,58 ;1,26 ;11,8 ;-1 ;0,00 ;0,0 ;0 ;0 ;0 ;0,0;0,0;
1349 ;0:01,30 ;430 ;6 ;79;60;98;0,535 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,78 ;1,27 ;11,7 ;-1 ;4,55 ;20,0 ;0 ;0 ;11 ;0,0;0,0;
