"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"EngineTemp"|"F"|0|300|1,"OilTemp"|"F"|0|300|1,"OilPress"|"PSI"|0|150|25,"Battery"|"Volts"|0.0|20.0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"RPM"|""|0|10000|25,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
278083,1616770645347,,,16,,,-0.32,-0.01,0.71,-3,17,-8,0.32,0,,,,,,,,,,,,,,,,
278123,1616770645387,,,17,,,-0.25,-0.0,0.95,-3,23,-15,0.25,0,,,,,,,,,,,,,,,,
278163,1616770645427,,,17,,,-0.23,-0.09,1.15,-4,23,-15,0.24,0,,,,,,,,,,,,,,,,
278203,1616770645467,,,15,,,-0.33,-0.07,0.95,-5,13,-7,0.34,0,,,,,,,,,,,,,,,,
278243,1616770645507,,,16,,,-0.26,-0.06,1.15,-6,21,-14,0.26,0,45.847061,5.178252,39.53,696.4,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0,0.71,4.6374
278283,1616770645547,,,18,,,-0.55,-0.11,0.91,-5,16,-10,0.56,0,,,,,,,,,,,,,,,,
278323,1616770645587,,,16,,,-0.56,-0.04,0.72,-4,11,-6,0.56,0,,,,,,,,,,,,,,,,
278363,1616770645627,,,17,,,-0.62,0.11,0.6,-2,3,-1,0.63,0,,,,,,,,,,,,,,,,
278403,1616770645667,,,17,,,-0.49,0.13,0.87,-1,16,-11,0.51,0,,,,,,,,,,,,,,,,
278443,1616770645707,,,17,,,-0.51,0.15,1.0,1,26,-23,0.53,0,45.847076,5.178214,38.44,696.5,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0,0.71,4.6407
278483,1616770645747,,,16,,,-0.28,0.35,0.79,3,16,-18,0.45,0,,,,,,,,,,,,,,,,
278523,1616770645787,,,17,,,-0.2,0.32,0.66,4,25,-22,0.38,0,,,,,,,,,,,,,,,,
278563,1616770645829,,,17,,,-0.28,0.39,0.55,4,15,-14,0.48,0,,,,,,,,,,,,,,,,
278603,1616770645869,,,17,,,-0.2,0.32,0.47,4,7,-9,0.38,0,,,,,,,,,,,,,,,,
278643,1616770645908,,,16,,,-0.14,0.27,0.4,4,2,-5,0.3,0,45.847084,5.178178,35.87,696.5,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0,0.72,4.6441
278683,1616770645948,,,15,,,-0.12,0.18,-0.06,1,-8,0,0.22,0,,,,,,,,,,,,,,,,
278723,1616770645988,,,15,,,0.02,0.14,-0.07,1,-2,-1,0.14,0,,,,,,,,,,,,,,,,
278763,1616770646022,,,14,,,0.09,0.22,-0.12,0,1,-3,0.24,0,,,,,,,,,,,,,,,,
278803,1616770646062,,,15,,,-0.02,0.29,-0.37,-0,-3,1,0.29,0,,,,,,,,,,,,,,,,
278843,1616770646108,,,14,,,-0.11,0.19,-0.32,-1,8,-4,0.22,0,45.847096,5.178146,32.98,696.3,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.72,4.6474
278883,1616770646148,,,16,,,0.04,0.15,-0.24,-2,2,-1,0.15,0,,,,,,,,,,,,,,,,
278923,1616770646188,,,16,,,-0.18,0.04,-0.22,-3,1,1,0.19,0,,,,,,,,,,,,,,,,
278963,1616770646228,,,15,,,0.11,0.07,0.2,-3,9,-4,0.13,0,,,,,,,,,,,,,,,,
279003,1616770646268,,,15,,,0.11,-0.02,0.18,-4,-3,1,0.11,0,,,,,,,,,,,,,,,,
279043,1616770646308,302,191,15,0.18,13.36,-0.01,0.05,0.13,-4,1,-2,0.05,0,45.847103,5.178116,29.83,696.3,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.72,4.6507
279083,1616770646348,,,15,,,0.15,0.09,0.26,-5,-1,-2,0.18,0,,,,,,,,,,,,,,,,
279123,1616770646388,,,15,,,-0.07,0.01,0.19,-5,-2,1,0.07,0,,,,,,,,,,,,,,,,
279163,1616770646428,,,16,,,0.13,0.13,0.53,-5,7,-5,0.18,0,,,,,,,,,,,,,,,,
279203,1616770646468,,,15,,,0.2,0.06,0.45,-6,10,-5,0.2,0,,,,,,,,,,,,,,,,
279243,1616770646510,,,16,,,0.19,-0.13,0.38,-6,8,-4,0.23,0,45.847115,5.178087,30.04,696.3,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.72,4.654
279283,1616770646550,,,14,,,0.18,-0.09,-0.07,-6,1,1,0.2,0,,,,,,,,,,,,,,,,
279323,1616770646590,,,15,,,0.18,-0.15,-0.08,-5,2,1,0.23,0,,,,,,,,,,,,,,,,
279363,1616770646630,,,14,,,0.26,-0.14,-0.08,-7,-1,-2,0.3,0,,,,,,,,,,,,,,,,
279403,1616770646670,,,15,,,0.29,-0.07,0.06,-7,7,-3,0.3,0,,,,,,,,,,,,,,,,
279443,1616770646710,,,14,,,0.26,-0.08,0.07,-7,12,-5,0.27,0,45.847122,5.178059,28.72,696.4,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.72,4.6574
279483,1616770646750,,,16,,,-0.11,-0.21,-0.33,-6,9,-3,0.24,0,,,,,,,,,,,,,,,,
279523,1616770646790,,,12,,,0.06,-0.15,-0.65,-5,-6,9,0.16,0,,,,,,,,,,,,,,,,
279563,1616770646830,,,15,,,0.08,-0.06,-0.5,-5,13,-2,0.1,0,,,,,,,,,,,,,,,,
279603,1616770646870,,,16,,,-0.13,-0.03,-0.79,-3,13,-3,0.13,0,,,,,,,,,,,,,,,,
279643,1616770646909,,,16,,,-0.11,0.02,-0.66,-0,13,2,0.11,0,45.847126,5.178031,28.2,696.3,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.72,4.6607
279683,1616770646949,,,16,,,-0.24,0.14,-0.56,-1,17,-1,0.28,0,,,,,,,,,,,,,,,,
279723,1616770646989,,,16,,,-0.08,0.12,-0.43,-0,5,5,0.14,0,,,,,,,,,,,,,,,,
279763,1616770647025,,,17,,,-0.06,0.16,0.03,1,-2,6,0.17,0,,,,,,,,,,,,,,,,
279803,1616770647065,,,16,,,-0.19,0.1,0.3,2,-2,6,0.21,0,,,,,,,,,,,,,,,,
279843,1616770647109,,,17,,,-0.49,0.11,0.28,3,-4,5,0.5,0,45.847134,5.178005,25.79,696.3,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.73,4.6641
279883,1616770647149,,,16,,,-0.54,0.1,-0.11,3,-12,6,0.55,0,,,,,,,,,,,,,,,,
279923,1616770647189,,,17,,,-0.69,0.16,0.07,4,-28,5,0.71,0,,,,,,,,,,,,,,,,
279963,1616770647227,,,17,,,-0.82,0.19,0.44,5,-26,5,0.84,0,,,,,,,,,,,,,,,,
280003,1616770647267,,,17,,,-0.65,0.06,0.06,6,-13,5,0.66,0,,,,,,,,,,,,,,,,
280043,1616770647309,265,196,16,0.18,13.55,-0.71,-0.0,0.32,6,-12,4,0.71,0,45.847137,5.177979,24.58,696.4,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.73,4.6674
280083,1616770647349,,,16,,,-0.68,0.01,0.64,5,11,-0,0.68,0,,,,,,,,,,,,,,,,
280123,1616770647389,,,15,,,-0.42,0.03,0.29,5,28,0,0.42,0,,,,,,,,,,,,,,,,
280163,1616770647429,,,17,,,-0.33,0.06,0.26,4,18,-1,0.33,0,,,,,,,,,,,,,,,,
280203,1616770647469,,,16,,,-0.46,0.01,0.33,4,11,-0,0.46,0,,,,,,,,,,,,,,,,
280243,1616770647507,,,17,,,-0.49,0.01,0.5,3,12,-1,0.49,0,45.847141,5.177957,21.98,696.3,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.73,4.6707
280283,1616770647547,,,15,,,-0.45,0.02,0.4,2,14,-2,0.45,0,,,,,,,,,,,,,,,,
280323,1616770647587,,,15,,,-0.39,0.05,0.36,2,9,0,0.4,0,,,,,,,,,,,,,,,,
280363,1616770647627,,,17,,,-0.39,0.04,0.16,1,6,1,0.4,0,,,,,,,,,,,,,,,,
280403,1616770647667,,,16,,,-0.3,0.05,0.49,1,7,-1,0.3,0,,,,,,,,,,,,,,,,
280443,1616770647709,,,15,,,-0.26,0.06,0.72,1,5,-1,0.27,0,45.847141,5.177937,18.96,696.5,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.73,4.674
280483,1616770647749,,,16,,,-0.23,0.04,0.52,0,2,1,0.24,0,,,,,,,,,,,,,,,,
280523,1616770647789,,,15,,,-0.19,0.04,0.66,0,4,-0,0.2,0,,,,,,,,,,,,,,,,
280563,1616770647827,,,15,,,-0.15,0.0,0.52,-0,3,0,0.15,0,,,,,,,,,,,,,,,,
280603,1616770647867,,,16,,,-0.13,-0.01,0.69,-0,1,0,0.13,0,,,,,,,,,,,,,,,,
280643,1616770647908,,,16,,,-0.06,0.01,0.84,-0,2,-0,0.07,0,45.847145,5.177919,16.88,696.6,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.73,4.6774
280683,1616770647948,,,15,,,-0.06,0.01,0.59,-0,-1,0,0.06,0,,,,,,,,,,,,,,,,
280723,1616770647988,,,15,,,0.02,-0.02,0.79,-1,1,-1,0.03,0,,,,,,,,,,,,,,,,
280763,1616770648024,,,15,,,0.01,-0.01,0.64,-1,1,-0,0.01,0,,,,,,,,,,,,,,,,
280803,1616770648064,,,15,,,0.09,0.03,0.58,-1,2,0,0.09,0,,,,,,,,,,,,,,,,
280843,1616770648108,,,15,,,0.11,0.01,0.33,-1,0,1,0.11,0,45.847149,5.177903,15.27,696.7,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.73,4.6807
280883,1616770648148,,,15,,,0.17,0.01,0.65,-1,-0,0,0.17,0,,,,,,,,,,,,,,,,
280923,1616770648188,,,16,,,0.12,0.06,0.46,-0,-1,2,0.13,0,,,,,,,,,,,,,,,,
280963,1616770648230,,,15,,,0.07,0.05,0.45,-0,-3,1,0.08,0,,,,,,,,,,,,,,,,
281003,1616770648270,,,15,,,0.17,0.05,0.19,0,-0,1,0.18,0,,,,,,,,,,,,,,,,
281043,1616770648310,302,191,15,0.18,13.58,0.19,0.07,0.03,1,-13,4,0.2,0,45.847153,5.177889,13.99,696.4,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.73,4.6841
281083,1616770648350,,,16,,,0.24,0.07,-0.07,2,-7,3,0.25,0,,,,,,,,,,,,,,,,
281123,1616770648390,,,15,,,0.41,0.13,0.27,2,-8,2,0.43,0,,,,,,,,,,,,,,,,
281163,1616770648430,,,15,,,0.33,0.07,0.2,3,-8,4,0.34,0,,,,,,,,,,,,,,,,
281203,1616770648470,,,15,,,0.43,0.12,0.54,4,9,-4,0.45,0,,,,,,,,,,,,,,,,
281243,1616770648510,,,16,,,0.34,0.22,0.46,5,4,-0,0.4,0,45.847156,5.177875,13.37,696.1,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.73,4.6874
281283,1616770648550,,,15,,,0.3,0.17,0.75,6,7,-2,0.34,0,,,,,,,,,,,,,,,,
281323,1616770648590,,,16,,,0.23,0.2,0.52,7,3,-1,0.3,0,,,,,,,,,,,,,,,,
281363,1616770648630,,,16,,,0.23,0.08,0.8,8,6,-4,0.24,0,,,,,,,,,,,,,,,,
281403,1616770648670,,,15,,,0.05,0.0,0.8,9,7,-4,0.05,0,,,,,,,,,,,,,,,,
281443,1616770648710,,,17,,,-0.03,0.01,0.83,10,3,-3,0.04,0,45.847156,5.177861,12.87,695.4,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.73,4.6907
281483,1616770648750,,,15,,,0.2,-0.02,0.65,11,8,-4,0.2,0,,,,,,,,,,,,,,,,
281523,1616770648790,,,17,,,0.1,0.11,0.51,12,8,-3,0.15,0,,,,,,,,,,,,,,,,
281563,1616770648830,,,17,,,0.17,0.03,0.79,12,7,-3,0.18,0,,,,,,,,,,,,,,,,
281603,1616770648870,,,15,,,0.22,0.02,0.88,13,5,-1,0.22,0,,,,,,,,,,,,,,,,
281643,1616770648909,,,16,,,0.2,0.02,1.03,13,1,-1,0.2,0,45.84716,5.177846,12.54,694.7,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.73,4.694
281683,1616770648949,,,15,,,0.19,0.02,0.68,13,0,-1,0.19,0,,,,,,,,,,,,,,,,
281723,1616770648989,,,15,,,0.15,0.03,0.65,13,-1,0,0.15,0,,,,,,,,,,,,,,,,
281763,1616770649025,,,15,,,0.1,0.02,0.23,13,2,-1,0.1,0,,,,,,,,,,,,,,,,
281803,1616770649065,,,17,,,0.13,0.01,0.17,13,-2,1,0.13,0,,,,,,,,,,,,,,,,
281843,1616770649109,,,14,,,0.15,0.07,0.52,14,3,-3,0.17,0,45.847164,5.177833,12.7,693.8,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.74,4.6974
281883,1616770649149,,,16,,,-0.1,0.03,0.04,14,16,-13,0.11,0,,,,,,,,,,,,,,,,
281923,1616770649189,,,15,,,0.17,0.12,0.41,15,27,-17,0.21,0,,,,,,,,,,,,,,,,
281963,1616770649229,,,17,,,0.08,0.17,0.35,15,21,-17,0.19,0,,,,,,,,,,,,,,,,
282003,1616770649269,,,15,,,0.19,0.28,0.3,15,8,-9,0.34,0,,,,,,,,,,,,,,,,
282043,1616770649309,302,191,15,0.18,13.31,-0.13,0.17,0.14,16,16,-11,0.22,0,45.847168,5.177821,12.29,693.1,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.74,4.7007
282083,1616770649349,,,16,,,-0.47,0.02,-0.26,16,10,-7,0.47,0,,,,,,,,,,,,,,,,
282123,1616770649389,,,16,,,-0.35,0.04,-0.1,16,17,-11,0.36,0,,,,,,,,,,,,,,,,
282163,1616770649429,,,15,,,-0.22,0.08,0.11,17,17,-9,0.23,0,,,,,,,,,,,,,,,,
282203,1616770649469,,,16,,,-0.12,0.15,0.33,17,7,-6,0.19,0,,,,,,,,,,,,,,,,
282243,1616770649509,,,16,,,-0.13,0.11,0.54,17,12,-6,0.17,0,45.847172,5.177809,12.31,692.2,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.74,4.7041
282283,1616770649549,,,15,,,-0.47,0.12,0.78,17,13,-7,0.48,0,,,,,,,,,,,,,,,,
282323,1616770649589,,,15,,,-0.59,0.17,1.01,16,14,-6,0.61,0,,,,,,,,,,,,,,,,
282363,1616770649629,,,15,,,-0.38,0.17,0.79,15,18,-6,0.42,0,,,,,,,,,,,,,,,,
282403,1616770649669,,,14,,,-0.33,0.18,0.71,14,12,-4,0.37,0,,,,,,,,,,,,,,,,
282443,1616770649709,,,15,,,-0.33,0.17,0.7,13,5,-3,0.37,0,45.847183,5.1778,12.23,692.2,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.74,4.7074
282483,1616770649749,,,15,,,-0.22,0.1,0.75,11,5,-3,0.24,0,,,,,,,,,,,,,,,,
282523,1616770649789,,,15,,,-0.19,0.0,0.67,9,4,-3,0.19,0,,,,,,,,,,,,,,,,
282563,1616770649829,,,16,,,-0.13,-0.04,0.8,6,3,-2,0.14,0,,,,,,,,,,,,,,,,
282603,1616770649869,,,16,,,-0.09,-0.1,0.79,3,3,-2,0.14,0,,,,,,,,,,,,,,,,
282643,1616770649909,,,15,,,-0.11,-0.15,0.61,-0,1,-1,0.18,0,45.847187,5.177793,12.15,692.1,7,2,3.2,0,0.0,-1,0.0,0.0,0.0,0,0.74,4.7107
282683,1616770649949,,,15,,,-0.08,-0.21,0.79,-3,2,-2,0.22,0,,,,,,,,,,,,,,,,
282723,1616770649989,,,15,,,-0.05,-0.27,0.61,-7,4,-2,0.27,0,,,,,,,,,,,,,,,,
282763,1616770650024,,,15,,,-0.03,-0.29,0.66,-11,2,-2,0.29,0,,,,,,,,,,,,,,,,
282803,1616770650064,,,15,,,-0.04,-0.34,0.77,-15,2,-2,0.34,0,,,,,,,,,,,,,,,,
282843,1616770650108,,,16,,,-0.04,-0.33,0.8,-19,2,-3,0.33,0,45.847195,5.177784,12.02,692.1,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0,0.74,4.714
282883,1616770650148,,,15,,,0.01,-0.4,0.96,-23,2,-3,0.4,0,,,,,,,,,,,,,,,,
282923,1616770650188,,,15,,,0.0,-0.4,1.01,-27,2,-3,0.4,0,,,,,,,,,,,,,,,,
282963,1616770650228,,,15,,,-0.01,-0.41,1.03,-30,2,-4,0.41,0,,,,,,,,,,,,,,,,
283003,1616770650268,,,15,,,-0.03,-0.4,1.07,-33,0,-3,0.4,0,,,,,,,,,,,,,,,,
283043,1616770650308,302,185,15,0.18,13.49,-0.07,-0.39,1.24,-36,-2,-3,0.4,0,45.847202,5.177775,11.74,692.4,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0,0.74,4.7174
283083,1616770650348,,,16,,,-0.08,-0.38,1.13,-38,-1,-3,0.39,0,,,,,,,,,,,,,,,,
283123,1616770650388,,,15,,,-0.11,-0.41,1.17,-41,-2,-2,0.42,0,,,,,,,,,,,,,,,,
283163,1616770650428,,,15,,,-0.08,-0.45,0.73,-43,-0,-2,0.45,0,,,,,,,,,,,,,,,,
283203,1616770650468,,,16,,,-0.39,-0.49,0.97,-45,-18,0,0.63,0,,,,,,,,,,,,,,,,
283243,1616770650508,,,15,,,-0.69,-0.59,1.16,-47,-43,2,0.91,0,45.847202,5.177763,11.22,692.7,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0,0.74,4.7207
283283,1616770650548,,,15,,,-0.53,-0.61,1.32,-49,-46,2,0.81,0,,,,,,,,,,,,,,,,
283323,1616770650588,,,15,,,-0.37,-0.61,1.14,-51,-37,0,0.71,0,,,,,,,,,,,,,,,,
283363,1616770650628,,,16,,,-0.58,-0.64,0.86,-53,-36,1,0.86,0,,,,,,,,,,,,,,,,
283403,1616770650668,,,15,,,-0.66,-0.77,0.65,-55,-26,-1,1.01,0,,,,,,,,,,,,,,,,
283443,1616770650708,,,16,,,-0.55,-0.69,0.54,-58,-17,-5,0.88,0,45.847206,5.177749,10.58,691.8,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0,0.74,4.7241
283483,1616770650748,,,15,,,-0.48,-0.63,0.06,-60,-30,6,0.8,0,,,,,,,,,,,,,,,,
283523,1616770650788,,,17,,,-0.36,-0.52,0.07,-62,-20,1,0.63,0,,,,,,,,,,,,,,,,
283563,1616770650828,,,16,,,-0.24,-0.57,0.35,-64,-13,-2,0.62,0,,,,,,,,,,,,,,,,
283603,1616770650868,,,15,,,-0.36,-0.68,-0.1,-65,-20,7,0.76,0,,,,,,,,,,,,,,,,
283643,1616770650909,,,16,,,-0.32,-0.58,-0.2,-65,-17,7,0.66,0,45.847206,5.177737,10.35,691.5,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0,0.74,4.7274
283683,1616770650949,,,16,,,-0.15,-0.39,0.22,-66,-3,-3,0.42,0,,,,,,,,,,,,,,,,
283723,1616770650989,,,15,,,0.01,-0.24,0.56,-66,6,-8,0.24,0,,,,,,,,,,,,,,,,
283763,1616770651023,,,15,,,0.04,-0.23,0.43,-67,5,-5,0.23,0,,,,,,,,,,,,,,,,
283803,1616770651063,,,14,,,-0.03,-0.24,0.18,-67,-18,8,0.24,0,,,,,,,,,,,,,,,,
283843,1616770651107,,,14,,,-0.28,-0.45,0.04,-68,-4,-4,0.53,0,45.847202,5.177726,10.12,691.1,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0,0.74,4.7307
283883,1616770651147,,,15,,,-0.07,-0.21,0.41,-68,-2,-4,0.22,0,,,,,,,,,,,,,,,,
283923,1616770651187,,,16,,,-0.27,-0.39,-0.05,-69,-9,3,0.47,0,,,,,,,,,,,,,,,,
283963,1616770651229,,,16,,,-0.16,-0.34,0.34,-69,8,-7,0.38,0,,,,,,,,,,,,,,,,
284003,1616770651269,,,15,,,-0.16,-0.4,0.0,-69,-7,5,0.43,0,,,,,,,,,,,,,,,,
284043,1616770651307,302,186,15,0.18,13.55,-0.11,-0.36,0.02,-69,10,-7,0.38,0,45.847206,5.177714,9.9,691.1,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0,0.74,4.734
284083,1616770651347,,,15,,,-0.05,-0.47,-0.0,-69,-8,5,0.48,0,,,,,,,,,,,,,,,,
284123,1616770651387,,,15,,,-0.23,-0.64,0.02,-69,4,-7,0.68,0,,,,,,,,,,,,,,,,
284163,1616770651427,,,16,,,-0.11,-0.5,0.39,-68,17,-18,0.51,0,,,,,,,,,,,,,,,,
