"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"EngineTemp"|"F"|0|300|1,"OilTemp"|"F"|0|300|1,"OilPress"|"PSI"|0|150|25,"Battery"|"Volts"|0.0|20.0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"RPM"|""|0|10000|25,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
487111,1616764836535,302,244,5,0.18,13.33,0.11,-0.02,0.99,-0,-0,0,0.12,0,45.845703,5.178959,0.0,731.1,7,3,1.9,0,0.0,-1,0.0,0.0,0.0,0,0.0,8.1185
487151,1616764836575,,,5,,,0.11,-0.02,0.99,-0,-0,-0,0.12,0,,,,,,,,,,,,,,,,
487191,1616764836614,,,5,,,0.11,-0.02,0.99,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
487231,1616764836654,,,5,,,0.11,-0.02,0.99,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
487271,1616764836694,,,5,,,0.11,-0.02,0.99,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
487311,1616764836734,,,4,,,0.11,-0.02,0.99,-0,-0,0,0.11,0,45.845703,5.178959,0.0,731.1,7,3,1.9,0,0.0,-1,0.0,0.0,0.0,0,0.0,8.1219
487351,1616764836774,,,5,,,0.11,-0.02,0.99,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
487391,1616764836814,,,5,,,0.11,-0.02,0.99,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
487431,1616764836854,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
487471,1616764836894,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
487511,1616764836934,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,45.845703,5.178959,0.0,731.1,7,3,1.9,0,0.0,-1,0.0,0.0,0.0,0,0.0,8.1252
487551,1616764836974,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
487591,1616764837009,,,4,,,0.11,-0.02,1.0,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
487631,1616764837049,,,5,,,0.11,-0.02,0.99,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
487671,1616764837094,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
487711,1616764837134,,,4,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,45.845703,5.178959,0.0,731.1,7,3,1.9,0,0.0,-1,0.0,0.0,0.0,0,0.0,8.1285
487751,1616764837174,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
487791,1616764837214,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
487831,1616764837254,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
487871,1616764837296,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
487911,1616764837336,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.11,0,45.845703,5.178959,0.0,731.1,7,3,1.9,0,0.0,-1,0.0,0.0,0.0,0,0.0,8.1319
487951,1616764837376,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
487991,1616764837414,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
488031,1616764837454,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
488071,1616764837494,,,4,,,0.11,-0.02,1.0,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
488111,1616764837534,302,244,5,0.18,13.33,0.11,-0.02,1.0,-0,-0,0,0.11,0,45.845703,5.178959,0.0,731.1,7,3,1.9,0,0.0,-1,0.0,0.0,0.0,0,0.0,8.1352
488151,1616764837574,,,4,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
488191,1616764837613,,,4,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
488231,1616764837653,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
488271,1616764837693,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
488311,1616764837733,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,45.845703,5.178959,0.0,731.1,7,3,1.9,0,0.0,-1,0.0,0.0,0.0,0,0.0,8.1385
488351,1616764837773,,,4,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
488391,1616764837815,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
488431,1616764837855,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
488471,1616764837895,,,5,,,0.11,-0.02,1.0,0,-0,0,0.11,0,,,,,,,,,,,,,,,,
488511,1616764837935,,,5,,,0.11,-0.02,1.0,0,-0,0,0.11,0,45.845703,5.178959,0.0,731.1,7,3,1.9,0,0.0,-1,0.0,0.0,0.0,0,0.0,8.1418
488551,1616764837975,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
488591,1616764838007,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
488631,1616764838047,,,5,,,0.11,-0.02,1.0,0,-0,0,0.11,0,,,,,,,,,,,,,,,,
488671,1616764838093,,,5,,,0.11,-0.02,1.0,0,-0,0,0.11,0,,,,,,,,,,,,,,,,
488711,1616764838133,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.11,0,45.845703,5.178959,0.0,731.1,7,3,1.9,0,0.0,-1,0.0,0.0,0.0,0,0.0,8.1452
488751,1616764838173,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
488791,1616764838215,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
488831,1616764838255,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
488871,1616764838293,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
488911,1616764838333,,,4,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,45.845703,5.178959,0.0,731.1,7,3,1.9,0,0.0,-1,0.0,0.0,0.0,0,0.0,8.1485
488951,1616764838373,,,5,,,0.11,-0.02,0.99,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
488991,1616764838415,,,5,,,0.11,-0.02,0.99,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
489031,1616764838455,,,5,,,0.11,-0.02,0.99,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
489071,1616764838495,,,4,,,0.11,-0.02,1.0,-0,-0,0,0.11,0,,,,,,,,,,,,,,,,
489111,1616764838535,302,243,4,0.18,13.33,0.11,-0.02,1.0,-0,-0,0,0.12,0,45.845703,5.178959,0.0,731.1,7,3,1.9,0,0.0,-1,0.0,0.0,0.0,0,0.0,8.1518
489151,1616764838575,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
489191,1616764838615,,,5,,,0.11,-0.02,1.0,0,-0,0,0.12,0,,,,,,,,,,,,,,,,
489231,1616764838655,,,4,,,0.11,-0.02,1.0,0,-0,0,0.12,0,,,,,,,,,,,,,,,,
489271,1616764838694,,,5,,,0.11,-0.02,1.0,-0,-0,0,0.12,0,,,,,,,,,,,,,,,,
489311,1616764838734,,,4,,,0.11,-0.02,1.0,0,-0,0,0.12,0,45.845703,5.178959,0.0,731.1,7,3,1.9,0,0.0,-1,0.0,0.0,0.0,0,0.0,8.1552
489351,1616764838774,,,4,,,0.11,-0.02,1.0,0,-0,0,0.12,0,,,,,,,,,,,,,,,,
489391,1616764838814,,,5,,,0.11,-0.02,1.0,0,-0,0,0.12,0,,,,,,,,,,,,,,,,
489431,1616764838854,,,5,,,0.11,-0.02,1.0,0,-0,0,0.12,0,,,,,,,,,,,,,,,,
