"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"EngineTemp"|"F"|0|300|1,"OilTemp"|"F"|0|300|1,"OilPress"|"PSI"|0|150|25,"Battery"|"Volts"|0.0|20.0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"RPM"|""|0|10000|25,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
3564,0,,,5,,,0.07,-0.02,1.01,0,-0,0,0.08,0,,,,,,,,,,,,,,,,
3604,0,,,4,,,0.07,-0.02,1.01,0,-0,0,0.08,0,,,,,,,,,,,,,,,,
3644,0,,,5,,,0.07,-0.02,1.01,0,-0,0,0.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.0607
3684,0,,,5,,,0.07,-0.02,1.01,0,-0,0,0.08,0,,,,,,,,,,,,,,,,
3724,0,,,5,,,0.07,-0.02,1.01,0,-0,0,0.08,0,,,,,,,,,,,,,,,,
3764,0,,,5,,,0.07,-0.02,1.01,0,-0,0,0.07,0,,,,,,,,,,,,,,,,
3804,0,,,5,,,0.07,-0.02,1.0,0,-0,0,0.08,0,,,,,,,,,,,,,,,,
3844,0,,,5,,,0.07,-0.02,1.0,0,-0,0,0.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.0641
3884,0,,,5,,,0.07,-0.02,1.01,0,-0,0,0.08,0,,,,,,,,,,,,,,,,
3924,0,,,5,,,0.07,-0.02,1.0,-0,-0,0,0.08,0,,,,,,,,,,,,,,,,
3964,0,,,5,,,0.08,-0.02,1.0,-0,-0,0,0.08,0,,,,,,,,,,,,,,,,
4004,0,,,5,,,0.08,-0.02,1.01,0,-0,-0,0.08,0,,,,,,,,,,,,,,,,
4044,0,302,276,5,0.2,13.49,0.08,-0.02,1.01,-0,-0,-0,0.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.0674
4084,0,,,4,,,0.08,-0.02,1.01,0,-0,-0,0.08,0,,,,,,,,,,,,,,,,
4124,0,,,5,,,0.08,-0.02,1.01,0,-0,-0,0.08,0,,,,,,,,,,,,,,,,
4164,0,,,5,,,0.07,-0.02,1.01,0,-0,-0,0.08,0,,,,,,,,,,,,,,,,
4204,0,,,5,,,0.07,-0.02,1.01,0,-0,-0,0.07,0,,,,,,,,,,,,,,,,
4244,0,,,5,,,0.07,-0.02,1.01,0,-0,-0,0.07,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.0707
4284,0,,,5,,,0.07,-0.02,1.01,0,-0,-0,0.07,0,,,,,,,,,,,,,,,,
4324,0,,,5,,,0.07,-0.02,1.01,0,-0,-0,0.07,0,,,,,,,,,,,,,,,,
4364,0,,,5,,,0.07,-0.02,1.01,0,-0,-0,0.07,0,,,,,,,,,,,,,,,,
4404,0,,,5,,,0.07,-0.02,1.01,0,-0,-0,0.07,0,,,,,,,,,,,,,,,,
4444,0,,,6,,,0.07,-0.02,1.01,0,-0,-0,0.08,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.0741
