"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"EngineTemp"|"F"|0|300|1,"OilTemp"|"F"|0|300|1,"OilPress"|"PSI"|0|150|25,"Battery"|"Volts"|0.0|20.0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"RPM"|""|0|10000|25,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
218764,1616767142903,,,9,,,0.07,-0.02,1.0,-0,-0,0,0.07,0,,,,,,,,,,,,,,,,
218804,1616767142943,,,10,,,0.07,-0.02,1.0,-0,-0,0,0.07,0,,,,,,,,,,,,,,,,
218844,1616767142983,,,8,,,0.07,-0.02,1.0,-0,-0,0,0.07,0,45.845688,5.178909,0.0,702.5,7,2,3.6,0,0.0,-1,0.0,0.0,0.0,0,0.05,3.6474
218884,1616767143013,,,10,,,0.07,-0.02,1.0,-0,-0,0,0.07,0,,,,,,,,,,,,,,,,
218924,1616767143053,,,9,,,0.07,-0.02,1.0,-0,-0,0,0.07,0,,,,,,,,,,,,,,,,
218964,1616767143100,,,9,,,0.07,-0.02,1.0,-0,-0,0,0.07,0,,,,,,,,,,,,,,,,
219004,1616767143140,,,8,,,0.07,-0.02,1.0,-0,-0,0,0.07,0,,,,,,,,,,,,,,,,
219044,1616767143180,302,251,9,0.24,13.28,0.07,-0.02,1.0,-0,-0,0,0.07,0,45.845688,5.178909,0.0,702.5,7,2,2.2,0,0.0,-1,0.0,0.0,0.0,0,0.05,3.6507
219084,1616767143211,,,9,,,0.07,-0.02,1.0,-0,-0,0,0.07,0,,,,,,,,,,,,,,,,
219124,1616767143251,,,10,,,0.07,-0.02,1.0,-0,-0,0,0.07,0,,,,,,,,,,,,,,,,
219164,1616767143297,,,8,,,0.07,-0.02,1.0,-0,-0,0,0.07,0,,,,,,,,,,,,,,,,
219204,1616767143337,,,8,,,0.07,-0.02,1.01,-0,-0,0,0.07,0,,,,,,,,,,,,,,,,
219244,1616767143377,,,9,,,0.07,-0.02,1.0,-0,-0,0,0.07,0,45.845688,5.178909,0.0,702.5,7,2,2.2,0,0.0,-1,0.0,0.0,0.0,0,0.05,3.6541
219284,1616767143409,,,9,,,0.07,-0.02,1.01,-0,-0,0,0.07,0,,,,,,,,,,,,,,,,
219324,1616767143449,,,9,,,0.07,-0.02,1.01,-0,-0,0,0.07,0,,,,,,,,,,,,,,,,
219364,1616767143495,,,10,,,0.07,-0.02,1.01,-0,-0,0,0.07,0,,,,,,,,,,,,,,,,
219404,1616767143535,,,10,,,0.07,-0.02,1.01,-0,-0,-0,0.07,0,,,,,,,,,,,,,,,,
219444,1616767143575,,,9,,,0.07,-0.02,1.01,-0,-0,-0,0.07,0,45.845688,5.178909,0.0,702.5,7,2,2.2,0,0.0,-1,0.0,0.0,0.0,0,0.05,3.6574
219484,1616767143621,,,9,,,0.07,-0.02,1.01,-0,-0,-0,0.07,0,,,,,,,,,,,,,,,,
219524,1616767143661,,,9,,,0.07,-0.02,1.01,-0,-0,-0,0.07,0,,,,,,,,,,,,,,,,
219564,1616767143692,,,10,,,0.07,-0.02,1.0,-0,-0,-0,0.07,0,,,,,,,,,,,,,,,,
219604,1616767143732,,,9,,,0.07,-0.02,1.01,-0,-0,-0,0.07,0,,,,,,,,,,,,,,,,
219644,1616767143772,,,8,,,0.07,-0.02,1.0,-0,-0,-0,0.07,0,45.845688,5.178909,0.0,702.5,7,2,2.2,0,0.0,-1,0.0,0.0,0.0,0,0.05,3.6607
