"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"EngineTemp"|"F"|0|300|1,"OilTemp"|"F"|0|300|1,"OilPress"|"PSI"|0|150|25,"Battery"|"Volts"|0.0|20.0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"RPM"|""|0|10000|25,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
615363,1616768764338,,,22,,,-0.51,0.55,-0.01,14,-1,1,0.74,0,,,,,,,,,,,,,,,,
615403,1616768764378,,,21,,,-0.73,0.57,-0.02,15,9,-4,0.92,0,,,,,,,,,,,,,,,,
615443,1616768764418,,,21,,,-0.73,0.56,0.01,15,4,-3,0.92,0,45.845833,5.179816,39.37,726.4,6,2,4.1,0,0.0,-1,0.0,0.0,0.0,0,2.42,10.2574
615483,1616768764458,,,22,,,-0.63,0.68,0.03,15,5,-4,0.92,0,,,,,,,,,,,,,,,,
615523,1616768764500,,,22,,,-0.56,0.61,0.04,15,9,-5,0.83,0,,,,,,,,,,,,,,,,
615563,1616768764540,,,21,,,-0.25,0.64,0.01,16,1,1,0.69,0,,,,,,,,,,,,,,,,
615603,1616768764580,,,21,,,-0.36,0.66,-0.37,16,-16,12,0.76,0,,,,,,,,,,,,,,,,
615643,1616768764618,,,21,,,-0.4,0.59,-0.68,17,-27,18,0.71,0,45.845814,5.179775,38.57,726.7,6,2,4.1,0,0.0,-1,0.0,0.0,0.0,0,2.43,10.2607
615683,1616768764658,,,20,,,-0.35,0.66,-0.93,16,-35,21,0.75,0,,,,,,,,,,,,,,,,
615723,1616768764700,,,19,,,-0.51,0.56,-1.14,16,-50,29,0.76,0,,,,,,,,,,,,,,,,
615763,1616768764740,,,20,,,-0.25,0.48,-0.54,15,-25,12,0.54,0,,,,,,,,,,,,,,,,
615803,1616768764780,,,20,,,-0.33,0.41,-0.82,14,-46,23,0.53,0,,,,,,,,,,,,,,,,
615843,1616768764820,,,20,,,0.02,0.47,-0.28,14,-14,7,0.47,0,45.845795,5.179737,38.17,726.5,6,2,4.1,0,0.0,-1,0.0,0.0,0.0,0,2.43,10.264
615883,1616768764860,,,21,,,-0.26,0.45,-0.61,14,-24,14,0.52,0,,,,,,,,,,,,,,,,
615923,1616768764900,,,20,,,0.06,0.48,-0.46,15,-3,4,0.48,0,,,,,,,,,,,,,,,,
615963,1616768764940,,,21,,,-0.18,0.51,-0.36,14,-11,6,0.54,0,,,,,,,,,,,,,,,,
616003,1616768764980,,,21,,,-0.16,0.56,-0.31,14,-20,11,0.59,0,,,,,,,,,,,,,,,,
616043,1616768765015,302,158,21,0.18,13.26,-0.07,0.56,0.13,15,-2,2,0.57,0,45.845776,5.1797,37.2,726.4,6,2,4.5,0,0.0,-1,0.0,0.0,0.0,0,2.43,10.2674
616083,1616768765055,,,21,,,-0.18,0.62,0.12,15,-4,3,0.65,0,,,,,,,,,,,,,,,,
616123,1616768765101,,,20,,,-0.29,0.62,-0.07,16,-13,9,0.68,0,,,,,,,,,,,,,,,,
616163,1616768765141,,,22,,,-0.25,0.48,-0.07,17,-10,7,0.54,0,,,,,,,,,,,,,,,,
616203,1616768765181,,,21,,,-0.2,0.53,-0.08,17,-7,6,0.57,0,,,,,,,,,,,,,,,,
616243,1616768765221,,,21,,,-0.07,0.52,0.08,18,-4,4,0.53,0,45.845764,5.179664,35.98,726.2,6,2,4.5,0,0.0,-1,0.0,0.0,0.0,0,2.43,10.2707
616283,1616768765261,,,22,,,-0.24,0.49,-0.11,18,-6,5,0.55,0,,,,,,,,,,,,,,,,
616323,1616768765301,,,21,,,-0.2,0.54,0.24,19,-1,2,0.58,0,,,,,,,,,,,,,,,,
616363,1616768765341,,,22,,,-0.26,0.51,0.21,19,-4,1,0.57,0,,,,,,,,,,,,,,,,
616403,1616768765381,,,21,,,-0.2,0.51,0.36,19,0,-1,0.55,0,,,,,,,,,,,,,,,,
616443,1616768765421,,,22,,,-0.34,0.41,0.05,18,-3,2,0.53,0,45.845753,5.179628,34.76,726.1,6,2,4.5,0,0.0,-1,0.0,0.0,0.0,0,2.43,10.274
616483,1616768765461,,,22,,,-0.24,0.4,0.21,17,-1,0,0.46,0,,,,,,,,,,,,,,,,
616523,1616768765501,,,21,,,-0.36,0.43,0.15,16,2,-1,0.56,0,,,,,,,,,,,,,,,,
616563,1616768765541,,,22,,,-0.52,0.36,-0.26,15,-6,2,0.63,0,,,,,,,,,,,,,,,,
616603,1616768765581,,,20,,,-0.42,0.34,-0.59,13,-20,8,0.54,0,,,,,,,,,,,,,,,,
616643,1616768765621,,,22,,,-0.34,0.27,-0.67,12,-34,13,0.43,0,45.845741,5.179592,33.29,726.1,6,2,4.5,0,0.0,-1,0.0,0.0,0.0,0,2.44,10.2774
616683,1616768765661,,,21,,,-0.34,0.29,-0.88,11,-50,18,0.45,0,,,,,,,,,,,,,,,,
616723,1616768765699,,,21,,,-0.6,0.17,-1.1,10,-57,20,0.63,0,,,,,,,,,,,,,,,,
616763,1616768765739,,,22,,,-0.86,0.2,-1.27,10,-47,16,0.88,0,,,,,,,,,,,,,,,,
616803,1616768765779,,,22,,,-1.04,0.25,-1.39,9,-23,7,1.07,0,,,,,,,,,,,,,,,,
616843,1616768765821,,,22,,,-1.01,0.26,-0.74,9,1,-2,1.04,0,45.845734,5.179554,33.33,726.2,6,2,4.5,0,0.0,-1,0.0,0.0,0.0,0,2.44,10.2807
616883,1616768765861,,,22,,,-0.52,0.38,-0.22,9,14,-2,0.64,0,,,,,,,,,,,,,,,,
616923,1616768765901,,,20,,,-0.43,0.32,-0.2,9,12,-2,0.54,0,,,,,,,,,,,,,,,,
616963,1616768765941,,,21,,,-0.32,0.33,0.03,8,5,-0,0.46,0,,,,,,,,,,,,,,,,
617003,1616768765981,,,21,,,-0.32,0.37,0.04,8,-1,3,0.5,0,,,,,,,,,,,,,,,,
617043,1616768766016,302,153,22,0.18,13.44,-0.25,0.27,-0.03,8,0,4,0.37,0,45.845734,5.179515,31.37,726.3,6,2,4.5,0,0.0,-1,0.0,0.0,0.0,0,2.44,10.284
617083,1616768766056,,,22,,,-0.22,0.3,0.1,8,1,1,0.37,0,,,,,,,,,,,,,,,,
617123,1616768766100,,,21,,,-0.15,0.35,0.1,8,3,-0,0.38,0,,,,,,,,,,,,,,,,
617163,1616768766140,,,22,,,-0.16,0.32,-0.13,9,-0,4,0.36,0,,,,,,,,,,,,,,,,
617203,1616768766180,,,20,,,-0.01,0.39,0.27,9,5,1,0.39,0,,,,,,,,,,,,,,,,
617243,1616768766220,,,20,,,0.2,0.38,0.6,10,4,3,0.43,0,45.845726,5.179479,29.95,726.3,6,2,4.5,0,0.0,-1,0.0,0.0,0.0,0,2.44,10.2874
617283,1616768766260,,,20,,,0.05,0.29,0.11,11,-22,17,0.3,0,,,,,,,,,,,,,,,,
617323,1616768766300,,,22,,,-0.09,0.32,0.11,11,-0,-0,0.34,0,,,,,,,,,,,,,,,,
617363,1616768766340,,,21,,,0.1,0.34,0.06,11,-9,7,0.35,0,,,,,,,,,,,,,,,,
617403,1616768766380,,,21,,,-0.11,0.31,0.07,11,5,-3,0.33,0,,,,,,,,,,,,,,,,
617443,1616768766420,,,21,,,0.16,0.29,0.44,12,24,-15,0.33,0,45.845722,5.179443,28.71,726.3,6,2,4.5,0,0.0,-1,0.0,0.0,0.0,0,2.44,10.2907
617483,1616768766460,,,20,,,0.35,0.31,0.73,12,29,-13,0.47,0,,,,,,,,,,,,,,,,
617523,1616768766500,,,21,,,0.35,0.4,0.57,12,17,-5,0.54,0,,,,,,,,,,,,,,,,
617563,1616768766540,,,21,,,0.09,0.32,0.08,12,-10,8,0.33,0,,,,,,,,,,,,,,,,
617603,1616768766580,,,22,,,-0.08,0.25,0.09,11,3,0,0.26,0,,,,,,,,,,,,,,,,
617643,1616768766622,,,21,,,0.16,0.3,0.45,11,17,-4,0.34,0,45.845722,5.17941,27.98,726.4,6,2,4.5,0,0.0,-1,0.0,0.0,0.0,0,2.44,10.2941
617683,1616768766662,,,20,,,-0.03,0.22,-0.02,11,-9,10,0.22,0,,,,,,,,,,,,,,,,
617723,1616768766702,,,22,,,-0.18,0.23,0.01,11,5,-6,0.3,0,,,,,,,,,,,,,,,,
617763,1616768766742,,,20,,,-0.06,0.25,-0.02,12,-7,5,0.26,0,,,,,,,,,,,,,,,,
617803,1616768766782,,,22,,,-0.08,0.29,0.01,12,11,-5,0.3,0,,,,,,,,,,,,,,,,
617843,1616768766820,,,19,,,-0.11,0.35,-0.02,13,-8,6,0.37,0,45.845722,5.179382,26.96,726.2,6,2,4.5,0,0.0,-1,0.0,0.0,0.0,0,2.45,10.2974
617883,1616768766860,,,21,,,-0.13,0.34,0.01,13,10,-4,0.37,0,,,,,,,,,,,,,,,,
617923,1616768766900,,,21,,,0.02,0.44,-0.02,14,-0,5,0.44,0,,,,,,,,,,,,,,,,
617963,1616768766940,,,22,,,-0.14,0.43,0.01,15,-2,4,0.45,0,,,,,,,,,,,,,,,,
618003,1616768766980,,,21,,,0.18,0.44,0.38,16,23,-8,0.47,0,,,,,,,,,,,,,,,,
618043,1616768767015,302,155,21,0.18,13.41,0.3,0.52,0.69,18,27,-10,0.6,0,45.845726,5.179351,25.62,726.1,6,2,6.3,0,0.0,-1,0.0,0.0,0.0,0,2.45,10.3007
618083,1616768767055,,,22,,,0.3,0.43,0.92,20,24,-10,0.53,0,,,,,,,,,,,,,,,,
618123,1616768767099,,,22,,,0.29,0.41,0.77,21,19,-10,0.5,0,,,,,,,,,,,,,,,,
618163,1616768767139,,,22,,,0.4,0.45,1.0,22,36,-22,0.6,0,,,,,,,,,,,,,,,,
618203,1616768767179,,,21,,,0.59,0.51,0.79,23,43,-21,0.77,0,,,,,,,,,,,,,,,,
618243,1616768767219,,,20,,,0.46,0.56,0.26,24,28,-11,0.72,0,45.845734,5.179324,25.48,726.2,6,2,6.3,0,0.0,-1,0.0,0.0,0.0,0,2.45,10.3041
618283,1616768767259,,,20,,,0.54,0.63,0.59,25,28,-13,0.83,0,,,,,,,,,,,,,,,,
618323,1616768767301,,,21,,,0.46,0.55,0.57,26,22,-10,0.72,0,,,,,,,,,,,,,,,,
618363,1616768767341,,,20,,,0.31,0.63,0.08,28,8,-2,0.7,0,,,,,,,,,,,,,,,,
618403,1616768767381,,,21,,,0.29,0.8,0.09,30,7,-1,0.85,0,,,,,,,,,,,,,,,,
618443,1616768767419,,,21,,,0.32,0.72,0.45,33,14,-5,0.79,0,45.845737,5.179297,25.69,726.2,6,2,6.3,0,0.0,-1,0.0,0.0,0.0,0,2.45,10.3074
618483,1616768767459,,,21,,,0.28,0.76,0.34,35,16,-9,0.81,0,,,,,,,,,,,,,,,,
618523,1616768767501,,,20,,,0.18,0.91,-0.1,37,6,-3,0.93,0,,,,,,,,,,,,,,,,
618563,1616768767541,,,20,,,0.22,0.94,0.17,38,0,2,0.97,0,,,,,,,,,,,,,,,,
618603,1616768767581,,,20,,,0.32,0.9,0.51,40,5,3,0.95,0,,,,,,,,,,,,,,,,
618643,1616768767621,,,20,,,0.34,0.89,0.8,42,7,4,0.95,0,45.845749,5.179273,25.34,726.1,6,2,6.3,0,0.0,-1,0.0,0.0,0.0,0,2.45,10.3107
618683,1616768767661,,,19,,,0.48,0.79,1.02,42,1,8,0.93,0,,,,,,,,,,,,,,,,
618723,1616768767701,,,20,,,0.58,0.91,1.21,43,-2,11,1.08,0,,,,,,,,,,,,,,,,
618763,1616768767741,,,20,,,0.6,0.82,1.36,43,2,9,1.02,0,,,,,,,,,,,,,,,,
618803,1616768767781,,,20,,,0.5,0.73,0.88,42,1,8,0.89,0,,,,,,,,,,,,,,,,
618843,1616768767821,,,20,,,0.48,0.72,0.76,41,-3,8,0.87,0,45.845756,5.179244,26.04,726.0,6,2,6.3,0,0.0,-1,0.0,0.0,0.0,0,2.45,10.314
618883,1616768767861,,,21,,,0.37,0.8,0.59,39,-2,5,0.88,0,,,,,,,,,,,,,,,,
618923,1616768767901,,,21,,,0.43,0.79,0.86,38,4,1,0.9,0,,,,,,,,,,,,,,,,
618963,1616768767941,,,21,,,0.49,0.83,0.71,37,3,2,0.96,0,,,,,,,,,,,,,,,,
619003,1616768767981,,,20,,,0.45,0.82,0.56,36,3,2,0.93,0,,,,,,,,,,,,,,,,
619043,1616768768012,302,155,21,0.18,13.46,0.48,0.79,0.43,35,6,-0,0.92,0,45.845764,5.179214,26.31,726.0,6,2,2.5,0,0.0,-1,0.0,0.0,0.0,0,2.45,10.3174
619083,1616768768052,,,20,,,0.39,0.74,0.49,35,3,0,0.83,0,,,,,,,,,,,,,,,,
619123,1616768768100,,,21,,,0.48,0.7,0.38,35,3,2,0.85,0,,,,,,,,,,,,,,,,
619163,1616768768140,,,21,,,0.48,0.73,0.55,35,-4,0,0.88,0,,,,,,,,,,,,,,,,
619203,1616768768180,,,21,,,0.36,0.74,0.41,35,-1,1,0.83,0,,,,,,,,,,,,,,,,
