"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"EngineTemp"|"F"|0|300|1,"OilTemp"|"F"|0|300|1,"OilPress"|"PSI"|0|150|25,"Battery"|"Volts"|0.0|20.0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"RPM"|""|0|10000|25,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
208203,1616774827867,,,43,,,-0.29,0.06,-0.11,2,-3,2,0.29,0,,,,,,,,,,,,,,,,
208243,1616774827907,,,44,,,-0.35,0.09,-0.27,2,-18,8,0.36,0,45.846149,5.180186,29.8,759.2,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.09,3.4707
208283,1616774827947,,,44,,,-0.57,0.13,-0.58,3,-27,10,0.58,0,,,,,,,,,,,,,,,,
208323,1616774827987,,,42,,,-0.43,0.19,-0.21,4,-19,7,0.47,0,,,,,,,,,,,,,,,,
208363,1616774828021,,,44,,,-0.56,0.2,0.04,5,-17,5,0.6,0,,,,,,,,,,,,,,,,
208403,1616774828061,,,44,,,-0.37,0.2,0.41,6,-13,5,0.42,0,,,,,,,,,,,,,,,,
208443,1616774828107,,,43,,,-0.31,0.07,0.18,6,-19,9,0.32,0,45.846138,5.180212,27.7,758.2,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.09,3.4741
208483,1616774828147,,,43,,,-0.47,0.01,-0.23,7,-29,13,0.47,0,,,,,,,,,,,,,,,,
208523,1616774828187,,,44,,,-0.66,0.07,-0.28,8,-29,12,0.66,0,,,,,,,,,,,,,,,,
208563,1616774828227,,,44,,,-0.36,0.22,0.15,9,-14,4,0.42,0,,,,,,,,,,,,,,,,
208603,1616774828267,,,44,,,-0.36,0.2,0.16,10,-19,7,0.42,0,,,,,,,,,,,,,,,,
208643,1616774828306,,,44,,,-0.52,0.19,0.11,11,-16,7,0.55,0,45.846127,5.180237,26.31,757.5,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.09,3.4774
208683,1616774828346,,,42,,,-0.24,0.26,0.35,13,-10,5,0.36,0,,,,,,,,,,,,,,,,
208723,1616774828386,,,44,,,-0.18,0.29,0.32,15,-3,3,0.34,0,,,,,,,,,,,,,,,,
208763,1616774828426,,,44,,,-0.17,0.39,0.42,17,-3,3,0.42,0,,,,,,,,,,,,,,,,
208803,1616774828466,,,44,,,-0.21,0.42,0.46,19,-5,4,0.47,0,,,,,,,,,,,,,,,,
208843,1616774828506,,,44,,,-0.24,0.47,0.48,22,-5,3,0.53,0,45.846108,5.180258,24.65,756.7,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.1,3.4807
208883,1616774828546,,,44,,,-0.17,0.53,0.43,25,-3,3,0.55,0,,,,,,,,,,,,,,,,
208923,1616774828586,,,44,,,-0.24,0.54,0.34,28,-2,2,0.59,0,,,,,,,,,,,,,,,,
208963,1616774828626,,,43,,,-0.13,0.58,0.46,31,-4,4,0.6,0,,,,,,,,,,,,,,,,
209003,1616774828666,,,44,,,-0.13,0.61,0.39,34,-5,4,0.62,0,,,,,,,,,,,,,,,,
209043,1616774828706,302,146,43,0.33,13.68,-0.17,0.68,0.5,37,-3,4,0.7,0,45.846104,5.180273,23.56,756.4,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.1,3.4841
209083,1616774828746,,,43,,,-0.27,0.73,0.45,40,1,3,0.78,0,,,,,,,,,,,,,,,,
209123,1616774828786,,,44,,,-0.21,0.68,0.4,43,4,3,0.71,0,,,,,,,,,,,,,,,,
209163,1616774828826,,,44,,,-0.09,0.67,0.68,45,3,3,0.67,0,,,,,,,,,,,,,,,,
209203,1616774828866,,,43,,,-0.12,0.73,0.66,48,-2,4,0.74,0,,,,,,,,,,,,,,,,
209243,1616774828906,,,44,,,-0.17,0.74,0.64,50,4,2,0.76,0,45.846088,5.180283,22.55,755.6,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.1,3.4874
209283,1616774828946,,,44,,,-0.11,0.79,0.67,53,-7,4,0.79,0,,,,,,,,,,,,,,,,
209323,1616774828986,,,44,,,-0.25,0.81,0.66,55,-1,2,0.85,0,,,,,,,,,,,,,,,,
209363,1616774829022,,,44,,,-0.15,0.88,0.76,56,-11,5,0.89,0,,,,,,,,,,,,,,,,
209403,1616774829062,,,44,,,-0.03,0.85,0.9,57,5,2,0.85,0,,,,,,,,,,,,,,,,
209443,1616774829106,,,44,,,-0.31,0.82,1.02,59,-9,4,0.88,0,45.846081,5.180295,20.42,754.6,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.1,3.4907
209483,1616774829146,,,44,,,0.13,0.81,0.58,59,-2,4,0.82,0,,,,,,,,,,,,,,,,
209523,1616774829186,,,44,,,-0.06,0.87,0.81,59,15,1,0.87,0,,,,,,,,,,,,,,,,
209563,1616774829227,,,43,,,-0.42,0.87,1.0,60,-9,4,0.97,0,,,,,,,,,,,,,,,,
209603,1616774829267,,,44,,,-0.1,0.85,0.62,60,-18,6,0.85,0,,,,,,,,,,,,,,,,
209643,1616774829305,,,44,,,0.31,0.83,0.17,60,10,4,0.88,0,45.846069,5.180306,18.15,754.2,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.1,3.4941
209683,1616774829345,,,44,,,0.32,0.87,0.52,60,39,-0,0.93,0,,,,,,,,,,,,,,,,
209723,1616774829385,,,44,,,-0.09,0.86,0.8,60,40,-2,0.87,0,,,,,,,,,,,,,,,,
209763,1616774829425,,,44,,,-0.45,0.89,1.03,60,15,0,1.0,0,,,,,,,,,,,,,,,,
209803,1616774829465,,,44,,,-0.74,0.96,1.21,60,-16,3,1.21,0,,,,,,,,,,,,,,,,
209843,1616774829507,,,44,,,-0.97,0.97,1.36,59,-46,6,1.37,0,45.846066,5.180307,16.17,754.1,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.1,3.4974
209883,1616774829547,,,44,,,-1.16,0.95,1.48,61,-80,10,1.5,0,,,,,,,,,,,,,,,,
209923,1616774829587,,,44,,,-1.22,0.96,1.11,62,-98,12,1.55,0,,,,,,,,,,,,,,,,
209963,1616774829627,,,44,,,-0.73,0.94,0.52,63,-90,11,1.19,0,,,,,,,,,,,,,,,,
210003,1616774829667,,,43,,,-0.2,0.94,0.04,64,-59,11,0.96,0,,,,,,,,,,,,,,,,
210043,1616774829707,302,143,45,0.33,13.75,0.22,0.87,-0.35,65,-18,10,0.9,0,45.846058,5.180303,14.38,754.1,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.1,3.5007
210083,1616774829747,,,44,,,0.57,0.74,-0.66,66,25,5,0.93,0,,,,,,,,,,,,,,,,
210123,1616774829787,,,44,,,0.85,0.75,-0.92,67,58,3,1.13,0,,,,,,,,,,,,,,,,
210163,1616774829827,,,44,,,1.07,0.78,-0.87,67,80,0,1.32,0,,,,,,,,,,,,,,,,
210203,1616774829867,,,44,,,1.25,0.77,-1.07,67,99,-0,1.47,0,,,,,,,,,,,,,,,,
210243,1616774829907,,,44,,,1.4,0.78,-1.24,68,114,-2,1.6,0,45.84605,5.180303,13.18,753.8,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.1,3.504
210283,1616774829947,,,45,,,1.52,0.73,-1.39,68,122,-1,1.69,0,,,,,,,,,,,,,,,,
210323,1616774829987,,,44,,,1.62,0.67,-1.51,68,127,-0,1.75,0,,,,,,,,,,,,,,,,
210363,1616774830021,,,44,,,1.7,0.63,-1.6,68,124,1,1.81,0,,,,,,,,,,,,,,,,
210403,1616774830061,,,44,,,1.67,0.65,-1.68,68,110,4,1.8,0,,,,,,,,,,,,,,,,
210443,1616774830105,,,44,,,1.54,0.69,-1.74,68,91,5,1.69,0,45.846035,5.180296,14.5,753.0,6,2,3.5,0,0.0,-1,0.0,0.0,0.0,0,0.1,3.5074
210483,1616774830145,,,43,,,1.35,0.72,-1.79,68,73,5,1.53,0,,,,,,,,,,,,,,,,
210523,1616774830185,,,44,,,1.36,0.71,-1.83,68,56,6,1.54,0,,,,,,,,,,,,,,,,
210563,1616774830227,,,44,,,1.49,0.7,-1.86,68,44,6,1.65,0,,,,,,,,,,,,,,,,
210603,1616774830267,,,44,,,1.6,0.66,-1.89,68,54,7,1.73,0,,,,,,,,,,,,,,,,
210643,1616774830306,,,43,,,1.64,0.65,-1.69,68,75,4,1.76,0,45.84602,5.180285,16.11,752.3,6,2,3.5,0,0.0,-1,0.0,0.0,0.0,0,0.11,3.5107
210683,1616774830346,,,44,,,1.04,0.67,-0.99,68,75,3,1.24,0,,,,,,,,,,,,,,,,
210723,1616774830386,,,44,,,0.92,0.72,-0.44,69,52,5,1.17,0,,,,,,,,,,,,,,,,
210763,1616774830426,,,43,,,0.62,0.74,-0.47,69,40,5,0.96,0,,,,,,,,,,,,,,,,
210803,1616774830466,,,44,,,0.49,0.74,-0.38,70,31,5,0.89,0,,,,,,,,,,,,,,,,
210843,1616774830506,,,44,,,0.4,0.84,-0.18,71,24,6,0.93,0,45.846004,5.180274,16.35,751.4,6,2,3.5,0,0.0,-1,0.0,0.0,0.0,0,0.11,3.514
210883,1616774830546,,,44,,,0.34,0.86,-0.03,71,20,6,0.93,0,,,,,,,,,,,,,,,,
210923,1616774830586,,,43,,,0.4,0.79,0.31,71,19,5,0.89,0,,,,,,,,,,,,,,,,
210963,1616774830626,,,44,,,0.28,0.78,0.29,72,17,5,0.82,0,,,,,,,,,,,,,,,,
211003,1616774830666,,,44,,,0.15,0.81,0.12,73,8,7,0.82,0,,,,,,,,,,,,,,,,
211043,1616774830706,302,144,44,0.33,13.72,0.29,0.99,0.43,73,14,3,1.03,0,45.845993,5.180257,16.0,751.0,6,2,3.5,0,0.0,-1,0.0,0.0,0.0,0,0.11,3.5174
211083,1616774830746,,,43,,,0.23,0.96,0.23,73,7,5,0.98,0,,,,,,,,,,,,,,,,
211123,1616774830786,,,43,,,0.33,1.06,0.52,74,14,2,1.11,0,,,,,,,,,,,,,,,,
211163,1616774830828,,,43,,,0.36,0.84,0.4,73,3,6,0.91,0,,,,,,,,,,,,,,,,
211203,1616774830868,,,44,,,0.32,0.99,-0.06,72,-8,9,1.04,0,,,,,,,,,,,,,,,,
211243,1616774830908,,,43,,,0.33,1.08,-0.31,71,-18,14,1.13,0,45.845985,5.180244,14.37,750.8,6,2,3.5,0,0.0,-1,0.0,0.0,0.0,0,0.11,3.5207
211283,1616774830948,,,44,,,0.41,0.98,-0.28,69,-11,8,1.07,0,,,,,,,,,,,,,,,,
211323,1616774830988,,,42,,,0.62,0.95,0.1,67,-7,5,1.14,0,,,,,,,,,,,,,,,,
211363,1616774831022,,,43,,,0.6,0.96,0.1,64,-8,8,1.14,0,,,,,,,,,,,,,,,,
211403,1616774831062,,,44,,,0.61,0.87,-0.28,62,-8,9,1.07,0,,,,,,,,,,,,,,,,
211443,1616774831108,,,44,,,0.65,0.87,-0.13,59,2,6,1.09,0,45.845982,5.180231,12.13,750.1,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.11,3.524
211483,1616774831148,,,42,,,0.49,0.78,-0.08,55,-2,1,0.92,0,,,,,,,,,,,,,,,,
211523,1616774831188,,,43,,,0.56,0.71,-0.09,50,-10,9,0.9,0,,,,,,,,,,,,,,,,
211563,1616774831226,,,41,,,0.61,0.67,0.06,43,-1,1,0.91,0,,,,,,,,,,,,,,,,
211603,1616774831266,,,42,,,0.51,0.62,-0.33,37,-14,11,0.8,0,,,,,,,,,,,,,,,,
211643,1616774831307,,,44,,,0.33,0.56,-0.65,31,-28,17,0.64,0,45.845982,5.180206,11.74,750.0,6,2,3.5,0,0.0,-1,0.0,0.0,0.0,0,0.11,3.5274
211683,1616774831347,,,43,,,0.13,0.47,-0.51,25,-26,14,0.49,0,,,,,,,,,,,,,,,,
211723,1616774831387,,,42,,,0.45,0.37,-0.03,19,-7,-0,0.58,0,,,,,,,,,,,,,,,,
211763,1616774831427,,,43,,,0.68,0.3,0.35,16,7,-8,0.75,0,,,,,,,,,,,,,,,,
211803,1616774831467,,,43,,,0.72,0.25,0.58,14,8,-10,0.76,0,,,,,,,,,,,,,,,,
211843,1616774831507,,,43,,,0.77,0.26,0.49,12,6,-8,0.81,0,45.845982,5.180187,11.07,750.0,6,2,3.5,0,0.0,-1,0.0,0.0,0.0,0,0.11,3.5307
211883,1616774831547,,,43,,,0.75,0.2,0.41,11,7,-6,0.77,0,,,,,,,,,,,,,,,,
211923,1616774831587,,,42,,,0.75,0.24,0.35,10,3,-3,0.79,0,,,,,,,,,,,,,,,,
211963,1616774831625,,,42,,,0.8,0.34,0.67,9,-4,-6,0.87,0,,,,,,,,,,,,,,,,
212003,1616774831665,,,42,,,0.7,0.31,0.92,9,-4,-7,0.77,0,,,,,,,,,,,,,,,,
212043,1616774831707,302,146,43,0.33,13.66,0.77,0.34,1.12,9,-2,-8,0.85,0,45.845985,5.180166,11.85,750.0,6,2,3.5,0,0.0,-1,0.0,0.0,0.0,0,0.11,3.534
212083,1616774831747,,,43,,,0.69,0.39,1.29,8,-0,-8,0.79,0,,,,,,,,,,,,,,,,
212123,1616774831787,,,41,,,0.69,0.32,0.99,8,-2,-5,0.76,0,,,,,,,,,,,,,,,,
212163,1616774831827,,,41,,,0.77,0.37,1.09,8,1,-4,0.85,0,,,,,,,,,,,,,,,,
212203,1616774831867,,,43,,,0.77,0.3,0.86,8,-1,-0,0.82,0,,,,,,,,,,,,,,,,
212243,1616774831907,,,43,,,0.83,0.44,0.31,8,-3,3,0.94,0,45.845989,5.180137,15.11,750.0,6,2,3.5,0,0.0,-1,0.0,0.0,0.0,0,0.11,3.5374
212283,1616774831947,,,42,,,0.83,0.2,0.42,8,-3,1,0.85,0,,,,,,,,,,,,,,,,
212323,1616774831987,,,42,,,0.89,0.2,0.12,8,-2,1,0.91,0,,,,,,,,,,,,,,,,
212363,1616774832023,,,42,,,0.93,0.28,-0.29,8,-2,6,0.97,0,,,,,,,,,,,,,,,,
212403,1616774832063,,,43,,,1.01,0.18,0.15,8,3,2,1.02,0,,,,,,,,,,,,,,,,
212443,1616774832107,,,42,,,0.82,0.17,-0.26,8,0,4,0.83,0,45.845997,5.180107,17.71,750.0,6,2,6.9,0,0.0,-1,0.0,0.0,0.0,0,0.11,3.5407
212483,1616774832147,,,42,,,0.9,0.24,-0.23,7,-3,4,0.94,0,,,,,,,,,,,,,,,,
212523,1616774832187,,,43,,,0.87,0.34,-0.21,7,-1,4,0.93,0,,,,,,,,,,,,,,,,
212563,1616774832227,,,42,,,0.92,0.29,-0.08,6,0,2,0.97,0,,,,,,,,,,,,,,,,
212603,1616774832267,,,43,,,0.83,0.28,-0.0,6,-2,2,0.87,0,,,,,,,,,,,,,,,,
212643,1616774832306,,,42,,,0.69,0.3,0.11,6,1,0,0.75,0,45.846008,5.180078,20.25,750.0,6,2,6.9,0,0.0,-1,0.0,0.0,0.0,0,0.11,3.544
212683,1616774832346,,,43,,,0.8,0.3,0.46,5,4,-3,0.85,0,,,,,,,,,,,,,,,,
212723,1616774832386,,,44,,,1.01,0.37,0.76,4,5,-1,1.08,0,,,,,,,,,,,,,,,,
212763,1616774832426,,,44,,,0.91,0.38,0.99,5,9,-2,0.99,0,,,,,,,,,,,,,,,,
212803,1616774832466,,,44,,,0.61,0.39,0.42,4,6,3,0.72,0,,,,,,,,,,,,,,,,
212843,1616774832508,,,43,,,0.68,0.26,0.59,4,-3,3,0.73,0,45.846016,5.180049,23.05,750.0,6,2,6.9,0,0.0,-1,0.0,0.0,0.0,0,0.11,3.5474
212883,1616774832548,,,44,,,0.79,0.22,0.86,5,-1,2,0.82,0,,,,,,,,,,,,,,,,
212923,1616774832588,,,43,,,0.68,0.27,0.7,5,1,2,0.73,0,,,,,,,,,,,,,,,,
212963,1616774832628,,,43,,,0.49,0.28,0.26,5,-3,4,0.57,0,,,,,,,,,,,,,,,,
213003,1616774832668,,,44,,,0.27,0.25,0.46,4,-13,7,0.36,0,,,,,,,,,,,,,,,,
213043,1616774832708,302,147,42,0.33,13.68,0.29,0.2,0.54,4,-15,7,0.35,0,45.846031,5.180017,25.69,749.9,6,2,6.9,0,0.0,-1,0.0,0.0,0.0,0,0.12,3.5507
213083,1616774832748,,,43,,,0.48,0.21,0.81,3,-11,6,0.52,0,,,,,,,,,,,,,,,,
213123,1616774832788,,,43,,,0.37,0.15,0.38,3,-10,5,0.4,0,,,,,,,,,,,,,,,,
213163,1616774832828,,,42,,,0.43,0.22,0.36,2,-9,5,0.49,0,,,,,,,,,,,,,,,,
213203,1616774832868,,,43,,,0.43,0.27,0.49,2,-13,5,0.51,0,,,,,,,,,,,,,,,,
213243,1616774832908,,,43,,,0.45,0.32,0.01,2,-11,7,0.55,0,45.84605,5.179982,28.74,750.0,6,2,4.3,0,0.0,-1,0.0,0.0,0.0,0,0.12,3.554
213283,1616774832948,,,42,,,0.41,0.2,-0.31,1,-15,10,0.46,0,,,,,,,,,,,,,,,,
213323,1616774832988,,,43,,,0.41,0.17,-0.33,1,-16,10,0.45,0,,,,,,,,,,,,,,,,
213363,1616774833022,,,43,,,0.24,0.16,-0.65,0,-15,10,0.29,0,,,,,,,,,,,,,,,,
213403,1616774833062,,,43,,,0.4,0.12,-0.5,-0,-12,10,0.41,0,,,,,,,,,,,,,,,,
213443,1616774833108,,,43,,,0.61,0.02,-0.03,-1,-11,8,0.61,0,45.846073,5.179948,32.56,749.9,6,2,5.5,0,0.0,-1,0.0,0.0,0.0,0,0.12,3.5574
213483,1616774833148,,,43,,,0.56,-0.0,0.29,-2,-14,10,0.56,0,,,,,,,,,,,,,,,,
213523,1616774833188,,,42,,,0.43,-0.1,-0.09,-3,-14,13,0.44,0,,,,,,,,,,,,,,,,
213563,1616774833228,,,43,,,0.55,-0.23,-0.11,-4,-10,8,0.6,0,,,,,,,,,,,,,,,,
213603,1616774833268,,,42,,,0.62,-0.23,0.1,-4,-6,4,0.66,0,,,,,,,,,,,,,,,,
213643,1616774833307,,,43,,,0.69,-0.33,0.06,-5,-5,5,0.77,0,45.846104,5.179916,35.78,749.9,6,2,2.5,0,0.0,-1,0.0,0.0,0.0,0,0.12,3.5607
213683,1616774833347,,,43,,,0.71,-0.21,0.22,-5,-3,1,0.75,0,,,,,,,,,,,,,,,,
213723,1616774833387,,,43,,,0.7,-0.37,0.52,-5,-5,-1,0.8,0,,,,,,,,,,,,,,,,
213763,1616774833427,,,44,,,0.62,-0.3,0.3,-5,-3,-1,0.69,0,,,,,,,,,,,,,,,,
213803,1616774833467,,,43,,,0.39,-0.22,0.39,-5,-3,-0,0.45,0,,,,,,,,,,,,,,,,
213843,1616774833507,,,43,,,0.32,-0.16,0.64,-4,-0,0,0.35,0,45.84613,5.17988,38.52,749.7,6,2,2.5,0,0.0,-1,0.0,0.0,0.0,0,0.12,3.564
213883,1616774833547,,,44,,,0.25,-0.19,0.5,-3,1,1,0.31,0,,,,,,,,,,,,,,,,
213923,1616774833587,,,43,,,0.39,-0.13,0.6,-3,4,-3,0.41,0,,,,,,,,,,,,,,,,
213963,1616774833627,,,43,,,0.36,-0.18,0.16,-3,-1,-2,0.4,0,,,,,,,,,,,,,,,,
214003,1616774833667,,,42,,,0.36,-0.07,0.31,-2,-4,-2,0.36,0,,,,,,,,,,,,,,,,
214043,1616774833707,302,141,43,0.34,13.64,0.33,0.0,0.54,-2,-0,-5,0.33,0,45.846157,5.179841,41.35,749.6,6,2,2.5,0,0.0,-1,0.0,0.0,0.0,0,0.13,3.5674
214083,1616774833747,,,44,,,0.47,0.03,0.42,-1,-3,-1,0.47,0,,,,,,,,,,,,,,,,
214123,1616774833787,,,43,,,0.46,-0.08,-0.01,-1,-7,4,0.47,0,,,,,,,,,,,,,,,,
214163,1616774833827,,,44,,,0.27,-0.35,0.09,-2,-10,7,0.44,0,,,,,,,,,,,,,,,,
214203,1616774833867,,,42,,,0.3,-0.43,0.44,-2,-8,6,0.52,0,,,,,,,,,,,,,,,,
214243,1616774833907,,,44,,,0.3,-0.53,0.32,-2,-7,6,0.61,0,45.846188,5.179799,44.2,749.4,6,2,2.5,0,0.0,-1,0.0,0.0,0.0,0,0.13,3.5707
214283,1616774833947,,,43,,,0.24,-0.66,0.52,-1,-5,5,0.7,0,,,,,,,,,,,,,,,,
214323,1616774833987,,,45,,,0.16,-0.81,0.53,-1,-6,8,0.83,0,,,,,,,,,,,,,,,,
214363,1616774834023,,,45,,,0.24,-0.82,0.24,-1,-9,11,0.85,0,,,,,,,,,,,,,,,,
214403,1616774834063,,,44,,,0.18,-0.8,0.32,-1,-6,11,0.82,0,,,,,,,,,,,,,,,,
214443,1616774834105,,,47,,,0.06,-0.56,0.28,-1,-1,8,0.57,0,45.846222,5.179749,48.92,750.5,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.13,3.574
214483,1616774834145,,,44,,,0.18,-0.46,0.24,-2,2,8,0.5,0,,,,,,,,,,,,,,,,
214523,1616774834185,,,44,,,0.21,-0.36,-0.19,-2,-6,11,0.42,0,,,,,,,,,,,,,,,,
214563,1616774834227,,,44,,,0.28,-0.3,-0.14,-3,-7,11,0.41,0,,,,,,,,,,,,,,,,
214603,1616774834267,,,45,,,0.44,-0.19,0.27,-4,-4,3,0.48,0,,,,,,,,,,,,,,,,
214643,1616774834306,,,44,,,0.61,-0.12,0.49,-5,-2,0,0.63,0,45.846252,5.179702,51.43,751.1,6,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.13,3.5774
214683,1616774834346,,,44,,,0.66,-0.25,0.75,-6,-2,-1,0.7,0,,,,,,,,,,,,,,,,
214723,1616774834386,,,44,,,0.55,-0.38,0.54,-6,-7,3,0.67,0,,,,,,,,,,,,,,,,
214763,1616774834428,,,44,,,0.38,-0.44,0.06,-6,-11,7,0.58,0,,,,,,,,,,,,,,,,
214803,1616774834468,,,45,,,0.27,-0.44,-0.33,-6,-10,8,0.52,0,,,,,,,,,,,,,,,,
