"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"EngineTemp"|"F"|0|300|1,"OilTemp"|"F"|0|300|1,"OilPress"|"PSI"|0|150|25,"Battery"|"Volts"|0.0|20.0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"RPM"|""|0|10000|25,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
562923,1616768711898,,,23,,,0.82,-0.18,0.33,2,4,-2,0.84,0,,,,,,,,,,,,,,,,
562963,1616768711938,,,24,,,0.78,-0.14,0.41,2,6,-1,0.79,0,,,,,,,,,,,,,,,,
563003,1616768711978,,,24,,,0.7,-0.13,0.35,1,3,0,0.71,0,,,,,,,,,,,,,,,,
563043,1616768712012,302,145,24,0.18,13.83,0.66,-0.09,0.44,1,4,0,0.67,0,45.845562,5.178915,21.89,723.9,6,2,2.1,0,0.0,-1,0.0,0.0,0.0,0,2.07,9.3841
563083,1616768712052,,,24,,,0.61,-0.12,0.74,0,3,1,0.62,0,,,,,,,,,,,,,,,,
563123,1616768712098,,,23,,,0.4,-0.09,0.58,-1,3,1,0.41,0,,,,,,,,,,,,,,,,
563163,1616768712138,,,23,,,0.64,-0.13,0.85,-2,3,-3,0.65,0,,,,,,,,,,,,,,,,
563203,1616768712178,,,24,,,0.68,-0.18,0.48,-4,-3,1,0.7,0,,,,,,,,,,,,,,,,
563243,1616768712220,,,22,,,0.62,-0.15,0.22,-5,-8,2,0.64,0,45.845547,5.178935,24.44,723.9,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.07,9.3874
563283,1616768712260,,,22,,,0.54,-0.1,0.35,-6,-9,2,0.55,0,,,,,,,,,,,,,,,,
563323,1616768712300,,,23,,,0.53,-0.1,0.3,-7,1,0,0.54,0,,,,,,,,,,,,,,,,
563363,1616768712340,,,23,,,0.76,-0.11,0.36,-7,5,2,0.77,0,,,,,,,,,,,,,,,,
563403,1616768712380,,,23,,,0.68,-0.16,-0.09,-7,0,3,0.7,0,,,,,,,,,,,,,,,,
563443,1616768712420,,,23,,,0.5,-0.19,0.31,-7,-6,2,0.54,0,45.845528,5.178958,26.93,723.9,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.07,9.3907
563483,1616768712460,,,23,,,0.53,-0.06,0.63,-7,-5,2,0.53,0,,,,,,,,,,,,,,,,
563523,1616768712500,,,24,,,0.48,-0.04,0.61,-6,-2,1,0.48,0,,,,,,,,,,,,,,,,
563563,1616768712540,,,23,,,0.4,-0.01,0.88,-5,1,0,0.4,0,,,,,,,,,,,,,,,,
563603,1616768712580,,,23,,,0.53,0.05,0.99,-5,3,-1,0.53,0,,,,,,,,,,,,,,,,
563643,1616768712620,,,24,,,0.66,0.06,1.1,-4,5,-0,0.66,0,45.845512,5.178982,28.18,723.9,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.07,9.394
563683,1616768712660,,,22,,,0.58,0.09,0.95,-4,7,0,0.58,0,,,,,,,,,,,,,,,,
563723,1616768712700,,,22,,,0.47,0.02,0.48,-4,14,0,0.47,0,,,,,,,,,,,,,,,,
563763,1616768712740,,,23,,,0.49,-0.06,0.47,-5,23,-4,0.49,0,,,,,,,,,,,,,,,,
563803,1616768712780,,,22,,,0.46,-0.18,0.31,-6,17,-3,0.5,0,,,,,,,,,,,,,,,,
563843,1616768712820,,,22,,,0.24,-0.19,0.49,-7,11,-3,0.31,0,45.845493,5.179006,29.49,723.9,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.07,9.3974
563883,1616768712860,,,22,,,0.11,-0.23,0.42,-9,8,-1,0.25,0,,,,,,,,,,,,,,,,
563923,1616768712899,,,22,,,0.01,-0.31,0.63,-10,9,-1,0.31,0,,,,,,,,,,,,,,,,
563963,1616768712939,,,22,,,-0.1,-0.35,0.77,-12,5,-3,0.37,0,,,,,,,,,,,,,,,,
564003,1616768712979,,,22,,,-0.21,-0.49,0.6,-14,6,-1,0.53,0,,,,,,,,,,,,,,,,
564043,1616768713015,302,156,22,0.17,13.73,-0.34,-0.61,0.47,-16,3,-0,0.7,0,45.845474,5.179033,31.07,723.9,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.08,9.4007
564083,1616768713055,,,22,,,-0.24,-0.65,0.76,-18,6,-4,0.7,0,,,,,,,,,,,,,,,,
564123,1616768713101,,,22,,,-0.4,-0.86,0.39,-20,0,0,0.95,0,,,,,,,,,,,,,,,,
564163,1616768713141,,,22,,,-0.3,-0.85,0.69,-21,6,-3,0.9,0,,,,,,,,,,,,,,,,
564203,1616768713181,,,22,,,-0.15,-0.9,0.94,-23,17,-13,0.91,0,,,,,,,,,,,,,,,,
564243,1616768713221,,,23,,,-0.22,-0.93,1.11,-24,17,-16,0.96,0,45.845455,5.179065,33.0,723.9,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.08,9.404
564283,1616768713261,,,22,,,-0.31,-0.97,0.52,-24,10,-11,1.02,0,,,,,,,,,,,,,,,,
564323,1616768713301,,,21,,,-0.4,-1.04,0.04,-24,-5,-0,1.11,0,,,,,,,,,,,,,,,,
564363,1616768713341,,,22,,,-0.52,-1.04,-0.35,-23,-15,7,1.16,0,,,,,,,,,,,,,,,,
564403,1616768713381,,,22,,,-0.73,-1.05,-0.66,-22,-24,13,1.28,0,,,,,,,,,,,,,,,,
564443,1616768713421,,,22,,,-0.78,-1.07,-0.92,-22,-29,15,1.32,0,45.84544,5.179101,34.61,723.9,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.08,9.4074
564483,1616768713461,,,23,,,-0.74,-1.09,-0.72,-21,-16,6,1.32,0,,,,,,,,,,,,,,,,
564523,1616768713501,,,22,,,-0.3,-0.82,-0.21,-21,13,-11,0.87,0,,,,,,,,,,,,,,,,
564563,1616768713541,,,21,,,-0.23,-0.74,-0.32,-20,5,-2,0.77,0,,,,,,,,,,,,,,,,
564603,1616768713581,,,23,,,-0.48,-0.84,-0.41,-21,-5,4,0.97,0,,,,,,,,,,,,,,,,
564643,1616768713621,,,21,,,-0.22,-0.68,-0.32,-22,13,-5,0.72,0,45.845428,5.179137,35.81,723.9,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.08,9.4107
564683,1616768713661,,,23,,,-0.43,-0.75,-0.4,-23,4,1,0.87,0,,,,,,,,,,,,,,,,
564723,1616768713701,,,21,,,-0.3,-0.78,-0.34,-24,-3,4,0.84,0,,,,,,,,,,,,,,,,
564763,1616768713741,,,21,,,-0.19,-0.69,-0.16,-25,10,0,0.72,0,,,,,,,,,,,,,,,,
564803,1616768713781,,,22,,,-0.15,-0.82,-0.11,-27,12,-4,0.83,0,,,,,,,,,,,,,,,,
564843,1616768713821,,,23,,,-0.18,-0.84,-0.07,-29,3,-5,0.86,0,45.845417,5.179172,35.39,723.9,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.08,9.4141
564883,1616768713861,,,23,,,-0.12,-0.91,-0.04,-31,6,-4,0.92,0,,,,,,,,,,,,,,,,
564923,1616768713900,,,22,,,-0.07,-0.97,-0.01,-32,4,-2,0.97,0,,,,,,,,,,,,,,,,
564963,1616768713940,,,22,,,-0.21,-1.03,-0.19,-34,-2,3,1.05,0,,,,,,,,,,,,,,,,
565003,1616768713980,,,22,,,-0.16,-1.02,0.0,-35,10,-3,1.03,0,,,,,,,,,,,,,,,,
565043,1616768714014,302,158,22,0.17,13.75,-0.46,-1.19,-0.38,-36,14,-4,1.27,0,45.845421,5.179212,35.72,723.9,6,2,2.1,0,0.0,-1,0.0,0.0,0.0,0,2.09,9.4174
565083,1616768714054,,,22,,,-0.72,-1.32,-0.6,-38,15,-5,1.51,0,,,,,,,,,,,,,,,,
565123,1616768714098,,,23,,,-0.91,-1.4,-0.63,-40,19,-8,1.67,0,,,,,,,,,,,,,,,,
565163,1616768714138,,,23,,,-0.73,-1.34,-0.21,-42,16,-8,1.53,0,,,,,,,,,,,,,,,,
565203,1616768714178,,,22,,,-0.73,-1.24,-0.15,-44,16,-8,1.44,0,,,,,,,,,,,,,,,,
565243,1616768714218,,,23,,,-0.72,-1.22,-0.19,-45,12,-6,1.42,0,45.845425,5.179255,36.76,724.0,6,2,2.1,0,0.0,-1,0.0,0.0,0.0,0,2.09,9.4207
565283,1616768714258,,,22,,,-0.57,-1.18,0.22,-46,10,-7,1.31,0,,,,,,,,,,,,,,,,
565323,1616768714300,,,23,,,-0.54,-1.14,0.04,-48,3,-2,1.26,0,,,,,,,,,,,,,,,,
565363,1616768714340,,,23,,,-0.64,-1.14,0.08,-49,6,-3,1.31,0,,,,,,,,,,,,,,,,
565403,1616768714380,,,23,,,-0.33,-1.14,0.13,-51,10,-4,1.19,0,,,,,,,,,,,,,,,,
565443,1616768714420,,,23,,,-0.58,-1.17,0.37,-53,6,-4,1.31,0,45.845425,5.179295,36.61,724.0,6,2,2.1,0,0.0,-1,0.0,0.0,0.0,0,2.09,9.4241
565483,1616768714460,,,23,,,-0.77,-1.13,0.66,-54,-19,-2,1.37,0,,,,,,,,,,,,,,,,
565523,1616768714500,,,23,,,-0.89,-1.15,0.55,-55,-46,0,1.45,0,,,,,,,,,,,,,,,,
565563,1616768714540,,,23,,,-0.88,-1.14,0.17,-56,-61,3,1.44,0,,,,,,,,,,,,,,,,
565603,1616768714580,,,23,,,-0.36,-1.14,-0.24,-57,-52,4,1.19,0,,,,,,,,,,,,,,,,
565643,1616768714620,,,23,,,-0.01,-1.2,-0.57,-59,-41,3,1.2,0,45.845425,5.179336,36.42,724.0,6,2,2.1,0,0.0,-1,0.0,0.0,0.0,0,2.09,9.4274
565683,1616768714660,,,23,,,0.18,-1.27,-0.84,-61,-48,4,1.28,0,,,,,,,,,,,,,,,,
565723,1616768714700,,,23,,,0.41,-1.31,-1.06,-62,-48,5,1.37,0,,,,,,,,,,,,,,,,
565763,1616768714740,,,22,,,0.68,-1.25,-1.0,-64,-23,1,1.42,0,,,,,,,,,,,,,,,,
565803,1616768714780,,,23,,,0.44,-1.3,-0.46,-66,-6,-2,1.37,0,,,,,,,,,,,,,,,,
565843,1616768714822,,,24,,,-0.02,-1.25,0.01,-66,-11,-0,1.25,0,45.845428,5.179376,36.25,724.0,6,2,2.5,0,0.0,-1,0.0,0.0,0.0,0,2.09,9.4307
565883,1616768714862,,,23,,,-0.16,-1.33,0.16,-67,-25,1,1.34,0,,,,,,,,,,,,,,,,
565923,1616768714901,,,24,,,-0.15,-1.28,0.41,-68,-13,-4,1.29,0,,,,,,,,,,,,,,,,
565963,1616768714941,,,23,,,-0.46,-1.3,0.71,-69,-22,-3,1.38,0,,,,,,,,,,,,,,,,
566003,1616768714981,,,24,,,-0.18,-1.32,0.89,-71,-27,-1,1.33,0,,,,,,,,,,,,,,,,
566043,1616768715021,302,159,23,0.17,13.81,-0.34,-1.36,0.83,-72,-23,-0,1.4,0,45.845428,5.179415,35.83,724.0,6,2,2.5,0,0.0,-1,0.0,0.0,0.0,0,2.1,9.434
566083,1616768715061,,,23,,,-0.07,-1.34,0.81,-74,-17,-1,1.34,0,,,,,,,,,,,,,,,,
566123,1616768715101,,,23,,,-0.24,-1.26,0.59,-76,-14,-1,1.28,0,,,,,,,,,,,,,,,,
566163,1616768715141,,,24,,,0.03,-1.27,0.86,-77,0,-5,1.27,0,,,,,,,,,,,,,,,,
566203,1616768715181,,,24,,,-0.11,-1.25,0.91,-79,-6,-4,1.26,0,,,,,,,,,,,,,,,,
566243,1616768715221,,,24,,,0.05,-1.25,0.99,-80,3,-4,1.25,0,45.845421,5.17943,26.01,724.1,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.1,9.4374
566283,1616768715261,,,23,,,-0.08,-1.15,0.71,-80,-5,-3,1.15,0,,,,,,,,,,,,,,,,
566323,1616768715301,,,24,,,0.1,-1.08,0.96,-77,10,-8,1.08,0,,,,,,,,,,,,,,,,
566363,1616768715341,,,22,,,0.03,-0.93,0.83,-72,1,-5,0.93,0,,,,,,,,,,,,,,,,
566403,1616768715381,,,24,,,0.16,-0.93,0.84,-65,10,-5,0.94,0,,,,,,,,,,,,,,,,
566443,1616768715421,,,22,,,0.0,-0.87,0.63,-58,-2,-2,0.87,0,45.845425,5.179452,21.98,724.1,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.1,9.4407
566483,1616768715461,,,23,,,0.24,-0.85,0.89,-50,5,-5,0.88,0,,,,,,,,,,,,,,,,
566523,1616768715501,,,22,,,0.08,-0.89,1.06,-43,-2,-4,0.89,0,,,,,,,,,,,,,,,,
566563,1616768715541,,,23,,,0.33,-0.91,1.09,-37,1,-4,0.97,0,,,,,,,,,,,,,,,,
566603,1616768715581,,,24,,,0.34,-0.98,1.17,-31,3,-5,1.04,0,,,,,,,,,,,,,,,,
566643,1616768715621,,,23,,,0.01,-0.98,1.18,-26,-12,-1,0.98,0,45.845432,5.179474,19.49,724.1,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.1,9.444
566683,1616768715661,,,23,,,0.13,-0.92,1.1,-23,-14,0,0.93,0,,,,,,,,,,,,,,,,
566723,1616768715701,,,24,,,0.49,-0.84,0.79,-21,5,-2,0.97,0,,,,,,,,,,,,,,,,
566763,1616768715741,,,23,,,0.34,-0.78,0.7,-21,6,-1,0.85,0,,,,,,,,,,,,,,,,
566803,1616768715781,,,24,,,0.36,-0.65,0.53,-21,3,1,0.74,0,,,,,,,,,,,,,,,,
566843,1616768715821,,,23,,,0.39,-0.6,0.75,-21,6,-2,0.72,0,45.845436,5.179493,16.73,724.1,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.1,9.4474
566883,1616768715861,,,24,,,0.45,-0.57,0.79,-21,7,-2,0.73,0,,,,,,,,,,,,,,,,
566923,1616768715900,,,24,,,0.34,-0.53,0.68,-22,1,-0,0.63,0,,,,,,,,,,,,,,,,
566963,1616768715940,,,23,,,0.49,-0.49,0.67,-22,2,-2,0.69,0,,,,,,,,,,,,,,,,
567003,1616768715980,,,24,,,0.49,-0.49,0.71,-23,1,-2,0.69,0,,,,,,,,,,,,,,,,
567043,1616768716016,302,161,24,0.18,13.81,0.46,-0.51,0.81,-23,1,-3,0.68,0,45.845448,5.179511,15.22,724.2,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.1,9.4507
567083,1616768716056,,,23,,,0.52,-0.58,0.95,-24,2,-3,0.78,0,,,,,,,,,,,,,,,,
567123,1616768716100,,,23,,,0.42,-0.65,0.84,-25,6,-4,0.78,0,,,,,,,,,,,,,,,,
567163,1616768716140,,,24,,,0.55,-0.55,0.93,-26,-1,-3,0.78,0,,,,,,,,,,,,,,,,
567203,1616768716180,,,24,,,0.46,-0.67,0.77,-27,2,-4,0.81,0,,,,,,,,,,,,,,,,
567243,1616768716220,,,23,,,0.56,-0.55,1.0,-27,-4,-3,0.79,0,45.845459,5.179522,14.12,724.2,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.1,9.4541
567283,1616768716260,,,23,,,0.36,-0.6,0.43,-28,-17,5,0.71,0,,,,,,,,,,,,,,,,
567323,1616768716302,,,24,,,0.14,-0.7,-0.03,-29,-21,6,0.71,0,,,,,,,,,,,,,,,,
567363,1616768716342,,,23,,,0.13,-0.77,-0.41,-30,-29,11,0.78,0,,,,,,,,,,,,,,,,
567403,1616768716382,,,23,,,0.38,-0.79,-0.25,-31,-37,16,0.88,0,,,,,,,,,,,,,,,,
567443,1616768716422,,,23,,,0.38,-0.66,-0.17,-33,-20,5,0.76,0,45.84547,5.179531,12.92,724.2,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.1,9.4574
567483,1616768716462,,,24,,,0.47,-0.67,-0.12,-35,-19,4,0.82,0,,,,,,,,,,,,,,,,
567523,1616768716502,,,24,,,0.33,-0.84,-0.48,-35,-23,9,0.9,0,,,,,,,,,,,,,,,,
567563,1616768716542,,,24,,,0.41,-0.75,-0.33,-35,-13,4,0.85,0,,,,,,,,,,,,,,,,
567603,1616768716582,,,24,,,0.42,-0.81,-0.25,-34,-9,2,0.91,0,,,,,,,,,,,,,,,,
567643,1616768716622,,,24,,,0.45,-0.75,-0.18,-32,-4,-0,0.87,0,45.845478,5.179538,11.85,724.2,6,2,3.1,0,0.0,-1,0.0,0.0,0.0,0,2.1,9.4607
