"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|50,"Height_LF"|"mm"|0|255|50,"Height_LR"|"mm"|0|80|50,"Height_RR"|"mm"|0|255|50,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"Log_Button"|""|0.0|10.0|10,"WaterTemp"|"C"|0|150|50,"RPM"|"tr/min"|0|14000|50,"TPS"|"%"|0|100|50,"AirTemp"|"C"|0|150|50,"MAP"|"KPa"|0|100|50,"Lambda"|""|0.5|1.5|50,"SpeedDTA"|"kph"|0.0|250.0|50,"OilPress"|"KPa"|0|1500|50,"FuelPressur"|"Bar"|0.0|10.0|50,"Batterie"|"V"|0.0|20.0|50,"ConsoKm"|"L/100km"|0.0|200.0|50,"Gear"|""|0|6|50,"AdvIgnition"|"Deg"|-20.0|70.0|50,"Injection"|"ms"|0.0|10.0|50,"ConsoHr"|"L/Hr"|0.0|10000.0|50,"LC_But_Pres"|""|0|1|50,"LC_Active"|""|0|1|50,"TractionOn"|""|0|1|50,"TractionWet"|""|0|1|50,"FanOn"|""|0|1|50,"RD_Speed"|"km/h"|-30|250|10,"RUD_Speed"|"km/h"|-30|250|10,"LD_Speed"|"km/h"|-30|250|10,"LUD_Speed"|"km/h"|-30|250|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
16064,1629387411676,,,247,250,237,233,,-0.02,0.04,1.77,0,0,1,0.04,,67,4827,5,31,56,0.665,0.0,501,4.81,13.0,0.0,1,30.6,1.69,6.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
16084,1629387411696,,,247,250,237,233,,-0.09,0.04,1.63,0,2,3,0.1,,67,4854,5,31,56,0.665,0.0,501,4.81,13.0,0.0,1,30.5,2.79,6.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
16104,1629387411716,,,247,248,237,232,,-0.04,0.07,1.82,0,-0,0,0.09,,67,4849,5,31,57,0.666,0.0,502,4.92,13.2,0.0,1,30.8,2.78,6.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
16124,1629387411736,,,247,248,237,232,,0.01,0.05,1.68,0,-0,0,0.05,,67,4871,5,31,57,0.665,0.0,510,4.89,13.2,0.0,1,31.0,2.79,6.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
16144,1629387411756,3,5,247,250,237,233,-4,-0.0,0.03,1.55,0,2,3,0.03,1,67,4836,5,31,57,0.666,0.0,498,4.87,13.1,0.0,1,30.6,2.77,6.2,0,0,0,1,0,0,250,250,0,49.330891,8.565155,0.0,127.6,8,2,1.8,0,0.0,-1,0.0,,0.0,0,0.0,0.2691
16164,1629387411776,,,247,250,237,232,,-0.08,0.02,1.74,0,3,3,0.08,,67,4903,5,31,57,0.666,0.0,505,4.8,12.9,0.0,1,31.4,2.81,6.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
16184,1629387411796,,,246,250,237,233,,-0.13,0.03,1.91,0,2,1,0.13,,67,4877,5,31,57,0.666,0.0,516,4.92,13.2,0.0,1,31.1,2.8,6.3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
16204,1629387411816,,,247,248,237,233,,-0.06,0.01,1.76,0,1,1,0.06,,67,4877,5,31,58,0.666,0.0,505,4.87,13.2,0.0,1,31.4,2.79,6.3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
16224,1629387411836,,,247,250,237,233,,-0.07,-0.02,1.63,0,3,3,0.07,,67,4887,5,31,58,0.665,0.0,509,4.85,13.1,0.0,1,31.5,1.68,6.3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
16244,1629387411856,5,4,247,250,237,233,-5,-0.14,-0.0,1.81,0,4,3,0.14,1,67,4866,5,32,58,0.666,0.0,503,4.82,12.9,0.0,1,31.3,2.79,6.3,0,0,0,1,0,0,250,250,0,49.330891,8.565155,0.0,127.6,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.2707
