SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;SHIF A;L/Hr;L/100K;

1513 ;0:00,10 ;5870 ;5 ;67;32;53;0,673 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,80 ;5,95 ;13,0 ;-1 ;2,34 ;32,1 ;0 ;6,3;0,0;
1513 ;0:00,20 ;5879 ;5 ;67;32;53;0,669 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,89 ;5,95 ;13,2 ;-1 ;2,34 ;32,2 ;0 ;6,4;0,0;
1513 ;0:00,30 ;5863 ;4 ;67;32;53;0,668 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,81 ;5,88 ;13,0 ;-1 ;2,35 ;32,1 ;0 ;6,4;0,0;
1513 ;0:00,40 ;5863 ;4 ;67;32;53;0,665 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,89 ;5,98 ;13,2 ;-1 ;2,35 ;32,1 ;0 ;6,3;0,0;
1513 ;0:00,50 ;5870 ;5 ;67;32;53;0,666 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,86 ;6,04 ;13,2 ;-1 ;2,34 ;32,1 ;0 ;6,3;0,0;
1513 ;0:00,60 ;5815 ;5 ;67;32;54;0,663 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,91 ;5,96 ;13,1 ;-1 ;2,37 ;32,4 ;0 ;6,3;0,0;
1513 ;0:00,70 ;5776 ;4 ;67;32;53;0,668 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,82 ;5,85 ;13,1 ;-1 ;2,41 ;32,1 ;0 ;6,3;0,0;
1513 ;0:00,80 ;5760 ;5 ;67;32;54;0,665 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,92 ;5,85 ;13,2 ;-1 ;2,41 ;32,4 ;0 ;6,3;0,0;
1513 ;0:00,90 ;5693 ;5 ;67;32;54;0,669 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,95 ;5,82 ;13,2 ;-1 ;2,45 ;32,3 ;0 ;6,4;0,0;
1513 ;0:01,00 ;5582 ;4 ;67;32;55;0,671 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,86 ;5,76 ;13,2 ;-1 ;2,52 ;32,4 ;0 ;6,5;0,0;
1513 ;0:01,10 ;5595 ;5 ;68;32;56;0,670 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,82 ;5,67 ;13,0 ;-1 ;2,50 ;32,7 ;0 ;6,5;0,0;
1513 ;0:01,20 ;5598 ;5 ;68;32;56;0,673 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,84 ;5,72 ;13,2 ;-1 ;2,50 ;32,7 ;0 ;6,4;0,0;
1513 ;0:01,30 ;5615 ;5 ;68;32;56;0,675 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,84 ;5,77 ;13,0 ;-1 ;2,49 ;32,7 ;0 ;6,5;0,0;
1513 ;0:01,40 ;5628 ;5 ;68;32;56;0,671 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,88 ;5,69 ;13,2 ;-1 ;2,48 ;32,7 ;0 ;6,4;0,0;
1513 ;0:01,50 ;5618 ;5 ;68;32;56;0,672 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,90 ;5,68 ;13,2 ;-1 ;2,48 ;32,7 ;0 ;6,4;0,0;
1513 ;0:01,60 ;5652 ;5 ;68;32;56;0,672 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,90 ;5,82 ;13,2 ;-1 ;2,46 ;32,7 ;0 ;6,4;0,0;
1513 ;0:01,70 ;5688 ;4 ;68;32;56;0,672 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,79 ;5,73 ;13,2 ;-1 ;2,44 ;32,7 ;0 ;6,4;0,0;
1513 ;0:01,80 ;5693 ;5 ;68;32;55;0,674 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,80 ;5,72 ;13,1 ;-1 ;2,44 ;32,5 ;0 ;6,4;0,0;
1513 ;0:01,90 ;5700 ;4 ;68;32;55;0,677 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,88 ;5,77 ;13,2 ;-1 ;2,44 ;32,5 ;0 ;6,4;0,0;
1513 ;0:02,00 ;5673 ;4 ;68;32;55;0,681 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,86 ;5,82 ;13,2 ;-1 ;2,46 ;32,5 ;0 ;6,4;0,0;
1513 ;0:02,10 ;5634 ;4 ;68;32;56;0,682 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,81 ;5,70 ;13,1 ;-1 ;2,47 ;32,7 ;0 ;6,4;0,0;
1513 ;0:02,20 ;5620 ;5 ;68;32;56;0,680 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,85 ;5,64 ;13,0 ;-1 ;2,48 ;32,7 ;0 ;6,4;0,0;
1513 ;0:02,30 ;5612 ;5 ;68;32;56;0,680 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,92 ;5,72 ;13,2 ;-1 ;2,49 ;32,7 ;0 ;6,4;0,0;
1513 ;0:02,40 ;5605 ;5 ;68;32;56;0,681 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,81 ;5,73 ;13,1 ;-1 ;2,49 ;32,7 ;0 ;6,4;0,0;
1513 ;0:02,50 ;5625 ;5 ;68;32;56;0,680 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,81 ;5,67 ;13,0 ;-1 ;2,48 ;32,7 ;0 ;6,4;0,0;
1513 ;0:02,60 ;5577 ;5 ;68;32;56;0,680 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,90 ;5,66 ;13,2 ;-1 ;2,51 ;32,7 ;0 ;6,4;0,0;
1513 ;0:02,70 ;5600 ;4 ;68;32;56;0,680 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,85 ;5,74 ;13,2 ;-1 ;2,50 ;32,7 ;0 ;6,4;0,0;
1513 ;0:02,80 ;5623 ;5 ;68;32;56;0,679 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,83 ;5,66 ;13,0 ;-1 ;2,48 ;32,7 ;0 ;6,4;0,0;
