"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|50,"Height_LF"|"mm"|0|255|50,"Height_LR"|"mm"|0|80|50,"Height_RR"|"mm"|0|255|50,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"Log_Button"|""|0.0|10.0|10,"WaterTemp"|"C"|0|150|50,"RPM"|"tr/min"|0|14000|50,"TPS"|"%"|0|100|50,"AirTemp"|"C"|0|150|50,"MAP"|"KPa"|0|100|50,"Lambda"|""|0.5|1.5|50,"SpeedDTA"|"kph"|0.0|250.0|50,"OilPress"|"KPa"|0|1500|50,"FuelPressur"|"Bar"|0.0|10.0|50,"Batterie"|"V"|0.0|20.0|50,"ConsoKm"|"L/100km"|0.0|200.0|50,"Gear"|""|0|6|50,"AdvIgnition"|"Deg"|-20.0|70.0|50,"Injection"|"ms"|0.0|10.0|50,"ConsoHr"|"L/Hr"|0.0|10000.0|50,"LC_But_Pres"|""|0|1|50,"LC_Active"|""|0|1|50,"TractionOn"|""|0|1|50,"TractionWet"|""|0|1|50,"FanOn"|""|0|1|50,"RD_Speed"|"km/h"|-30|250|10,"RUD_Speed"|"km/h"|-30|250|10,"LD_Speed"|"km/h"|-30|250|10,"LUD_Speed"|"km/h"|-30|250|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
49063,1629380126799,,,250,252,237,233,,0.01,-0.01,1.67,-0,-3,-4,0.01,,86,7170,4,33,39,0.936,0.0,608,4.92,13.0,0.0,1,31.0,1.17,7.7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
49083,1629380126819,,,250,253,237,232,,-0.05,-0.02,1.54,-0,-1,-2,0.05,,86,7126,4,33,39,0.937,0.0,606,4.81,12.9,0.0,1,31.0,2.29,7.5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
49103,1629380126839,,,250,253,237,233,,-0.09,0.01,1.42,-0,-0,-1,0.09,,86,7094,4,32,39,0.938,0.0,600,4.85,12.8,0.0,1,31.0,1.17,7.5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
49123,1629380126859,,,250,253,237,232,,-0.08,0.0,1.38,-0,-2,-2,0.08,,86,7070,4,32,39,0.937,0.0,594,4.88,12.9,0.0,1,31.0,2.29,7.5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
49143,1629380126879,1,2,250,252,237,233,-2,-0.04,0.0,1.58,-0,-2,-3,0.04,1,86,7059,4,32,39,0.937,0.0,600,4.82,13.1,0.0,1,31.0,2.29,7.5,0,0,1,1,0,0,250,250,0,49.328205,8.565405,0.0,116.8,10,2,2.0,0,0.0,-1,0.0,,0.0,0,0.03,0.819
49163,1629380126898,,,250,253,237,233,,-0.08,-0.0,1.46,-0,0,-0,0.08,,86,7011,4,32,39,0.934,0.0,598,4.8,13.0,0.0,1,31.0,2.29,7.5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
49183,1629380126918,,,250,253,237,233,,-0.07,0.01,1.35,-0,-2,-2,0.07,,86,7001,4,32,39,0.934,0.0,596,4.93,13.0,0.0,1,31.0,1.17,7.4,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
49203,1629380126938,,,250,252,237,233,,-0.02,-0.02,1.55,-0,-1,-2,0.03,,86,6944,4,32,39,0.933,0.0,595,4.88,13.1,0.0,1,30.9,2.29,7.4,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
49223,1629380126958,,,250,253,237,233,,-0.08,0.01,1.43,0,1,0,0.08,,86,6921,4,32,39,0.932,0.0,592,4.86,13.0,0.0,1,30.9,1.17,7.4,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
49243,1629380126978,1,2,249,252,237,233,-3,-0.04,-0.02,1.63,0,-2,-2,0.04,1,86,6885,4,32,39,0.932,0.0,592,4.9,12.9,0.0,1,30.8,2.29,7.4,0,0,1,1,0,0,250,250,0,49.328205,8.565405,0.0,116.9,10,2,2.0,0,0.0,-1,0.0,0.0,0.0,0,0.03,0.8207
