"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelAvantX"|"G"|0.0|10.0|50,"AccelAvantZ"|"G"|0.0|10.0|50,"AccelAvantY"|"G"|0.0|10.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10
23643,1551439783271,1.531,2.423,1.7056,0.16,-0.02,0.96,0,0,-1,1789,1,90,20,92,516,0.0,300,300,60,115.0,0,0,-20,393,25,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
23663,1551439783291,1.508,2.41,1.683,0.17,-0.03,0.95,0,0,-1,1789,1,90,20,92,516,0.0,300,300,60,115.0,0,0,-20,393,25,0,0,0,0,0,0,,,,,
23683,1551439783311,1.528,2.407,1.7132,0.17,-0.02,0.95,0,-0,-0,1795,1,90,20,92,516,0.0,300,300,60,114.0,0,0,-20,393,24,0,0,0,0,0,0,,,,,
23703,1551439783331,1.53,2.402,1.6918,0.16,-0.03,0.98,0,0,-1,1795,1,90,20,92,516,0.0,300,300,60,114.0,0,0,-20,393,24,0,0,0,0,0,0,,,,,
23723,1551439783351,1.533,2.422,1.6805,0.15,-0.02,0.99,0,0,-0,1795,1,90,20,92,516,0.0,300,300,60,114.0,0,0,-20,393,24,0,0,0,0,0,0,,,,,
23743,1551439783371,1.521,2.408,1.6792,0.16,-0.0,0.94,-0,0,-0,1795,1,90,20,92,516,0.0,300,300,60,114.0,0,0,-20,393,24,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
23763,1551439783391,1.521,2.396,1.7157,0.15,0.01,0.95,-0,-0,-0,1795,1,90,20,92,516,0.0,300,300,60,114.0,0,0,-20,393,24,0,0,0,0,0,0,,,,,
23783,1551439783405,1.543,2.415,1.7119,0.15,-0.01,0.95,-0,-0,-0,1778,1,90,20,91,502,0.0,300,300,60,111.0,0,0,-20,393,25,0,0,0,0,0,0,,,,,
23803,1551439783425,1.513,2.407,1.6931,0.16,-0.01,0.94,-0,-0,-0,1778,1,90,20,91,502,0.0,300,300,60,111.0,0,0,-20,393,25,0,0,0,0,0,0,,,,,
23823,1551439783445,1.521,2.402,1.7006,0.15,-0.02,0.96,-0,-0,-0,1778,1,90,20,91,502,0.0,300,300,60,111.0,0,0,-20,393,25,0,0,0,0,0,0,,,,,
23843,1551439783465,1.51,2.399,1.7144,0.15,-0.02,0.97,-0,-0,-0,1778,1,90,20,91,502,0.0,300,300,60,111.0,0,0,-20,393,25,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
23863,1551439783485,1.521,2.403,1.6956,0.15,-0.03,0.98,-0,-0,-0,1778,1,90,20,91,502,0.0,300,300,60,111.0,0,0,-20,393,25,0,0,0,0,0,0,,,,,
23883,1551439783509,1.517,2.41,1.678,0.15,-0.03,0.98,-0,-0,-0,1626,1,90,20,93,516,0.0,300,300,60,114.0,0,0,-21,405,25,0,0,0,0,0,0,,,,,
23903,1551439783529,1.505,2.407,1.6817,0.16,-0.03,0.99,0,-0,-0,1626,1,90,20,93,516,0.0,300,300,60,114.0,0,0,-21,405,25,0,0,0,0,0,0,,,,,
23923,1551439783549,1.527,2.426,1.7019,0.16,-0.02,0.95,0,-0,-0,1626,1,90,20,93,516,0.0,300,300,60,114.0,0,0,-21,405,25,0,0,0,0,0,0,,,,,
23943,1551439783569,1.525,2.408,1.7044,0.17,-0.02,0.94,0,-0,-0,1626,1,90,20,93,516,0.0,300,300,60,114.0,0,0,-21,405,25,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
23963,1551439783589,1.525,2.42,1.6931,0.18,-0.03,0.93,0,0,-0,1626,1,90,20,93,516,0.0,300,300,60,114.0,0,0,-21,405,25,0,0,0,0,0,0,,,,,
23983,1551439783609,1.513,2.415,1.6918,0.18,-0.03,0.95,0,0,-0,1520,1,90,20,92,516,0.0,300,300,60,114.0,0,0,-21,413,25,0,0,0,0,0,0,,,,,
24003,1551439783629,1.52,2.421,1.7056,0.17,-0.05,0.98,0,0,-1,1520,1,90,20,92,516,0.0,300,300,60,114.0,0,0,-21,413,25,0,0,0,0,0,0,,,,,
24023,1551439783649,1.533,2.418,1.6943,0.17,-0.04,1.0,0,0,-1,1520,1,90,20,92,516,0.0,300,300,60,114.0,0,0,-21,413,25,0,0,0,0,0,0,,,,,
24043,1551439783669,1.513,2.406,1.6993,0.17,-0.03,1.0,0,0,-0,1520,1,90,20,92,516,0.0,300,300,60,114.0,0,0,-21,413,25,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
24063,1551439783689,1.513,2.411,1.7094,0.16,-0.03,1.03,0,-0,-0,1520,1,90,20,92,516,0.0,300,300,60,114.0,0,0,-21,413,25,0,0,0,0,0,0,,,,,
24083,1551439783709,1.51,2.396,1.7195,0.15,-0.03,1.04,0,-0,-0,1480,1,91,20,91,512,0.0,300,300,60,112.0,0,0,-21,414,24,0,0,0,0,0,0,,,,,
24103,1551439783729,1.525,2.402,1.7182,0.14,-0.02,1.04,0,-0,-0,1480,1,91,20,91,512,0.0,300,300,60,112.0,0,0,-21,414,24,0,0,0,0,0,0,,,,,
24123,1551439783749,1.527,2.394,1.7207,0.14,0.01,1.0,0,-0,-0,1480,1,91,20,91,512,0.0,300,300,60,112.0,0,0,-21,414,24,0,0,0,0,0,0,,,,,
24143,1551439783769,1.516,2.398,1.722,0.14,0.01,1.0,0,-0,-0,1480,1,91,20,91,512,0.0,300,300,60,112.0,0,0,-21,414,24,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
24163,1551439783789,1.515,2.412,1.6943,0.14,0.03,1.01,0,0,-0,1480,1,91,20,91,512,0.0,300,300,60,112.0,0,0,-21,414,24,0,0,0,0,0,0,,,,,
24183,1551439783809,1.518,2.416,1.6717,0.13,0.04,1.02,0,-0,-0,1711,1,91,20,93,515,0.0,300,300,60,114.0,0,0,-18,399,24,0,0,0,0,0,0,,,,,
24203,1551439783829,1.501,2.421,1.678,0.13,0.04,1.0,0,-0,-0,1711,1,91,20,93,515,0.0,300,300,60,114.0,0,0,-18,399,24,0,0,0,0,0,0,,,,,
24223,1551439783849,1.511,2.422,1.7006,0.12,0.04,0.97,0,-0,-0,1711,1,91,20,93,515,0.0,300,300,60,114.0,0,0,-18,399,24,0,0,0,0,0,0,,,,,
24243,1551439783869,1.531,2.435,1.6918,0.12,0.05,0.94,0,-0,0,1711,1,91,20,93,515,0.0,300,300,60,114.0,0,0,-18,399,24,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
24263,1551439783893,1.506,2.431,1.6893,0.13,0.05,0.93,0,-0,0,1711,1,91,20,93,515,0.0,300,300,60,114.0,0,0,-18,399,24,0,0,0,0,0,0,,,,,
24283,1551439783913,1.516,2.407,1.7119,0.14,0.05,0.91,0,-0,0,1629,1,91,20,92,516,0.0,300,300,60,115.0,0,0,-18,405,24,0,0,0,0,0,0,,,,,
24303,1551439783933,1.521,2.408,1.7119,0.13,0.05,0.9,0,-0,0,1629,1,91,20,92,516,0.0,300,300,60,115.0,0,0,-18,405,24,0,0,0,0,0,0,,,,,
24323,1551439783953,1.51,2.402,1.7094,0.13,0.04,0.9,0,-0,0,1629,1,91,20,92,516,0.0,300,300,60,115.0,0,0,-18,405,24,0,0,0,0,0,0,,,,,
24343,1551439783973,1.52,2.398,1.6981,0.14,0.04,0.89,0,-0,0,1629,1,91,20,92,516,0.0,300,300,60,115.0,0,0,-18,405,24,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
24363,1551439783993,1.499,2.407,1.6918,0.13,0.03,0.9,0,-0,-0,1629,1,91,20,92,516,0.0,300,300,60,115.0,0,0,-18,405,24,0,0,0,0,0,0,,,,,
24383,1551439784005,1.513,2.415,1.7094,0.14,0.02,0.91,0,-0,-0,1603,1,91,20,91,502,0.0,300,300,60,110.0,0,0,-18,407,25,0,0,0,0,0,0,,,,,
24403,1551439784025,1.512,2.413,1.6981,0.14,0.01,0.92,0,-0,-0,1603,1,91,20,91,502,0.0,300,300,60,110.0,0,0,-18,407,25,0,0,0,0,0,0,,,,,
24423,1551439784045,1.522,2.412,1.7169,0.13,-0.0,0.96,0,-0,-0,1603,1,91,20,91,502,0.0,300,300,60,110.0,0,0,-18,407,25,0,0,0,0,0,0,,,,,
24443,1551439784065,1.526,2.406,1.7056,0.13,-0.0,0.96,0,-0,-0,1603,1,91,20,91,502,0.0,300,300,60,110.0,0,0,-18,407,25,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
24463,1551439784092,1.522,2.408,1.7019,0.13,-0.01,0.94,0,-1,-0,1603,1,91,20,91,502,0.0,300,300,60,110.0,0,0,-18,407,25,0,0,0,0,0,0,,,,,
24483,1551439784112,1.521,2.418,1.7006,0.13,-0.02,0.91,0,-1,-0,1479,1,91,20,92,516,0.0,300,300,60,114.0,0,0,-18,414,25,0,0,0,0,0,0,,,,,
24503,1551439784132,1.511,2.415,1.6843,0.14,-0.02,0.95,0,-0,-0,1479,1,91,20,92,516,0.0,300,300,60,114.0,0,0,-18,414,25,0,0,0,0,0,0,,,,,
24523,1551439784152,1.523,2.416,1.6742,0.15,-0.03,0.98,0,-0,-0,1479,1,91,20,92,516,0.0,300,300,60,114.0,0,0,-18,414,25,0,0,0,0,0,0,,,,,
24543,1551439784172,1.517,2.418,1.6968,0.15,-0.02,0.93,0,-0,-0,1479,1,91,20,92,516,0.0,300,300,60,114.0,0,0,-18,414,25,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
24563,1551439784192,1.511,2.389,1.7081,0.16,-0.01,0.91,0,-0,-0,1479,1,91,20,92,516,0.0,300,300,60,114.0,0,0,-18,414,25,0,0,0,0,0,0,,,,,
24583,1551439784212,1.523,2.407,1.6931,0.16,-0.01,0.89,0,-0,-0,1551,1,91,20,91,514,0.0,300,300,60,114.0,0,0,-16,411,25,0,0,0,0,0,0,,,,,
24603,1551439784232,1.515,2.411,1.6855,0.17,-0.01,0.91,0,0,-0,1551,1,91,20,91,514,0.0,300,300,60,114.0,0,0,-16,411,25,0,0,0,0,0,0,,,,,
24623,1551439784252,1.517,2.423,1.7094,0.16,-0.01,0.92,0,0,-0,1551,1,91,20,91,514,0.0,300,300,60,114.0,0,0,-16,411,25,0,0,0,0,0,0,,,,,
24643,1551439784272,1.518,2.404,1.7069,0.16,-0.0,0.96,0,0,-0,1551,1,91,20,91,514,0.0,300,300,60,114.0,0,0,-16,411,25,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
24663,1551439784292,1.528,2.412,1.7094,0.16,-0.0,0.96,0,0,-0,1551,1,91,20,91,514,0.0,300,300,60,114.0,0,0,-16,411,25,0,0,0,0,0,0,,,,,
24683,1551439784312,1.521,2.421,1.6943,0.16,0.0,0.97,0,0,-0,1743,1,91,20,92,515,0.0,300,300,60,114.0,0,0,-14,397,23,0,0,0,0,0,0,,,,,
24703,1551439784332,1.518,2.421,1.6943,0.16,0.01,1.01,0,0,-0,1743,1,91,20,92,515,0.0,300,300,60,114.0,0,0,-14,397,23,0,0,0,0,0,0,,,,,
24723,1551439784352,1.518,2.423,1.6692,0.15,0.02,0.98,0,0,-0,1743,1,91,20,92,515,0.0,300,300,60,114.0,0,0,-14,397,23,0,0,0,0,0,0,,,,,
24743,1551439784372,1.53,2.418,1.6981,0.16,0.03,0.94,0,0,-0,1743,1,91,20,92,515,0.0,300,300,60,114.0,0,0,-14,397,23,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
24763,1551439784392,1.522,2.416,1.7157,0.16,0.03,0.93,0,-0,-0,1743,1,91,20,92,515,0.0,300,300,60,114.0,0,0,-14,397,23,0,0,0,0,0,0,,,,,
24783,1551439784412,1.512,2.411,1.7056,0.16,0.03,0.95,0,-0,-0,1723,1,91,20,91,502,0.0,300,300,60,111.0,0,0,-14,398,24,0,0,0,0,0,0,,,,,
24803,1551439784432,1.51,2.402,1.7069,0.15,0.03,1.02,0,-0,-0,1723,1,91,20,91,502,0.0,300,300,60,111.0,0,0,-14,398,24,0,0,0,0,0,0,,,,,
24823,1551439784452,1.511,2.407,1.7094,0.14,0.03,1.05,0,-0,-0,1723,1,91,20,91,502,0.0,300,300,60,111.0,0,0,-14,398,24,0,0,0,0,0,0,,,,,
24843,1551439784472,1.521,2.402,1.7195,0.14,0.03,1.02,0,-1,-0,1723,1,91,20,91,502,0.0,300,300,60,111.0,0,0,-14,398,24,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
24863,1551439784492,1.528,2.401,1.7182,0.14,0.01,1.02,0,-1,-0,1723,1,91,20,91,502,0.0,300,300,60,111.0,0,0,-14,398,24,0,0,0,0,0,0,,,,,
24883,1551439784510,1.506,2.404,1.6767,0.13,0.03,1.04,0,-0,-0,1705,1,91,20,92,515,0.0,300,300,60,115.0,0,0,-14,399,24,0,0,0,0,0,0,,,,,
24903,1551439784530,1.506,2.412,1.6893,0.14,0.01,1.03,0,-0,-0,1705,1,91,20,92,515,0.0,300,300,60,115.0,0,0,-14,399,24,0,0,0,0,0,0,,,,,
24923,1551439784550,1.527,2.412,1.7081,0.15,0.0,0.99,0,-0,-0,1705,1,91,20,92,515,0.0,300,300,60,115.0,0,0,-14,399,24,0,0,0,0,0,0,,,,,
24943,1551439784570,1.541,2.421,1.7031,0.15,0.01,0.99,0,-0,-0,1705,1,91,20,92,515,0.0,300,300,60,115.0,0,0,-14,399,24,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
24963,1551439784590,1.525,2.416,1.6968,0.15,0.01,0.98,0,-0,-0,1705,1,91,20,92,515,0.0,300,300,60,115.0,0,0,-14,399,24,0,0,0,0,0,0,,,,,
24983,1551439784609,1.531,2.423,1.6956,0.15,-0.0,0.99,0,-0,-0,1569,1,91,20,91,504,0.0,300,300,60,111.0,0,0,-16,409,26,0,0,0,0,0,0,,,,,
25003,1551439784629,1.523,2.412,1.7144,0.15,-0.0,0.97,0,-0,-0,1569,1,91,20,91,504,0.0,300,300,60,111.0,0,0,-16,409,26,0,0,0,0,0,0,,,,,
25023,1551439784649,1.543,2.418,1.7006,0.15,0.01,1.02,0,0,-0,1569,1,91,20,91,504,0.0,300,300,60,111.0,0,0,-16,409,26,0,0,0,0,0,0,,,,,
25043,1551439784669,1.538,2.423,1.6968,0.14,0.01,1.0,0,0,-0,1569,1,91,20,91,504,0.0,300,300,60,111.0,0,0,-16,409,26,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
25063,1551439784689,1.511,2.427,1.6717,0.15,0.01,1.0,0,0,-0,1569,1,91,20,91,504,0.0,300,300,60,111.0,0,0,-16,409,26,0,0,0,0,0,0,,,,,
25083,1551439784708,1.508,2.43,1.6767,0.14,0.0,0.98,0,0,-0,1629,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-16,405,26,0,0,0,0,0,0,,,,,
25103,1551439784728,1.528,2.406,1.7144,0.15,0.0,0.94,0,0,-0,1629,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-16,405,26,0,0,0,0,0,0,,,,,
25123,1551439784748,1.531,2.422,1.7094,0.14,0.0,0.97,0,-0,-0,1629,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-16,405,26,0,0,0,0,0,0,,,,,
25143,1551439784768,1.497,2.411,1.688,0.15,0.02,0.97,0,0,-0,1629,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-16,405,26,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
25163,1551439784788,1.507,2.403,1.6993,0.15,0.02,0.97,0,-0,-0,1629,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-16,405,26,0,0,0,0,0,0,,,,,
25183,1551439784808,1.523,2.398,1.7056,0.15,0.01,0.95,0,-0,-0,1655,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-15,403,25,0,0,0,0,0,0,,,,,
25203,1551439784828,1.517,2.397,1.7044,0.15,-0.0,0.99,0,-0,-0,1655,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-15,403,25,0,0,0,0,0,0,,,,,
25223,1551439784848,1.512,2.41,1.6843,0.15,0.0,0.97,0,0,-0,1655,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-15,403,25,0,0,0,0,0,0,,,,,
25243,1551439784868,1.508,2.41,1.6817,0.16,0.01,0.91,0,0,-0,1655,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-15,403,25,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
25263,1551439784892,1.525,2.421,1.7069,0.16,0.02,0.91,0,-0,-0,1655,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-15,403,25,0,0,0,0,0,0,,,,,
25283,1551439784912,1.533,2.397,1.7081,0.16,0.02,0.91,0,0,-0,1627,1,92,20,91,516,0.0,300,300,60,114.0,0,0,-14,405,24,0,0,0,0,0,0,,,,,
25303,1551439784932,1.523,2.415,1.6918,0.16,0.01,0.92,0,0,-0,1627,1,92,20,91,516,0.0,300,300,60,114.0,0,0,-14,405,24,0,0,0,0,0,0,,,,,
25323,1551439784952,1.512,2.41,1.6918,0.15,0.01,0.93,0,0,-0,1627,1,92,20,91,516,0.0,300,300,60,114.0,0,0,-14,405,24,0,0,0,0,0,0,,,,,
25343,1551439784972,1.513,2.416,1.7056,0.15,0.01,0.95,0,0,-0,1627,1,92,20,91,516,0.0,300,300,60,114.0,0,0,-14,405,24,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
25363,1551439784992,1.546,2.422,1.6981,0.14,0.01,0.97,0,0,-0,1627,1,92,20,91,516,0.0,300,300,60,114.0,0,0,-14,405,24,0,0,0,0,0,0,,,,,
25383,1551439785005,1.513,2.41,1.6981,0.14,0.01,1.0,0,0,-0,1676,1,92,20,92,503,0.0,300,300,60,110.0,0,0,-13,402,24,0,0,0,0,0,0,,,,,
25403,1551439785025,1.523,2.413,1.7044,0.13,0.01,1.03,0,0,-0,1676,1,92,20,92,503,0.0,300,300,60,110.0,0,0,-13,402,24,0,0,0,0,0,0,,,,,
25423,1551439785045,1.516,2.412,1.7195,0.13,0.01,1.05,0,-0,-0,1676,1,92,20,92,503,0.0,300,300,60,110.0,0,0,-13,402,24,0,0,0,0,0,0,,,,,
25443,1551439785065,1.535,2.402,1.7119,0.13,0.01,1.02,0,-0,-0,1676,1,92,20,92,503,0.0,300,300,60,110.0,0,0,-13,402,24,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
25463,1551439785091,1.521,2.398,1.7144,0.13,0.03,1.03,0,-1,-0,1676,1,92,20,92,503,0.0,300,300,60,110.0,0,0,-13,402,24,0,0,0,0,0,0,,,,,
25483,1551439785111,1.52,2.401,1.7169,0.12,0.03,1.02,0,-1,-0,1642,1,92,20,92,514,0.0,300,300,60,114.0,0,0,-13,404,23,0,0,0,0,0,0,,,,,
25503,1551439785131,1.513,2.402,1.7157,0.13,0.03,1.03,0,-0,-0,1642,1,92,20,92,514,0.0,300,300,60,114.0,0,0,-13,404,23,0,0,0,0,0,0,,,,,
25523,1551439785151,1.513,2.399,1.6893,0.14,0.03,1.07,0,-0,-0,1642,1,92,20,92,514,0.0,300,300,60,114.0,0,0,-13,404,23,0,0,0,0,0,0,,,,,
25543,1551439785171,1.508,2.421,1.6943,0.14,0.02,1.08,0,-0,-0,1642,1,92,20,92,514,0.0,300,300,60,114.0,0,0,-13,404,23,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
25563,1551439785193,1.505,2.41,1.7019,0.14,0.0,1.09,0,-0,-0,1642,1,92,20,92,514,0.0,300,300,60,114.0,0,0,-13,404,23,0,0,0,0,0,0,,,,,
25583,1551439785213,1.512,2.408,1.7019,0.15,-0.0,1.14,0,0,-0,1448,1,92,20,93,515,0.0,300,300,60,114.0,0,0,-13,414,25,0,0,0,0,0,0,,,,,
25603,1551439785233,1.521,2.412,1.683,0.14,0.0,1.14,0,0,-0,1448,1,92,20,93,515,0.0,300,300,60,114.0,0,0,-13,414,25,0,0,0,0,0,0,,,,,
25623,1551439785253,1.513,2.427,1.6855,0.15,0.01,1.11,0,0,-0,1448,1,92,20,93,515,0.0,300,300,60,114.0,0,0,-13,414,25,0,0,0,0,0,0,,,,,
25643,1551439785273,1.533,2.416,1.7069,0.16,0.01,1.08,0,0,-0,1448,1,92,20,93,515,0.0,300,300,60,114.0,0,0,-13,414,25,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
25663,1551439785293,1.518,2.411,1.7119,0.16,0.01,1.04,0,0,-0,1448,1,92,20,93,515,0.0,300,300,60,114.0,0,0,-13,414,25,0,0,0,0,0,0,,,,,
25683,1551439785313,1.537,2.412,1.6843,0.17,0.01,1.03,0,0,-0,1514,1,92,20,91,515,0.0,300,300,60,114.0,0,0,-12,413,25,0,0,0,0,0,0,,,,,
25703,1551439785333,1.526,2.415,1.6931,0.17,0.0,1.04,0,1,-0,1514,1,92,20,91,515,0.0,300,300,60,114.0,0,0,-12,413,25,0,0,0,0,0,0,,,,,
25723,1551439785353,1.515,2.41,1.7044,0.16,-0.01,1.04,0,1,-0,1514,1,92,20,91,515,0.0,300,300,60,114.0,0,0,-12,413,25,0,0,0,0,0,0,,,,,
25743,1551439785373,1.531,2.418,1.6968,0.16,-0.01,1.04,0,0,-0,1514,1,92,20,91,515,0.0,300,300,60,114.0,0,0,-12,413,25,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
25763,1551439785394,1.518,2.402,1.6893,0.16,-0.0,1.06,0,0,-0,1514,1,92,20,91,515,0.0,300,300,60,114.0,0,0,-12,413,25,0,0,0,0,0,0,,,,,
25783,1551439785414,1.513,2.407,1.7132,0.15,-0.0,1.07,0,0,-0,1688,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-9,401,23,0,0,0,0,0,0,,,,,
25803,1551439785434,1.511,2.407,1.7056,0.14,-0.0,1.08,0,0,-0,1688,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-9,401,23,0,0,0,0,0,0,,,,,
25823,1551439785454,1.523,2.398,1.7056,0.14,0.02,1.09,0,0,-0,1688,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-9,401,23,0,0,0,0,0,0,,,,,
25843,1551439785474,1.54,2.399,1.7056,0.15,0.02,1.07,0,0,-0,1688,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-9,401,23,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
25863,1551439785491,1.516,2.403,1.6931,0.15,0.03,1.09,0,1,-0,1688,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-9,401,23,0,0,0,0,0,0,,,,,
25883,1551439785511,1.518,2.411,1.6843,0.14,0.02,1.09,0,0,-0,1749,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-8,396,23,0,0,0,0,0,0,,,,,
25903,1551439785531,1.517,2.413,1.6931,0.14,0.01,1.09,0,1,-0,1749,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-8,396,23,0,0,0,0,0,0,,,,,
25923,1551439785551,1.513,2.415,1.6968,0.14,0.01,1.11,0,0,-0,1749,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-8,396,23,0,0,0,0,0,0,,,,,
25943,1551439785571,1.52,2.426,1.6993,0.14,0.02,1.14,0,0,-0,1749,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-8,396,23,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
25963,1551439785591,1.506,2.421,1.6918,0.14,0.02,1.09,0,0,-0,1749,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-8,396,23,0,0,0,0,0,0,,,,,
25983,1551439785611,1.527,2.416,1.6905,0.14,0.03,1.03,0,0,-0,1517,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-8,413,24,0,0,0,0,0,0,,,,,
26003,1551439785631,1.525,2.417,1.6956,0.14,0.03,1.02,0,0,-0,1517,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-8,413,24,0,0,0,0,0,0,,,,,
26023,1551439785651,1.53,2.423,1.6893,0.14,0.03,1.02,0,0,-0,1517,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-8,413,24,0,0,0,0,0,0,,,,,
26043,1551439785671,1.521,2.407,1.6918,0.15,0.03,1.0,0,-0,-0,1517,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-8,413,24,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
26063,1551439785691,1.506,2.404,1.7019,0.16,0.03,0.97,0,-0,-0,1517,1,92,20,92,515,0.0,300,300,60,114.0,0,0,-8,413,24,0,0,0,0,0,0,,,,,
26083,1551439785709,1.52,2.401,1.7094,0.16,0.02,0.96,0,-0,-0,1499,1,92,20,91,500,0.0,300,300,60,109.0,0,0,-8,414,25,0,0,0,0,0,0,,,,,
26103,1551439785729,1.516,2.406,1.7107,0.15,0.04,0.98,0,-0,-0,1499,1,92,20,91,500,0.0,300,300,60,109.0,0,0,-8,414,25,0,0,0,0,0,0,,,,,
26123,1551439785749,1.527,2.406,1.727,0.15,0.02,0.97,0,-1,-0,1499,1,92,20,91,500,0.0,300,300,60,109.0,0,0,-8,414,25,0,0,0,0,0,0,,,,,
26143,1551439785769,1.525,2.408,1.7094,0.15,0.03,0.97,-0,-0,-0,1499,1,92,20,91,500,0.0,300,300,60,109.0,0,0,-8,414,25,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
26163,1551439785791,1.527,2.41,1.6931,0.15,0.03,1.02,0,-0,-0,1499,1,92,20,91,500,0.0,300,300,60,109.0,0,0,-8,414,25,0,0,0,0,0,0,,,,,
26183,1551439785811,1.523,2.418,1.678,0.16,0.03,1.02,0,0,-0,1565,1,93,20,92,515,0.0,300,300,60,114.0,0,0,-7,410,25,0,0,0,0,0,0,,,,,
26203,1551439785831,1.516,2.423,1.683,0.16,0.02,1.09,0,0,-0,1565,1,93,20,92,515,0.0,300,300,60,114.0,0,0,-7,410,25,0,0,0,0,0,0,,,,,
26223,1551439785851,1.515,2.43,1.6792,0.15,0.01,1.1,0,0,-0,1565,1,93,20,92,515,0.0,300,300,60,114.0,0,0,-7,410,25,0,0,0,0,0,0,,,,,
26243,1551439785871,1.526,2.418,1.6993,0.16,0.02,1.04,0,0,-0,1565,1,93,20,92,515,0.0,300,300,60,114.0,0,0,-7,410,25,0,0,0,0,0,0,45.845741,5.178934,0.0,739.3,0.0
