"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelAvantX"|"G"|0.0|10.0|50,"AccelAvantZ"|"G"|0.0|10.0|50,"AccelAvantY"|"G"|0.0|10.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10
141823,1551439409571,1.3,2.412,1.82,0.62,0.72,-0.06,-30,1,-2,12003,41,85,19,53,788,795.0,300,300,60,115.0,251,0,440,437,199,0,0,0,0,0,0,,,,,
141843,1551439409591,1.37,2.445,1.732,0.74,0.78,-0.06,-30,3,-1,12003,41,85,19,53,788,795.0,300,300,60,115.0,251,0,440,437,199,0,0,0,0,0,0,45.846203,5.179973,49.6,725.1,1.414
141863,1551439409611,1.317,2.432,1.7044,0.85,0.85,0.1,-30,6,-1,12081,41,85,19,53,788,785.0,300,300,60,115.0,252,0,440,436,200,0,0,0,0,0,0,,,,,
141883,1551439409631,1.197,2.456,1.7157,0.96,0.88,0.29,-30,8,-0,12081,41,85,19,53,788,785.0,300,300,60,115.0,252,0,440,436,200,0,0,0,0,0,0,,,,,
141903,1551439409651,1.088,2.521,1.6943,1.07,0.99,0.46,-30,10,0,12081,41,85,19,53,788,785.0,300,300,60,115.0,252,0,440,436,200,0,0,0,0,0,0,,,,,
141923,1551439409671,1.193,2.441,1.683,1.16,1.09,0.54,-29,13,0,12081,41,85,19,53,788,785.0,300,300,60,115.0,252,0,440,436,200,0,0,0,0,0,0,,,,,
141943,1551439409691,1.125,2.418,1.7484,1.14,1.18,0.46,-28,13,0,12081,41,85,19,53,788,785.0,300,300,60,115.0,252,0,440,436,200,0,0,0,0,0,0,45.846222,5.179964,49.61,725.1,1.416
141963,1551439409711,1.06,2.418,1.6591,1.09,1.23,0.61,-28,12,-1,12143,41,85,19,53,793,800.0,300,300,60,114.0,251,0,440,434,200,0,0,0,0,0,0,,,,,
141983,1551439409731,1.199,2.423,1.5498,0.95,1.21,0.75,-27,13,-2,12143,41,85,19,53,793,800.0,300,300,60,114.0,251,0,440,434,200,0,0,0,0,0,0,,,,,
142003,1551439409751,1.204,2.383,1.5711,0.77,1.05,0.87,-27,12,-3,12143,41,85,19,53,793,800.0,300,300,60,114.0,251,0,440,434,200,0,0,0,0,0,0,,,,,
142023,1551439409771,1.121,2.412,1.6252,0.65,0.83,0.98,-26,13,-4,12143,41,85,19,53,793,800.0,300,300,60,114.0,251,0,440,434,200,0,0,0,0,0,0,,,,,
142043,1551439409791,1.179,2.383,1.6264,0.55,0.77,1.08,-26,11,-5,12143,41,85,19,53,793,800.0,300,300,60,114.0,251,0,440,434,200,0,0,0,0,0,0,45.846237,5.179953,49.73,725.2,1.417
142063,1551439409811,1.398,2.345,1.8024,0.35,0.79,1.06,-27,9,-5,12246,41,85,19,54,793,800.0,300,300,60,116.0,249,0,440,432,200,0,0,0,0,0,0,,,,,
142083,1551439409831,1.038,2.441,1.639,0.17,0.82,0.76,-27,5,-4,12246,41,85,19,54,793,800.0,300,300,60,116.0,249,0,440,432,200,0,0,0,0,0,0,,,,,
142103,1551439409851,1.246,2.457,1.595,0.01,0.82,0.56,-27,3,-4,12246,41,85,19,54,793,800.0,300,300,60,116.0,249,0,440,432,200,0,0,0,0,0,0,,,,,
142123,1551439409871,1.135,2.433,1.5988,-0.07,0.85,0.38,-27,1,-4,12246,41,85,19,54,793,800.0,300,300,60,116.0,249,0,440,432,200,0,0,0,0,0,0,,,,,
142143,1551439409891,1.237,2.33,1.5661,-0.17,0.85,0.54,-27,-0,-6,12246,41,85,19,54,793,800.0,300,300,60,116.0,249,0,440,432,200,0,0,0,0,0,0,45.846256,5.179941,49.78,725.2,1.419
142163,1551439409911,1.3,2.29,1.59,-0.16,0.85,0.68,-26,-0,-7,12135,41,85,19,53,798,790.0,300,300,60,116.0,248,0,440,352,200,0,0,0,0,0,0,,,,,
142183,1551439409931,1.148,2.547,1.6302,-0.11,0.79,0.81,-26,0,-8,12135,41,85,19,53,798,790.0,300,300,60,116.0,248,0,440,352,200,0,0,0,0,0,0,,,,,
142203,1551439409951,1.259,2.552,1.6126,-0.09,0.78,0.92,-25,-0,-9,12135,41,85,19,53,798,790.0,300,300,60,116.0,248,0,440,352,200,0,0,0,0,0,0,,,,,
142223,1551439409971,1.158,2.291,1.6742,-0.03,0.69,0.92,-25,-1,-9,12135,41,85,19,53,798,790.0,300,300,60,116.0,248,0,440,352,200,0,0,0,0,0,0,,,,,
142243,1551439409991,1.315,2.402,1.7785,0.05,0.67,1.02,-25,0,-8,12135,41,85,19,53,798,790.0,300,300,60,116.0,248,0,440,352,200,0,0,0,0,0,0,45.846256,5.179941,49.78,725.2,1.419
142263,1551439410005,1.222,2.327,1.7446,0.21,0.77,0.9,-26,1,-7,12175,41,85,19,53,780,811.0,300,300,60,115.0,247,0,440,350,200,0,0,0,0,0,0,,,,,
142283,1551439410025,1.433,2.44,1.8301,0.39,0.85,0.61,-25,3,-7,12175,41,85,19,53,780,811.0,300,300,60,115.0,247,0,440,350,200,0,0,0,0,0,0,,,,,
142303,1551439410045,0.94,2.543,1.9042,0.52,0.97,0.34,-25,3,-7,12175,41,85,19,53,780,811.0,300,300,60,115.0,247,0,440,350,200,0,0,0,0,0,0,,,,,
142323,1551439410065,1.222,2.436,1.727,0.62,1.07,0.2,-25,5,-5,12175,41,85,19,53,780,811.0,300,300,60,115.0,247,0,440,350,200,0,0,0,0,0,0,,,,,
142343,1551439410092,1.228,2.397,1.6956,0.76,1.16,-0.03,-26,5,-5,12175,41,85,19,53,780,811.0,300,300,60,115.0,247,0,440,350,200,0,0,0,0,0,0,45.846291,5.179914,49.92,725.2,1.421
142363,1551439410112,1.065,2.332,1.634,0.84,1.25,-0.2,-27,5,-5,12135,41,85,19,54,813,789.0,300,300,60,115.0,244,0,440,352,200,0,0,0,0,0,0,,,,,
142383,1551439410132,1.168,2.311,1.5749,0.78,1.32,-0.14,-27,5,-6,12135,41,85,19,54,813,789.0,300,300,60,115.0,244,0,440,352,200,0,0,0,0,0,0,,,,,
142403,1551439410152,1.136,2.442,1.6415,0.72,1.39,0.07,-28,4,-5,12135,41,85,19,54,813,789.0,300,300,60,115.0,244,0,440,352,200,0,0,0,0,0,0,,,,,
142423,1551439410172,1.316,2.475,1.6968,0.51,1.4,0.1,-28,1,-4,12135,41,85,19,54,813,789.0,300,300,60,115.0,244,0,440,352,200,0,0,0,0,0,0,,,,,
142443,1551439410191,1.077,2.447,1.7672,0.26,1.34,0.29,-29,-1,-4,12135,41,85,19,54,813,789.0,300,300,60,115.0,244,0,440,352,200,0,0,0,0,0,0,45.846306,5.179898,49.98,725.3,1.423
142463,1551439410211,1.058,2.482,1.6378,0.03,1.33,0.45,-29,-4,-3,12183,35,85,19,50,782,802.0,300,300,60,114.0,259,0,446,367,208,0,0,0,0,0,0,,,,,
142483,1551439410231,1.038,2.412,1.6088,-0.13,1.28,0.38,-30,-6,-2,12183,35,85,19,50,782,802.0,300,300,60,114.0,259,0,446,367,208,0,0,0,0,0,0,,,,,
142503,1551439410251,1.307,2.391,1.6817,-0.14,1.28,0.14,-31,-8,-2,12183,35,85,19,50,782,802.0,300,300,60,114.0,259,0,446,367,208,0,0,0,0,0,0,,,,,
142523,1551439410271,1.068,2.363,1.5359,-0.18,1.17,0.05,-31,-9,-2,12183,35,85,19,50,782,802.0,300,300,60,114.0,259,0,446,367,208,0,0,0,0,0,0,,,,,
142543,1551439410291,1.164,2.499,1.6403,-0.24,1.18,-0.01,-31,-10,-3,12183,35,85,19,50,782,802.0,300,300,60,114.0,259,0,446,367,208,0,0,0,0,0,0,45.846306,5.179898,49.98,725.3,1.423
142563,1551439410310,1.135,2.355,1.6352,-0.35,1.24,-0.21,-32,-12,-2,11799,26,85,19,46,755,793.0,300,300,60,115.0,276,0,457,401,219,0,0,0,0,0,0,,,,,
142583,1551439410330,1.149,2.459,1.629,-0.42,1.3,0.01,-32,-12,-2,11799,26,85,19,46,755,793.0,300,300,60,115.0,276,0,457,401,219,0,0,0,0,0,0,,,,,
142603,1551439410350,1.258,2.42,1.541,-0.22,1.37,-0.07,-32,-9,-2,11799,26,85,19,46,755,793.0,300,300,60,115.0,276,0,457,401,219,0,0,0,0,0,0,,,,,
142623,1551439410370,1.224,2.394,1.6792,-0.19,1.09,0.14,-33,-8,-3,11799,26,85,19,46,755,793.0,300,300,60,115.0,276,0,457,401,219,0,0,0,0,0,0,,,,,
142643,1551439410390,1.297,2.411,1.6352,-0.22,1.14,0.28,-33,-10,-1,11799,26,85,19,46,755,793.0,300,300,60,115.0,276,0,457,401,219,0,0,0,0,0,0,45.846325,5.179881,49.86,725.3,1.424
142663,1551439410410,1.214,2.372,1.4857,-0.08,1.23,0.05,-33,-11,0,10819,25,85,19,48,764,777.0,300,300,60,115.0,254,0,483,405,199,0,0,0,0,0,0,,,,,
142683,1551439410430,1.112,2.408,1.5774,-0.1,1.2,-0.16,-33,-10,-0,10819,25,85,19,48,764,777.0,300,300,60,115.0,254,0,483,405,199,0,0,0,0,0,0,,,,,
142703,1551439410450,1.321,2.387,1.5284,0.03,1.28,0.06,-33,-6,-2,10819,25,85,19,48,764,777.0,300,300,60,115.0,254,0,483,405,199,0,0,0,0,0,0,,,,,
142723,1551439410470,0.946,2.437,1.5724,-0.01,1.1,0.25,-33,-6,-4,10819,25,85,19,48,764,777.0,300,300,60,115.0,254,0,483,405,199,0,0,0,0,0,0,,,,,
142743,1551439410490,1.081,2.451,1.6327,-0.04,1.19,0.02,-34,-9,-2,10819,25,85,19,48,764,777.0,300,300,60,115.0,254,0,483,405,199,0,0,0,0,0,0,45.84634,5.179863,49.83,725.3,1.425
142763,1551439410510,0.832,2.452,1.5359,-0.02,1.22,0.22,-35,-6,-2,10838,33,85,19,52,1005,773.0,300,300,60,116.0,256,0,476,397,198,0,0,0,0,0,0,,,,,
142783,1551439410530,1.262,2.464,1.5623,0.08,1.2,0.39,-35,-4,-4,10838,33,85,19,52,1005,773.0,300,300,60,116.0,256,0,476,397,198,0,0,0,0,0,0,,,,,
142803,1551439410550,1.109,2.416,1.6101,0.03,1.28,0.15,-36,-6,-3,10838,33,85,19,52,1005,773.0,300,300,60,116.0,256,0,476,397,198,0,0,0,0,0,0,,,,,
142823,1551439410570,1.082,2.48,1.6189,-0.07,1.33,0.33,-36,-5,-4,10838,33,85,19,52,1005,773.0,300,300,60,116.0,256,0,476,397,198,0,0,0,0,0,0,,,,,
142843,1551439410592,1.192,2.311,1.5435,-0.07,1.4,0.5,-35,-4,-5,10838,33,85,19,52,1005,773.0,300,300,60,116.0,256,0,476,397,198,0,0,0,0,0,0,45.846367,5.179824,48.85,725.4,1.428
142863,1551439410612,1.267,2.421,1.5674,-0.05,1.46,0.64,-35,-3,-5,11867,40,85,19,53,1015,769.0,300,300,60,114.0,245,0,440,427,188,0,0,0,0,0,0,,,,,
142883,1551439410632,1.212,2.318,1.6642,-0.04,1.51,0.69,-34,-2,-5,11867,40,85,19,53,1015,769.0,300,300,60,114.0,245,0,440,427,188,0,0,0,0,0,0,,,,,
142903,1551439410652,1.039,2.415,1.6742,-0.08,1.55,0.82,-34,-2,-5,11867,40,85,19,53,1015,769.0,300,300,60,114.0,245,0,440,427,188,0,0,0,0,0,0,,,,,
142923,1551439410672,1.085,2.392,1.722,-0.04,1.6,0.93,-34,-1,-5,11867,40,85,19,53,1015,769.0,300,300,60,114.0,245,0,440,427,188,0,0,0,0,0,0,,,,,
142943,1551439410692,1.183,2.36,1.5636,-0.04,1.64,1.03,-34,-1,-4,11867,40,85,19,53,1015,769.0,300,300,60,114.0,245,0,440,427,188,0,0,0,0,0,0,45.846382,5.179803,47.96,725.3,1.43
142963,1551439410712,1.259,2.372,1.5963,-0.15,1.68,1.13,-33,-0,-6,12104,46,85,19,56,837,763.0,300,300,60,116.0,267,0,440,367,204,0,0,0,0,0,0,,,,,
142983,1551439410732,1.119,2.406,1.5422,-0.27,1.71,1.21,-32,1,-7,12104,46,85,19,56,837,763.0,300,300,60,116.0,267,0,440,367,204,0,0,0,0,0,0,,,,,
143003,1551439410752,1.281,2.407,1.7873,-0.44,1.71,1.15,-32,-0,-7,12104,46,85,19,56,837,763.0,300,300,60,116.0,267,0,440,367,204,0,0,0,0,0,0,,,,,
143023,1551439410772,1.292,2.412,1.7798,-0.59,1.64,1.23,-32,-3,-6,12104,46,85,19,56,837,763.0,300,300,60,116.0,267,0,440,367,204,0,0,0,0,0,0,,,,,
143043,1551439410792,1.204,2.389,1.81,-0.73,1.68,1.15,-32,-6,-5,12104,46,85,19,56,837,763.0,300,300,60,116.0,267,0,440,367,204,0,0,0,0,0,0,45.846394,5.179781,47.69,725.3,1.431
143063,1551439410812,1.227,2.31,1.7433,-0.85,1.6,1.07,-32,-7,-4,11957,53,85,19,63,865,755.0,300,300,60,115.0,294,0,440,408,222,0,0,0,0,0,0,,,,,
143083,1551439410832,1.163,2.41,1.815,-0.92,1.5,1.03,-32,-7,-4,11957,53,85,19,63,865,755.0,300,300,60,115.0,294,0,440,408,222,0,0,0,0,0,0,,,,,
143103,1551439410852,1.075,2.339,1.7245,-0.96,1.52,1.13,-31,-6,-6,11957,53,85,19,63,865,755.0,300,300,60,115.0,294,0,440,408,222,0,0,0,0,0,0,,,,,
143123,1551439410872,1.034,2.412,1.6968,-0.96,1.56,1.21,-31,-6,-6,11957,53,85,19,63,865,755.0,300,300,60,115.0,294,0,440,408,222,0,0,0,0,0,0,,,,,
143143,1551439410892,1.148,2.406,1.6981,-0.85,1.61,0.96,-31,-5,-6,11957,53,85,19,63,865,755.0,300,300,60,115.0,294,0,440,408,222,0,0,0,0,0,0,45.846405,5.179759,47.78,725.3,1.432
143163,1551439410912,1.15,2.423,1.6654,-0.74,1.65,0.79,-31,-4,-4,11904,55,85,19,65,931,767.0,300,300,60,116.0,288,0,440,413,224,0,0,0,0,0,0,,,,,
143183,1551439410932,1.248,2.418,1.7195,-0.6,1.68,0.51,-32,-3,-3,11904,55,85,19,65,931,767.0,300,300,60,116.0,288,0,440,413,224,0,0,0,0,0,0,,,,,
143203,1551439410952,1.231,2.396,1.6905,-0.43,1.72,0.62,-32,-2,-2,11904,55,85,19,65,931,767.0,300,300,60,116.0,288,0,440,413,224,0,0,0,0,0,0,,,,,
143223,1551439410972,1.15,2.442,1.7333,-0.33,1.75,0.36,-33,-1,-2,11904,55,85,19,65,931,767.0,300,300,60,116.0,288,0,440,413,224,0,0,0,0,0,0,,,,,
143243,1551439410992,1.198,2.406,1.7496,-0.29,1.77,0.52,-33,1,-2,11904,55,85,19,65,931,767.0,300,300,60,116.0,288,0,440,413,224,0,0,0,0,0,0,45.846405,5.179759,47.78,725.3,1.432
143263,1551439411006,1.212,2.386,1.7345,-0.23,1.8,0.49,-33,1,-2,12135,55,85,19,66,1031,791.0,300,300,60,115.0,292,0,440,500,230,0,0,0,0,0,0,,,,,
143283,1551439411026,1.237,2.382,1.7572,-0.27,1.82,0.64,-33,1,-3,12135,55,85,19,66,1031,791.0,300,300,60,115.0,292,0,440,500,230,0,0,0,0,0,0,,,,,
143303,1551439411046,0.923,2.35,1.722,-0.32,1.77,0.77,-32,1,-5,12135,55,85,19,66,1031,791.0,300,300,60,115.0,292,0,440,500,230,0,0,0,0,0,0,,,,,
143323,1551439411066,1.014,2.373,1.6466,-0.37,1.71,0.89,-32,-1,-6,12135,55,85,19,66,1031,791.0,300,300,60,115.0,292,0,440,500,230,0,0,0,0,0,0,,,,,
143343,1551439411092,1.056,2.446,1.6642,-0.39,1.72,0.96,-33,-0,-6,12135,55,85,19,66,1031,791.0,300,300,60,115.0,292,0,440,500,230,0,0,0,0,0,0,45.846424,5.179709,48.65,725.3,1.435
143363,1551439411112,1.061,2.421,1.6629,-0.48,1.75,1.06,-33,-0,-7,12081,55,85,19,66,978,768.0,300,300,60,116.0,294,0,440,500,229,0,0,0,0,0,0,,,,,
143383,1551439411132,1.208,2.378,1.7685,-0.58,1.7,1.15,-34,0,-8,12081,55,85,19,66,978,768.0,300,300,60,116.0,294,0,440,500,229,0,0,0,0,0,0,,,,,
143403,1551439411152,1.217,2.457,1.8766,-0.72,1.73,1.24,-34,-1,-8,12081,55,85,19,66,978,768.0,300,300,60,116.0,294,0,440,500,229,0,0,0,0,0,0,,,,,
143423,1551439411172,1.379,2.392,1.903,-0.85,1.76,1.03,-34,-2,-7,12081,55,85,19,66,978,768.0,300,300,60,116.0,294,0,440,500,229,0,0,0,0,0,0,,,,,
143443,1551439411192,1.378,2.544,1.7886,-0.87,1.67,0.84,-34,-5,-5,12081,55,85,19,66,978,768.0,300,300,60,116.0,294,0,440,500,229,0,0,0,0,0,0,45.846428,5.179684,48.98,725.3,1.436
143463,1551439411212,1.359,2.442,1.6654,-0.95,1.49,0.75,-33,-7,-4,12143,56,85,19,66,989,786.0,300,300,60,115.0,297,0,440,422,233,0,0,0,0,0,0,,,,,
143483,1551439411232,1.028,2.422,1.7019,-0.97,1.4,0.48,-33,-9,-3,12143,56,85,19,66,989,786.0,300,300,60,115.0,297,0,440,422,233,0,0,0,0,0,0,,,,,
143503,1551439411252,0.977,2.272,1.722,-1.03,1.28,0.35,-33,-11,-3,12143,56,85,19,66,989,786.0,300,300,60,115.0,297,0,440,422,233,0,0,0,0,0,0,,,,,
143523,1551439411272,1.062,2.225,1.6139,-0.87,1.17,0.51,-34,-8,-3,12143,56,85,19,66,989,786.0,300,300,60,115.0,297,0,440,422,233,0,0,0,0,0,0,,,,,
143543,1551439411291,1.344,2.393,1.6792,-0.65,1.08,0.46,-34,-6,-4,12143,56,85,19,66,989,786.0,300,300,60,115.0,297,0,440,422,233,0,0,0,0,0,0,45.846439,5.179657,49.46,725.4,1.438
143563,1551439411311,1.144,2.308,1.8489,-0.4,1.17,0.33,-34,-3,-3,12254,56,85,19,66,962,782.0,300,300,60,115.0,299,0,440,422,235,0,0,0,0,0,0,,,,,
143583,1551439411331,1.155,2.427,1.6013,-0.2,1.15,0.09,-33,-1,-2,12254,56,85,19,66,962,782.0,300,300,60,115.0,299,0,440,422,235,0,0,0,0,0,0,,,,,
143603,1551439411351,1.028,2.453,1.6126,-0.19,1.08,0.25,-34,-0,-2,12254,56,85,19,66,962,782.0,300,300,60,115.0,299,0,440,422,235,0,0,0,0,0,0,,,,,
143623,1551439411371,1.127,2.372,1.7999,-0.32,1.04,0.08,-34,-3,-3,12254,56,85,19,66,962,782.0,300,300,60,115.0,299,0,440,422,235,0,0,0,0,0,0,,,,,
143643,1551439411391,1.06,2.469,1.6931,-0.4,1.01,-0.01,-35,-6,-3,12254,56,85,19,66,962,782.0,300,300,60,115.0,299,0,440,422,235,0,0,0,0,0,0,45.846443,5.17963,49.66,725.5,1.439
143663,1551439411411,1.195,2.36,1.5875,-0.26,0.95,0.19,-35,-3,-5,12575,56,85,19,67,911,774.0,300,300,60,114.0,312,0,440,506,244,0,0,0,0,0,0,,,,,
143683,1551439411431,1.347,2.459,1.7898,-0.11,1.06,0.37,-35,-2,-6,12575,56,85,19,67,911,774.0,300,300,60,114.0,312,0,440,506,244,0,0,0,0,0,0,,,,,
143703,1551439411451,1.052,2.416,1.7534,-0.06,1.15,0.27,-34,-1,-6,12575,56,85,19,67,911,774.0,300,300,60,114.0,312,0,440,506,244,0,0,0,0,0,0,,,,,
143723,1551439411471,1.251,2.368,1.5623,-0.12,1.24,0.44,-34,-1,-7,12575,56,85,19,67,911,774.0,300,300,60,114.0,312,0,440,506,244,0,0,0,0,0,0,,,,,
143743,1551439411491,0.975,2.398,1.678,-0.3,1.21,0.59,-34,-4,-5,12575,56,85,19,67,911,774.0,300,300,60,114.0,312,0,440,506,244,0,0,0,0,0,0,45.846447,5.179602,49.91,725.6,1.44
143763,1551439411511,1.261,2.485,1.6905,-0.45,1.25,0.54,-35,-6,-5,12400,48,85,19,63,882,799.0,300,300,60,115.0,276,0,440,375,219,0,0,0,0,0,0,,,,,
143783,1551439411531,1.271,2.398,1.5586,-0.49,1.23,0.52,-35,-6,-5,12400,48,85,19,63,882,799.0,300,300,60,115.0,276,0,440,375,219,0,0,0,0,0,0,,,,,
143803,1551439411551,1.219,2.426,1.8188,-0.29,1.23,0.66,-34,-2,-6,12400,48,85,19,63,882,799.0,300,300,60,115.0,276,0,440,375,219,0,0,0,0,0,0,,,,,
143823,1551439411571,1.263,2.426,1.8401,-0.06,1.31,0.62,-34,2,-4,12400,48,85,19,63,882,799.0,300,300,60,115.0,276,0,440,375,219,0,0,0,0,0,0,,,,,
143843,1551439411591,1.013,2.521,1.7031,0.06,1.38,0.65,-34,3,-3,12400,48,85,19,63,882,799.0,300,300,60,115.0,276,0,440,375,219,0,0,0,0,0,0,45.846451,5.179573,50.18,725.6,1.442
143863,1551439411611,1.183,2.461,1.5787,-0.01,1.33,0.78,-34,4,-4,12376,41,85,19,56,860,806.0,300,300,60,114.0,247,0,440,429,201,0,0,0,0,0,0,,,,,
143883,1551439411631,1.313,2.327,1.7044,-0.16,1.24,0.9,-34,2,-5,12376,41,85,19,56,860,806.0,300,300,60,114.0,247,0,440,429,201,0,0,0,0,0,0,,,,,
143903,1551439411651,1.136,2.51,1.7295,-0.32,1.3,1.01,-34,-2,-5,12376,41,85,19,56,860,806.0,300,300,60,114.0,247,0,440,429,201,0,0,0,0,0,0,,,,,
143923,1551439411671,1.171,2.3,1.6943,-0.44,1.25,1.09,-33,-3,-6,12376,41,85,19,56,860,806.0,300,300,60,114.0,247,0,440,429,201,0,0,0,0,0,0,,,,,
143943,1551439411692,1.073,2.396,1.6604,-0.48,1.08,1.18,-33,-5,-6,12376,41,85,19,56,860,806.0,300,300,60,114.0,247,0,440,429,201,0,0,0,0,0,0,45.846455,5.179544,50.31,725.7,1.443
143963,1551439411712,0.916,2.621,1.6466,-0.43,0.92,1.26,-32,-4,-7,12295,40,85,19,53,811,784.0,300,300,60,116.0,255,0,440,427,199,0,0,0,0,0,0,,,,,
143983,1551439411732,1.425,2.359,1.7936,-0.27,0.93,1.13,-32,-2,-8,12295,40,85,19,53,811,784.0,300,300,60,116.0,255,0,440,427,199,0,0,0,0,0,0,,,,,
144003,1551439411752,1.272,2.482,1.8012,-0.06,1.04,0.98,-32,0,-7,12295,40,85,19,53,811,784.0,300,300,60,116.0,255,0,440,427,199,0,0,0,0,0,0,,,,,
144023,1551439411772,1.229,2.433,1.7345,0.15,1.14,0.68,-32,1,-5,12295,40,85,19,53,811,784.0,300,300,60,116.0,255,0,440,427,199,0,0,0,0,0,0,,,,,
144043,1551439411791,1.116,2.266,1.6415,0.16,1.23,0.47,-31,1,-5,12295,40,85,19,53,811,784.0,300,300,60,116.0,255,0,440,427,199,0,0,0,0,0,0,45.846455,5.179515,50.29,725.8,1.445
144063,1551439411811,1.016,2.345,1.7408,0.08,1.31,0.62,-31,-0,-6,12319,39,85,19,52,808,800.0,300,300,60,115.0,246,0,440,339,197,0,0,0,0,0,0,,,,,
