"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelAvantX"|"G"|0.0|10.0|50,"AccelAvantZ"|"G"|0.0|10.0|50,"AccelAvantY"|"G"|0.0|10.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10
117863,1551438814861,1.674,2.386,1.678,0.03,-0.81,0.2,26,-2,3,11094,38,84,18,52,767,752.0,300,300,60,120.0,254,0,466,449,190,0,0,0,0,0,0,,,,,
117883,1551438814881,1.567,2.272,1.7697,-0.02,-0.82,0.02,26,-2,3,11167,38,84,18,52,762,754.0,300,300,60,118.0,251,0,461,359,189,0,0,0,0,0,0,,,,,
117903,1551438814903,1.638,2.441,1.7936,-0.02,-0.85,0.22,26,0,3,11167,38,84,18,52,762,754.0,300,300,60,118.0,251,0,461,359,189,0,0,0,0,0,0,,,,,
117923,1551438814923,1.659,2.36,1.7044,0.08,-0.95,0.19,25,1,3,11167,38,84,18,52,762,754.0,300,300,60,118.0,251,0,461,359,189,0,0,0,0,0,0,,,,,
117943,1551438814943,1.765,2.399,1.7722,0.06,-0.91,-0.03,24,-3,5,11167,38,84,18,52,762,754.0,300,300,60,118.0,251,0,461,359,189,0,0,0,0,0,0,45.846584,5.179431,45.93,725.1,0.463
117963,1551438814963,1.694,2.403,1.6541,-0.05,-0.89,0.17,24,-3,4,11167,38,84,18,52,762,754.0,300,300,60,118.0,251,0,461,359,189,0,0,0,0,0,0,,,,,
117983,1551438814983,1.75,2.423,1.7496,0.04,-0.72,-0.05,23,-3,4,11180,38,84,18,52,744,769.0,300,300,60,119.0,237,0,460,437,184,0,0,0,0,0,0,,,,,
118003,1551438814997,1.848,2.443,1.5812,-0.03,-0.84,0.15,23,-5,3,11180,38,84,18,52,744,769.0,300,300,60,119.0,237,0,460,437,184,0,0,0,0,0,0,,,,,
118023,1551438815017,1.785,2.384,1.7672,-0.14,-0.8,0.18,22,-8,3,11180,38,84,18,52,744,769.0,300,300,60,119.0,237,0,460,437,184,0,0,0,0,0,0,,,,,
118043,1551438815037,1.916,2.476,1.7446,-0.12,-0.76,0.36,22,-5,3,11180,38,84,18,52,744,769.0,300,300,60,119.0,237,0,460,437,184,0,0,0,0,0,0,45.846584,5.179458,45.9,725.1,0.465
118063,1551438815057,1.718,2.421,1.722,0.04,-0.83,0.13,23,-4,3,11180,38,84,18,52,744,769.0,300,300,60,119.0,237,0,460,437,184,0,0,0,0,0,0,,,,,
118083,1551438815077,1.735,2.416,1.7044,0.02,-0.89,0.09,22,-4,3,11214,38,84,18,52,759,783.0,300,300,60,119.0,247,0,458,432,190,0,0,0,0,0,0,,,,,
118103,1551438815103,1.668,2.363,1.7446,-0.11,-0.92,0.27,23,-4,4,11214,38,84,18,52,759,783.0,300,300,60,119.0,247,0,458,432,190,0,0,0,0,0,0,,,,,
118123,1551438815123,1.843,2.378,1.6956,-0.02,-0.69,0.2,22,-2,3,11214,38,84,18,52,759,783.0,300,300,60,119.0,247,0,458,432,190,0,0,0,0,0,0,,,,,
118143,1551438815143,1.757,2.376,1.6541,0.04,-0.82,0.38,23,-2,2,11214,38,84,18,52,759,783.0,300,300,60,119.0,247,0,458,432,190,0,0,0,0,0,0,45.846584,5.179484,46.26,725.1,0.466
118163,1551438815163,1.785,2.475,1.6805,0.07,-0.67,0.13,22,-3,3,11214,38,84,18,52,759,783.0,300,300,60,119.0,247,0,458,432,190,0,0,0,0,0,0,,,,,
118183,1551438815183,1.86,2.425,1.7345,-0.04,-0.73,0.26,23,-2,2,11227,37,84,18,52,761,754.0,300,300,60,119.0,229,0,461,356,181,0,0,0,0,0,0,,,,,
118203,1551438815203,2.011,2.382,1.7509,0.05,-0.74,0.43,23,-0,3,11227,37,84,18,52,761,754.0,300,300,60,119.0,229,0,461,356,181,0,0,0,0,0,0,,,,,
118223,1551438815223,1.879,2.397,1.7283,0.19,-0.8,0.32,24,1,3,11227,37,84,18,52,761,754.0,300,300,60,119.0,229,0,461,356,181,0,0,0,0,0,0,,,,,
118243,1551438815243,1.849,2.472,1.7521,0.15,-0.83,0.22,24,1,3,11227,37,84,18,52,761,754.0,300,300,60,119.0,229,0,461,356,181,0,0,0,0,0,0,45.846584,5.179511,46.44,725.1,0.467
118263,1551438815263,1.649,2.396,1.722,-0.05,-0.82,0.39,24,-1,4,11227,37,84,18,52,761,754.0,300,300,60,119.0,229,0,461,356,181,0,0,0,0,0,0,,,,,
118283,1551438815283,1.914,2.392,1.7961,0.03,-0.63,0.29,24,2,3,11281,35,84,18,50,766,770.0,300,300,60,119.0,238,0,460,442,185,0,0,0,0,0,0,,,,,
118303,1551438815303,1.74,2.36,1.7257,0.07,-0.76,0.45,24,1,2,11281,35,84,18,50,766,770.0,300,300,60,119.0,238,0,460,442,185,0,0,0,0,0,0,,,,,
118323,1551438815323,1.843,2.407,1.7496,0.12,-0.7,0.24,24,1,2,11281,35,84,18,50,766,770.0,300,300,60,119.0,238,0,460,442,185,0,0,0,0,0,0,,,,,
118343,1551438815343,1.799,2.34,1.6993,0.0,-0.8,0.41,25,-0,1,11281,35,84,18,50,766,770.0,300,300,60,119.0,238,0,460,442,185,0,0,0,0,0,0,45.84658,5.179538,46.49,725.1,0.469
118363,1551438815363,2.039,2.528,1.7848,0.11,-0.82,0.44,25,0,2,11281,35,84,18,50,766,770.0,300,300,60,119.0,238,0,460,442,185,0,0,0,0,0,0,,,,,
118383,1551438815383,1.961,2.501,1.6315,0.13,-0.88,0.6,25,0,2,10977,32,84,18,48,762,779.0,300,300,60,119.0,247,0,484,476,195,0,0,0,0,0,0,,,,,
118403,1551438815403,1.686,2.383,1.6642,0.07,-0.79,0.73,26,1,1,10977,32,84,18,48,762,779.0,300,300,60,119.0,247,0,484,476,195,0,0,0,0,0,0,,,,,
118423,1551438815423,1.595,2.359,1.6063,0.05,-0.91,0.86,26,-0,0,10977,32,84,18,48,762,779.0,300,300,60,119.0,247,0,484,476,195,0,0,0,0,0,0,,,,,
118443,1551438815443,1.662,2.338,1.6315,0.01,-0.95,0.97,26,1,-1,10977,32,84,18,48,762,779.0,300,300,60,119.0,247,0,484,476,195,0,0,0,0,0,0,45.84658,5.179564,46.58,725.1,0.47
118463,1551438815463,1.714,2.283,1.5749,0.03,-0.95,1.07,26,2,-1,10977,32,84,18,48,762,779.0,300,300,60,119.0,247,0,484,476,195,0,0,0,0,0,0,,,,,
118483,1551438815483,1.748,2.316,1.4945,0.14,-0.77,0.76,26,2,-0,10162,32,84,18,54,726,756.0,300,300,60,120.0,262,0,453,494,202,0,0,0,0,0,0,,,,,
118503,1551438815502,1.748,2.446,1.6591,0.13,-0.75,0.48,25,2,0,10162,32,84,18,54,726,756.0,300,300,60,120.0,262,0,453,494,202,0,0,0,0,0,0,,,,,
118523,1551438815522,1.84,2.584,1.644,0.29,-0.87,0.26,25,2,2,10162,32,84,18,54,726,756.0,300,300,60,120.0,262,0,453,494,202,0,0,0,0,0,0,,,,,
118543,1551438815542,1.879,2.577,1.7094,0.18,-0.86,0.03,24,-3,5,10162,32,84,18,54,726,756.0,300,300,60,120.0,262,0,453,494,202,0,0,0,0,0,0,45.846577,5.179591,46.28,725.0,0.471
118563,1551438815562,1.73,2.456,1.6968,0.34,-0.73,-0.17,24,-1,5,10162,32,84,18,54,726,756.0,300,300,60,120.0,262,0,453,494,202,0,0,0,0,0,0,,,,,
118583,1551438815582,1.649,2.392,1.5825,0.38,-0.73,-0.16,24,-1,5,10800,32,84,18,53,959,761.0,300,300,60,119.0,253,0,477,408,194,0,0,0,0,0,0,,,,,
118603,1551438815602,1.775,2.442,1.7597,0.28,-0.76,-0.34,24,-2,5,10800,32,84,18,53,959,761.0,300,300,60,119.0,253,0,477,408,194,0,0,0,0,0,0,,,,,
118623,1551438815622,1.859,2.446,1.678,0.36,-0.74,-0.11,24,0,5,10800,32,84,18,53,959,761.0,300,300,60,119.0,253,0,477,408,194,0,0,0,0,0,0,,,,,
118643,1551438815642,1.732,2.386,1.6428,0.47,-0.73,-0.3,23,0,5,10800,32,84,18,53,959,761.0,300,300,60,119.0,253,0,477,408,194,0,0,0,0,0,0,45.846569,5.179617,45.95,725.0,0.472
118663,1551438815662,1.712,2.423,1.6579,0.42,-0.74,-0.09,23,0,5,10800,32,84,18,53,959,761.0,300,300,60,119.0,253,0,477,408,194,0,0,0,0,0,0,,,,,
118683,1551438815682,1.697,2.337,1.7207,0.32,-0.7,0.12,22,0,4,11180,33,84,18,49,788,754.0,300,300,60,119.0,258,0,471,464,197,0,0,0,0,0,0,,,,,
118703,1551438815702,1.662,2.383,1.7371,0.34,-0.81,0.3,22,-0,4,11180,33,84,18,49,788,754.0,300,300,60,119.0,258,0,471,464,197,0,0,0,0,0,0,,,,,
118723,1551438815722,1.701,2.391,1.7056,0.31,-0.75,0.07,21,-4,4,11180,33,84,18,49,788,754.0,300,300,60,119.0,258,0,471,464,197,0,0,0,0,0,0,,,,,
118743,1551438815742,1.702,2.506,1.727,0.47,-0.77,-0.13,20,-5,5,11180,33,84,18,49,788,754.0,300,300,60,119.0,258,0,471,464,197,0,0,0,0,0,0,45.846565,5.179643,45.12,725.0,0.474
118763,1551438815762,1.621,2.583,1.8012,0.41,-0.85,-0.32,20,-8,8,11180,33,84,18,49,788,754.0,300,300,60,119.0,258,0,471,464,197,0,0,0,0,0,0,,,,,
118783,1551438815782,1.988,2.501,1.7672,0.52,-0.69,-0.49,19,-5,7,10757,33,84,18,53,773,751.0,300,300,60,119.0,264,0,473,485,198,0,0,0,0,0,0,,,,,
118803,1551438815803,1.727,2.384,1.6164,0.49,-0.69,-0.24,19,-5,5,10757,33,84,18,53,773,751.0,300,300,60,119.0,264,0,473,485,198,0,0,0,0,0,0,,,,,
118823,1551438815823,1.648,2.413,1.7408,0.38,-0.7,-0.42,19,-8,5,10757,33,84,18,53,773,751.0,300,300,60,119.0,264,0,473,485,198,0,0,0,0,0,0,,,,,
118843,1551438815843,1.713,2.366,1.6893,0.32,-0.83,-0.18,19,-5,6,10757,33,84,18,53,773,751.0,300,300,60,119.0,264,0,473,485,198,0,0,0,0,0,0,45.846561,5.179667,44.92,724.9,0.475
118863,1551438815863,1.611,2.411,1.8125,0.43,-0.84,-0.17,19,-3,6,10757,33,84,18,53,773,751.0,300,300,60,119.0,264,0,473,485,198,0,0,0,0,0,0,,,,,
118883,1551438815883,1.716,2.404,1.6755,0.38,-0.76,-0.36,19,-2,5,11147,34,84,18,49,875,749.0,300,300,60,119.0,263,0,471,459,196,0,0,0,0,0,0,,,,,
118903,1551438815902,1.334,2.345,1.6968,0.25,-0.76,-0.13,19,-2,4,11147,34,84,18,49,875,749.0,300,300,60,119.0,263,0,471,459,196,0,0,0,0,0,0,,,,,
118923,1551438815922,1.647,2.382,1.7132,0.23,-0.83,0.08,19,-2,3,11147,34,84,18,49,875,749.0,300,300,60,119.0,263,0,471,459,196,0,0,0,0,0,0,,,,,
118943,1551438815942,1.817,2.453,1.7697,0.23,-0.78,-0.13,18,-4,3,11147,34,84,18,49,875,749.0,300,300,60,119.0,263,0,471,459,196,0,0,0,0,0,0,45.846558,5.179692,44.87,724.9,0.476
118963,1551438815962,1.785,2.437,1.7559,0.28,-0.73,-0.27,19,-2,3,11147,34,84,18,49,875,749.0,300,300,60,119.0,263,0,471,459,196,0,0,0,0,0,0,,,,,
118983,1551438815982,1.785,2.412,1.6792,0.29,-0.85,-0.31,19,-1,3,10888,34,83,18,50,744,750.0,300,300,60,120.0,259,0,476,472,195,0,0,0,0,0,0,,,,,
119003,1551438815996,1.668,2.448,1.7308,0.15,-0.76,-0.08,19,-3,4,10888,34,83,18,50,744,750.0,300,300,60,120.0,259,0,476,472,195,0,0,0,0,0,0,,,,,
119023,1551438816016,1.909,2.475,1.8087,0.23,-0.67,-0.12,19,-1,5,10888,34,83,18,50,744,750.0,300,300,60,120.0,259,0,476,472,195,0,0,0,0,0,0,,,,,
119043,1551438816036,1.719,2.437,1.6264,0.21,-0.55,-0.31,18,-2,4,10888,34,83,18,50,744,750.0,300,300,60,120.0,259,0,476,472,195,0,0,0,0,0,0,45.84655,5.179717,45.06,724.9,0.477
119063,1551438816056,1.648,2.392,1.678,0.15,-0.69,-0.08,19,-2,3,10888,34,83,18,50,744,750.0,300,300,60,120.0,259,0,476,472,195,0,0,0,0,0,0,,,,,
119083,1551438816076,1.755,2.366,1.6968,0.26,-0.73,0.09,18,-1,4,10958,34,83,18,50,743,756.0,300,300,60,118.0,255,0,478,470,195,0,0,0,0,0,0,,,,,
119103,1551438816100,1.855,2.445,1.7031,0.08,-0.67,0.12,18,-2,4,10958,34,83,18,50,743,756.0,300,300,60,118.0,255,0,478,470,195,0,0,0,0,0,0,,,,,
119123,1551438816120,1.712,2.398,1.6968,0.15,-0.61,0.08,19,-2,3,10958,34,83,18,50,743,756.0,300,300,60,118.0,255,0,478,470,195,0,0,0,0,0,0,,,,,
119143,1551438816140,1.605,2.45,1.7446,0.17,-0.72,0.27,19,-2,3,10958,34,83,18,50,743,756.0,300,300,60,118.0,255,0,478,470,195,0,0,0,0,0,0,45.846542,5.17974,45.06,724.8,0.479
119163,1551438816160,1.802,2.416,1.6792,0.1,-0.62,0.04,19,-3,4,10958,34,83,18,50,743,756.0,300,300,60,118.0,255,0,478,470,195,0,0,0,0,0,0,,,,,
119183,1551438816180,1.699,2.352,1.6943,0.15,-0.75,0.13,19,-1,3,10971,36,83,18,50,739,754.0,300,300,60,119.0,263,0,473,380,195,0,0,0,0,0,0,,,,,
119203,1551438816202,1.64,2.338,1.8049,0.3,-0.79,0.32,19,-1,3,10971,36,83,18,50,739,754.0,300,300,60,119.0,263,0,473,380,195,0,0,0,0,0,0,,,,,
119223,1551438816222,1.738,2.407,1.6993,0.13,-0.73,0.3,19,-2,3,10971,36,83,18,50,739,754.0,300,300,60,119.0,263,0,473,380,195,0,0,0,0,0,0,,,,,
119243,1551438816242,1.765,2.347,1.7961,0.16,-0.61,0.27,20,-2,2,10971,36,83,18,50,739,754.0,300,300,60,119.0,263,0,473,380,195,0,0,0,0,0,0,45.846535,5.179764,45.14,724.7,0.48
119263,1551438816262,1.811,2.389,1.7207,0.16,-0.74,0.44,20,-2,2,10971,36,83,18,50,739,754.0,300,300,60,119.0,263,0,473,380,195,0,0,0,0,0,0,,,,,
119283,1551438816282,1.748,2.425,1.6742,0.12,-0.68,0.19,21,-4,2,11016,36,83,18,51,755,754.0,300,300,60,119.0,257,0,476,464,194,0,0,0,0,0,0,,,,,
119303,1551438816302,1.804,2.461,1.7094,0.08,-0.73,0.37,21,-4,1,11016,36,83,18,51,755,754.0,300,300,60,119.0,257,0,476,464,194,0,0,0,0,0,0,,,,,
119323,1551438816322,1.814,2.482,1.727,0.14,-0.78,0.53,21,-3,3,11016,36,83,18,51,755,754.0,300,300,60,119.0,257,0,476,464,194,0,0,0,0,0,0,,,,,
119343,1551438816342,1.87,2.372,1.6252,0.21,-0.88,0.67,22,-3,3,11016,36,83,18,51,755,754.0,300,300,60,119.0,257,0,476,464,194,0,0,0,0,0,0,45.846527,5.179788,45.39,724.7,0.481
119363,1551438816362,1.66,2.422,1.7245,0.08,-0.85,0.48,23,-5,4,11016,36,83,18,51,755,754.0,300,300,60,119.0,257,0,476,464,194,0,0,0,0,0,0,,,,,
119383,1551438816382,1.812,2.396,1.7207,0.16,-0.84,0.33,23,-3,3,11114,36,83,18,51,758,763.0,300,300,60,119.0,250,0,469,371,191,0,0,0,0,0,0,,,,,
119403,1551438816402,1.595,2.371,1.7471,0.18,-0.86,0.5,23,-4,3,11114,36,83,18,51,758,763.0,300,300,60,119.0,250,0,469,371,191,0,0,0,0,0,0,,,,,
119423,1551438816422,1.867,2.387,1.7597,0.19,-0.85,0.25,23,-5,4,11114,36,83,18,51,758,763.0,300,300,60,119.0,250,0,469,371,191,0,0,0,0,0,0,,,,,
119443,1551438816442,1.777,2.355,1.7094,0.12,-0.88,0.42,24,-5,3,11114,36,83,18,51,758,763.0,300,300,60,119.0,250,0,469,371,191,0,0,0,0,0,0,45.84652,5.179811,45.54,724.6,0.483
119463,1551438816462,1.711,2.418,1.6905,0.26,-0.85,0.17,24,-3,3,11114,36,83,18,51,758,763.0,300,300,60,119.0,250,0,469,371,191,0,0,0,0,0,0,,,,,
119483,1551438816482,1.944,2.411,1.6554,0.28,-0.91,0.12,24,-3,4,11081,37,83,18,51,768,768.0,300,300,60,119.0,247,0,469,371,189,0,0,0,0,0,0,,,,,
119503,1551438816501,1.723,2.461,1.8112,0.09,-0.91,0.3,24,-5,4,11081,37,83,18,51,768,768.0,300,300,60,119.0,247,0,469,371,189,0,0,0,0,0,0,,,,,
119523,1551438816521,1.741,2.416,1.7019,0.1,-0.85,0.33,24,-1,3,11081,37,83,18,51,768,768.0,300,300,60,119.0,247,0,469,371,189,0,0,0,0,0,0,,,,,
119543,1551438816541,1.711,2.415,1.7396,0.11,-0.84,0.49,25,-3,2,11081,37,83,18,51,768,768.0,300,300,60,119.0,247,0,469,371,189,0,0,0,0,0,0,45.846508,5.179834,45.6,724.6,0.484
119563,1551438816561,1.784,2.376,1.7081,0.11,-0.81,0.43,25,-3,2,11081,37,83,18,51,768,768.0,300,300,60,119.0,247,0,469,371,189,0,0,0,0,0,0,,,,,
119583,1551438816581,1.704,2.386,1.727,0.02,-0.85,0.59,25,-3,2,11174,37,83,18,51,770,762.0,300,300,60,120.0,247,0,463,360,187,0,0,0,0,0,0,,,,,
119603,1551438816602,1.701,2.379,1.6679,0.08,-0.84,0.56,24,-1,2,11174,37,83,18,51,770,762.0,300,300,60,120.0,247,0,463,360,187,0,0,0,0,0,0,,,,,
119623,1551438816622,1.765,2.357,1.6491,0.18,-0.91,0.7,24,-2,2,11174,37,83,18,51,770,762.0,300,300,60,120.0,247,0,463,360,187,0,0,0,0,0,0,,,,,
119643,1551438816642,1.794,2.418,1.7081,0.08,-0.82,0.58,23,-4,4,11174,37,83,18,51,770,762.0,300,300,60,120.0,247,0,463,360,187,0,0,0,0,0,0,45.8465,5.179856,45.77,724.5,0.485
119663,1551438816662,1.951,2.345,1.6918,0.05,-0.69,0.72,23,-2,3,11174,37,83,18,51,770,762.0,300,300,60,120.0,247,0,463,360,187,0,0,0,0,0,0,,,,,
119683,1551438816682,1.701,2.461,1.8087,0.15,-0.69,0.44,24,-2,2,11214,37,83,18,51,738,767.0,300,300,60,119.0,241,0,461,355,187,0,0,0,0,0,0,,,,,
119703,1551438816701,1.814,2.34,1.678,0.09,-0.82,0.6,24,-3,3,11214,37,83,18,51,738,767.0,300,300,60,119.0,241,0,461,355,187,0,0,0,0,0,0,,,,,
119723,1551438816721,1.642,2.494,1.7547,0.1,-0.78,0.33,24,-4,3,11214,37,83,18,51,738,767.0,300,300,60,119.0,241,0,461,355,187,0,0,0,0,0,0,,,,,
119743,1551438816741,1.963,2.376,1.7622,0.03,-0.8,0.5,24,-2,3,11214,37,83,18,51,738,767.0,300,300,60,119.0,241,0,461,355,187,0,0,0,0,0,0,45.846485,5.179877,46.05,724.5,0.486
119763,1551438816761,1.606,2.416,1.7345,0.14,-0.87,0.47,25,-1,3,11214,37,83,18,51,738,767.0,300,300,60,119.0,241,0,461,355,187,0,0,0,0,0,0,,,,,
119783,1551438816781,1.858,2.396,1.6805,0.17,-0.98,0.5,25,-1,4,11227,37,83,18,51,747,776.0,300,300,60,119.0,239,0,460,354,186,0,0,0,0,0,0,,,,,
119803,1551438816801,1.869,2.397,1.7484,0.01,-0.98,0.63,25,-3,6,11227,37,83,18,51,747,776.0,300,300,60,119.0,239,0,460,354,186,0,0,0,0,0,0,,,,,
119823,1551438816821,1.879,2.35,1.7345,0.04,-0.81,0.52,25,-1,4,11227,37,83,18,51,747,776.0,300,300,60,119.0,239,0,460,354,186,0,0,0,0,0,0,,,,,
119843,1551438816841,1.663,2.45,1.81,0.12,-0.82,0.58,25,-1,3,11227,37,83,18,51,747,776.0,300,300,60,119.0,239,0,460,354,186,0,0,0,0,0,0,45.846478,5.179898,46.08,724.4,0.488
119863,1551438816861,1.789,2.416,1.6352,0.09,-0.92,0.72,25,-2,3,11227,37,83,18,51,747,776.0,300,300,60,119.0,239,0,460,354,186,0,0,0,0,0,0,,,,,
119883,1551438816881,1.921,2.496,1.771,0.05,-0.79,0.44,26,-4,3,11308,38,83,18,52,748,763.0,300,300,60,119.0,241,0,452,337,185,0,0,0,0,0,0,,,,,
119903,1551438816901,1.757,2.442,1.7245,-0.02,-0.86,0.56,26,-4,2,11308,38,83,18,52,748,763.0,300,300,60,119.0,241,0,452,337,185,0,0,0,0,0,0,,,,,
119923,1551438816921,1.649,2.447,1.7245,0.03,-0.79,0.7,27,-1,3,11308,38,83,18,52,748,763.0,300,300,60,119.0,241,0,452,337,185,0,0,0,0,0,0,,,,,
119943,1551438816941,1.726,2.353,1.6981,0.12,-0.91,0.83,27,-1,3,11308,38,83,18,52,748,763.0,300,300,60,119.0,241,0,452,337,185,0,0,0,0,0,0,45.846466,5.179918,46.33,724.3,0.489
119963,1551438816961,2.029,2.471,1.7396,0.08,-0.86,0.54,26,-1,3,11308,38,83,18,52,748,763.0,300,300,60,119.0,241,0,452,337,185,0,0,0,0,0,0,,,,,
119983,1551438816981,1.706,2.368,1.7119,-0.05,-0.91,0.68,26,-4,3,11308,38,83,18,52,771,776.0,300,300,60,118.0,227,0,452,340,176,0,0,0,0,0,0,,,,,
120003,1551438816995,1.799,2.41,1.7572,0.11,-0.73,0.49,26,-1,3,11308,38,83,18,52,771,776.0,300,300,60,118.0,227,0,452,340,176,0,0,0,0,0,0,,,,,
120023,1551438817015,1.664,2.413,1.8389,0.13,-0.73,0.64,26,-1,3,11308,38,83,18,52,771,776.0,300,300,60,118.0,227,0,452,340,176,0,0,0,0,0,0,,,,,
120043,1551438817035,1.766,2.36,1.7019,0.08,-0.85,0.77,26,-3,2,11308,38,83,18,52,771,776.0,300,300,60,118.0,227,0,452,340,176,0,0,0,0,0,0,45.846451,5.179938,46.03,724.3,0.49
120063,1551438817055,1.812,2.499,1.7572,0.03,-0.83,0.49,25,-5,2,11308,38,83,18,52,771,776.0,300,300,60,118.0,227,0,452,340,176,0,0,0,0,0,0,,,,,
120083,1551438817075,1.755,2.389,1.6365,-0.09,-0.87,0.64,25,-6,1,11405,38,83,18,52,799,783.0,300,300,60,119.0,228,0,446,413,180,0,0,0,0,0,0,,,,,
120103,1551438817095,1.78,2.471,1.6629,0.06,-0.78,0.51,25,-4,3,11405,38,83,18,52,799,783.0,300,300,60,119.0,228,0,446,413,180,0,0,0,0,0,0,,,,,
120123,1551438817115,1.733,2.421,1.7986,0.19,-0.82,0.39,25,-2,3,11405,38,83,18,52,799,783.0,300,300,60,119.0,228,0,446,413,180,0,0,0,0,0,0,,,,,
