"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelAvantX"|"G"|0.0|10.0|50,"AccelAvantZ"|"G"|0.0|10.0|50,"AccelAvantY"|"G"|0.0|10.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10
39263,1551439138548,1.508,2.412,1.6956,0.16,0.03,0.97,-0,-0,-1,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39283,1551439138568,1.511,2.407,1.6956,0.16,0.03,0.97,-0,-0,-1,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39303,1551439138588,1.507,2.412,1.6893,0.16,0.03,0.97,-0,-0,-1,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39323,1551439138608,1.511,2.411,1.6993,0.16,0.03,0.97,-0,-0,-1,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39343,1551439138628,1.51,2.41,1.6968,0.16,0.03,0.97,-0,-0,-1,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
39363,1551439138648,1.512,2.41,1.7006,0.16,0.03,0.97,-0,-0,-1,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39383,1551439138668,1.512,2.404,1.6956,0.16,0.03,0.97,-0,-0,-1,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39403,1551439138688,1.51,2.404,1.6943,0.16,0.03,0.97,-0,-0,-1,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39423,1551439138707,1.51,2.413,1.6981,0.16,0.03,0.97,-0,-0,-1,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39443,1551439138727,1.513,2.41,1.7006,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
39463,1551439138747,1.51,2.411,1.6918,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39483,1551439138767,1.511,2.412,1.6868,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39503,1551439138787,1.512,2.41,1.7019,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39523,1551439138807,1.507,2.41,1.6993,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39543,1551439138827,1.511,2.416,1.7006,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
39563,1551439138847,1.508,2.415,1.6956,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39583,1551439138867,1.511,2.408,1.7006,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39603,1551439138887,1.506,2.415,1.6956,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39623,1551439138907,1.508,2.415,1.6993,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39643,1551439138927,1.513,2.41,1.6956,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
39663,1551439138947,1.515,2.406,1.6956,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39683,1551439138967,1.508,2.408,1.7006,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39703,1551439138987,1.507,2.411,1.6943,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39723,1551439139003,1.508,2.412,1.6905,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39743,1551439139023,1.506,2.412,1.6993,0.16,0.03,0.97,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
39763,1551439139043,1.511,2.41,1.6981,0.16,0.03,0.97,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39783,1551439139063,1.505,2.407,1.6993,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39803,1551439139083,1.508,2.412,1.6956,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39823,1551439139109,1.508,2.413,1.6968,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39843,1551439139129,1.512,2.411,1.6993,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
39863,1551439139149,1.508,2.413,1.6956,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39883,1551439139169,1.507,2.403,1.6931,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39903,1551439139189,1.507,2.41,1.6981,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39923,1551439139209,1.515,2.41,1.6993,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39943,1551439139229,1.513,2.411,1.6968,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
39963,1551439139249,1.507,2.412,1.6943,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
39983,1551439139269,1.513,2.407,1.6943,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40003,1551439139289,1.508,2.416,1.6968,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40023,1551439139309,1.515,2.41,1.7006,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40043,1551439139329,1.506,2.412,1.6968,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
40063,1551439139349,1.513,2.407,1.6905,0.16,0.03,0.97,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40083,1551439139369,1.508,2.406,1.6956,0.16,0.03,0.97,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40103,1551439139389,1.507,2.415,1.7006,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40123,1551439139409,1.515,2.411,1.6943,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40143,1551439139429,1.51,2.415,1.7019,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
40163,1551439139449,1.51,2.415,1.6893,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40183,1551439139469,1.51,2.412,1.6981,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40203,1551439139489,1.513,2.412,1.6905,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40223,1551439139509,1.51,2.415,1.6968,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40243,1551439139529,1.51,2.412,1.6981,0.16,0.03,0.97,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
40263,1551439139549,1.508,2.415,1.6943,0.16,0.03,0.97,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40283,1551439139569,1.511,2.408,1.6981,0.16,0.03,0.97,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40303,1551439139589,1.508,2.415,1.7006,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40323,1551439139609,1.513,2.406,1.6956,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40343,1551439139629,1.505,2.41,1.6905,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
40363,1551439139649,1.511,2.415,1.6956,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40383,1551439139669,1.513,2.407,1.6993,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40403,1551439139689,1.511,2.411,1.7006,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40423,1551439139708,1.506,2.412,1.6931,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40443,1551439139728,1.51,2.408,1.6981,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
40463,1551439139748,1.508,2.412,1.6981,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40483,1551439139768,1.512,2.41,1.6931,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40503,1551439139788,1.508,2.415,1.6905,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40523,1551439139808,1.508,2.413,1.6968,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40543,1551439139828,1.512,2.398,1.6956,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
40563,1551439139848,1.512,2.411,1.6993,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,109.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40583,1551439139868,1.515,2.41,1.6993,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,109.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40603,1551439139888,1.515,2.412,1.7006,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,109.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40623,1551439139908,1.512,2.415,1.6993,0.16,0.03,0.97,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,109.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40643,1551439139928,1.502,2.408,1.7006,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,109.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
40663,1551439139948,1.513,2.41,1.6981,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40683,1551439139968,1.511,2.399,1.6993,0.16,0.03,0.97,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40703,1551439139988,1.513,2.413,1.6956,0.16,0.03,0.97,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40723,1551439140003,1.511,2.412,1.6956,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40743,1551439140023,1.513,2.408,1.7006,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
40763,1551439140043,1.51,2.408,1.6943,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40783,1551439140063,1.508,2.413,1.6981,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40803,1551439140083,1.513,2.402,1.6968,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40823,1551439140108,1.508,2.408,1.6993,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40843,1551439140128,1.508,2.41,1.6993,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
40863,1551439140148,1.513,2.401,1.6931,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40883,1551439140168,1.51,2.404,1.6968,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40903,1551439140188,1.508,2.412,1.6956,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40923,1551439140208,1.513,2.411,1.6956,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40943,1551439140228,1.511,2.415,1.6993,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
40963,1551439140248,1.511,2.406,1.6943,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
40983,1551439140268,1.507,2.412,1.6943,0.16,0.03,0.97,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
41003,1551439140288,1.51,2.412,1.6968,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
41023,1551439140308,1.51,2.41,1.6981,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
41043,1551439140328,1.508,2.412,1.6981,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
