SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;FUEL P;OIL P;VOLTS;INJ;ADV;L/100K;

6 ;0:00,10 ;0 ;30 ;67;37;98;0,612 ;0,0 ;0,0 ;0,0 ;0,0 ;1,05 ;1,13 ;11,3 ;0,00 ;0,0 ;0,0;
6 ;0:00,20 ;0 ;30 ;67;37;98;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;1,05 ;1,15 ;11,5 ;0,00 ;0,0 ;0,0;
6 ;0:00,30 ;0 ;30 ;67;37;98;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;1,05 ;1,15 ;11,2 ;0,00 ;0,0 ;0,0;
6 ;0:00,40 ;130 ;30 ;67;37;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;1,44 ;1,15 ;11,4 ;4,13 ;20,0 ;0,0;
6 ;0:00,50 ;451 ;30 ;67;37;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;1,14 ;11,1 ;4,13 ;20,0 ;0,0;
6 ;0:00,60 ;461 ;30 ;67;37;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;1,16 ;11,4 ;4,13 ;20,0 ;0,0;
6 ;0:00,70 ;458 ;30 ;67;37;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,94 ;1,16 ;11,2 ;4,13 ;20,0 ;0,0;
6 ;0:00,80 ;451 ;30 ;67;37;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;1,18 ;11,4 ;4,13 ;20,0 ;0,0;
6 ;0:00,90 ;458 ;30 ;67;37;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;1,18 ;11,1 ;4,13 ;20,0 ;0,0;
6 ;0:01,00 ;451 ;30 ;67;37;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;1,21 ;11,3 ;4,13 ;20,0 ;0,0;
6 ;0:01,10 ;459 ;30 ;67;37;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;1,21 ;11,1 ;3,53 ;20,0 ;0,0;
6 ;0:01,20 ;459 ;30 ;67;37;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;1,23 ;11,0 ;3,53 ;20,0 ;0,0;
6 ;0:01,30 ;453 ;30 ;67;37;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,94 ;1,22 ;11,3 ;3,47 ;18,6 ;0,0;
6 ;0:01,40 ;999 ;38 ;67;37;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;1,26 ;11,2 ;3,47 ;18,6 ;0,0;
6 ;0:01,50 ;574 ;38 ;67;37;96;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;1,18 ;10,6 ;3,40 ;17,2 ;0,0;
6 ;0:01,60 ;1111 ;37 ;67;37;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;1,31 ;11,4 ;3,61 ;19,4 ;0,0;
6 ;0:01,70 ;1126 ;30 ;67;37;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,95 ;1,46 ;11,9 ;3,63 ;19,6 ;0,0;
6 ;0:01,80 ;1861 ;39 ;67;37;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;1,62 ;11,8 ;4,25 ;22,6 ;0,0;
6 ;0:01,90 ;2883 ;39 ;67;37;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;1,73 ;11,9 ;5,49 ;23,1 ;0,0;
6 ;0:02,00 ;3982 ;23 ;67;37;94;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;2,79 ;12,5 ;4,87 ;24,5 ;0,0;
6 ;0:02,10 ;5060 ;19 ;67;37;86;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;5,24 ;12,5 ;3,70 ;28,9 ;0,0;
6 ;0:02,20 ;5772 ;20 ;67;37;81;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,94 ;6,15 ;12,5 ;4,21 ;32,5 ;0,0;
6 ;0:02,30 ;7554 ;27 ;67;37;79;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,52 ;12,5 ;4,19 ;41,2 ;0,0;
6 ;0:02,40 ;9816 ;29 ;67;37;72;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;6,55 ;12,3 ;4,31 ;40,3 ;0,0;
6 ;0:02,50 ;11740 ;19 ;67;37;56;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,48 ;12,3 ;3,74 ;41,1 ;0,0;
6 ;0:02,60 ;11667 ;14 ;67;37;42;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,45 ;12,3 ;2,99 ;34,4 ;0,0;
6 ;0:02,70 ;10551 ;13 ;67;36;38;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,45 ;12,3 ;2,77 ;31,7 ;0,0;
6 ;0:02,80 ;9669 ;13 ;67;36;34;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,94 ;6,52 ;12,3 ;2,63 ;30,5 ;0,0;
6 ;0:02,90 ;9040 ;14 ;67;36;34;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,94 ;6,56 ;12,4 ;2,51 ;30,5 ;0,0;
6 ;0:03,00 ;8831 ;18 ;67;36;40;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,50 ;12,4 ;2,74 ;32,6 ;0,0;
6 ;0:03,10 ;9398 ;21 ;67;35;49;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,94 ;6,57 ;12,4 ;3,10 ;38,3 ;0,0;
6 ;0:03,20 ;10605 ;19 ;67;35;45;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,55 ;12,4 ;3,04 ;36,5 ;0,0;
6 ;0:03,30 ;10844 ;17 ;67;35;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,95 ;6,51 ;12,4 ;2,92 ;33,5 ;0,0;
6 ;0:03,40 ;10521 ;16 ;67;35;39;0,582 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,45 ;12,4 ;2,78 ;32,0 ;0,0;
6 ;0:03,50 ;10457 ;16 ;67;35;36;0,692 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,55 ;12,4 ;2,76 ;31,1 ;0,0;
6 ;0:03,60 ;10307 ;16 ;67;35;35;0,772 ;0,0 ;0,0 ;0,0 ;0,0 ;4,96 ;6,47 ;12,4 ;2,75 ;30,8 ;0,0;
6 ;0:03,70 ;10173 ;16 ;67;35;34;0,757 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,47 ;12,4 ;2,72 ;30,5 ;0,0;
6 ;0:03,80 ;10048 ;16 ;67;35;34;0,746 ;0,0 ;0,0 ;0,0 ;0,0 ;4,96 ;6,54 ;12,4 ;2,70 ;30,5 ;0,0;
6 ;0:03,90 ;10451 ;26 ;67;35;46;0,745 ;0,0 ;0,0 ;0,0 ;0,0 ;4,96 ;6,50 ;12,4 ;3,08 ;37,2 ;0,0;
6 ;0:04,00 ;11645 ;22 ;67;34;52;0,756 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,45 ;12,4 ;3,56 ;39,4 ;0,0;
