SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;FUEL P;OIL P;VOLTS;INJ;ADV;L/100K;

1 ;0:00,10 ;4743 ;11 ;56;31;62;0,845 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,12 ;12,3 ;2,76 ;24,7 ;0,0;
1 ;0:00,20 ;4699 ;10 ;56;31;61;0,846 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,01 ;12,3 ;2,69 ;24,2 ;0,0;
1 ;0:00,30 ;4705 ;11 ;56;31;61;0,840 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,15 ;12,2 ;2,70 ;24,3 ;0,0;
1 ;0:00,40 ;4699 ;11 ;56;31;62;0,834 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;6,08 ;12,3 ;2,74 ;24,2 ;0,0;
1 ;0:00,50 ;4673 ;11 ;56;31;61;0,831 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;6,12 ;12,2 ;2,68 ;24,0 ;0,0;
1 ;0:00,60 ;4706 ;11 ;56;31;61;0,833 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,09 ;12,3 ;2,69 ;24,2 ;0,0;
1 ;0:00,70 ;4718 ;11 ;56;31;62;0,835 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,13 ;12,3 ;2,75 ;24,4 ;0,0;
1 ;0:00,80 ;4693 ;11 ;56;31;62;0,839 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,08 ;12,3 ;2,73 ;24,2 ;0,0;
1 ;0:00,90 ;4709 ;11 ;56;31;61;0,846 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,11 ;12,2 ;2,70 ;24,3 ;0,0;
1 ;0:01,00 ;4689 ;11 ;56;31;62;0,851 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,17 ;12,3 ;2,73 ;24,1 ;0,0;
