SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;FUEL P;OIL P;VOLTS;INJ;ADV;L/100K;

19 ;0:00,10 ;0 ;46 ;84;39;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;1,00 ;1,18 ;10,6 ;0,00 ;0,0 ;0,0;
19 ;0:00,20 ;0 ;50 ;84;39;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;1,00 ;1,16 ;10,5 ;0,00 ;0,0 ;0,0;
19 ;0:00,30 ;0 ;50 ;84;39;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0,99 ;1,16 ;10,6 ;0,00 ;0,0 ;0,0;
19 ;0:00,40 ;1046 ;48 ;84;39;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,44 ;1,18 ;10,8 ;3,91 ;18,9 ;0,0;
19 ;0:00,50 ;538 ;50 ;84;40;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,83 ;1,12 ;10,2 ;3,84 ;18,6 ;0,0;
19 ;0:00,60 ;447 ;63 ;85;40;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;1,13 ;10,0 ;3,84 ;18,6 ;0,0;
19 ;0:00,70 ;1867 ;49 ;84;39;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;1,32 ;10,6 ;4,49 ;22,6 ;0,0;
19 ;0:00,80 ;3453 ;45 ;84;39;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;1,88 ;10,9 ;5,08 ;23,2 ;0,0;
19 ;0:00,90 ;5872 ;53 ;84;39;95;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;3,76 ;11,0 ;6,09 ;31,5 ;0,0;
19 ;0:01,00 ;9595 ;47 ;84;39;89;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,53 ;11,3 ;5,98 ;41,5 ;0,0;
19 ;0:01,10 ;12668 ;29 ;84;39;72;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;5,72 ;11,3 ;4,41 ;44,0 ;0,0;
19 ;0:01,20 ;13547 ;22 ;84;39;55;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;6,20 ;11,5 ;3,83 ;40,5 ;0,0;
19 ;0:01,30 ;13421 ;26 ;84;39;53;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,26 ;11,4 ;3,74 ;39,7 ;0,0;
19 ;0:01,40 ;13354 ;21 ;84;38;49;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,31 ;11,6 ;3,39 ;38,5 ;0,0;
19 ;0:01,50 ;12993 ;21 ;84;38;45;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;6,35 ;11,5 ;3,13 ;36,7 ;0,0;
19 ;0:01,60 ;12668 ;30 ;84;38;54;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,48 ;11,6 ;3,79 ;40,0 ;0,0;
19 ;0:01,70 ;13577 ;36 ;84;38;66;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,48 ;11,7 ;4,09 ;44,0 ;0,0;
19 ;0:01,80 ;13676 ;33 ;84;37;67;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;6,28 ;11,7 ;4,18 ;44,0 ;0,0;
19 ;0:01,90 ;13626 ;24 ;83;37;56;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,32 ;11,7 ;3,86 ;41,1 ;0,0;
19 ;0:02,00 ;13364 ;23 ;83;37;51;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,40 ;11,7 ;3,59 ;39,1 ;0,0;
19 ;0:02,10 ;13326 ;23 ;82;37;49;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,30 ;11,7 ;3,41 ;38,5 ;0,0;
19 ;0:02,20 ;13148 ;22 ;81;37;48;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,33 ;11,8 ;3,33 ;38,2 ;0,0;
19 ;0:02,30 ;12824 ;26 ;80;36;52;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;6,41 ;11,8 ;3,67 ;39,4 ;0,0;
19 ;0:02,40 ;13528 ;35 ;79;36;64;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;6,48 ;12,0 ;4,02 ;44,0 ;0,0;
19 ;0:02,50 ;13696 ;35 ;78;36;67;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;6,44 ;11,9 ;4,18 ;44,0 ;0,0;
19 ;0:02,60 ;13696 ;28 ;77;36;63;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,42 ;11,9 ;3,97 ;44,0 ;0,0;
19 ;0:02,70 ;13518 ;24 ;76;36;54;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;6,43 ;11,9 ;3,86 ;40,0 ;0,0;
19 ;0:02,80 ;13354 ;23 ;75;36;50;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;6,26 ;11,8 ;3,50 ;38,8 ;0,0;
19 ;0:02,90 ;13260 ;23 ;74;35;48;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,38 ;11,9 ;3,33 ;38,2 ;0,0;
19 ;0:03,00 ;13250 ;26 ;74;35;52;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;6,42 ;11,9 ;3,68 ;39,4 ;0,0;
