"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
368070,1560684532832,2,2.23,2.01,3.24,1.85,3.01,0.74,0.03,0.45,0,-1,-0,0.74,7335,21,73,31,37,500,0.0,635,456,60,120.0,0,1,304,196,52,0,0,0,250,250,0,,,,,,,,,,,,
368090,1560684532852,-0,2.24,2.01,3.24,1.86,3.0,0.76,0.05,0.49,1,-1,0,0.76,7321,21,73,31,37,500,0.0,623,458,60,121.0,0,1,304,196,52,0,0,0,250,250,0,,,,,,,,,,,,
368110,1560684532872,-1,2.24,2.0,3.23,1.85,3.0,0.84,0.03,0.56,0,-2,0,0.84,7361,21,73,31,36,500,0.0,630,457,60,121.0,0,1,301,190,52,0,0,0,250,250,0,,,,,,,,,,,,
368130,1560684532894,1,2.23,2.01,3.24,1.86,3.0,0.91,0.07,0.64,-0,-4,-0,0.91,7347,21,74,31,36,500,0.0,625,453,60,122.0,0,1,301,190,52,0,0,0,250,250,0,45.700375,4.90939,0.0,194.3,0,0.0,0,0.0,0.8517,1,0.0,6.1355
368150,1560684532914,-0,2.24,2.0,3.24,1.85,3.0,0.88,0.02,0.67,-0,-3,-2,0.88,7367,21,74,31,36,500,0.0,630,453,60,122.0,0,1,301,190,53,0,0,0,250,250,0,,,,,,,,,,,,
368170,1560684532934,1,2.24,2.01,3.24,1.86,3.0,0.93,-0.07,0.69,-1,-5,-0,0.94,7358,21,74,31,36,500,0.0,640,456,60,120.0,0,1,301,190,53,0,0,0,250,250,0,,,,,,,,,,,,
368190,1560684532954,4,2.24,2.0,3.24,1.85,3.0,0.93,-0.07,0.65,-1,-4,1,0.94,7364,21,74,31,36,500,0.0,625,457,60,121.0,0,1,301,190,53,0,0,0,250,250,0,,,,,,,,,,,,
368210,1560684532974,4,2.24,2.0,3.24,1.85,3.0,0.86,-0.11,0.59,-1,-3,0,0.86,7358,21,74,31,36,500,0.0,635,458,60,121.0,0,1,301,190,53,0,0,0,250,250,0,,,,,,,,,,,,
368230,1560684532994,5,2.24,2.0,3.24,1.85,3.01,0.79,-0.06,0.54,-0,-2,-0,0.8,7378,20,74,31,36,500,0.0,633,460,60,120.0,0,1,301,190,53,0,0,0,250,250,0,45.700375,4.90939,0.0,194.3,0,0.0,0,0.0,0.8517,1,0.0,6.1372
368250,1560684533006,4,2.23,2.0,3.24,1.85,3.0,0.73,-0.02,0.48,0,-2,-0,0.73,7358,21,74,31,36,500,0.0,633,455,60,121.0,0,1,301,190,53,0,0,0,250,250,0,,,,,,,,,,,,
368270,1560684533026,3,2.24,2.01,3.24,1.86,3.0,0.69,0.02,0.44,0,-1,-0,0.69,7381,21,74,31,36,500,0.0,637,461,60,120.0,0,1,301,190,53,0,0,0,250,250,0,,,,,,,,,,,,
368290,1560684533046,1,2.24,2.0,3.24,1.86,2.99,0.67,0.04,0.41,0,-1,0,0.67,7355,21,74,31,36,500,0.0,633,457,60,120.0,0,1,301,190,53,0,0,0,250,250,0,,,,,,,,,,,,
368310,1560684533066,2,2.24,2.01,3.24,1.85,3.0,0.71,0.1,0.43,-0,-2,0,0.71,7350,21,74,31,36,500,0.0,618,456,60,122.0,0,1,301,190,53,0,0,0,250,250,0,,,,,,,,,,,,
368330,1560684533086,1,2.24,2.01,3.24,1.86,2.99,0.73,0.1,0.48,-0,-2,-0,0.74,7390,21,74,31,36,500,0.0,632,455,60,121.0,0,1,301,190,53,0,0,0,250,250,0,45.700375,4.90939,0.0,194.3,0,0.0,0,0.0,0.8533,1,0.0,6.1388
368350,1560684533106,1,2.24,2.01,3.24,1.84,3.01,0.85,0.04,0.56,-1,-4,-0,0.85,7350,21,74,31,36,500,0.0,632,456,60,122.0,0,1,301,190,53,0,0,0,250,250,0,,,,,,,,,,,,
368370,1560684533126,-1,2.25,2.01,3.24,1.86,3.0,0.94,-0.0,0.57,-1,-5,0,0.94,7376,21,74,31,36,500,0.0,632,458,60,122.0,0,1,301,190,53,0,0,0,250,250,0,,,,,,,,,,,,
368390,1560684533146,1,2.24,2.01,3.24,1.85,3.0,0.95,-0.07,0.59,-1,-5,-0,0.95,7341,21,74,31,36,500,0.0,633,456,60,122.0,0,1,301,190,53,0,0,0,250,250,0,,,,,,,,,,,,
368410,1560684533166,6,2.24,2.01,3.24,1.84,3.01,0.95,-0.12,0.64,-1,-4,-1,0.95,7361,21,74,31,36,500,0.0,627,458,60,120.0,0,1,301,190,53,0,0,0,250,250,0,,,,,,,,,,,,
368430,1560684533192,5,2.25,2.01,3.25,1.84,3.0,0.9,-0.16,0.57,-0,-3,-0,0.92,7335,21,74,31,36,500,0.0,635,454,60,120.0,0,1,301,190,53,0,0,0,250,250,0,45.700375,4.90939,0.0,194.3,0,0.0,0,0.0,0.8567,1,0.0,6.1405
368450,1560684533212,3,2.24,2.01,3.24,1.85,3.0,0.81,-0.09,0.47,1,-1,1,0.82,7364,21,74,31,36,500,0.0,632,458,60,120.0,0,1,301,190,52,0,0,0,250,250,0,,,,,,,,,,,,
