"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
51863,1560695546019,22,2.25,1.92,3.45,1.72,5.08,1.41,-0.13,0.23,-0,-6,-2,1.42,9957,5,83,34,21,725,556.0,650,461,60,120.0,120,1,270,176,68,0,0,538,-22359,-9072,555,,,,,,,,,,,,
51883,1560695546039,16,2.26,1.9,3.48,1.72,5.05,1.32,-0.13,0.15,-0,-3,-3,1.33,9878,5,83,34,21,730,553.0,642,460,60,120.0,120,1,270,175,68,0,0,519,-32248,10408,552,,,,,,,,,,,,
51903,1560695546059,22,2.25,1.89,3.48,1.7,5.07,1.39,-0.06,0.09,-1,-3,-3,1.39,9699,5,83,34,21,734,549.0,640,460,60,120.0,120,1,270,169,68,0,0,512,-22519,-28648,549,,,,,,,,,,,,
51923,1560695546079,22,2.24,1.9,3.48,1.71,5.04,1.39,-0.1,0.06,-1,-2,-2,1.4,9556,5,83,34,21,739,544.0,643,460,60,120.0,120,1,270,165,68,0,0,522,-506,6274,543,,,,,,,,,,,,
51943,1560695546103,18,2.24,1.9,3.48,1.71,5.04,1.23,-0.03,-0.0,-1,-0,-2,1.23,9441,5,83,34,21,748,539.0,639,463,60,120.0,109,1,270,164,59,0,0,507,1780,-3856,533,45.702084,4.91093,55.03,196.3,0,0.0,0,0.0,0.4683,1,0.34,0.8657
51963,1560695546123,18,2.25,1.9,3.45,1.71,5.04,1.31,0.03,-0.04,-1,0,-2,1.31,9360,5,83,34,20,755,534.0,642,456,60,120.0,109,1,270,157,59,0,0,509,-32248,10408,525,,,,,,,,,,,,
51983,1560695546143,21,2.25,1.9,3.46,1.71,5.03,1.38,-0.08,0.07,-1,-3,-2,1.38,9272,5,83,34,20,761,526.0,645,457,60,120.0,109,1,270,157,59,0,0,501,-32248,998,519,,,,,,,,,,,,
52003,1560695546163,20,2.25,1.9,3.47,1.71,5.04,1.44,-0.23,0.11,-2,-2,-3,1.46,9191,5,83,34,20,770,519.0,643,461,60,120.0,109,1,270,157,59,0,0,481,-8187,248,517,,,,,,,,,,,,
52023,1560695546183,18,2.25,1.88,3.46,1.7,5.06,1.5,-0.4,0.27,-3,-7,-5,1.56,9084,5,83,34,20,781,514.0,638,453,60,120.0,109,1,270,157,59,0,0,484,-3482,32033,511,,,,,,,,,,,,
52043,1560695546205,18,2.25,1.89,3.46,1.67,5.06,1.55,-0.53,0.33,-4,-7,-6,1.64,8958,5,83,34,19,800,510.0,635,460,60,121.0,103,1,270,157,53,0,0,487,10994,32033,504,45.702076,4.910944,52.15,196.3,0,0.0,0,0.0,0.47,1,0.34,0.8674
52063,1560695546225,20,2.24,1.89,3.45,1.67,5.06,1.6,-0.62,0.34,-3,-7,-8,1.72,8836,5,83,34,19,810,504.0,628,458,60,121.0,103,1,270,151,53,0,0,478,-32248,8488,500,,,,,,,,,,,,
52083,1560695546245,16,2.26,1.88,3.46,1.67,5.08,1.64,-0.56,0.34,-4,-8,-6,1.74,8733,5,83,34,19,817,497.0,630,458,60,120.0,103,1,270,151,53,0,0,476,-9216,6193,494,,,,,,,,,,,,
52103,1560695546265,20,2.26,1.89,3.47,1.68,5.04,1.56,-0.49,0.23,-4,-6,-5,1.64,8620,5,83,34,19,835,491.0,628,461,60,121.0,103,1,270,151,53,0,0,460,248,12552,486,,,,,,,,,,,,
52123,1560695546285,20,2.25,1.89,3.49,1.69,5.06,1.48,-0.54,0.25,-3,-5,-5,1.57,8503,5,83,35,19,855,485.0,629,461,60,121.0,103,1,270,156,53,0,0,435,-10483,-26615,485,,,,,,,,,,,,
52143,1560695546305,18,2.26,1.89,3.47,1.68,5.04,1.43,-0.41,0.25,-3,-3,-5,1.49,8344,5,83,35,20,869,479.0,628,457,60,120.0,102,1,270,153,49,0,0,442,10305,2211,478,45.702068,4.910957,49.37,196.2,0,0.0,0,0.0,0.4717,1,0.35,0.869
52163,1560695546325,19,2.25,1.89,3.45,1.68,5.05,1.41,-0.37,0.21,-3,-3,-6,1.46,8241,5,83,35,21,883,472.0,626,459,60,120.0,102,1,270,150,49,0,0,455,-1923,15649,470,,,,,,,,,,,,
52183,1560695546345,20,2.27,1.89,3.44,1.66,5.07,1.37,-0.26,0.16,-2,-4,-7,1.4,8148,5,83,35,21,902,469.0,619,457,60,120.0,102,1,270,152,49,0,0,449,10432,-3314,463,,,,,,,,,,,,
52203,1560695546365,18,2.26,1.87,3.44,1.66,5.05,1.36,-0.15,0.05,-2,-1,-4,1.37,8061,5,83,35,22,936,463.0,613,458,60,121.0,102,1,270,152,49,0,0,437,6193,-3414,460,,,,,,,,,,,,
52223,1560695546385,20,2.27,1.86,3.46,1.67,5.07,1.39,-0.11,0.11,-2,-2,-4,1.39,7961,5,83,35,22,955,455.0,610,461,60,120.0,102,1,270,150,49,0,0,411,14488,31796,455,,,,,,,,,,,,
52243,1560695546405,19,2.27,1.86,3.47,1.67,5.04,1.33,-0.03,0.07,-2,-2,-4,1.33,7874,5,83,35,22,972,449.0,606,458,60,121.0,99,1,268,150,45,0,0,405,10305,1779,449,45.702057,4.91097,46.73,196.2,0,0.0,0,0.0,0.4733,1,0.35,0.8707
52263,1560695546425,21,2.29,1.85,3.47,1.68,5.04,1.11,-0.01,-0.09,-1,1,-3,1.11,7719,5,83,35,22,989,445.0,597,460,60,121.0,99,1,267,150,45,0,0,410,23400,-3414,444,,,,,,,,,,,,
52283,1560695546445,18,2.29,1.86,3.46,1.68,5.04,0.99,-0.05,-0.16,0,1,-1,0.99,7625,5,83,35,22,1022,440.0,585,461,60,121.0,99,1,266,150,45,0,0,414,21580,2524,440,,,,,,,,,,,,
