"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
896743,1560693424849,2,2.28,1.94,3.4,1.84,5.05,0.96,-0.13,0.18,4,2,4,0.97,8009,7,90,36,18,935,440.0,558,430,60,118.0,96,1,270,140,43,0,0,426,21580,13180,440,45.698971,4.910054,45.14,192.1,8,1.6267,0,0.0,1.0667,9,0.76,14.9457
896763,1560693424869,3,2.28,1.97,3.4,1.86,5.04,0.93,-0.06,0.05,4,4,5,0.94,7965,7,91,36,18,939,440.0,570,421,60,117.0,96,1,269,140,43,0,0,426,19477,-3314,440,,,,,,,,,,,,
896783,1560693424889,5,2.28,1.97,3.38,1.85,5.07,0.93,-0.02,0.01,3,4,6,0.94,7961,7,91,36,18,944,438.0,558,431,60,118.0,96,1,269,140,43,0,0,428,5600,-21944,435,,,,,,,,,,,,
896803,1560693424907,0,2.27,1.98,3.37,1.86,5.06,0.94,-0.02,0.15,3,2,6,0.94,7894,7,91,36,18,946,434.0,552,434,60,118.0,96,1,268,140,42,0,0,421,243,13180,434,,,,,,,,,,,,
896823,1560693424927,2,2.27,1.98,3.37,1.86,5.07,0.95,0.02,0.03,3,3,5,0.95,7881,7,91,36,18,949,432.0,560,426,60,118.0,96,1,268,140,42,0,0,419,-3314,-3414,432,,,,,,,,,,,,
896843,1560693424947,3,2.26,2.01,3.37,1.85,5.05,0.96,-0.02,0.02,3,3,5,0.96,7845,7,91,36,19,952,429.0,562,421,60,117.0,96,1,268,143,42,0,0,418,13180,-26615,429,45.698959,4.910045,43.98,192.1,8,1.6267,0,0.0,1.0683,9,0.76,14.9474
896863,1560693424967,2,2.26,2.01,3.36,1.86,5.04,0.9,-0.07,0.11,3,4,4,0.9,7776,7,90,36,19,955,427.0,540,420,60,118.0,96,1,267,143,42,0,0,419,31796,7154,427,,,,,,,,,,,,
896883,1560693424987,-1,2.24,2.01,3.37,1.85,5.08,0.95,-0.08,0.18,3,4,4,0.95,7773,7,90,36,19,957,425.0,539,425,60,118.0,96,1,267,143,42,0,0,414,-3856,18584,424,,,,,,,,,,,,
896903,1560693425003,-1,2.25,2.01,3.36,1.85,5.06,0.98,-0.09,0.26,2,2,3,0.99,7703,7,90,36,19,957,424.0,539,432,60,118.0,96,1,267,143,41,0,0,416,-4082,-4059,423,,,,,,,,,,,,
896923,1560693425023,1,2.23,2.02,3.35,1.83,5.06,1.06,-0.01,0.37,1,2,2,1.06,7703,7,90,36,19,958,423.0,539,429,60,118.0,96,1,267,143,41,0,0,412,3826,-4059,419,,,,,,,,,,,,
896943,1560693425043,1,2.23,2.05,3.33,1.84,5.05,1.05,0.07,0.29,0,0,1,1.06,7640,7,91,36,19,959,421.0,539,423,60,117.0,96,1,266,143,41,0,0,409,-21792,13040,418,45.698952,4.910035,42.64,192.1,8,1.6267,0,0.0,1.07,9,0.76,14.949
896963,1560693425063,0,2.22,2.07,3.33,1.84,5.07,0.97,0.14,0.21,0,0,0,0.98,7612,7,91,36,19,959,420.0,542,415,60,117.0,96,1,266,143,41,0,0,408,-3414,-9211,413,,,,,,,,,,,,
896983,1560693425083,0,2.22,2.06,3.33,1.83,5.06,0.94,0.18,0.11,-0,0,0,0.96,7600,7,91,36,19,959,418.0,544,413,60,117.0,96,1,266,143,41,0,0,411,-3414,28696,412,,,,,,,,,,,,
897003,1560693425109,2,2.2,2.09,3.31,1.83,5.05,0.84,0.23,0.02,-1,-1,0,0.87,7542,7,91,36,19,960,418.0,546,411,60,117.0,100,1,265,143,41,0,0,409,-3414,-9211,410,,,,,,,,,,,,
897023,1560693425129,2,2.2,2.16,3.3,1.85,5.05,0.8,0.23,-0.03,-1,-0,1,0.83,7527,7,91,36,19,960,416.0,539,418,60,116.0,100,1,265,143,41,0,0,403,18584,6384,407,,,,,,,,,,,,
897043,1560693425149,2,2.2,2.17,3.3,1.85,5.04,0.81,0.29,-0.05,-2,0,1,0.86,7470,7,91,36,19,960,413.0,546,415,60,117.0,100,1,264,143,41,0,0,404,-9166,11545,405,45.698944,4.910026,41.53,192.2,8,1.6267,0,0.0,1.0717,9,0.76,14.9507
897063,1560693425169,3,2.19,2.15,3.28,1.83,5.08,0.77,0.31,-0.04,-2,1,0,0.83,7464,7,91,36,20,960,411.0,532,413,60,117.0,100,1,264,145,41,0,0,403,-4059,-3968,403,,,,,,,,,,,,
897083,1560693425189,2,2.19,2.15,3.27,1.83,5.04,0.67,0.39,-0.07,-2,0,-2,0.78,7399,7,91,36,20,960,410.0,541,408,60,117.0,100,1,263,145,41,0,0,401,-4059,17144,401,,,,,,,,,,,,
897103,1560693425209,0,2.19,2.16,3.28,1.83,5.07,0.68,0.44,-0.1,-4,-1,-2,0.81,7378,7,91,36,20,960,407.0,516,403,60,118.0,100,1,263,145,40,0,0,401,9517,-1818,397,,,,,,,,,,,,
897123,1560693425229,-1,2.19,2.16,3.26,1.84,5.05,0.69,0.46,-0.1,-4,1,-3,0.83,7373,7,91,36,20,960,407.0,530,400,60,117.0,100,1,263,145,40,0,0,398,-26615,-6524,395,,,,,,,,,,,,
897143,1560693425249,1,2.18,2.16,3.23,1.83,5.06,0.74,0.5,0.0,-5,-1,-3,0.89,7301,7,91,36,20,960,405.0,524,403,60,118.0,100,1,263,145,40,0,0,398,-9211,-6475,393,45.698936,4.910018,40.92,192.2,8,1.6267,0,0.0,1.0733,9,0.77,14.9524
897163,1560693425269,3,2.18,2.16,3.24,1.82,5.05,0.86,0.47,0.19,-6,-2,-4,0.98,7290,7,91,36,20,959,403.0,515,405,60,118.0,100,1,262,145,40,0,0,394,-8151,-6475,391,,,,,,,,,,,,
897183,1560693425289,3,2.18,2.17,3.25,1.83,5.05,0.88,0.33,0.23,-6,-1,-5,0.94,7222,7,91,36,20,956,400.0,506,404,60,118.0,100,1,262,145,40,0,0,389,6512,3,390,,,,,,,,,,,,
897203,1560693425310,3,2.19,2.17,3.24,1.83,5.04,0.84,0.31,0.19,-5,0,-5,0.9,7219,7,91,36,20,954,399.0,505,401,60,118.0,100,1,262,145,39,0,0,390,28696,-992,389,,,,,,,,,,,,
897223,1560693425330,0,2.18,2.16,3.24,1.84,5.06,0.78,0.41,0.04,-5,4,-5,0.88,7148,7,91,36,20,950,398.0,512,399,60,117.0,100,1,261,145,39,0,0,389,6384,-19126,385,,,,,,,,,,,,
897243,1560693425350,5,2.19,2.16,3.24,1.83,5.07,0.86,0.44,0.2,-6,0,-5,0.97,7118,7,91,36,21,950,396.0,503,399,60,118.0,100,1,261,148,39,0,0,384,-32702,2278,384,45.698929,4.910009,39.52,192.2,8,1.6267,0,0.0,1.075,9,0.77,14.9541
897263,1560693425370,4,2.18,2.16,3.24,1.83,5.05,0.96,0.4,0.3,-7,1,-6,1.04,7113,7,91,36,21,950,393.0,501,393,60,118.0,100,1,261,148,39,0,0,382,-6656,3,383,,,,,,,,,,,,
897283,1560693425390,2,2.19,2.16,3.23,1.84,5.04,0.86,0.42,0.25,-6,3,-6,0.96,7062,7,91,36,21,950,392.0,514,395,60,117.0,100,1,260,148,39,0,0,385,1,-6656,380,,,,,,,,,,,,
897303,1560693425410,-1,2.19,2.16,3.24,1.83,5.05,0.85,0.51,0.21,-7,3,-6,0.99,7051,7,91,36,21,953,391.0,512,391,60,117.0,102,1,260,148,39,0,0,380,-6524,257,378,,,,,,,,,,,,
897323,1560693425430,4,2.19,2.17,3.26,1.84,5.04,0.88,0.36,0.37,-7,2,-8,0.95,7011,7,91,36,21,956,387.0,505,384,60,118.0,102,1,260,148,39,0,0,379,240,486,375,,,,,,,,,,,,
897343,1560693425450,0,2.2,2.16,3.28,1.84,5.04,0.94,0.37,0.25,-7,5,-8,1.01,6954,7,91,36,21,958,385.0,502,391,60,118.0,102,1,260,147,39,0,0,373,-6475,0,375,45.698917,4.910001,38.69,192.3,8,1.6267,0,0.0,1.0767,9,0.77,14.9557
897363,1560693425470,4,2.19,2.16,3.27,1.83,5.08,0.79,0.43,0.27,-6,3,-9,0.9,6916,7,91,36,22,960,383.0,498,388,60,117.0,102,1,260,147,39,0,0,376,-19126,0,373,,,,,,,,,,,,
897383,1560693425490,0,2.21,2.16,3.26,1.83,5.05,0.91,0.29,0.36,-7,1,-10,0.96,6900,7,91,36,22,960,382.0,488,384,60,118.0,102,1,260,149,39,0,0,376,19125,3082,372,,,,,,,,,,,,
897403,1560693425510,-1,2.21,2.17,3.26,1.84,5.07,0.82,0.39,0.24,-6,2,-10,0.91,6860,7,91,36,22,961,379.0,495,381,60,117.0,102,1,260,149,38,0,0,368,8200,-6405,368,,,,,,,,,,,,
897423,1560693425530,2,2.22,2.17,3.27,1.84,5.04,0.88,0.22,0.35,-7,1,-10,0.91,6830,7,91,36,22,964,376.0,480,381,60,118.0,102,1,260,149,38,0,0,369,3,3082,368,,,,,,,,,,,,
897443,1560693425550,-0,2.22,2.16,3.27,1.84,5.03,0.91,0.28,0.24,-6,4,-9,0.95,6820,7,91,36,22,966,375.0,490,389,60,117.0,102,1,260,149,38,0,0,367,770,2060,365,45.698914,4.909993,38.38,192.3,8,1.6267,0,0.0,1.0783,9,0.77,14.9574
897463,1560693425570,4,2.22,2.15,3.27,1.84,5.04,0.86,0.19,0.38,-6,3,-8,0.88,6788,7,91,36,22,969,372.0,486,375,60,119.0,102,1,260,149,38,0,0,363,1,-6640,365,,,,,,,,,,,,
897483,1560693425590,-1,2.25,2.16,3.27,1.84,5.06,0.94,0.2,0.33,-5,5,-7,0.96,6730,7,91,36,23,973,370.0,485,384,60,117.0,102,1,261,152,38,0,0,366,486,-1268,363,,,,,,,,,,,,
897503,1560693425610,1,2.26,2.16,3.27,1.88,5.06,0.92,0.14,0.45,-6,1,-7,0.93,6694,7,91,36,23,979,369.0,477,380,60,118.0,104,1,262,152,38,0,0,361,-6656,-29978,362,,,,,,,,,,,,
897523,1560693425630,1,2.26,2.15,3.27,1.87,5.04,0.85,0.21,0.38,-4,1,-7,0.87,6670,7,91,36,23,983,365.0,481,383,60,117.0,104,1,262,151,38,0,0,360,-6405,2060,362,,,,,,,,,,,,
897543,1560693425650,-0,2.29,2.15,3.28,1.89,5.06,0.97,0.13,0.47,-5,-1,-7,0.98,6658,7,91,36,23,986,364.0,475,380,60,119.0,104,1,262,151,38,0,0,355,-1268,3302,358,45.698902,4.909985,38.12,192.3,8,1.6267,0,0.0,1.08,9,0.77,14.9591
897563,1560693425670,3,2.29,2.14,3.32,1.92,5.04,0.89,0.14,0.45,-4,-1,-8,0.9,6588,7,91,36,23,988,361.0,477,378,60,118.0,104,1,262,151,38,0,0,353,-6458,28553,358,,,,,,,,,,,,
897583,1560693425690,0,2.3,2.11,3.34,1.91,5.05,0.93,0.08,0.35,-3,-0,-7,0.93,6560,7,91,37,23,991,358.0,459,378,60,118.0,104,1,262,151,38,0,0,348,-6640,3183,358,,,,,,,,,,,,
897603,1560693425708,2,2.32,2.09,3.34,1.92,5.05,0.92,-0.01,0.43,-3,0,-6,0.92,6526,7,91,37,24,995,358.0,467,383,60,118.0,106,1,263,154,38,0,0,350,2060,2060,358,,,,,,,,,,,,
897623,1560693425728,5,2.32,2.11,3.33,1.95,5.04,0.88,0.05,0.42,-2,1,-6,0.88,6492,7,91,37,24,994,358.0,472,389,60,117.0,106,1,264,154,38,0,0,349,3302,3183,358,,,,,,,,,,,,
897643,1560693425748,-1,2.33,2.11,3.33,1.95,5.05,0.96,0.04,0.39,-1,0,-4,0.96,6476,7,91,37,24,996,355.0,461,385,60,119.0,106,1,264,154,38,0,0,346,-30454,-30454,355,45.698898,4.909977,36.68,192.5,8,1.6267,0,0.0,1.0817,9,0.77,14.9607
897663,1560693425768,1,2.33,2.08,3.36,1.95,5.08,0.96,-0.06,0.51,-1,-2,-4,0.97,6456,7,91,37,24,997,353.0,458,389,60,119.0,106,1,264,154,38,0,0,342,8841,-10554,353,,,,,,,,,,,,
897683,1560693425788,2,2.33,2.07,3.37,1.94,5.08,0.83,-0.01,0.5,0,0,-4,0.83,6410,7,91,37,25,997,352.0,472,386,60,118.0,106,1,266,158,38,0,0,341,-30438,-14714,352,,,,,,,,,,,,
897703,1560693425810,4,2.33,2.07,3.36,1.98,5.04,0.9,0.08,0.42,1,2,-3,0.9,6371,7,91,37,25,998,353.0,461,388,60,118.0,108,1,267,158,38,0,0,339,6870,-31206,353,,,,,,,,,,,,
897723,1560693425830,0,2.33,2.07,3.37,1.99,5.05,1.0,-0.02,0.42,1,2,-2,1.0,6349,7,91,37,25,998,351.0,449,383,60,119.0,108,1,267,158,38,0,0,339,-31206,3327,349,,,,,,,,,,,,
897743,1560693425850,1,2.34,2.07,3.36,1.99,5.06,1.08,-0.07,0.51,1,-2,-1,1.08,6306,7,91,37,25,1001,348.0,456,387,60,118.0,108,1,267,158,38,0,0,336,-31206,6668,348,45.698887,4.909971,35.83,192.6,8,1.6267,0,0.0,1.0833,9,0.77,14.9624
897763,1560693425870,1,2.35,2.04,3.35,1.98,5.07,1.0,-0.1,0.58,2,-4,-1,1.0,6279,7,91,37,25,1002,346.0,453,384,60,118.0,108,1,268,158,38,0,0,335,3327,-31206,346,,,,,,,,,,,,
897783,1560693425890,2,2.36,2.02,3.34,1.98,5.04,0.93,-0.08,0.58,2,-5,-0,0.94,6266,7,91,37,26,1002,345.0,453,389,60,118.0,108,1,271,159,38,0,0,334,-31222,6668,345,,,,,,,,,,,,
897803,1560693425910,3,2.38,2.02,3.35,1.98,5.07,0.89,-0.04,0.51,4,-4,1,0.89,6239,7,91,37,26,1003,345.0,454,397,60,118.0,107,1,271,159,37,0,0,332,13,2560,345,,,,,,,,,,,,
897823,1560693425930,1,2.39,2.03,3.36,2.01,5.04,0.84,-0.02,0.4,5,-2,2,0.84,6229,7,91,37,26,1005,344.0,448,393,60,119.0,107,1,271,159,37,0,0,330,-6528,-32559,344,,,,,,,,,,,,
897843,1560693425950,1,2.4,2.03,3.39,2.06,5.05,0.92,-0.08,0.32,5,-0,3,0.92,6194,7,91,37,26,1006,343.0,448,388,60,119.0,107,1,272,159,37,0,0,326,-32559,3346,342,45.698879,4.909966,33.62,192.6,8,1.6267,0,0.0,1.085,9,0.77,14.9641
897863,1560693425970,0,2.43,2.02,3.4,2.06,5.05,1.01,-0.21,0.31,5,0,4,1.03,6161,7,91,37,27,1006,343.0,447,399,60,119.0,107,1,275,159,37,0,0,321,170,-32559,343,,,,,,,,,,,,
897883,1560693425990,0,2.45,2.02,3.42,2.08,5.05,1.08,-0.32,0.34,5,-0,5,1.13,6113,7,91,37,27,1006,341.0,446,400,60,118.0,107,1,275,160,37,0,0,321,165,4838,341,,,,,,,,,,,,
897903,1560693426004,0,2.47,2.01,3.44,2.1,5.03,1.18,-0.43,0.4,5,-1,6,1.25,6073,7,91,37,27,1006,341.0,442,407,60,118.0,105,1,275,160,36,0,0,320,155,-12032,342,,,,,,,,,,,,
897923,1560693426024,-0,2.48,1.99,3.46,2.1,5.04,1.26,-0.51,0.43,5,-3,7,1.36,6044,7,91,37,27,1005,341.0,439,410,60,118.0,105,1,275,160,36,0,0,313,150,4838,341,,,,,,,,,,,,
897943,1560693426044,0,2.5,1.96,3.46,2.1,5.06,1.32,-0.56,0.49,5,-5,9,1.44,6036,7,91,37,27,1003,341.0,442,419,60,118.0,105,1,275,160,36,0,0,314,-29696,13,341,45.698875,4.90996,33.79,192.7,8,1.6267,0,0.0,1.0867,9,0.77,14.9657
897963,1560693426064,0,2.52,1.93,3.47,2.1,5.04,1.39,-0.61,0.52,5,-6,11,1.52,6017,7,91,37,27,1001,339.0,440,422,60,118.0,105,1,275,160,36,0,0,310,135,-32559,339,,,,,,,,,,,,
897983,1560693426084,0,2.52,1.93,3.48,2.12,5.04,1.46,-0.68,0.55,5,-8,12,1.61,5961,7,91,37,28,999,339.0,439,435,60,118.0,105,1,277,161,36,0,0,305,125,-12032,339,,,,,,,,,,,,
898003,1560693426109,-1,2.54,1.94,3.49,2.17,5.08,1.51,-0.74,0.6,6,-9,14,1.68,5929,7,91,37,28,998,340.0,431,442,60,118.0,106,1,277,161,36,0,0,303,120,170,339,,,,,,,,,,,,
898023,1560693426129,-0,2.54,1.93,3.53,2.18,5.08,1.56,-0.8,0.53,5,-8,15,1.76,5868,7,91,37,28,997,339.0,422,440,60,118.0,106,1,276,161,36,0,0,299,29440,-20736,339,,,,,,,,,,,,
898043,1560693426149,4,2.55,1.91,3.57,2.17,5.04,1.6,-0.86,0.52,6,-6,17,1.81,5839,7,91,37,29,997,337.0,432,442,60,119.0,106,1,278,162,36,0,0,298,28160,170,337,45.698864,4.909954,32.61,192.8,8,1.6267,0,0.0,1.0883,9,0.77,14.9674
898063,1560693426169,3,2.56,1.89,3.58,2.17,5.07,1.48,-0.86,0.42,8,-2,19,1.71,5799,7,91,37,29,996,337.0,423,438,60,119.0,106,1,277,163,36,0,0,293,105,-23296,337,,,,,,,,,,,,
898083,1560693426189,3,2.56,1.9,3.58,2.23,5.04,1.24,-0.81,0.37,13,-1,20,1.48,5749,7,91,37,30,995,337.0,421,433,60,117.0,106,1,279,163,36,0,0,293,26880,-12032,337,,,,,,,,,,,,
898103,1560693426210,2,2.57,1.9,3.56,2.22,5.04,1.07,-0.74,0.44,17,-2,22,1.3,5718,7,91,37,31,993,335.0,418,435,60,116.0,104,1,281,164,35,0,0,290,90,-22016,334,,,,,,,,,,,,
898123,1560693426230,-1,2.59,1.89,3.57,2.23,5.05,1.16,-0.76,0.44,17,-6,24,1.39,5674,7,91,37,32,991,332.0,409,448,60,117.0,104,1,283,164,35,0,0,284,85,165,332,,,,,,,,,,,,
898143,1560693426250,4,2.59,1.89,3.58,2.22,5.08,1.25,-0.82,0.44,15,-5,26,1.5,5649,7,91,37,32,988,329.0,400,437,60,118.0,104,1,282,164,35,0,0,285,20480,155,329,45.698856,4.909946,31.73,192.9,8,1.6267,0,0.0,1.09,9,0.78,14.9691
