"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
240123,1560692768209,2,2.28,1.92,3.41,1.8,5.05,1.11,-0.26,0.18,3,-0,2,1.14,8173,8,89,35,18,929,449.0,601,447,60,117.0,97,1,270,141,44,0,0,439,10305,5600,449,,,,,,,,,,,,
240143,1560692768229,4,2.28,1.93,3.41,1.81,5.04,1.05,-0.23,0.14,2,-1,2,1.08,8102,8,89,35,19,929,446.0,600,450,60,118.0,97,1,270,141,44,0,0,433,16648,19477,446,45.698956,4.910048,46.2,186.1,1,1.645,0,0.0,1.1567,2,0.76,4.0024
240163,1560692768249,-0,2.27,1.95,3.41,1.81,5.04,1.13,-0.31,0.2,2,-1,1,1.17,8092,8,89,35,18,928,444.0,587,446,60,118.0,97,1,270,141,44,0,0,434,21432,-768,444,,,,,,,,,,,,
240183,1560692768269,2,2.27,1.98,3.39,1.81,5.04,1.07,-0.23,0.23,1,-2,-0,1.09,8036,8,89,35,19,928,442.0,590,444,60,117.0,97,1,270,143,44,0,0,434,20625,1779,442,,,,,,,,,,,,
240203,1560692768291,2,2.27,1.99,3.37,1.81,5.04,1.04,-0.18,0.18,1,-4,-0,1.05,7968,8,89,35,19,929,439.0,575,447,60,118.0,97,1,269,143,43,0,0,427,21580,-3314,438,,,,,,,,,,,,
240223,1560692768311,1,2.26,1.98,3.38,1.82,5.04,1.04,-0.25,0.15,1,-3,0,1.07,7971,8,89,35,19,933,437.0,586,447,60,117.0,97,1,269,143,43,0,0,425,-7939,3826,436,,,,,,,,,,,,
240243,1560692768331,2,2.26,1.98,3.37,1.8,5.05,0.99,-0.14,0.18,1,-2,-1,1.0,7908,8,89,35,19,935,435.0,583,439,60,118.0,97,1,269,143,43,0,0,427,-7939,-21792,435,45.698944,4.910039,44.67,186.2,1,1.645,0,0.0,1.1583,2,0.76,4.004
240263,1560692768351,1,2.26,2.0,3.36,1.83,5.07,0.96,-0.06,0.13,1,-2,-0,0.96,7848,8,89,35,19,939,432.0,572,451,60,118.0,97,1,268,143,43,0,0,423,-3322,-3856,431,,,,,,,,,,,,
240283,1560692768371,5,2.24,2.04,3.37,1.85,5.04,0.99,-0.11,0.1,0,-2,-1,1.0,7835,8,89,35,19,942,430.0,575,456,60,118.0,97,1,268,143,43,0,0,418,-3314,-3414,430,,,,,,,,,,,,
240303,1560692768391,-1,2.24,2.03,3.36,1.83,5.05,1.09,-0.27,0.2,-0,-3,-2,1.13,7786,8,89,35,19,947,428.0,570,445,60,118.0,97,1,267,143,42,0,0,420,13180,-26615,428,,,,,,,,,,,,
240323,1560692768407,0,2.23,2.03,3.34,1.83,5.08,1.17,-0.24,0.32,-1,-3,-3,1.19,7793,8,89,35,19,956,427.0,586,448,60,117.0,97,1,267,143,42,0,0,421,31796,-9166,423,,,,,,,,,,,,
240343,1560692768427,0,2.22,2.05,3.34,1.83,5.05,1.15,-0.08,0.32,-1,-4,-4,1.15,7747,8,89,35,19,961,425.0,577,446,60,117.0,97,1,267,143,42,0,0,415,-3856,-4059,420,45.698936,4.91003,43.04,186.3,1,1.645,0,0.0,1.16,2,0.77,4.0057
240363,1560692768447,3,2.22,2.04,3.32,1.83,5.07,1.05,0.12,0.26,-2,-3,-4,1.06,7674,8,89,35,20,965,423.0,578,440,60,117.0,97,1,266,145,42,0,0,417,3826,9517,419,,,,,,,,,,,,
240383,1560692768467,4,2.21,2.04,3.27,1.82,5.04,0.94,0.19,0.18,-2,-2,-5,0.95,7668,8,89,35,19,968,422.0,562,448,60,118.0,97,1,266,145,42,0,0,413,-3414,-26615,415,,,,,,,,,,,,
240403,1560692768487,5,2.2,2.06,3.28,1.83,5.06,0.9,0.18,0.15,-2,-2,-4,0.91,7597,8,89,35,19,967,420.0,569,451,60,117.0,99,1,265,145,41,0,0,411,-8165,-26615,412,,,,,,,,,,,,
240423,1560692768509,3,2.21,2.1,3.27,1.84,5.04,0.92,0.07,0.14,-2,-2,-5,0.92,7581,8,89,35,20,965,420.0,558,451,60,118.0,99,1,265,145,41,0,0,407,-8165,11545,411,,,,,,,,,,,,
240443,1560692768529,4,2.21,2.09,3.27,1.83,5.04,1.0,-0.02,0.15,-2,-2,-6,1.0,7542,8,89,35,20,959,416.0,556,448,60,118.0,99,1,265,145,41,0,0,407,18584,11545,409,45.698929,4.910022,41.3,186.2,1,1.645,0,0.0,1.1617,2,0.77,4.0074
240463,1560692768549,4,2.2,2.09,3.27,1.83,5.08,0.96,-0.1,0.14,-2,1,-6,0.96,7551,8,89,35,20,954,414.0,553,451,60,118.0,99,1,265,145,41,0,0,404,2524,10541,409,,,,,,,,,,,,
240483,1560692768569,3,2.22,2.12,3.27,1.84,5.04,0.93,-0.13,0.16,-2,1,-5,0.94,7488,8,89,35,20,947,412.0,552,451,60,118.0,99,1,264,145,41,0,0,405,13040,-6656,402,,,,,,,,,,,,
240503,1560692768589,4,2.21,2.11,3.27,1.82,5.05,0.96,-0.19,0.15,-2,0,-5,0.98,7461,8,89,35,20,940,411.0,549,451,60,118.0,101,1,264,145,41,0,0,400,-4059,-32702,401,,,,,,,,,,,,
240523,1560692768607,2,2.23,2.11,3.28,1.82,5.07,1.0,-0.26,0.13,-2,1,-5,1.04,7399,8,89,35,20,938,409.0,544,446,60,118.0,101,1,263,145,41,0,0,398,11560,-6656,400,,,,,,,,,,,,
240543,1560692768627,4,2.22,2.11,3.28,1.83,5.04,0.89,-0.32,0.07,-1,2,-4,0.95,7393,8,89,35,20,936,407.0,542,455,60,118.0,101,1,263,145,41,0,0,397,2524,17144,399,45.698917,4.910014,40.42,186.3,1,1.645,0,0.0,1.1633,2,0.77,4.009
240563,1560692768647,3,2.23,2.12,3.28,1.84,5.04,0.83,-0.24,-0.06,-1,2,-3,0.86,7312,8,89,35,20,934,405.0,543,449,60,118.0,101,1,263,145,41,0,0,392,1504,1,396,,,,,,,,,,,,
240583,1560692768667,2,2.23,2.11,3.28,1.82,5.05,0.79,-0.12,-0.13,-1,3,-3,0.8,7278,8,89,35,21,932,403.0,542,456,60,117.0,101,1,262,148,41,0,0,389,-8151,-1818,395,,,,,,,,,,,,
240603,1560692768687,1,2.22,2.1,3.27,1.83,5.06,0.76,-0.03,-0.16,-2,2,-3,0.76,7256,8,89,35,21,932,401.0,542,447,60,118.0,101,1,262,148,40,0,0,391,28696,-1562,394,,,,,,,,,,,,
240623,1560692768706,2,2.24,2.11,3.28,1.83,5.07,0.89,0.01,-0.0,-3,1,-4,0.89,7214,8,89,35,21,932,397.0,529,450,60,118.0,101,1,262,148,40,0,0,387,-3968,-3866,390,,,,,,,,,,,,
240643,1560692768726,5,2.24,2.11,3.28,1.85,5.04,0.95,-0.05,0.16,-3,1,-4,0.95,7194,8,89,35,21,931,393.0,533,451,60,118.0,101,1,261,148,40,0,0,383,-6656,19125,389,45.698914,4.910006,39.58,186.3,1,1.645,0,0.0,1.165,2,0.77,4.0107
240663,1560692768746,3,2.25,2.09,3.27,1.83,5.07,0.98,-0.1,0.23,-2,1,-3,0.99,7134,8,89,35,21,930,392.0,532,452,60,118.0,101,1,261,148,40,0,0,382,1,19125,387,,,,,,,,,,,,
240683,1560692768766,1,2.25,2.08,3.29,1.84,5.08,0.89,-0.0,0.08,-2,3,-2,0.89,7113,8,89,35,21,929,389.0,520,455,60,117.0,101,1,261,148,40,0,0,377,-6524,19125,386,,,,,,,,,,,,
240703,1560692768802,2,2.26,2.08,3.29,1.85,5.04,0.87,0.04,0.09,-2,-1,-2,0.87,7062,8,89,35,21,929,387.0,519,454,60,117.0,101,1,260,148,39,0,0,376,240,770,384,,,,,,,,,,,,
240723,1560692768822,7,2.25,2.09,3.29,1.87,5.05,0.98,-0.07,0.25,-3,-0,-1,0.98,6978,8,89,35,21,932,384.0,512,453,60,118.0,101,1,260,147,39,0,0,374,19125,-6656,384,,,,,,,,,,,,
240743,1560692768842,3,2.26,2.09,3.29,1.86,5.04,0.89,-0.01,0.08,-2,1,-1,0.89,6949,8,89,35,22,936,381.0,513,455,60,117.0,101,1,260,150,39,0,0,369,-18948,-6656,380,45.698902,4.909999,39.18,186.4,1,1.645,0,0.0,1.1667,2,0.77,4.0124
240763,1560692768862,5,2.27,2.09,3.32,1.86,5.05,0.86,0.03,0.12,-2,0,-1,0.86,6908,8,89,35,22,939,379.0,506,451,60,119.0,101,1,260,149,39,0,0,365,2278,486,376,,,,,,,,,,,,
240783,1560692768882,2,2.27,2.08,3.33,1.86,5.05,0.98,-0.05,0.16,-2,-1,-1,0.98,6838,8,89,35,22,943,377.0,501,453,60,118.0,101,1,260,149,39,0,0,361,3,-6656,373,,,,,,,,,,,,
240803,1560692768902,3,2.28,2.06,3.34,1.86,5.04,0.84,0.02,0.1,-1,1,-1,0.84,6795,8,89,35,23,951,376.0,505,458,60,117.0,101,1,261,152,38,0,0,360,742,486,373,,,,,,,,,,,,
240823,1560692768922,4,2.28,2.05,3.34,1.85,5.05,0.96,-0.05,0.25,-3,-1,-1,0.96,6744,8,89,35,23,958,373.0,497,457,60,118.0,101,1,261,152,38,0,0,364,-6656,-1268,371,,,,,,,,,,,,
240843,1560692768942,5,2.3,2.08,3.32,1.89,5.04,0.87,0.04,0.2,-1,-1,-0,0.87,6701,8,89,35,23,962,369.0,510,455,60,118.0,101,1,262,152,38,0,0,362,-6656,2790,368,45.698898,4.909992,37.75,186.5,1,1.645,0,0.0,1.1683,2,0.77,4.0141
240863,1560692768962,3,2.3,2.07,3.32,1.88,5.04,0.99,-0.06,0.28,-2,-2,-0,0.99,6663,8,89,35,23,964,366.0,500,456,60,118.0,101,1,262,151,38,0,0,357,3082,-29978,367,,,,,,,,,,,,
240883,1560692768982,4,2.32,2.04,3.34,1.88,5.05,0.87,-0.01,0.31,-0,-2,-1,0.87,6630,8,89,35,24,969,366.0,487,455,60,119.0,101,1,263,154,38,0,0,353,-6458,-6640,366,,,,,,,,,,,,
240903,1560692768996,-0,2.32,2.03,3.34,1.88,5.04,0.96,-0.02,0.21,-0,-0,-0,0.96,6585,8,89,35,24,976,365.0,495,458,60,117.0,104,1,263,154,38,0,0,348,-29302,-6640,365,,,,,,,,,,,,
240923,1560692769016,2,2.33,2.04,3.36,1.92,5.06,0.9,-0.11,0.3,0,-1,-0,0.91,6560,8,89,35,24,980,361.0,481,453,60,119.0,104,1,263,154,38,0,0,349,-6640,-6644,361,,,,,,,,,,,,
240943,1560692769036,6,2.32,2.03,3.36,1.93,5.06,0.9,-0.04,0.29,1,-0,-0,0.91,6542,8,89,35,25,982,360.0,491,456,60,117.0,104,1,265,154,38,0,0,349,3302,2060,360,45.698887,4.909986,36.74,186.5,1,1.645,0,0.0,1.17,2,0.77,4.0157
240963,1560692769056,-2,2.34,2.02,3.35,1.93,5.04,1.02,-0.1,0.3,1,-2,0,1.02,6476,8,89,35,25,984,359.0,490,458,60,118.0,104,1,266,158,38,0,0,347,-6644,2811,358,,,,,,,,,,,,
240983,1560692769076,4,2.34,1.98,3.36,1.93,5.08,0.94,-0.17,0.31,1,-2,1,0.95,6454,8,89,36,25,989,356.0,476,454,60,119.0,104,1,266,158,38,0,0,340,-30454,2811,356,,,,,,,,,,,,
241003,1560692769096,5,2.35,1.98,3.37,1.93,5.06,0.85,-0.06,0.23,3,1,2,0.85,6423,8,89,36,25,992,355.0,464,453,60,119.0,106,1,266,158,38,0,0,339,-1246,6870,355,,,,,,,,,,,,
241023,1560692769116,1,2.37,1.99,3.37,1.95,5.03,0.94,-0.11,0.18,3,1,3,0.95,6375,8,89,36,25,994,355.0,477,459,60,117.0,106,1,267,159,38,0,0,341,6870,-30438,355,,,,,,,,,,,,
241043,1560692769136,1,2.4,1.99,3.37,1.99,5.07,1.0,-0.2,0.25,3,-0,4,1.02,6338,8,89,36,26,995,353.0,467,457,60,118.0,106,1,270,159,38,0,0,337,-31206,-10554,353,45.698879,4.909979,35.53,186.5,1,1.645,0,0.0,1.1717,2,0.77,4.0174
241063,1560692769156,3,2.43,1.99,3.39,2.02,5.04,1.01,-0.22,0.3,4,-3,5,1.04,6304,8,89,36,26,996,352.0,465,453,60,118.0,106,1,270,159,38,0,0,329,-122,6870,352,,,,,,,,,,,,
241083,1560692769176,3,2.45,1.98,3.45,2.04,5.08,0.89,-0.2,0.27,7,-3,6,0.91,6296,8,89,36,26,997,353.0,461,451,60,118.0,106,1,271,159,38,0,0,325,4838,-14714,353,,,,,,,,,,,,
241103,1560692769192,4,2.47,1.96,3.49,2.06,5.05,0.81,-0.2,0.21,9,-3,9,0.84,6252,8,89,36,27,996,352.0,468,454,60,119.0,104,1,274,160,37,0,0,323,175,-31206,352,,,,,,,,,,,,
241123,1560692769212,1,2.47,1.95,3.48,2.08,5.07,0.86,-0.27,0.18,10,-1,10,0.9,6186,8,89,36,27,993,351.0,471,454,60,118.0,104,1,275,160,37,0,0,324,170,-14714,351,,,,,,,,,,,,
241143,1560692769232,1,2.5,1.93,3.48,2.09,5.04,0.95,-0.43,0.14,11,-1,11,1.04,6163,8,89,36,27,988,350.0,467,458,60,117.0,104,1,275,160,37,0,0,318,-23296,-10554,350,45.698875,4.909973,33.98,186.5,1,1.645,0,0.0,1.1733,2,0.77,4.0191
241163,1560692769252,0,2.52,1.9,3.5,2.09,5.04,1.05,-0.58,0.16,10,-1,13,1.2,6121,8,89,36,27,986,349.0,463,461,60,118.0,104,1,275,160,37,0,0,310,155,-31206,349,,,,,,,,,,,,
241183,1560692769272,1,2.53,1.9,3.5,2.12,5.06,1.13,-0.69,0.19,11,-1,15,1.33,6087,7,89,36,27,984,349.0,466,461,60,117.0,104,1,275,160,37,0,0,311,-27136,-14714,349,,,,,,,,,,,,
241203,1560692769294,1,2.56,1.9,3.52,2.18,5.04,1.22,-0.77,0.29,11,-3,16,1.44,6019,7,89,36,28,981,348.0,463,457,60,117.0,106,1,278,162,37,0,0,305,135,3327,348,,,,,,,,,,,,
241223,1560692769314,0,2.58,1.89,3.57,2.21,5.04,1.3,-0.84,0.34,12,-5,18,1.55,5954,8,89,36,28,979,348.0,458,459,60,117.0,106,1,277,161,37,0,0,301,135,-31222,348,,,,,,,,,,,,
241243,1560692769334,1,2.6,1.85,3.62,2.19,5.08,1.37,-0.9,0.44,12,-7,20,1.64,5881,8,89,36,28,979,348.0,453,460,60,118.0,106,1,276,161,37,0,0,298,-32256,-31222,348,45.698864,4.909966,33.5,186.5,1,1.645,0,0.0,1.175,2,0.78,4.0207
241263,1560692769354,1,2.58,1.85,3.64,2.21,5.06,1.44,-0.94,0.47,12,-6,23,1.72,5833,7,89,36,29,981,349.0,447,461,60,117.0,106,1,278,162,37,0,0,287,120,3327,349,,,,,,,,,,,,
241283,1560692769374,1,2.59,1.84,3.64,2.25,5.07,1.44,-0.96,0.39,12,-4,27,1.73,5792,8,89,36,29,980,347.0,449,462,60,117.0,106,1,277,162,37,0,0,288,110,-31222,347,,,,,,,,,,,,
241303,1560692769394,3,2.6,1.84,3.63,2.26,5.04,1.35,-0.97,0.29,13,0,30,1.66,5806,8,89,36,30,978,345.0,444,459,60,117.0,100,1,279,163,35,0,0,286,26880,4838,344,,,,,,,,,,,,
241323,1560692769410,2,2.6,1.85,3.63,2.25,5.07,1.14,-0.97,0.23,16,3,32,1.5,5771,8,89,36,31,977,343.0,431,455,60,118.0,100,1,282,163,35,0,0,288,25600,-32559,343,,,,,,,,,,,,
241343,1560692769430,1,2.6,1.84,3.63,2.23,5.07,0.9,-0.92,0.21,21,3,34,1.29,5730,8,89,36,31,975,338.0,419,453,60,119.0,100,1,281,164,35,0,0,282,95,170,338,45.698856,4.90996,32.51,186.6,1,1.645,0,0.0,1.1767,2,0.78,4.0224
241363,1560692769450,0,2.61,1.85,3.66,2.22,5.08,0.9,-0.9,0.25,23,-1,36,1.27,5690,8,89,36,32,975,338.0,420,451,60,119.0,100,1,283,164,35,0,0,271,23040,-22016,338,,,,,,,,,,,,
241383,1560692769470,-1,2.61,1.86,3.67,2.23,5.04,1.01,-0.94,0.3,22,-4,38,1.38,5649,8,89,36,33,975,337.0,424,455,60,117.0,100,1,285,170,35,0,0,271,85,165,337,,,,,,,,,,,,
241403,1560692769490,4,2.61,1.86,3.67,2.23,5.04,1.1,-0.95,0.22,21,-2,40,1.45,5580,8,89,36,33,974,335.0,413,462,60,117.0,107,1,284,169,36,0,0,270,80,160,336,,,,,,,,,,,,
241423,1560692769506,1,2.61,1.86,3.66,2.23,5.04,0.79,-0.93,0.14,25,3,40,1.23,5513,8,89,36,34,977,335.0,403,461,60,119.0,107,1,287,169,36,0,0,276,20480,-23296,335,,,,,,,,,,,,
241443,1560692769526,1,2.62,1.85,3.57,2.22,5.07,0.92,-0.92,0.23,26,-0,41,1.3,5458,8,89,36,34,979,332.0,410,456,60,118.0,107,1,286,179,36,0,0,279,41,-24576,332,45.698856,4.909953,31.76,186.7,1,1.645,0,0.0,1.1783,2,0.78,4.0241
241463,1560692769546,4,2.61,1.85,3.56,2.21,5.05,1.03,-0.91,0.22,24,0,42,1.37,5466,8,89,36,35,979,328.0,407,453,60,119.0,107,1,289,179,36,0,0,272,-16896,145,328,,,,,,,,,,,,
241483,1560692769566,1,2.62,1.84,3.61,2.21,5.04,0.87,-0.91,0.2,27,-0,42,1.26,5495,8,89,36,36,980,324.0,405,457,60,118.0,107,1,293,185,36,0,0,262,1886,-28416,324,,,,,,,,,,,,
241503,1560692769586,-1,2.62,1.85,3.62,2.2,5.05,0.98,-0.9,0.25,26,-4,43,1.34,5456,8,89,36,36,980,324.0,418,462,60,117.0,117,1,293,185,38,0,0,263,24064,-29696,324,,,,,,,,,,,,
241523,1560692769606,1,2.62,1.86,3.63,2.19,5.04,0.9,-0.94,0.21,25,-1,43,1.3,5408,8,89,36,37,981,322.0,403,454,60,119.0,117,1,296,191,38,0,0,264,-1534,125,322,,,,,,,,,,,,
241543,1560692769626,0,2.61,1.88,3.62,2.2,5.07,0.83,-0.88,0.25,30,-3,43,1.21,5354,8,89,36,37,977,319.0,396,446,60,119.0,117,1,295,190,38,0,0,266,-1534,29440,319,45.698849,4.909945,30.57,186.8,1,1.645,0,0.0,1.18,2,0.78,4.0257
