"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
245763,1560691517577,15,2.28,1.87,3.5,1.62,5.03,0.98,-0.06,-0.23,-8,4,-9,0.98,4785,4,86,34,41,843,487.0,343,459,60,118.0,72,1,292,199,35,0,0,239,505,1886,471,,,,,,,,,,,,
245783,1560691517595,14,2.28,1.89,3.48,1.61,5.07,1.08,0.02,-0.15,-9,-0,-9,1.08,4847,4,86,34,41,843,478.0,347,459,60,119.0,72,1,294,201,35,0,0,249,16648,-17920,465,,,,,,,,,,,,
245803,1560691517615,16,2.28,1.93,3.46,1.62,5.03,1.18,0.13,-0.15,-8,-2,-9,1.18,4780,4,86,34,41,845,476.0,344,463,60,119.0,72,1,292,199,35,0,0,270,-17956,250,461,,,,,,,,,,,,
245823,1560691517635,17,2.29,1.93,3.44,1.62,5.08,1.12,0.13,-0.2,-7,-2,-9,1.13,4716,4,86,34,42,854,470.0,345,463,60,118.0,72,1,291,200,35,0,0,300,8488,-214,453,,,,,,,,,,,,
245843,1560691517655,14,2.32,1.92,3.44,1.61,5.04,1.03,0.12,-0.23,-6,1,-10,1.03,4785,4,86,34,42,863,463.0,342,458,60,118.0,77,1,293,200,35,0,0,268,6193,-1494,448,45.700825,4.909661,49.83,202.9,2,1.435,0,0.0,0.04,3,0.06,4.0974
245863,1560691517675,11,2.34,1.9,3.46,1.61,5.08,1.03,-0.0,-0.2,-8,3,-11,1.03,4858,4,86,34,42,873,459.0,348,456,60,117.0,77,1,296,204,35,0,0,247,-18108,250,443,,,,,,,,,,,,
245883,1560691517691,9,2.35,1.9,3.45,1.61,5.07,1.13,-0.05,-0.08,-9,-1,-11,1.13,4844,4,86,34,42,880,453.0,354,455,60,119.0,77,1,295,203,35,0,0,212,-8985,80,438,,,,,,,,,,,,
245903,1560691517711,10,2.38,1.91,3.44,1.62,5.04,1.22,-0.01,-0.08,-8,-1,-10,1.22,4797,4,86,34,42,881,449.0,350,460,60,120.0,77,1,293,201,35,0,0,247,15649,-24576,436,,,,,,,,,,,,
245923,1560691517731,10,2.4,1.91,3.45,1.62,5.07,1.11,-0.0,-0.12,-7,1,-10,1.11,4866,4,86,34,43,882,442.0,351,458,60,118.0,77,1,298,206,35,0,0,271,-28332,10686,429,,,,,,,,,,,,
245943,1560691517751,4,2.42,1.9,3.45,1.63,5.04,1.03,-0.07,-0.04,-7,4,-11,1.03,5012,4,86,34,43,873,433.0,354,458,60,118.0,88,1,302,210,38,0,0,289,243,10812,427,45.700832,4.909669,46.8,202.9,2,1.435,0,0.0,0.0417,3,0.06,4.0991
245963,1560691517771,4,2.42,1.89,3.46,1.65,5.04,1.13,-0.0,-0.03,-6,2,-10,1.13,5045,4,86,34,43,865,428.0,358,461,60,120.0,88,1,303,210,38,0,0,288,13180,-41,427,,,,,,,,,,,,
245983,1560691517791,3,2.42,1.9,3.46,1.7,5.06,0.97,0.03,-0.06,-4,1,-8,0.97,5111,4,86,34,43,854,426.0,369,460,60,118.0,88,1,306,210,38,0,0,263,3826,25600,426,,,,,,,,,,,,
246003,1560691517801,5,2.41,1.94,3.39,1.72,5.04,1.07,0.05,-0.06,-5,2,-7,1.07,5260,4,86,34,42,845,420.0,377,457,60,118.0,88,1,308,209,38,0,0,256,-21944,150,420,,,,,,,,,,,,
246023,1560691517821,2,2.42,1.95,3.36,1.71,5.04,0.95,0.07,-0.11,-2,4,-5,0.96,5384,4,86,34,42,842,417.0,379,464,60,118.0,88,1,311,209,38,0,0,330,10392,-16896,417,,,,,,,,,,,,
246043,1560691517841,2,2.39,1.97,3.36,1.72,5.04,1.06,0.12,-0.09,-1,0,-3,1.07,5526,4,86,34,41,841,412.0,390,452,60,119.0,101,1,312,208,42,0,0,352,11545,110,412,45.700844,4.909677,43.92,202.9,2,1.435,0,0.0,0.0433,3,0.06,4.1007
246063,1560691517861,5,2.4,1.95,3.36,1.69,5.04,1.12,0.11,-0.13,-1,0,-0,1.12,5627,4,86,34,41,846,408.0,408,458,60,118.0,101,1,314,209,42,0,0,328,-1818,-32559,408,,,,,,,,,,,,
246083,1560691517881,2,2.39,1.93,3.39,1.69,5.06,1.11,0.05,-0.09,0,1,2,1.11,5792,4,86,34,40,850,408.0,418,470,60,118.0,101,1,312,207,42,0,0,323,-6524,0,405,,,,,,,,,,,,
246103,1560691517897,4,2.38,1.94,3.41,1.73,5.05,1.03,-0.01,-0.03,3,2,4,1.03,5935,4,86,34,39,856,402.0,428,464,60,118.0,101,1,309,207,42,0,0,334,-19019,-14707,402,,,,,,,,,,,,
246123,1560691517917,3,2.37,1.93,3.4,1.72,5.05,0.91,0.04,-0.1,5,5,7,0.91,6123,4,86,34,37,862,399.0,435,462,60,118.0,101,1,304,196,42,0,0,364,-18948,3302,399,,,,,,,,,,,,
246143,1560691517937,-1,2.37,1.93,3.4,1.72,5.05,0.9,0.1,-0.15,6,7,9,0.91,6285,4,86,34,36,878,394.0,446,466,60,119.0,112,1,301,190,45,0,0,362,3,-14707,394,45.700851,4.909683,41.31,202.9,2,1.435,0,0.0,0.045,3,0.06,4.1024
246163,1560691517957,1,2.36,1.93,3.41,1.73,5.08,0.96,-0.06,-0.12,6,5,10,0.96,6485,4,86,34,34,896,391.0,455,456,60,119.0,112,1,295,179,45,0,0,358,-6656,-6458,391,,,,,,,,,,,,
246183,1560691517977,-1,2.36,1.94,3.43,1.79,5.04,0.87,-0.0,-0.16,8,9,11,0.87,6744,4,86,34,33,907,385.0,470,457,60,118.0,112,1,292,174,45,0,0,357,-6656,2790,385,,,,,,,,,,,,
246203,1560691518009,2,2.36,1.93,3.49,1.85,5.08,0.98,-0.12,-0.09,8,7,12,0.99,6870,4,86,34,31,918,382.0,491,457,60,119.0,112,1,286,167,45,0,0,353,0,-29302,382,,,,,,,,,,,,
246223,1560691518029,0,2.36,1.94,3.45,1.89,5.05,0.87,-0.06,-0.08,9,8,13,0.87,6934,4,86,34,30,920,379.0,501,459,60,119.0,112,1,281,166,45,0,0,359,0,-6405,379,,,,,,,,,,,,
246243,1560691518049,4,2.35,1.95,3.44,1.94,5.04,0.98,-0.15,0.12,8,5,13,0.99,6998,4,86,34,29,921,377.0,500,458,60,118.0,113,1,277,164,43,0,0,360,-1268,0,378,45.700863,4.909689,38.89,202.8,2,1.435,0,0.0,0.0467,3,0.06,4.1041
246263,1560691518069,0,2.37,1.95,3.42,1.97,5.05,0.96,-0.16,0.2,9,4,11,0.98,6959,4,86,34,28,913,376.0,510,458,60,119.0,113,1,273,161,43,0,0,363,3082,-6656,376,,,,,,,,,,,,
246283,1560691518089,1,2.36,1.95,3.38,1.96,5.04,0.88,-0.08,0.22,9,5,9,0.89,6888,4,86,34,27,902,376.0,512,460,60,118.0,113,1,270,161,43,0,0,364,2790,770,376,,,,,,,,,,,,
246303,1560691518103,1,2.36,1.96,3.36,1.95,5.07,0.98,-0.2,0.25,9,2,9,1.0,6828,4,86,34,27,885,375.0,503,459,60,118.0,113,1,270,160,43,0,0,359,-6458,257,375,,,,,,,,,,,,
246323,1560691518123,-1,2.34,1.95,3.36,1.96,5.07,0.82,-0.1,0.14,10,6,11,0.83,6727,5,86,34,26,866,373.0,504,456,60,118.0,113,1,266,160,43,0,0,359,2790,1,373,,,,,,,,,,,,
246343,1560691518143,-0,2.34,1.96,3.36,1.96,5.07,0.94,-0.2,0.23,8,2,13,0.96,6684,8,86,34,26,853,370.0,497,457,60,119.0,107,1,267,160,40,0,0,358,-14707,-6405,370,45.70087,4.909696,36.98,202.8,2,1.435,0,0.0,0.0483,3,0.06,4.1057
246363,1560691518163,15,2.33,1.97,3.37,1.96,5.06,0.81,-0.1,0.22,10,4,13,0.82,6658,12,86,34,27,845,368.0,501,463,60,118.0,107,1,271,161,40,0,0,354,-14707,3082,368,,,,,,,,,,,,
246383,1560691518197,1,2.32,1.98,3.38,1.96,5.06,0.89,-0.15,0.23,8,3,12,0.9,6611,16,86,34,28,837,365.0,490,455,60,119.0,107,1,275,163,40,0,0,353,-29978,2790,366,,,,,,,,,,,,
246403,1560691518217,4,2.3,1.99,3.39,1.94,5.04,0.9,-0.12,0.34,7,3,10,0.9,6648,20,86,34,30,828,364.0,493,467,60,118.0,107,1,282,166,40,0,0,353,-6640,4104,365,,,,,,,,,,,,
246423,1560691518237,-3,2.29,2.02,3.39,1.94,5.07,0.85,-0.09,0.26,7,3,9,0.86,6672,22,86,34,33,822,363.0,494,458,60,119.0,107,1,292,174,40,0,0,353,4104,2060,363,,,,,,,,,,,,
246443,1560691518257,3,2.3,2.04,3.35,1.95,5.04,0.91,-0.18,0.36,6,2,8,0.92,6698,24,86,34,36,822,361.0,489,460,60,118.0,124,1,301,190,45,0,0,355,2060,3302,361,45.700878,4.909702,35.7,202.8,2,1.435,0,0.0,0.05,3,0.07,4.1074
246463,1560691518277,-0,2.29,2.05,3.32,1.95,5.05,0.91,-0.09,0.24,6,2,10,0.91,6715,25,86,34,39,824,360.0,500,463,60,118.0,124,1,310,208,45,0,0,353,4104,-6640,360,,,,,,,,,,,,
246483,1560691518291,2,2.28,2.05,3.33,1.94,5.04,0.94,-0.13,0.33,5,3,10,0.95,6706,25,86,34,41,830,358.0,490,457,60,119.0,124,1,324,211,45,0,0,351,2060,2060,358,,,,,,,,,,,,
246503,1560691518311,-3,2.27,2.07,3.31,1.94,5.08,0.8,0.04,0.25,5,5,11,0.8,6756,26,86,34,43,836,357.0,497,454,60,119.0,124,1,338,214,45,0,0,355,-6644,2060,357,,,,,,,,,,,,
246523,1560691518331,4,2.27,2.11,3.3,1.96,5.07,0.89,-0.05,0.39,4,1,9,0.89,6749,26,86,34,44,843,355.0,497,462,60,118.0,124,1,345,216,45,0,0,355,3302,2060,355,,,,,,,,,,,,
246543,1560691518351,-2,2.28,2.1,3.29,1.96,5.04,0.84,0.05,0.38,4,1,8,0.84,6766,26,86,34,45,853,355.0,496,457,60,119.0,154,1,352,219,55,0,0,355,3183,-6644,355,45.700886,4.909709,35.14,202.8,2,1.435,0,0.0,0.0517,3,0.07,4.109
246563,1560691518371,4,2.26,2.11,3.28,1.96,5.08,0.94,0.01,0.48,3,-1,5,0.94,6761,26,86,34,47,866,355.0,493,461,60,118.0,154,1,367,221,55,0,0,351,-6644,4104,355,,,,,,,,,,,,
246583,1560691518391,1,2.27,2.11,3.26,1.96,5.04,0.84,0.06,0.38,4,1,5,0.84,6820,26,86,34,48,877,355.0,502,457,60,119.0,154,1,370,227,55,0,0,352,-6644,28553,355,,,,,,,,,,,,
246603,1560691518402,3,2.25,2.13,3.26,1.96,5.07,0.86,-0.02,0.45,3,1,5,0.86,6838,27,86,34,49,883,354.0,503,458,60,118.0,154,1,374,232,55,0,0,355,-6644,28553,353,,,,,,,,,,,,
246623,1560691518422,2,2.25,2.12,3.25,1.95,5.04,0.89,-0.05,0.4,3,1,6,0.89,6860,27,86,34,50,893,353.0,505,461,60,119.0,154,1,377,237,55,0,0,352,-6644,-6644,351,,,,,,,,,,,,
246643,1560691518442,-1,2.22,2.14,3.24,1.95,5.07,0.84,0.01,0.44,3,3,6,0.84,6921,28,86,34,51,910,354.0,501,461,60,118.0,176,1,380,242,62,0,0,352,3302,-30454,350,45.700893,4.909715,34.53,202.8,2,1.435,0,0.0,0.0533,3,0.07,4.1107
246663,1560691518462,4,2.2,2.17,3.25,1.95,5.05,0.96,-0.07,0.56,1,0,5,0.96,7006,29,86,34,52,926,354.0,511,461,60,118.0,176,1,384,243,62,0,0,352,3302,8841,351,,,,,,,,,,,,
246683,1560691518482,3,2.19,2.16,3.25,1.93,5.03,0.88,0.01,0.5,1,1,3,0.88,7038,29,86,34,52,935,355.0,510,455,60,119.0,176,1,384,248,62,0,0,353,2060,2811,349,,,,,,,,,,,,
246703,1560691518494,-2,2.19,2.21,3.25,1.93,5.06,0.87,0.07,0.54,-0,0,-1,0.88,7102,30,86,34,52,953,357.0,512,455,60,118.0,176,1,384,248,62,0,0,356,-6640,2811,348,,,,,,,,,,,,
246723,1560691518514,6,2.17,2.28,3.19,1.93,5.07,0.89,-0.06,0.6,-2,0,-2,0.89,7094,30,86,34,53,990,360.0,521,457,60,118.0,176,1,387,253,62,0,0,362,-14707,28553,347,,,,,,,,,,,,
246743,1560691518534,3,2.15,2.35,3.12,1.94,5.05,0.88,-0.06,0.55,-2,1,-1,0.88,6913,30,86,34,53,1026,362.0,509,458,60,119.0,193,1,386,252,67,0,0,365,2790,4104,348,45.700901,4.909722,34.46,202.8,2,1.435,0,0.0,0.055,3,0.07,4.1124
246763,1560691518554,1,2.13,2.38,3.06,1.95,5.04,0.77,0.11,0.53,-3,4,-0,0.78,6781,30,86,34,54,1052,365.0,505,459,60,117.0,193,1,388,258,67,0,0,368,-6405,-1268,351,,,,,,,,,,,,
246783,1560691518574,2,2.11,2.43,3.01,1.95,5.04,0.83,0.17,0.56,-5,2,-2,0.85,6674,30,86,34,55,1081,366.0,491,457,60,119.0,193,1,391,261,67,0,0,371,0,3082,351,,,,,,,,,,,,
246803,1560691518610,5,2.1,2.44,2.99,1.93,5.05,0.73,0.27,0.54,-5,0,-5,0.78,6574,31,86,34,56,1115,369.0,487,463,60,118.0,193,1,392,263,67,0,0,370,0,-6458,352,,,,,,,,,,,,
246823,1560691518630,1,2.09,2.44,3.03,1.93,5.05,0.78,0.29,0.47,-6,-1,-7,0.83,6555,31,86,34,57,1147,369.0,480,452,60,119.0,193,1,394,265,67,0,0,367,-6656,-6640,350,,,,,,,,,,,,
246843,1560691518650,3,2.09,2.43,3.04,1.93,5.08,0.8,0.3,0.55,-7,-2,-9,0.85,6581,31,86,34,58,1155,372.0,478,452,60,119.0,188,1,397,268,66,0,0,369,1,-30454,350,45.700909,4.909728,33.67,202.7,2,1.435,0,0.0,0.0567,3,0.07,4.114
246863,1560691518670,1,2.09,2.43,3.05,1.92,5.07,0.8,0.4,0.53,-9,-1,-11,0.9,6656,31,86,34,58,1162,373.0,484,463,60,118.0,188,1,399,273,66,0,0,370,-6656,-30454,347,,,,,,,,,,,,
246883,1560691518690,0,2.09,2.44,3.07,1.91,5.04,0.77,0.3,0.53,-10,-1,-12,0.83,6677,31,86,34,59,1173,374.0,489,454,60,119.0,188,1,403,274,66,0,0,371,742,-30438,347,,,,,,,,,,,,
246903,1560691518700,-1,2.1,2.44,3.09,1.9,5.07,0.77,0.46,0.49,-10,-1,-13,0.89,6710,31,86,34,59,1185,373.0,498,461,60,118.0,188,1,404,276,66,0,0,371,770,-30438,345,,,,,,,,,,,,
246923,1560691518720,1,2.09,2.44,3.09,1.92,5.04,0.76,0.42,0.5,-11,-1,-14,0.87,6795,31,86,35,59,1190,373.0,497,456,60,119.0,188,1,407,276,66,0,0,373,-6656,-14714,346,,,,,,,,,,,,
246943,1560691518740,-1,2.1,2.44,3.07,1.92,5.04,0.75,0.56,0.45,-12,0,-14,0.93,6939,31,86,35,59,1195,372.0,506,457,60,119.0,208,1,411,280,72,0,0,370,-6656,-30438,346,45.700916,4.909734,34.48,202.7,2,1.435,0,0.0,0.0583,3,0.07,4.1157
246963,1560691518760,4,2.1,2.44,3.05,1.91,5.07,0.8,0.53,0.5,-13,-1,-15,0.96,7014,31,86,35,59,1203,373.0,507,463,60,118.0,208,1,414,277,72,0,0,372,-6656,2060,347,,,,,,,,,,,,
246983,1560691518780,2,2.09,2.44,3.05,1.91,5.04,0.79,0.49,0.57,-13,1,-16,0.93,7009,31,86,35,58,1210,374.0,502,456,60,119.0,208,1,409,277,72,0,0,376,742,2790,347,,,,,,,,,,,,
247003,1560691518796,-1,2.1,2.45,3.02,1.93,5.04,0.75,0.51,0.58,-14,0,-19,0.91,6988,31,86,35,58,1214,375.0,509,466,60,118.0,208,1,408,277,72,0,0,372,770,0,349,,,,,,,,,,,,
247023,1560691518816,5,2.11,2.44,3.01,1.94,5.04,0.77,0.49,0.62,-14,-1,-21,0.91,6962,31,86,35,58,1217,377.0,505,455,60,119.0,208,1,407,276,72,0,0,376,-6656,257,350,,,,,,,,,,,,
247043,1560691518836,1,2.13,2.44,3.01,1.93,5.06,0.75,0.43,0.61,-14,-1,-19,0.87,6939,31,86,35,58,1220,376.0,507,458,60,118.0,207,1,407,276,73,0,0,377,3,-6656,352,45.700924,4.90974,34.89,202.7,2,1.435,0,0.0,0.06,3,0.07,4.1174
247063,1560691518856,-0,2.13,2.42,3.03,1.94,5.05,0.7,0.55,0.52,-14,1,-18,0.89,6985,31,86,35,58,1222,377.0,501,461,60,118.0,207,1,408,277,73,0,0,381,-6656,0,356,,,,,,,,,,,,
247083,1560691518876,2,2.14,2.41,3.05,1.97,5.06,0.74,0.48,0.66,-14,0,-19,0.88,7011,31,86,35,58,1223,378.0,504,462,60,119.0,207,1,409,277,73,0,0,379,2278,-6656,358,,,,,,,,,,,,
247103,1560691518910,2,2.16,2.41,3.07,2.0,5.05,0.77,0.42,0.63,-14,-0,-20,0.87,7004,31,86,35,58,1223,378.0,499,457,60,119.0,207,1,409,277,73,0,0,377,8200,742,361,,,,,,,,,,,,
247123,1560691518930,1,2.18,2.4,3.08,2.01,5.08,0.72,0.46,0.57,-13,-0,-21,0.85,7033,31,86,35,58,1209,379.0,507,457,60,118.0,207,1,409,277,73,0,0,378,8200,-6656,362,,,,,,,,,,,,
247143,1560691518950,3,2.19,2.4,3.07,2.02,5.04,0.76,0.32,0.64,-13,-0,-21,0.82,7046,31,86,35,58,1192,379.0,508,457,60,119.0,200,1,410,277,73,0,0,379,8200,8200,364,45.700932,4.909745,35.52,202.7,2,1.435,0,0.0,0.0617,3,0.07,4.1191
247163,1560691518970,1,2.2,2.4,3.08,2.02,5.05,0.78,0.25,0.67,-13,-1,-18,0.82,7064,31,86,35,57,1175,379.0,510,459,60,118.0,200,1,405,273,73,0,0,380,8200,-6656,368,,,,,,,,,,,,
247183,1560691518990,1,2.22,2.4,3.08,2.05,5.04,0.68,0.34,0.54,-12,2,-16,0.76,7115,31,86,34,58,1158,380.0,511,462,60,118.0,200,1,410,280,73,0,0,384,-992,-18948,368,,,,,,,,,,,,
247203,1560691519000,-2,2.23,2.39,3.08,2.06,5.04,0.65,0.42,0.56,-11,1,-15,0.78,7153,31,86,34,57,1136,381.0,517,461,60,117.0,200,1,405,280,73,0,0,378,-18948,-18948,369,,,,,,,,,,,,
247223,1560691519020,3,2.26,2.38,3.08,2.09,5.07,0.71,0.34,0.7,-11,0,-16,0.79,7172,31,86,34,57,1111,380.0,513,459,60,118.0,200,1,406,276,73,0,0,383,-992,-18948,374,,,,,,,,,,,,
247243,1560691519040,2,2.28,2.37,3.09,2.09,5.04,0.71,0.19,0.71,-9,0,-18,0.73,7205,31,86,34,57,1093,381.0,523,457,60,119.0,203,1,406,277,76,0,0,385,-18948,-992,374,45.700943,4.90975,35.67,202.7,2,1.435,0,0.0,0.0633,3,0.07,4.1207
247263,1560691519060,3,2.31,2.35,3.11,2.12,5.07,0.73,0.12,0.65,-8,-2,-16,0.74,7214,31,86,34,57,1084,381.0,523,457,60,119.0,203,1,406,277,76,0,0,386,-18948,-31744,378,,,,,,,,,,,,
247283,1560691519092,-0,2.33,2.32,3.15,2.14,5.07,0.61,0.17,0.57,-7,-1,-13,0.64,7256,31,86,34,56,1075,383.0,516,458,60,118.0,203,1,401,277,76,0,0,384,-19126,-1818,382,,,,,,,,,,,,
247303,1560691519112,-0,2.37,2.3,3.21,2.19,5.05,0.62,0.13,0.57,-5,-1,-9,0.63,7267,31,86,34,56,1065,386.0,516,461,60,117.0,203,1,401,271,76,0,0,385,-18948,505,386,,,,,,,,,,,,
247323,1560691519132,-0,2.41,2.28,3.24,2.24,5.04,0.76,0.03,0.68,-4,-2,-6,0.76,7270,31,86,34,56,1060,390.0,511,462,60,118.0,203,1,401,271,76,0,0,386,2278,1,390,,,,,,,,,,,,
247343,1560691519152,5,2.44,2.24,3.28,2.28,5.07,0.79,-0.1,0.81,-2,-2,-5,0.8,7329,31,86,34,56,1060,393.0,512,456,60,118.0,189,1,402,266,74,0,0,388,8200,-1818,393,45.700951,4.909754,36.2,202.6,2,1.435,0,0.0,0.065,3,0.07,4.1224
247363,1560691519172,2,2.47,2.22,3.37,2.29,5.05,0.71,-0.18,0.79,1,-1,-4,0.73,7361,31,86,34,55,1057,396.0,520,457,60,119.0,189,1,396,266,74,0,0,392,8200,-1818,396,,,,,,,,,,,,
247383,1560691519192,5,2.5,2.22,3.41,2.36,5.04,0.75,-0.29,0.8,3,-0,-2,0.8,7425,31,86,34,55,1051,399.0,518,461,60,119.0,189,1,396,267,74,0,0,389,2278,11545,399,,,,,,,,,,,,
247403,1560691519206,4,2.53,2.22,3.41,2.39,5.05,0.69,-0.38,0.81,5,1,1,0.78,7428,31,86,34,55,1045,402.0,523,456,60,119.0,189,1,396,267,74,0,0,394,-6656,10541,402,,,,,,,,,,,,
247423,1560691519226,4,2.56,2.21,3.44,2.37,5.05,0.54,-0.45,0.75,8,3,2,0.7,7491,31,86,34,54,1040,405.0,527,460,60,119.0,189,1,390,262,74,0,0,399,8200,-26615,403,,,,,,,,,,,,
