"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
81363,1560695001200,13,2.26,1.9,3.44,1.79,5.06,1.13,-0.01,0.02,1,-2,3,1.13,8134,7,77,32,21,1118,451.0,628,462,60,121.0,105,1,270,153,48,0,0,436,3571,-7939,447,,,,,,,,,,,,
81383,1560695001220,13,2.27,1.88,3.45,1.78,5.07,1.1,0.04,-0.12,1,-0,2,1.1,8043,7,77,32,22,1159,448.0,628,461,60,120.0,105,1,270,152,48,0,0,429,2131,5600,448,,,,,,,,,,,,
81403,1560695001240,12,2.26,1.89,3.45,1.78,5.06,1.02,-0.01,-0.07,2,-1,2,1.02,7988,7,77,32,22,1200,442.0,623,461,60,121.0,105,1,269,151,48,0,0,429,26704,-3322,442,,,,,,,,,,,,
81423,1560695001260,12,2.26,1.88,3.44,1.78,5.07,1.08,0.04,-0.06,2,-2,1,1.08,7884,7,77,32,23,1218,438.0,625,462,60,120.0,105,1,268,154,48,0,0,425,21580,3826,438,,,,,,,,,,,,
81443,1560695001280,13,2.26,1.88,3.46,1.78,5.08,1.18,0.02,-0.1,1,-2,1,1.18,7796,7,77,32,24,1237,433.0,627,463,60,120.0,106,1,267,156,46,0,0,413,1779,18584,434,45.702072,4.910932,45.9,194.2,0,0.0,0,0.0,0.4783,1,0.32,1.3574
81463,1560695001299,15,2.26,1.89,3.47,1.78,5.08,1.04,0.01,-0.12,1,-1,2,1.04,7735,7,77,32,24,1264,428.0,624,461,60,120.0,106,1,267,156,46,0,0,408,31796,13040,428,,,,,,,,,,,,
81483,1560695001319,14,2.26,1.89,3.46,1.78,5.07,0.94,0.06,-0.11,1,-0,3,0.94,7612,7,77,32,24,1291,424.0,616,463,60,121.0,106,1,266,156,46,0,0,411,3826,10392,424,,,,,,,,,,,,
81503,1560695001339,15,2.26,1.9,3.44,1.79,5.05,0.89,0.02,-0.13,2,2,3,0.89,7542,7,77,33,24,1301,419.0,621,463,60,120.0,106,1,265,156,46,0,0,407,7154,10541,417,,,,,,,,,,,,
81523,1560695001359,14,2.26,1.9,3.43,1.78,5.04,0.65,-0.0,-0.12,4,4,2,0.65,7449,7,77,33,25,1312,415.0,618,461,60,120.0,106,1,264,159,46,0,0,402,-9166,-3968,415,,,,,,,,,,,,
81543,1560695001379,15,2.26,1.89,3.44,1.77,5.06,0.59,0.03,-0.16,4,3,1,0.6,7399,6,77,33,24,1324,411.0,617,461,60,121.0,106,1,263,159,46,0,0,396,10392,11545,409,45.702061,4.910943,43.73,194.2,0,0.0,0,0.0,0.48,1,0.32,1.3591
81563,1560695001401,14,2.26,1.87,3.43,1.76,5.03,0.65,0.02,-0.16,4,3,1,0.65,7309,7,77,33,25,1335,408.0,613,462,60,120.0,105,1,263,159,43,0,0,393,-9211,-1562,405,,,,,,,,,,,,
81583,1560695001421,14,2.25,1.88,3.43,1.78,5.04,0.7,0.06,-0.2,4,3,2,0.7,7247,6,77,33,24,1339,400.0,611,460,60,120.0,105,1,262,156,43,0,0,388,6512,-19019,400,,,,,,,,,,,,
81603,1560695001441,14,2.24,1.88,3.44,1.78,5.04,0.83,0.1,-0.08,1,0,1,0.84,7186,6,77,33,24,1340,394.0,613,463,60,121.0,105,1,261,156,43,0,0,382,-6656,-18948,394,,,,,,,,,,,,
81623,1560695001461,18,2.25,1.89,3.43,1.77,5.04,0.87,0.03,-0.04,1,0,-1,0.87,7094,6,77,33,24,1334,389.0,612,460,60,121.0,105,1,260,156,43,0,0,379,-6524,-6656,389,,,,,,,,,,,,
81643,1560695001481,17,2.25,1.89,3.44,1.75,5.08,0.88,0.11,-0.12,1,-0,-1,0.89,7019,6,77,33,24,1329,385.0,605,465,60,119.0,107,1,260,156,41,0,0,376,-6475,-6656,383,45.702053,4.910954,41.43,194.2,0,0.0,0,0.0,0.4817,1,0.32,1.3607
81663,1560695001501,15,2.24,1.89,3.44,1.75,5.04,0.9,0.18,-0.18,1,0,-0,0.92,6947,6,77,33,24,1322,380.0,610,461,60,121.0,107,1,260,156,41,0,0,368,-992,0,379,,,,,,,,,,,,
81683,1560695001521,17,2.25,1.88,3.44,1.75,5.08,1.02,0.08,-0.1,0,-1,0,1.02,6813,6,77,33,24,1314,374.0,600,460,60,121.0,107,1,261,156,41,0,0,363,742,-1268,373,,,,,,,,,,,,
81703,1560695001541,16,2.26,1.88,3.44,1.76,5.04,0.96,0.18,-0.2,1,1,-0,0.98,6725,6,77,33,24,1297,371.0,602,465,60,120.0,107,1,262,156,41,0,0,361,0,3082,369,,,,,,,,,,,,
81723,1560695001561,17,2.26,1.87,3.44,1.75,5.08,1.04,0.07,-0.12,0,-0,0,1.05,6637,6,77,33,24,1274,366.0,598,460,60,122.0,107,1,263,155,41,0,0,360,-1268,-6644,364,,,,,,,,,,,,
81743,1560695001581,18,2.26,1.88,3.44,1.75,5.06,1.11,0.06,-0.04,-1,-2,-1,1.12,6546,6,77,33,24,1258,362.0,600,460,60,121.0,107,1,263,155,41,0,0,351,-29302,6870,362,45.702049,4.910965,39.28,194.2,0,0.0,0,0.0,0.4833,1,0.32,1.3624
81763,1560695001601,13,2.27,1.88,3.44,1.76,5.07,1.08,0.14,-0.13,-0,-1,-0,1.09,6434,6,77,33,24,1244,356.0,590,463,60,120.0,104,1,264,155,38,0,0,342,2060,-30438,356,,,,,,,,,,,,
81783,1560695001621,14,2.27,1.88,3.45,1.75,5.07,1.07,-0.04,-0.09,-0,-1,0,1.07,6353,6,77,33,25,1215,353.0,589,467,60,120.0,104,1,267,159,38,0,0,341,28553,3327,350,,,,,,,,,,,,
81803,1560695001641,15,2.26,1.88,3.42,1.76,5.07,1.12,-0.11,-0.02,-1,-0,1,1.13,6289,6,77,33,25,1181,347.0,582,461,60,122.0,104,1,268,159,38,0,0,339,-30438,-122,347,,,,,,,,,,,,
81823,1560695001661,17,2.25,1.88,3.42,1.76,5.05,1.14,-0.03,0.06,-1,-2,1,1.14,6210,6,77,33,26,1155,340.0,579,463,60,121.0,104,1,271,160,38,0,0,337,3327,4838,340,,,,,,,,,,,,
81843,1560695001681,17,2.25,1.87,3.42,1.76,5.04,1.05,0.11,0.06,0,-1,0,1.06,6129,6,77,33,26,1137,338.0,575,462,60,120.0,109,1,272,160,37,0,0,325,13,-23296,335,45.702042,4.910974,36.95,194.2,0,0.0,0,0.0,0.485,1,0.33,1.3641
81863,1560695001701,15,2.25,1.88,3.44,1.76,5.08,0.95,0.27,0.02,2,1,0,0.99,6044,6,77,33,26,1108,333.0,569,462,60,120.0,109,1,272,160,37,0,0,321,-6528,-22016,332,,,,,,,,,,,,
81883,1560695001721,14,2.25,1.88,3.43,1.76,5.05,0.82,0.36,-0.06,3,2,0,0.9,5971,6,77,33,27,1070,328.0,559,464,60,120.0,109,1,274,161,37,0,0,321,165,145,328,,,,,,,,,,,,
81903,1560695001741,15,2.23,1.88,3.43,1.76,5.07,0.71,0.45,-0.1,5,5,1,0.84,5899,6,77,33,27,1043,325.0,552,460,60,121.0,109,1,273,161,37,0,0,318,-23296,135,325,,,,,,,,,,,,
81923,1560695001761,14,2.24,1.89,3.42,1.76,5.04,0.61,0.53,-0.12,6,6,1,0.8,5821,6,77,33,27,1027,320.0,549,462,60,121.0,109,1,273,161,37,0,0,313,150,30720,318,,,,,,,,,,,,
81943,1560695001781,10,2.25,1.88,3.42,1.76,5.07,0.62,0.59,-0.13,7,4,1,0.86,5751,6,77,34,28,1005,317.0,542,458,60,122.0,111,1,274,162,35,0,0,309,-28416,-32256,314,45.702034,4.910984,34.35,194.1,0,0.0,0,0.0,0.4867,1,0.33,1.3657
81963,1560695001801,12,2.24,1.88,3.42,1.74,5.04,0.76,0.51,-0.08,5,1,1,0.91,5678,6,77,34,28,978,313.0,534,461,60,122.0,111,1,273,161,35,0,0,304,-30976,110,310,,,,,,,,,,,,
81983,1560695001821,15,2.26,1.88,3.42,1.73,5.06,0.88,0.31,0.02,1,1,-1,0.94,5620,6,77,34,29,958,308.0,523,468,60,120.0,111,1,275,162,35,0,0,302,120,95,306,,,,,,,,,,,,
82003,1560695001841,13,2.27,1.89,3.42,1.75,5.05,0.79,0.25,0.02,1,3,-1,0.83,5577,6,77,34,30,951,305.0,521,467,60,120.0,111,1,275,162,35,0,0,299,29440,95,301,,,,,,,,,,,,
82023,1560695001861,12,2.28,1.88,3.42,1.74,5.07,0.78,0.35,-0.05,4,3,0,0.85,5492,6,77,34,30,942,300.0,515,462,60,122.0,111,1,274,161,35,0,0,293,25600,21760,298,,,,,,,,,,,,
82043,1560695001881,16,2.28,1.88,3.41,1.75,5.03,0.9,0.31,0.02,1,1,0,0.95,5415,6,77,34,31,931,294.0,506,461,60,120.0,112,1,276,162,33,0,0,287,85,0,294,45.70203,4.910992,32.21,194.1,0,0.0,0,0.0,0.4883,1,0.33,1.3674
82063,1560695001901,10,2.29,1.89,3.44,1.74,5.07,0.67,0.23,0.01,2,3,-1,0.71,5340,6,77,34,32,924,292.0,508,467,60,121.0,112,1,276,162,33,0,0,282,80,0,290,,,,,,,,,,,,
82083,1560695001921,13,2.3,1.89,3.45,1.75,5.05,0.81,0.21,0.06,2,-0,-1,0.84,5257,6,77,34,32,922,288.0,496,462,60,121.0,112,1,275,161,33,0,0,280,10686,1886,288,,,,,,,,,,,,
82103,1560695001941,13,2.28,1.89,3.45,1.75,5.06,0.56,0.13,0.04,3,6,-1,0.57,5208,6,77,34,33,923,285.0,492,459,60,121.0,112,1,278,167,33,0,0,277,24064,-1534,285,,,,,,,,,,,,
82123,1560695001961,12,2.28,1.89,3.46,1.73,5.05,0.7,0.16,0.06,2,2,-1,0.72,5113,6,77,34,34,927,281.0,483,469,60,120.0,112,1,280,172,33,0,0,274,630,30208,279,,,,,,,,,,,,
82143,1560695001981,11,2.27,1.89,3.45,1.73,5.07,0.58,0.15,0.1,3,3,-1,0.6,5017,6,77,34,35,932,277.0,473,453,60,122.0,112,1,282,178,33,0,0,270,-1527,250,276,45.702023,4.911,30.0,194.1,0,0.0,0,0.0,0.49,1,0.33,1.3691
82163,1560695001995,10,2.26,1.9,3.45,1.74,5.04,0.63,0.05,0.17,1,5,-3,0.63,4951,6,77,34,37,939,271.0,462,467,60,121.0,119,1,288,188,33,0,0,268,-1281,-1,271,,,,,,,,,,,,
82183,1560695002015,9,2.25,1.9,3.45,1.73,5.07,0.77,0.13,0.17,0,1,-3,0.78,4884,6,77,34,38,943,269.0,455,459,60,119.0,119,1,289,192,33,0,0,262,-1,-1,267,,,,,,,,,,,,
82203,1560695002035,10,2.24,1.91,3.45,1.72,5.08,0.79,0.19,0.1,2,-0,-2,0.81,4834,6,77,34,38,942,265.0,451,465,60,121.0,119,1,286,191,33,0,0,259,-1,-1,263,,,,,,,,,,,,
82223,1560695002055,5,2.22,1.93,3.44,1.72,5.08,0.61,0.21,0.07,2,6,-3,0.64,4818,6,77,34,39,942,264.0,440,458,60,122.0,119,1,290,196,33,0,0,258,-1,506,259,,,,,,,,,,,,
82243,1560695002075,3,2.2,1.99,3.43,1.72,5.04,0.61,0.08,0.14,-0,6,-2,0.62,4760,6,77,34,40,934,262.0,436,467,60,122.0,136,1,289,196,35,0,0,255,-1,-1,257,45.702019,4.911008,27.96,194.1,0,0.0,0,0.0,0.4917,1,0.33,1.3707
82263,1560695002101,1,2.19,2.01,3.38,1.73,5.04,0.75,0.06,0.27,-3,4,-3,0.75,4722,6,77,34,41,923,260.0,430,463,60,121.0,136,1,289,197,35,0,0,255,-1,-1,254,,,,,,,,,,,,
82283,1560695002121,-1,2.17,2.03,3.33,1.74,5.03,0.88,0.09,0.28,-3,1,-2,0.88,4686,6,77,34,41,898,260.0,427,460,60,121.0,136,1,288,196,35,0,0,255,-1,16896,252,,,,,,,,,,,,
82303,1560695002141,-1,2.15,2.09,3.28,1.73,5.07,0.99,0.22,0.31,-3,-1,-2,1.02,4647,6,77,34,41,872,257.0,428,460,60,120.0,136,1,286,196,35,0,0,255,14337,250,250,,,,,,,,,,,,
82323,1560695002161,1,2.1,2.12,3.26,1.73,5.04,1.07,0.32,0.32,-3,-2,-2,1.12,4646,6,77,34,42,854,258.0,416,461,60,121.0,136,1,288,197,35,0,0,253,-10440,250,247,,,,,,,,,,,,
82343,1560695002181,4,2.08,2.12,3.22,1.72,5.04,1.06,0.35,0.33,-2,-2,-4,1.11,4625,6,77,34,42,836,257.0,421,460,60,120.0,136,1,287,196,35,0,0,253,14337,-17920,246,45.702015,4.911015,26.3,194.1,0,0.0,0,0.0,0.4933,1,0.33,1.3724
82363,1560695002199,2,2.05,2.13,3.19,1.72,5.06,1.01,0.37,0.28,-2,1,-5,1.07,4584,7,77,34,42,827,258.0,415,461,60,120.0,138,1,286,198,34,0,0,252,-10440,-1484,243,,,,,,,,,,,,
82383,1560695002219,3,2.01,2.15,3.19,1.71,5.05,0.9,0.35,0.22,-3,2,-6,0.96,4570,7,77,34,43,817,259.0,420,461,60,122.0,138,1,288,198,34,0,0,253,-41,-25600,239,,,,,,,,,,,,
82403,1560695002239,5,1.98,2.19,3.17,1.73,5.05,0.79,0.36,0.17,-5,6,-7,0.87,4553,7,77,34,44,825,259.0,419,459,60,122.0,138,1,290,198,34,0,0,255,-41,10824,235,,,,,,,,,,,,
82423,1560695002259,3,1.94,2.22,3.15,1.73,5.07,0.68,0.31,0.15,-7,7,-9,0.75,4546,8,77,34,44,833,259.0,416,460,60,122.0,138,1,290,200,34,0,0,254,-41,250,232,,,,,,,,,,,,
82443,1560695002279,5,1.9,2.25,3.13,1.72,5.07,0.58,0.32,0.13,-9,9,-12,0.66,4528,8,77,34,45,853,260.0,411,466,60,122.0,147,1,292,199,34,0,0,253,-1,19968,229,45.702011,4.911022,24.39,194.2,0,0.0,0,0.0,0.495,1,0.33,1.3741
82463,1560695002300,4,1.86,2.28,3.13,1.72,5.08,0.54,0.31,0.08,-11,9,-16,0.62,4471,9,77,34,45,872,261.0,411,466,60,122.0,147,1,291,201,34,0,0,255,-1,1596,226,,,,,,,,,,,,
82483,1560695002320,4,1.83,2.29,3.12,1.72,5.04,0.51,0.33,0.02,-14,11,-18,0.61,4432,9,77,34,46,886,262.0,402,460,60,122.0,147,1,293,200,34,0,0,254,-1,250,224,,,,,,,,,,,,
82503,1560695002340,3,1.79,2.29,3.11,1.71,5.02,0.52,0.32,0.06,-16,10,-20,0.61,4392,10,77,34,46,898,262.0,396,461,60,121.0,147,1,292,202,34,0,0,255,-1,250,221,,,,,,,,,,,,
82523,1560695002360,2,1.77,2.31,3.11,1.71,5.07,0.58,0.36,0.12,-17,10,-21,0.68,4398,10,77,34,46,913,263.0,392,460,60,122.0,147,1,292,202,34,0,0,255,-1,16384,220,,,,,,,,,,,,
82543,1560695002380,-2,1.75,2.31,3.1,1.7,5.07,0.64,0.46,0.09,-19,8,-24,0.79,4316,10,77,34,47,929,263.0,394,460,60,120.0,147,1,295,204,34,0,0,254,-1,-1533,218,45.702007,4.911028,23.7,194.2,0,0.0,0,0.0,0.4967,1,0.33,1.3757
82563,1560695002396,-1,1.73,2.32,3.09,1.69,5.05,0.72,0.54,0.1,-20,5,-27,0.9,4351,11,77,34,48,936,262.0,387,463,60,119.0,151,1,295,208,33,0,0,255,-1,13964,216,,,,,,,,,,,,
82583,1560695002416,-2,1.72,2.32,3.08,1.68,5.07,0.82,0.62,0.15,-21,4,-29,1.03,4293,11,77,34,48,940,262.0,391,461,60,120.0,151,1,295,211,33,0,0,256,-1,250,215,,,,,,,,,,,,
82603,1560695002436,-1,1.71,2.31,3.08,1.69,5.08,0.88,0.66,0.24,-23,3,-32,1.1,4303,11,77,34,49,940,263.0,388,462,60,121.0,151,1,295,211,33,0,0,252,-1,-1482,214,,,,,,,,,,,,
82623,1560695002456,-1,1.71,2.32,3.08,1.71,5.06,0.89,0.65,0.3,-26,1,-35,1.1,4311,11,77,34,49,940,262.0,380,462,60,122.0,151,1,295,211,33,0,0,252,-1,13874,213,,,,,,,,,,,,
82643,1560695002476,5,1.7,2.32,3.07,1.7,5.06,0.85,0.67,0.28,-28,3,-37,1.08,4252,12,77,34,50,937,260.0,379,467,60,122.0,161,1,295,214,34,0,0,253,-1,250,211,45.702004,4.911035,22.87,194.2,0,0.0,0,0.0,0.4983,1,0.33,1.3774
82663,1560695002500,3,1.72,2.32,3.08,1.7,5.06,0.77,0.7,0.24,-28,4,-38,1.04,4269,12,77,34,50,932,260.0,378,462,60,122.0,161,1,295,214,34,0,0,251,-1,-1480,210,,,,,,,,,,,,
82683,1560695002520,-1,1.75,2.31,3.08,1.71,5.05,0.79,0.7,0.22,-29,3,-39,1.06,4289,12,77,34,51,930,259.0,382,461,60,121.0,161,1,296,218,34,0,0,251,-41,14412,208,,,,,,,,,,,,
82703,1560695002540,1,1.76,2.3,3.08,1.7,5.04,0.85,0.68,0.23,-30,3,-39,1.09,4279,12,77,34,51,929,258.0,377,463,60,120.0,161,1,296,218,34,0,0,252,-10440,-1480,209,,,,,,,,,,,,
82723,1560695002560,-0,1.79,2.29,3.07,1.72,5.03,0.89,0.7,0.27,-30,1,-39,1.14,4305,13,77,34,52,930,255.0,380,463,60,120.0,161,1,297,222,34,0,0,248,-1281,12800,209,,,,,,,,,,,,
82743,1560695002580,-1,1.83,2.28,3.08,1.73,5.06,0.94,0.68,0.36,-30,1,-40,1.16,4307,15,77,34,53,934,255.0,378,460,60,121.0,177,1,297,227,37,0,0,248,-1281,12800,208,45.702,4.911042,21.84,194.2,0,0.0,0,0.0,0.5,1,0.33,1.3791
82763,1560695002598,0,1.85,2.28,3.08,1.73,5.04,0.89,0.65,0.41,-31,1,-41,1.1,4297,16,77,34,54,936,252.0,376,465,60,122.0,177,1,298,230,37,0,0,244,-1,-1480,209,,,,,,,,,,,,
82783,1560695002618,5,1.9,2.28,3.08,1.76,5.07,0.81,0.61,0.41,-31,2,-43,1.01,4327,16,77,34,55,937,252.0,378,466,60,122.0,177,1,298,235,37,0,0,246,-1,12800,210,,,,,,,,,,,,
82803,1560695002638,3,1.96,2.27,3.08,1.81,5.05,0.72,0.58,0.43,-30,4,-44,0.92,4349,17,77,34,56,936,249.0,380,465,60,122.0,177,1,297,240,37,0,0,244,16896,-29696,209,,,,,,,,,,,,
82823,1560695002658,3,2.01,2.25,3.1,1.85,5.06,0.7,0.5,0.39,-28,4,-44,0.86,4374,17,77,34,57,934,245.0,383,458,60,121.0,177,1,296,245,37,0,0,242,15360,-1482,212,,,,,,,,,,,,
82843,1560695002678,1,2.07,2.23,3.13,1.9,5.07,0.67,0.38,0.38,-27,5,-42,0.77,4411,18,77,34,58,933,241.0,383,455,60,121.0,177,1,296,250,37,0,0,238,-17920,966,214,45.701996,4.911048,21.28,194.2,0,0.0,0,0.0,0.5017,1,0.33,1.3807
