"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
29463,1560695601039,5,2.3,2.04,3.32,1.83,5.07,0.81,-0.09,0.32,-1,-1,-1,0.81,5299,4,89,36,35,503,396.0,420,459,60,117.0,81,1,286,178,33,0,0,390,17144,505,396,,,,,,,,,,,,
29483,1560695601059,2,2.3,2.05,3.32,1.86,5.07,0.74,0.0,0.31,3,-0,0,0.74,5278,4,89,36,36,502,394.0,411,468,60,118.0,93,1,290,184,37,0,0,388,505,-6475,394,,,,,,,,,,,,
29503,1560695601079,3,2.29,2.05,3.34,1.87,5.04,0.82,-0.02,0.35,0,-2,0,0.82,5256,4,89,36,36,502,394.0,412,447,60,118.0,93,1,290,184,37,0,0,384,-1562,-3866,394,,,,,,,,,,,,
29523,1560695601101,-1,2.3,2.04,3.32,1.86,5.05,0.79,-0.03,0.33,3,-1,0,0.79,5243,4,89,36,37,502,391.0,412,468,60,117.0,93,1,294,190,37,0,0,382,-1562,-1562,391,,,,,,,,,,,,
29543,1560695601121,3,2.3,2.04,3.3,1.86,5.07,0.81,-0.13,0.36,0,0,1,0.82,5199,4,89,36,37,502,390.0,402,452,60,118.0,93,1,293,189,37,0,0,384,-31744,-3866,390,45.699734,4.910686,39.16,194.3,0,0.0,-1,0.0,0.0,0,0.13,0.4924
29563,1560695601141,3,2.3,2.03,3.29,1.85,5.07,0.92,-0.07,0.35,3,-1,1,0.92,5152,4,89,36,38,502,387.0,396,463,60,117.0,93,1,297,195,37,0,0,382,-6475,-3866,387,,,,,,,,,,,,
29583,1560695601161,3,2.3,2.03,3.29,1.85,5.04,0.78,-0.1,0.33,1,1,0,0.79,5136,4,89,36,38,502,386.0,403,460,60,116.0,98,1,296,195,38,0,0,377,-19126,2278,386,,,,,,,,,,,,
29603,1560695601181,7,2.29,2.03,3.32,1.83,5.04,0.91,0.04,0.31,2,-3,2,0.91,5151,4,89,36,38,503,384.0,400,457,60,118.0,98,1,297,195,38,0,0,376,-992,2278,384,,,,,,,,,,,,
29623,1560695601205,4,2.3,2.03,3.32,1.85,5.07,0.66,0.01,0.24,2,3,2,0.66,5145,4,89,36,39,502,384.0,396,465,60,116.0,98,1,301,202,38,0,0,372,8200,2278,384,,,,,,,,,,,,
29643,1560695601225,6,2.3,2.03,3.35,1.86,5.04,0.79,0.06,0.32,2,-2,3,0.8,5108,4,89,36,39,503,381.0,396,457,60,119.0,98,1,301,202,38,0,0,376,-6656,1,381,45.699726,4.91068,38.2,194.3,0,0.0,-1,0.0,0.0,0,0.13,0.494
29663,1560695601245,4,2.29,2.03,3.34,1.87,5.03,0.64,0.09,0.3,4,1,1,0.65,5103,4,89,36,39,502,379.0,398,466,60,117.0,98,1,300,202,38,0,0,366,3,770,379,,,,,,,,,,,,
29683,1560695601265,4,2.28,2.04,3.34,1.88,5.04,0.63,-0.02,0.3,2,2,0,0.63,5013,4,89,36,40,503,376.0,391,459,60,116.0,100,1,300,203,38,0,0,367,1,257,376,,,,,,,,,,,,
29703,1560695601285,5,2.29,2.04,3.34,1.87,5.07,0.77,0.06,0.28,3,-2,2,0.77,4947,4,89,36,40,502,374.0,391,463,60,118.0,100,1,297,201,38,0,0,367,257,-6656,373,,,,,,,,,,,,
29723,1560695601305,2,2.29,2.04,3.34,1.85,5.04,0.61,0.05,0.23,3,-1,2,0.62,4927,4,89,36,41,502,370.0,392,467,60,117.0,100,1,297,203,38,0,0,365,0,-6656,371,,,,,,,,,,,,
29743,1560695601325,1,2.3,2.03,3.34,1.84,5.06,0.72,0.01,0.27,2,4,1,0.72,4918,4,89,36,41,502,369.0,384,463,60,117.0,100,1,297,202,38,0,0,361,0,-6458,369,45.699718,4.910675,37.33,194.3,0,0.0,-1,0.0,0.0,0,0.13,0.4957
29763,1560695601345,1,2.3,2.04,3.33,1.83,5.04,0.85,0.07,0.31,2,0,3,0.85,4895,4,89,36,41,503,367.0,385,447,60,117.0,100,1,296,202,38,0,0,361,3082,-1268,367,,,,,,,,,,,,
29783,1560695601365,4,2.31,2.03,3.34,1.83,5.03,0.78,0.02,0.36,4,-2,3,0.78,4900,4,89,36,42,503,367.0,380,468,60,119.0,100,1,298,202,37,0,0,359,-6405,-6640,367,,,,,,,,,,,,
29803,1560695601385,-0,2.32,2.03,3.33,1.83,5.08,0.58,-0.0,0.3,4,3,3,0.58,4893,4,89,36,42,502,365.0,380,463,60,117.0,100,1,298,204,37,0,0,363,3082,2060,365,,,,,,,,,,,,
29823,1560695601405,0,2.32,2.04,3.33,1.84,5.06,0.7,0.0,0.32,2,4,2,0.7,4873,4,89,36,42,503,365.0,389,457,60,117.0,100,1,296,203,37,0,0,355,2790,4104,364,,,,,,,,,,,,
