																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	tr/min	ch	ch	ch	N.m	ch	N.m	Km/h	s	N	mm/s²	Km/h	N.m	ch	ch	ch	N.m	 	 	 	%
	10000	62,5	65,73	67,86	47,66	80,82	56,76	131,4	17,12	1324	1405		54,97	3,237	3,237	0	46,17	1,032	8,605	0	25,22
	10050	62,48	65,75	67,88	47,44	80,91	56,54	132,1	17,25	1318	1440		54,76	3,273	3,273	0	45,95	1,032	8,605	0	25,22
	10100	62,46	65,77	67,9	47,21	80,98	56,32	132,7	17,37	1312	1470		54,54	3,308	3,308	0	45,73	1,032	8,605	0	25,22
	10150	62,41	65,76	67,9	46,98	81,04	56,08	133,4	17,49	1305	1494		54,31	3,344	3,344	0	45,5	1,033	8,605	0	25,22
	10200	62,32	65,7	67,84	46,71	81,04	55,8	134,1	17,61	1298	1515		54,04	3,38	3,38	0	45,24	1,033	8,605	0	25,22
	10250	62,18	65,59	67,73	46,41	81	55,5	134,7	17,73	1289	1533		53,75	3,416	3,416	0	44,95	1,033	8,605	0	25,22
	10300	61,91	65,37	67,5	46,03	80,83	55,12	135,4	17,85	1279	1542		53,38	3,453	3,453	0	44,57	1,033	8,605	0	25,22
	10350	61,63	65,12	67,24	45,63	80,64	54,72	136	17,97	1268	1549		53	3,49	3,49	0	44,19	1,033	8,605	0	25,22
	10400	61,38	64,91	67,02	45,26	80,48	54,36	136,7	18,08	1257	1558		52,64	3,527	3,527	0	43,84	1,033	8,605	0	25,22
	10450	61,1	64,66	66,77	44,88	80,29	53,97	137,3	18,2	1247	1563		52,26	3,564	3,564	0	43,46	1,033	8,605	0	25,22
	10500	60,78	64,38	66,47	44,47	80,07	53,56	138	18,32	1235	1564		51,87	3,602	3,602	0	43,06	1,033	8,605	0	25,22
	10550	60,44	64,08	66,17	44,05	79,83	53,14	138,7	18,43	1224	1564		51,47	3,64	3,64	0	42,66	1,033	8,605	0	25,22
	10600	60,11	63,79	65,87	43,64	79,59	52,73	139,3	18,55	1212	1564		51,07	3,678	3,678	0	42,26	1,033	8,605	0	25,22
	10650	59,85	63,56	65,64	43,29	79,42	52,38	140	18,67	1202	1572		50,73	3,716	3,716	0	41,92	1,033	8,605	0	25,22
	10700	59,6	63,36	65,42	42,94	79,27	52,04	140,6	18,78	1193	1581		50,39	3,755	3,755	0	41,59	1,033	8,605	0	25,22
	10750	59,39	63,19	65,24	42,63	79,16	51,72	141,3	18,9	1184	1594		50,09	3,794	3,794	0	41,28	1,033	8,605	0	25,22
	10800	59,25	63,08	65,14	42,36	79,12	51,45	141,9	19,01	1177	1606		49,83	3,833	3,833	0	41,03	1,033	8,605	0	25,22
	10850	59,17	63,04	65,09	42,14	79,14	51,23	142,6	19,12	1171	1619		49,61	3,873	3,873	0	40,81	1,033	8,605	0	25,22
	10900	59,02	62,93	64,98	41,87	79,09	50,97	143,3	19,23	1163	1619		49,36	3,913	3,913	0	40,55	1,033	8,605	0	25,22
	10950	58,86	62,81	64,86	41,6	79,03	50,69	143,9	19,35	1156	1615		49,09	3,953	3,953	0	40,29	1,033	8,605	0	25,22
	11000	58,5	62,49	64,53	41,2	78,77	50,29	144,6	19,46	1145	1596		48,71	3,993	3,993	0	39,9	1,033	8,605	0	25,22
	11050	58,17	62,2	64,23	40,83	78,53	49,92	145,2	19,58	1134	1579		48,34	4,034	4,034	0	39,54	1,033	8,605	0	25,22
	11100	57,93	62	64,03	40,51	78,39	49,6	145,9	19,7	1125	1571		48,04	4,075	4,075	0	39,23	1,033	8,605	0	25,22
	11150	57,88	61,99	64,01	40,32	78,45	49,41	146,5	19,81	1120	1572		47,86	4,116	4,116	0	39,05	1,033	8,605	0	25,22
	11200	57,96	62,12	64,14	40,22	78,64	49,31	147,2	19,93	1117	1579		47,76	4,157	4,157	0	38,95	1,033	8,605	0	25,22
	11250	57,83	62,03	64,05	39,99	78,61	49,08	147,9	20,04	1111	1570		47,53	4,199	4,199	0	38,73	1,033	8,605	0	25,22
	11300	57,65	61,89	63,91	39,72	78,53	48,81	148,5	20,16	1103	1556		47,27	4,241	4,241	0	38,47	1,033	8,605	0	25,22
	11350	57,45	61,73	63,74	39,45	78,43	48,54	149,2	20,28	1096	1539		47,01	4,284	4,284	0	38,2	1,033	8,605	0	25,22
	11400	57,24	61,57	63,57	39,17	78,33	48,26	149,8	20,4	1088	1521		46,74	4,326	4,326	0	37,93	1,033	8,605	0	25,22
	11450	57,03	61,39	63,4	38,89	78,22	47,98	150,5	20,52	1080	1500		46,46	4,369	4,369	0	37,66	1,033	8,605	0	25,22
	11500	56,74	61,15	63,14	38,56	78,03	47,66	151,1	20,65	1071	1476		46,15	4,413	4,413	0	37,35	1,033	8,605	0	25,22
	11550	56,45	60,9	62,89	38,24	77,84	47,33	151,8	20,78	1062	1453		45,84	4,456	4,456	0	37,04	1,033	8,605	0	25,22
	11600	56,22	60,72	62,7	37,96	77,72	47,06	152,5	20,9	1055	1436		45,57	4,5	4,5	0	36,77	1,033	8,605	0	25,22
	11650	55,94	60,49	62,46	37,66	77,54	46,75	153,1	21,03	1046	1419		45,27	4,544	4,544	0	36,47	1,033	8,605	0	25,22
	11700	55,65	60,23	62,2	37,34	77,34	46,43	153,8	21,16	1037	1402		44,96	4,589	4,589	0	36,16	1,033	8,605	0	25,22
	11750	55,47	60,11	62,06	37,1	77,27	46,19	154,4	21,29	1031	1388		44,73	4,633	4,633	0	35,93	1,033	8,605	0	25,22
	11800	55,32	60	61,96	36,88	77,23	45,97	155,1	21,43	1024	1375		44,52	4,678	4,678	0	35,71	1,033	8,605	0	25,22
	11850	55,19	59,92	61,87	36,67	77,21	45,76	155,7	21,56	1019	1364		44,32	4,724	4,724	0	35,51	1,033	8,605	0	25,22
	11900	55,11	59,88	61,83	36,49	77,23	45,58	156,4	21,69	1014	1358		44,15	4,769	4,769	0	35,34	1,033	8,605	0	25,22
	11950	54,94	59,76	61,7	36,27	77,17	45,36	157,1	21,83	1007	1344		43,93	4,815	4,815	0	35,12	1,033	8,605	0	25,22
	12000	54,76	59,63	61,57	36,04	77,1	45,13	157,7	21,97	1001	1326		43,7	4,861	4,861	0	34,9	1,033	8,605	0	25,22
	12050	54,85	59,76	61,71	35,97	77,31	45,06	158,4	22,11	999,1	1319		43,64	4,908	4,908	0	34,83	1,033	8,605	0	25,22
	12100	54,91	59,87	61,82	35,88	77,48	44,97	159	22,25	996,8	1317		43,56	4,955	4,955	0	34,75	1,033	8,605	0	25,22
	12150	54,84	59,84	61,79	35,72	77,52	44,81	159,7	22,38	992,3	1311		43,4	5,002	5,002	0	34,59	1,033	8,605	0	25,22
	12200	54,41	59,46	61,4	35,35	77,19	44,44	160,3	22,52	981,9	1286		43,04	5,049	5,049	0	34,23	1,033	8,605	0	25,22
	12250	54,15	59,24	61,17	35,07	77,03	44,17	161	22,67	974,3	1268		42,77	5,097	5,097	0	33,97	1,033	8,605	0	25,22
	12300	54,1	59,24	61,17	34,93	77,09	44,02	161,7	22,82	970,3	1261		42,63	5,145	5,145	0	33,83	1,033	8,605	0	25,22
	12350	54,2	59,4	61,33	34,88	77,32	43,97	162,3	22,96	968,9	1263		42,58	5,194	5,194	0	33,78	1,033	8,605	0	25,22
	12400	54,15	59,39	61,33	34,74	77,38	43,83	163	23,11	964,9	1255		42,45	5,242	5,242	0	33,64	1,033	8,605	0	25,22
	12450	54,14	59,43	61,36	34,62	77,48	43,71	163,6	23,25	961,6	1258		42,33	5,291	5,291	0	33,53	1,033	8,605	0	25,22
	12500	54,14	59,48	61,42	34,51	77,6	43,6	164,3	23,4	958,6	1279		42,23	5,341	5,341	0	33,42	1,033	8,605	0	25,22
	12550	54,15	59,54	61,48	34,41	77,72	43,5	164,9	23,54	955,7	1326		42,12	5,39	5,39	0	33,32	1,033	8,605	0	25,22
	12600	54,12	59,56	61,5	34,28	77,81	43,37	165,6	23,66	952,3	1393		42	5,44	5,44	0	33,2	1,033	8,605	0	25,22
	12650	53,98	59,47	61,41	34,1	77,78	43,19	166,3	23,78	947,1	1459		41,82	5,49	5,49	0	33,02	1,033	8,605	0	25,22
	12700	53,6	59,14	61,07	33,77	77,51	42,86	166,9	23,9	938,1	1516		41,51	5,541	5,541	0	32,71	1,033	8,605	0	25,22
	12750	53,01	58,6	60,51	33,34	77,02	42,43	167,6	24,02	926	1557		41,09	5,592	5,592	0	32,28	1,033	8,605	0	25,22
	12800	52,29	57,93	59,82	32,82	76,39	41,91	168,2	24,13	911,8	1588		40,59	5,643	5,643	0	31,79	1,033	8,605	0	25,22
	12850	51,72	57,42	59,29	32,41	75,92	41,5	168,9	24,25	900,2	1604		40,19	5,695	5,695	0	31,38	1,033	8,605	0	25,22
	12900	51,19	56,93	58,79	32,01	75,48	41,1	169,5	24,36	889,1	1615		39,8	5,746	5,746	0	31	1,033	8,605	0	25,22
	12950	50,64	56,44	58,28	31,61	75,04	40,7	170,2	24,47	878,1	1605		39,42	5,799	5,799	0	30,61	1,033	8,605	0	25,22
	13000	50,09	55,95	57,77	31,21	74,6	40,3	170,9	24,59	867	1591		39,03	5,851	5,851	0	30,23	1,033	8,605	0	25,22
	13050	49,53	55,43	57,24	30,81	74,13	39,9	171,5	24,71	855,8	1566		38,64	5,904	5,904	0	29,84	1,033	8,605	0	25,22
