																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	4600	16,12	16,86	17,37	26,52	23,28	35,55	60,46	6,035	738,5	1480		34,52	0,7396	0,7396	0	25,75	1,03	8,605	0	
	4650	16,28	17,04	17,54	26,5	23,52	35,53	61,12	6,158	738	1475		34,5	0,7529	0,7529	0	25,73	1,03	8,605	0	
	4700	16,5	17,26	17,78	26,57	23,82	35,6	61,77	6,281	739,9	1474		34,57	0,7663	0,7663	0	25,8	1,03	8,605	0	
	4750	16,73	17,51	18,03	26,66	24,14	35,69	62,43	6,405	742,4	1479		34,66	0,7799	0,7799	0	25,88	1,03	8,605	0	
	4800	17,06	17,86	18,39	26,91	24,56	35,94	63,09	6,528	749,4	1494		34,9	0,7936	0,7936	0	26,13	1,03	8,605	0	
	4850	17,6	18,41	18,96	27,45	25,2	36,49	63,74	6,649	764,6	1529		35,43	0,8075	0,8075	0	26,66	1,03	8,605	0	
	4900	18,38	19,2	19,77	28,33	26,07	37,37	64,4	6,761	789,1	1583		36,28	0,8216	0,8216	0	27,51	1,03	8,605	0	
	4950	19,25	20,09	20,69	29,35	27,06	38,39	65,06	6,87	817,5	1645		37,27	0,8357	0,8357	0	28,5	1,03	8,605	0	
	5000	20,12	20,97	21,6	30,33	28,03	39,36	65,72	6,972	844,7	1703		38,22	0,8501	0,8501	0	29,45	1,03	8,605	0	
	5050	20,99	21,85	22,5	31,3	29	40,33	66,37	7,074	871,6	1759		39,16	0,8645	0,8645	0	30,39	1,03	8,605	0	
	5100	21,71	22,59	23,27	32,04	29,83	41,07	67,03	7,173	892,3	1802		39,88	0,8792	0,8792	0	31,11	1,03	8,605	0	
	5150	22,42	23,32	24,01	32,75	30,64	41,78	67,69	7,273	912,1	1843		40,57	0,8939	0,8939	0	31,8	1,03	8,605	0	
	5200	23,09	24	24,72	33,38	31,41	42,42	68,34	7,369	929,7	1881		41,19	0,909	0,909	0	32,41	1,03	8,605	0	
	5250	23,76	24,68	25,42	34	32,17	43,04	69	7,464	947	1918		41,79	0,924	0,924	0	33,02	1,03	8,605	0	
	5300	24,5	25,44	26,19	34,71	33,01	43,74	69,66	7,556	966,6	1959		42,47	0,9394	0,9394	0	33,7	1,03	8,605	0	
	5350	25,26	26,21	26,99	35,43	33,88	44,47	70,32	7,647	986,9	2002		43,18	0,9548	0,9548	0	34,41	1,03	8,605	0	
	5400	26	26,97	27,77	36,12	34,72	45,15	70,97	7,734	1006	2042		43,84	0,9704	0,9704	0	35,07	1,03	8,605	0	
	5450	26,73	27,71	28,54	36,78	35,55	45,81	71,63	7,819	1024	2080		44,48	0,9861	0,9861	0	35,71	1,03	8,605	0	
	5500	27,4	28,41	29,26	37,36	36,33	46,39	72,29	7,905	1040	2113		45,05	1,002	1,002	0	36,27	1,03	8,605	0	
	5550	27,91	28,93	29,79	37,69	36,93	46,73	72,94	7,989	1050	2130		45,37	1,018	1,018	0	36,6	1,03	8,605	0	
	5600	28,41	29,44	30,32	38,03	37,53	47,07	73,6	8,074	1059	2147		45,7	1,034	1,034	0	36,93	1,03	8,605	0	
	5650	28,74	29,79	30,68	38,14	37,95	47,17	74,26	8,159	1062	2151		45,8	1,051	1,051	0	37,03	1,03	8,605	0	
	5700	29,04	30,11	31,01	38,21	38,34	47,24	74,92	8,245	1064	2153		45,87	1,067	1,067	0	37,1	1,03	8,605	0	
	5750	29,31	30,4	31,31	38,24	38,7	47,27	75,57	8,33	1065	2155		45,9	1,084	1,084	0	37,13	1,03	8,605	0	
	5800	29,55	30,66	31,57	38,23	39,03	47,26	76,23	8,415	1065	2157		45,89	1,101	1,101	0	37,12	1,03	8,605	0	
	5850	29,81	30,92	31,85	38,24	39,37	47,27	76,89	8,5	1065	2159		45,9	1,118	1,118	0	37,13	1,03	8,605	0	
	5900	30,11	31,24	32,17	38,3	39,76	47,33	77,54	8,584	1067	2165		45,96	1,135	1,135	0	37,19	1,03	8,605	0	
	5950	30,41	31,56	32,5	38,37	40,16	47,4	78,2	8,668	1069	2170		46,03	1,153	1,153	0	37,25	1,03	8,605	0	
	6000	30,73	31,9	32,85	38,45	40,57	47,49	78,86	8,752	1071	2172		46,11	1,17	1,17	0	37,34	1,03	8,605	0	
	6050	31,05	32,24	33,2	38,55	40,99	47,58	79,52	8,835	1074	2173		46,2	1,188	1,188	0	37,43	1,03	8,605	0	
	6100	31,39	32,59	33,57	38,65	41,41	47,68	80,17	8,919	1076	2176		46,3	1,206	1,206	0	37,53	1,03	8,605	0	
	6150	31,74	32,96	33,95	38,77	41,86	47,8	80,83	9,004	1080	2183		46,42	1,224	1,224	0	37,64	1,03	8,605	0	
	6200	32,09	33,33	34,33	38,88	42,3	47,92	81,49	9,089	1083	2189		46,53	1,243	1,243	0	37,76	1,03	8,605	0	
	6250	32,41	33,67	34,67	38,96	42,71	48	82,14	9,169	1085	2195		46,61	1,261	1,261	0	37,83	1,03	8,605	0	
	6300	32,73	34	35,02	39,04	43,12	48,08	82,8	9,25	1087	2201		46,68	1,28	1,28	0	37,91	1,03	8,605	0	
	6350	33,04	34,34	35,36	39,11	43,53	48,14	83,46	9,333	1089	2204		46,75	1,299	1,299	0	37,98	1,03	8,605	0	
	6400	33,34	34,66	35,7	39,17	43,93	48,21	84,12	9,418	1091	2207		46,81	1,318	1,318	0	38,04	1,03	8,605	0	
	6450	33,6	34,94	35,98	39,18	44,28	48,22	84,77	9,502	1091	2206		46,82	1,337	1,337	0	38,05	1,03	8,605	0	
	6500	33,68	35,04	36,08	38,99	44,44	48,02	85,43	9,582	1086	2193		46,63	1,356	1,356	0	37,86	1,03	8,605	0	
	6550	33,76	35,13	36,18	38,8	44,61	47,83	86,09	9,663	1081	2180		46,44	1,376	1,376	0	37,67	1,03	8,605	0	
	6600	33,62	35,02	36,06	38,38	44,55	47,42	86,74	9,751	1069	2153		46,04	1,396	1,396	0	37,27	1,03	8,605	0	
	6650	33,41	34,82	35,86	37,88	44,42	46,92	87,4	9,841	1055	2121		45,55	1,416	1,416	0	36,78	1,03	8,605	0	
	6700	33,2	34,63	35,67	37,39	44,28	46,43	88,06	9,93	1041	2091		45,08	1,436	1,436	0	36,31	1,03	8,605	0	
	6750	32,99	34,44	35,47	36,91	44,15	45,95	88,72	10,02	1028	2063		44,61	1,456	1,456	0	35,84	1,03	8,605	0	
	6800	32,76	34,23	35,25	36,42	44	45,45	89,37	10,11	1014	2033		44,13	1,477	1,477	0	35,36	1,03	8,605	0	
	6850	32,46	33,95	34,97	35,86	43,78	44,89	90,03	10,2	998,7	1996		43,59	1,497	1,497	0	34,82	1,03	8,605	0	
	6900	32,19	33,7	34,71	35,33	43,58	44,37	90,69	10,29	984	1961		43,08	1,518	1,518	0	34,31	1,03	8,605	0	
	6950	32,17	33,71	34,71	35,08	43,65	44,12	91,35	10,39	977,1	1947		42,84	1,54	1,54	0	34,06	1,03	8,605	0	
	7000	32,16	33,72	34,73	34,85	43,73	43,88	92	10,49	970,6	1934		42,61	1,561	1,561	0	33,84	1,03	8,605	0	
	7050	32,52	34,1	35,12	34,99	44,19	44,02	92,66	10,58	974,5	1945		42,75	1,582	1,582	0	33,97	1,03	8,605	0	
	7100	32,88	34,48	35,51	35,13	44,64	44,16	93,32	10,67	978,4	1956		42,88	1,604	1,604	0	34,11	1,03	8,605	0	
	7150	33,29	34,91	35,96	35,32	45,15	44,35	93,97	10,76	983,7	1968		43,07	1,626	1,626	0	34,3	1,03	8,605	0	
	7200	33,71	35,36	36,41	35,52	45,67	44,55	94,63	10,85	989,3	1979		43,26	1,648	1,648	0	34,49	1,03	8,605	0	
	7250	34,2	35,87	36,94	35,78	46,27	44,82	95,29	10,95	996,7	1992		43,52	1,67	1,67	0	34,75	1,03	8,605	0	
	7300	34,72	36,42	37,5	36,08	46,89	45,12	95,95	11,04	1005	2006		43,81	1,693	1,693	0	35,04	1,03	8,605	0	
	7350	35,35	37,07	38,18	36,48	47,63	45,51	96,6	11,13	1016	2027		44,19	1,716	1,716	0	35,42	1,03	8,605	0	
	7400	36,1	37,84	38,97	36,98	48,49	46,02	97,26	11,22	1030	2054		44,68	1,738	1,738	0	35,91	1,03	8,605	0	
	7450	36,88	38,64	39,8	37,52	49,38	46,55	97,92	11,3	1045	2083		45,2	1,762	1,762	0	36,43	1,03	8,605	0	
	7500	37,78	39,56	40,74	38,15	50,39	47,18	98,57	11,39	1063	2121		45,82	1,785	1,785	0	37,04	1,03	8,605	0	
	7550	38,68	40,49	41,69	38,79	51,41	47,82	99,23	11,47	1080	2158		46,43	1,808	1,808	0	37,66	1,03	8,605	0	
	7600	40,04	41,87	43,12	39,84	52,9	48,88	99,89	11,55	1110	2221		47,46	1,832	1,832	0	38,69	1,03	8,605	0	
	7650	41,5	43,36	44,65	40,99	54,49	50,02	100,5	11,63	1142	2289		48,57	1,856	1,856	0	39,8	1,03	8,605	0	
	7700	43,04	44,92	46,26	42,19	56,16	51,22	101,2	11,71	1175	2359		49,74	1,88	1,88	0	40,97	1,03	8,605	0	
	7750	44,72	46,62	48,01	43,49	57,98	52,53	101,9	11,78	1211	2436		51,01	1,905	1,905	0	42,23	1,03	8,605	0	
	7800	46,39	48,32	49,76	44,8	59,8	53,83	102,5	11,85	1248	2513		52,27	1,929	1,929	0	43,5	1,03	8,605	0	
	7850	47,85	49,81	51,29	45,89	61,39	54,92	103,2	11,91	1278	2574		53,33	1,954	1,954	0	44,56	1,03	8,605	0	
	7900	49,03	51,01	52,53	46,69	62,7	55,73	103,8	11,98	1301	2614		54,11	1,979	1,979	0	45,34	1,03	8,605	0	
	7950	50,21	52,22	53,78	47,5	64	56,54	104,5	12,05	1323	2654		54,9	2,004	2,004	0	46,12	1,03	8,605	0	
	8000	51,11	53,14	54,72	48,04	65,01	57,08	105,1	12,11	1338	2671		55,42	2,030	2,030	0	46,65	1,03	8,605	0	
	8050	51,62	53,68	55,28	48,23	65,64	57,26	105,8	12,18	1343	2658		55,6	2,056	2,056	0	46,83	1,03	8,605	0	
	8100	52,14	54,22	55,84	48,42	66,26	57,45	106,5	12,25	1349	2645		55,79	2,081	2,081	0	47,01	1,03	8,605	0	
	8150	52,46	54,57	56,2	48,43	66,68	57,47	107,1	12,33	1349	2611		55,8	2,107	2,107	0	47,03	1,03	8,605	0	
	8200	52,63	54,76	56,4	48,31	66,94	57,34	107,8	12,4	1345	2561		55,68	2,134	2,134	0	46,9	1,03	8,605	0	
	8250	52,79	54,95	56,59	48,18	67,2	57,21	108,4	12,47	1342	2510		55,55	2,16	2,16	0	46,78	1,03	8,605	0	
	8300	52,99	55,18	56,83	48,09	67,5	57,12	109,1	12,55	1339	2447		55,47	2,187	2,187	0	46,69	1,03	8,605	0	
	8350	53,2	55,41	57,07	48	67,81	57,04	109,7	12,63	1337	2382		55,38	2,214	2,214	0	46,61	1,03	8,605	0	
	8400	53,47	55,71	57,37	47,97	68,18	57	110,4	12,71	1336	2322		55,35	2,241	2,241	0	46,58	1,03	8,605	0	
	8450	53,86	56,12	57,8	48,04	68,67	57,08	111,1	12,8	1338	2272		55,42	2,269	2,269	0	46,65	1,03	8,605	0	
	8500	54,25	56,54	58,23	48,12	69,16	57,15	111,7	12,88	1340	2221		55,49	2,296	2,296	0	46,72	1,03	8,605	0	
	8550	54,47	56,8	58,49	48,05	69,49	57,08	112,4	12,96	1338	2182		55,43	2,324	2,324	0	46,66	1,03	8,605	0	
	8600	54,69	57,04	58,75	47,98	69,81	57,01	113	13,05	1336	2145		55,36	2,352	2,352	0	46,59	1,03	8,605	0	
	8650	54,92	57,3	59,01	47,92	70,14	56,95	113,7	13,14	1335	2119		55,3	2,381	2,381	0	46,53	1,03	8,605	0	
	8700	55,17	57,58	59,29	47,87	70,49	56,9	114,3	13,23	1333	2103		55,25	2,409	2,409	0	46,48	1,03	8,605	0	
	8750	55,43	57,87	59,6	47,84	70,85	56,87	115	13,31	1332	2092		55,22	2,438	2,438	0	46,45	1,03	8,605	0	
	8800	55,73	58,2	59,94	47,84	71,26	56,87	115,7	13,4	1332	2089		55,22	2,467	2,467	0	46,45	1,03	8,605	0	
	8850	56,03	58,53	60,28	47,84	71,66	56,87	116,3	13,48	1332	2087		55,22	2,496	2,496	0	46,45	1,03	8,605	0	
	8900	56,3	58,83	60,58	47,81	72,03	56,84	117	13,57	1332	2087		55,2	2,526	2,526	0	46,42	1,03	8,605	0	
	8950	56,57	59,12	60,89	47,78	72,4	56,82	117,6	13,66	1331	2087		55,17	2,556	2,556	0	46,4	1,03	8,605	0	
	9000	56,75	59,34	61,11	47,69	72,69	56,73	118,3	13,75	1328	2086		55,08	2,586	2,586	0	46,31	1,03	8,605	0	
	9050	56,91	59,53	61,31	47,58	72,95	56,61	118,9	13,83	1325	2084		54,97	2,616	2,616	0	46,2	1,03	8,605	0	
	9100	56,99	59,64	61,42	47,41	73,13	56,44	119,6	13,92	1320	2078		54,8	2,646	2,646	0	46,03	1,03	8,605	0	
	9150	56,94	59,62	61,4	47,13	73,17	56,17	120,3	14,01	1313	2063		54,54	2,677	2,677	0	45,77	1,03	8,605	0	
	9200	56,83	59,54	61,32	46,81	73,15	55,85	120,9	14,1	1304	2040		54,23	2,708	2,708	0	45,45	1,03	8,605	0	
	9250	56,46	59,2	60,96	46,29	72,86	55,33	121,6	14,19	1289	1989		53,72	2,739	2,739	0	44,95	1,03	8,605	0	
	9300	56,09	58,86	60,61	45,78	72,58	54,81	122,2	14,28	1275	1938		53,22	2,771	2,771	0	44,45	1,03	8,605	0	
	9350	54,46	57,26	58,97	44,31	71	53,34	122,9	14,39	1234	1778		51,79	2,802	2,802	0	43,02	1,03	8,605	0	
	9400	53,62	56,46	58,14	43,44	70,23	52,47	123,5	14,51	1210	1586		50,95	2,834	2,834	0	42,18	1,03	8,605	0	
	9450	57,19	60,06	61,85	45,97	74	55	124,2	14,67	1280	1270		53,41	2,867	2,867	0	44,63	1,03	8,605	0	
	9500	59,83	62,73	64,6	47,76	76,82	56,8	124,9	14,89	1330	843,9		55,15	2,899	2,899	0	46,38	1,03	8,605	0	
	9550	59,43	62,36	64,22	47,23	76,51	56,27	125,5	15,21	1315	618		54,63	2,932	2,932	0	45,86	1,03	8,605	0	
	9600	60,04	63,01	64,89	47,47	77,24	56,51	126,2	15,45	1322	713,7		54,87	2,965	2,965	0	46,1	1,03	8,605	0	
	9650	60,67	63,67	65,57	47,72	77,98	56,76	126,8	15,65	1329	863,4		55,11	2,998	2,998	0	46,34	1,03	8,605	0	
	9700	61,22	64,25	66,17	47,91	78,64	56,94	127,5	15,83	1334	1004		55,29	3,031	3,031	0	46,52	1,03	8,605	0	
	9750	61,68	64,74	66,68	48,03	79,22	57,07	128,1	15,99	1338	1121		55,41	3,065	3,065	0	46,64	1,03	8,605	0	
	9800	62,01	65,11	67,05	48,05	79,66	57,09	128,8	16,14	1338	1218		55,43	3,099	3,099	0	46,66	1,03	8,605	0	
	9850	62,17	65,3	67,25	47,95	79,92	56,99	129,5	16,28	1336	1296		55,34	3,133	3,133	0	46,56	1,03	8,605	0	
	9900	62,14	65,31	67,26	47,72	79,99	56,75	130,1	16,41	1329	1349		55,1	3,168	3,168	0	46,33	1,03	8,605	0	
	9950	62,04	65,24	67,19	47,43	79,99	56,46	130,8	16,54	1321	1392		54,83	3,202	3,202	0	46,05	1,03	8,605	0	
	10000	61,87	65,1	67,05	47,09	79,91	56,12	131,4	16,67	1312	1424		54,5	3,237	3,237	0	45,73	1,03	8,605	0	
	10050	61,77	65,04	66,98	46,81	79,91	55,85	132,1	16,79	1304	1451		54,23	3,273	3,273	0	45,46	1,03	8,605	0	
	10100	61,7	65,01	66,95	46,56	79,94	55,59	132,7	16,92	1297	1478		53,98	3,308	3,308	0	45,21	1,03	8,605	0	
	10150	61,68	65,02	66,96	46,34	80,02	55,37	133,4	17,04	1291	1507		53,77	3,344	3,344	0	44,99	1,03	8,605	0	
	10200	61,56	64,94	66,88	46,05	80	55,09	134,1	17,16	1283	1531		53,49	3,38	3,38	0	44,72	1,03	8,605	0	
	10250	61,39	64,8	66,74	45,73	79,92	54,76	134,7	17,27	1274	1551		53,18	3,416	3,416	0	44,4	1,03	8,605	0	
	10300	61,17	64,62	66,55	45,38	79,8	54,42	135,4	17,39	1264	1561		52,84	3,453	3,453	0	44,07	1,03	8,605	0	
	10350	60,97	64,46	66,39	45,05	79,7	54,09	136	17,51	1255	1570		52,52	3,49	3,49	0	43,75	1,03	8,605	0	
	10400	60,88	64,4	66,32	44,79	79,7	53,83	136,7	17,62	1248	1581		52,27	3,527	3,527	0	43,49	1,03	8,605	0	
	10450	60,74	64,31	66,23	44,51	79,67	53,55	137,3	17,74	1240	1587		51,99	3,564	3,564	0	43,22	1,03	8,605	0	
	10500	60,57	64,17	66,08	44,2	79,59	53,24	138	17,85	1231	1587		51,69	3,602	3,602	0	42,92	1,03	8,605	0	
	10550	60,27	63,91	65,82	43,82	79,39	52,85	138,7	17,97	1220	1583		51,32	3,64	3,64	0	42,55	1,03	8,605	0	
	10600	59,92	63,59	65,49	43,39	79,13	52,43	139,3	18,09	1209	1577		50,91	3,678	3,678	0	42,14	1,03	8,605	0	
	10650	59,64	63,36	65,25	43,03	78,95	52,07	140	18,2	1199	1583		50,56	3,716	3,716	0	41,78	1,03	8,605	0	
	10700	59,38	63,14	65,02	42,68	78,79	51,72	140,6	18,31	1189	1588		50,22	3,755	3,755	0	41,44	1,03	8,605	0	
	10750	59,17	62,97	64,85	42,37	78,68	51,4	141,3	18,43	1180	1596		49,91	3,794	3,794	0	41,14	1,03	8,605	0	
	10800	59	62,84	64,71	42,08	78,6	51,12	141,9	18,54	1172	1603		49,64	3,833	3,833	0	40,86	1,03	8,605	0	
	10850	58,87	62,74	64,61	41,83	78,57	50,86	142,6	18,65	1165	1610		49,39	3,873	3,873	0	40,61	1,03	8,605	0	
	10900	58,74	62,65	64,52	41,58	78,54	50,61	143,3	18,77	1158	1613		49,14	3,913	3,913	0	40,37	1,03	8,605	0	
	10950	58,61	62,56	64,43	41,33	78,51	50,36	143,9	18,88	1151	1615		48,9	3,953	3,953	0	40,13	1,03	8,605	0	
	11000	58,26	62,25	64,11	40,94	78,26	49,97	144,6	18,99	1140	1601		48,52	3,993	3,993	0	39,75	1,03	8,605	0	
	11050	57,92	61,95	63,8	40,55	78,02	49,59	145,2	19,11	1130	1587		48,15	4,034	4,034	0	39,38	1,03	8,605	0	
	11100	57,68	61,75	63,6	40,24	77,87	49,27	145,9	19,23	1121	1578		47,85	4,075	4,075	0	39,07	1,03	8,605	0	
	11150	57,6	61,72	63,56	40,04	77,9	49,07	146,5	19,34	1115	1580		47,65	4,116	4,116	0	38,88	1,03	8,605	0	
	11200	57,67	61,83	63,68	39,93	78,08	48,97	147,2	19,46	1112	1589		47,55	4,157	4,157	0	38,77	1,03	8,605	0	
	11250	57,56	61,76	63,6	39,71	78,07	48,74	147,9	19,57	1106	1585		47,33	4,199	4,199	0	38,56	1,03	8,605	0	
	11300	57,38	61,62	63,46	39,45	78	48,48	148,5	19,68	1099	1577		47,07	4,241	4,241	0	38,3	1,03	8,605	0	
