																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	2600	7,583	7,899	8,15	22,01	11,41	30,82	34,17	1,824	611,9	1212		29,87	0,3158	0,3158	0	21,33	1,032	8,605	0	23,98
	2650	8,052	8,376	8,642	22,9	11,97	31,71	34,83	1,965	636,6	1265		30,74	0,3241	0,3241	0	22,19	1,032	8,605	0	23,98
	2700	8,65	8,983	9,268	24,1	12,65	32,91	35,49	2,098	669,9	1336		31,89	0,3326	0,3326	0	23,35	1,032	8,605	0	23,98
	2750	9,281	9,623	9,928	25,35	13,38	34,16	36,14	2,226	704,7	1411		33,11	0,3411	0,3411	0	24,57	1,032	8,605	0	23,98
	2800	9,917	10,27	10,59	26,56	14,11	35,37	36,8	2,344	738,4	1487		34,28	0,3497	0,3497	0	25,74	1,032	8,605	0	23,98
	2850	10,44	10,8	11,14	27,45	14,72	36,26	37,46	2,459	763,2	1541		35,15	0,3584	0,3584	0	26,61	1,032	8,605	0	23,98
	2900	10,89	11,26	11,61	28,12	15,25	36,93	38,12	2,57	781,8	1581		35,8	0,3673	0,3673	0	27,26	1,032	8,605	0	23,98
	2950	11,23	11,61	11,97	28,51	15,68	37,32	38,77	2,686	792,5	1603		36,17	0,3762	0,3762	0	27,63	1,032	8,605	0	23,98
	3000	11,55	11,94	12,32	28,83	16,08	37,65	39,43	2,803	801,6	1620		36,49	0,3853	0,3853	0	27,95	1,032	8,605	0	23,98
	3050	11,95	12,35	12,74	29,33	16,56	38,14	40,09	2,913	815,4	1647		36,97	0,3945	0,3945	0	28,43	1,032	8,605	0	23,98
	3100	12,38	12,78	13,19	29,87	17,08	38,68	40,74	3,021	830,5	1676		37,49	0,4037	0,4037	0	28,95	1,032	8,605	0	23,98
	3150	12,87	13,28	13,71	30,55	17,66	39,36	41,4	3,126	849,3	1710		38,15	0,4131	0,4131	0	29,61	1,032	8,605	0	23,98
	3200	13,36	13,78	14,22	31,2	18,23	40,01	42,06	3,229	867,4	1745		38,78	0,4226	0,4226	0	30,24	1,032	8,605	0	23,98
	3250	13,83	14,27	14,72	31,8	18,8	40,61	42,72	3,331	884,1	1780		39,36	0,4323	0,4323	0	30,82	1,032	8,605	0	23,98
	3300	14,28	14,73	15,19	32,33	19,33	41,14	43,37	3,43	898,9	1813		39,88	0,442	0,442	0	31,34	1,032	8,605	0	23,98
	3350	14,69	15,14	15,62	32,75	19,83	41,56	44,03	3,528	910,4	1843		40,28	0,4519	0,4519	0	31,74	1,032	8,605	0	23,98
	3400	15,05	15,51	16,01	33,07	20,27	41,88	44,69	3,625	919,2	1864		40,59	0,4618	0,4618	0	32,05	1,032	8,605	0	23,98
	3450	15,33	15,8	16,3	33,18	20,63	41,99	45,34	3,721	922,5	1869		40,7	0,472	0,472	0	32,16	1,032	8,605	0	23,98
	3500	15,59	16,07	16,58	33,28	20,97	42,09	46	3,818	925,2	1872		40,8	0,4821	0,4821	0	32,25	1,032	8,605	0	23,98
	3550	15,82	16,32	16,84	33,31	21,29	42,12	46,66	3,919	926	1873		40,82	0,4925	0,4925	0	32,28	1,032	8,605	0	23,98
	3600	16,04	16,55	17,07	33,31	21,59	42,12	47,32	4,019	925,9	1872		40,82	0,5029	0,5029	0	32,28	1,032	8,605	0	23,98
	3650	16,22	16,73	17,26	33,22	21,84	42,03	47,97	4,113	923,5	1868		40,74	0,5136	0,5136	0	32,2	1,032	8,605	0	23,98
	3700	16,39	16,91	17,45	33,12	22,09	41,93	48,63	4,208	920,7	1863		40,64	0,5242	0,5242	0	32,1	1,032	8,605	0	23,98
	3750	16,52	17,05	17,59	32,95	22,3	41,76	49,29	4,311	916	1851		40,48	0,5351	0,5351	0	31,94	1,032	8,605	0	23,98
	3800	16,65	17,2	17,74	32,79	22,51	41,6	49,94	4,413	911,7	1839		40,32	0,546	0,546	0	31,78	1,032	8,605	0	23,98
	3850	16,8	17,36	17,91	32,68	22,74	41,49	50,6	4,511	908,5	1831		40,22	0,5572	0,5572	0	31,67	1,032	8,605	0	23,98
	3900	16,98	17,55	18,1	32,6	23	41,41	51,26	4,61	906,4	1826		40,14	0,5683	0,5683	0	31,6	1,032	8,605	0	23,98
	3950	17,25	17,83	18,39	32,71	23,35	41,52	51,92	4,712	909,2	1834		40,24	0,5797	0,5797	0	31,7	1,032	8,605	0	23,98
	4000	17,53	18,12	18,7	32,83	23,72	41,64	52,57	4,813	912,7	1843		40,36	0,5912	0,5912	0	31,82	1,032	8,605	0	23,98
	4050	17,86	18,47	19,05	33,04	24,13	41,85	53,23	4,906	918,4	1855		40,56	0,6028	0,6028	0	32,02	1,032	8,605	0	23,98
	4100	18,19	18,8	19,4	33,23	24,54	42,04	53,89	5	923,8	1865		40,75	0,6145	0,6145	0	32,21	1,032	8,605	0	23,98
	4150	18,41	19,04	19,64	33,24	24,85	42,05	54,54	5,101	924,1	1861		40,76	0,6265	0,6265	0	32,22	1,032	8,605	0	23,98
	4200	18,62	19,26	19,87	33,22	25,14	42,03	55,2	5,202	923,6	1855		40,74	0,6384	0,6384	0	32,2	1,032	8,605	0	23,98
	4250	18,65	19,3	19,91	32,91	25,25	41,72	55,86	5,3	915	1840		40,44	0,6506	0,6506	0	31,9	1,032	8,605	0	23,98
	4300	18,67	19,33	19,95	32,58	25,34	41,39	56,52	5,399	905,8	1823		40,12	0,6629	0,6629	0	31,58	1,032	8,605	0	23,98
	4350	18,44	19,12	19,72	31,85	25,18	40,66	57,17	5,503	885,5	1777		39,41	0,6754	0,6754	0	30,87	1,032	8,605	0	23,98
	4400	18,21	18,9	19,5	31,13	25,02	39,94	57,83	5,61	865,4	1732		38,71	0,6879	0,6879	0	30,17	1,032	8,605	0	23,98
	4450	17,98	18,68	19,27	30,43	24,86	39,24	58,49	5,724	845,9	1686		38,03	0,7006	0,7006	0	29,49	1,032	8,605	0	23,98
	4500	17,88	18,59	19,18	29,94	24,83	38,75	59,14	5,837	832,3	1657		37,56	0,7135	0,7135	0	29,02	1,032	8,605	0	23,98
	4550	17,96	18,69	19,28	29,77	24,99	38,58	59,8	5,948	827,6	1650		37,39	0,7265	0,7265	0	28,85	1,032	8,605	0	23,98
	4600	18,22	18,96	19,56	29,86	25,33	38,67	60,46	6,056	830,2	1658		37,48	0,7396	0,7396	0	28,94	1,032	8,605	0	23,98
	4650	18,59	19,34	19,95	30,14	25,79	38,95	61,12	6,164	837,8	1676		37,75	0,7529	0,7529	0	29,21	1,032	8,605	0	23,98
	4700	19,04	19,81	20,44	30,54	26,33	39,35	61,77	6,269	849	1698		38,14	0,7663	0,7663	0	29,6	1,032	8,605	0	23,98
	4750	19,53	20,31	20,96	30,99	26,92	39,8	62,43	6,374	861,5	1722		38,58	0,7799	0,7799	0	30,04	1,032	8,605	0	23,98
	4800	20,03	20,83	21,49	31,44	27,51	40,25	63,09	6,478	874	1746		39,01	0,7937	0,7937	0	30,47	1,032	8,605	0	23,98
	4850	20,53	21,34	22,02	31,89	28,1	40,7	63,74	6,581	886,5	1769		39,45	0,8075	0,8075	0	30,9	1,032	8,605	0	23,98
	4900	21,1	21,92	22,62	32,41	28,76	41,22	64,4	6,681	901	1799		39,95	0,8216	0,8216	0	31,41	1,032	8,605	0	23,98
	4950	21,67	22,5	23,22	32,95	29,43	41,76	65,06	6,782	915,9	1830		40,47	0,8357	0,8357	0	31,93	1,032	8,605	0	23,98
	5000	22,24	23,09	23,82	33,45	30,09	42,26	65,72	6,877	930	1860		40,96	0,8501	0,8501	0	32,42	1,032	8,605	0	23,98
	5050	22,8	23,67	24,42	33,96	30,75	42,77	66,37	6,972	944	1890		41,45	0,8645	0,8645	0	32,91	1,032	8,605	0	23,98
	5100	23,31	24,19	24,96	34,37	31,35	43,18	67,03	7,067	955,4	1914		41,85	0,8792	0,8792	0	33,31	1,032	8,605	0	23,98
	5150	23,8	24,7	25,48	34,75	31,94	43,56	67,69	7,161	966	1937		42,22	0,894	0,894	0	33,68	1,032	8,605	0	23,98
	5200	24,27	25,18	25,98	35,09	32,5	43,9	68,34	7,254	975,4	1956		42,55	0,909	0,909	0	34,01	1,032	8,605	0	23,98
	5250	24,73	25,65	26,46	35,4	33,05	44,21	69	7,346	984,2	1974		42,85	0,9241	0,9241	0	34,31	1,032	8,605	0	23,98
	5300	25,17	26,11	26,94	35,7	33,59	44,51	69,66	7,437	992,5	1990		43,14	0,9393	0,9393	0	34,6	1,032	8,605	0	23,98
	5350	25,61	26,57	27,41	35,98	34,12	44,79	70,32	7,528	1000	2004		43,42	0,9548	0,9548	0	34,88	1,032	8,605	0	23,98
	5400	26,04	27,01	27,86	36,24	34,64	45,05	70,97	7,618	1007	2018		43,66	0,9703	0,9703	0	35,12	1,032	8,605	0	23,98
	5450	26,41	27,4	28,27	36,43	35,11	45,24	71,63	7,708	1013	2029		43,85	0,9861	0,9861	0	35,31	1,032	8,605	0	23,98
	5500	26,8	27,8	28,68	36,63	35,58	45,44	72,29	7,797	1018	2041		44,04	1,002	1,002	0	35,5	1,032	8,605	0	23,98
	5550	27,33	28,34	29,24	37	36,21	45,82	72,94	7,886	1029	2063		44,41	1,018	1,018	0	35,87	1,032	8,605	0	23,98
	5600	27,85	28,89	29,81	37,38	36,83	46,19	73,6	7,975	1039	2085		44,77	1,034	1,034	0	36,23	1,032	8,605	0	23,98
	5650	28,54	29,59	30,53	37,94	37,61	46,75	74,26	8,059	1055	2115		45,31	1,051	1,051	0	36,77	1,032	8,605	0	23,98
	5700	29,25	30,32	31,29	38,54	38,43	47,35	74,92	8,142	1072	2147		45,9	1,067	1,067	0	37,36	1,032	8,605	0	23,98
	5750	29,92	31,01	31,99	39,07	39,2	47,88	75,57	8,224	1086	2170		46,41	1,084	1,084	0	37,87	1,032	8,605	0	23,98
	5800	30,51	31,61	32,62	39,49	39,89	48,3	76,23	8,306	1098	2177		46,82	1,101	1,101	0	38,27	1,032	8,605	0	23,98
	5850	31,1	32,22	33,24	39,91	40,58	48,72	76,89	8,387	1109	2185		47,22	1,118	1,118	0	38,68	1,032	8,605	0	23,98
	5900	31,43	32,56	33,6	39,99	41	48,8	77,54	8,474	1112	2149		47,3	1,135	1,135	0	38,76	1,032	8,605	0	23,98
	5950	31,74	32,89	33,93	40,06	41,4	48,87	78,2	8,561	1114	2111		47,36	1,153	1,153	0	38,82	1,032	8,605	0	23,98
	6000	32,08	33,26	34,31	40,17	41,84	48,97	78,86	8,654	1117	2063		47,47	1,17	1,17	0	38,93	1,032	8,605	0	23,98
	6050	32,45	33,64	34,71	40,3	42,3	49,1	79,52	8,75	1120	2009		47,59	1,188	1,188	0	39,05	1,032	8,605	0	23,98
	6100	32,79	33,99	35,08	40,39	42,72	49,19	80,17	8,845	1123	1948		47,68	1,206	1,206	0	39,14	1,032	8,605	0	23,98
	6150	33,09	34,32	35,42	40,45	43,12	49,25	80,83	8,939	1124	1880		47,73	1,224	1,224	0	39,19	1,032	8,605	0	23,98
	6200	33,3	34,54	35,65	40,38	43,42	49,18	81,49	9,043	1122	1797		47,67	1,243	1,243	0	39,13	1,032	8,605	0	23,98
	6250	33,37	34,63	35,74	40,16	43,57	48,97	82,14	9,159	1116	1694		47,46	1,261	1,261	0	38,92	1,032	8,605	0	23,98
	6300	33,5	34,78	35,89	40,01	43,79	48,82	82,8	9,277	1112	1614		47,32	1,28	1,28	0	38,78	1,032	8,605	0	23,98
	6350	33,65	34,95	36,07	39,89	44,02	48,69	83,46	9,395	1109	1542		47,2	1,299	1,299	0	38,66	1,032	8,605	0	23,98
	6400	33,8	35,12	36,24	39,77	44,26	48,57	84,12	9,519	1105	1496		47,08	1,318	1,318	0	38,54	1,032	8,605	0	23,98
	6450	33,91	35,25	36,37	39,61	44,46	48,41	84,77	9,644	1101	1458		46,92	1,337	1,337	0	38,38	1,032	8,605	0	23,98
	6500	33,96	35,32	36,45	39,38	44,59	48,19	85,43	9,771	1095	1432		46,7	1,356	1,356	0	38,16	1,032	8,605	0	23,98
	6550	33,98	35,35	36,48	39,12	44,69	47,92	86,09	9,9	1087	1424		46,45	1,376	1,376	0	37,91	1,032	8,605	0	23,98
	6600	33,95	35,35	36,47	38,82	44,75	47,62	86,74	10,03	1079	1421		46,15	1,396	1,396	0	37,61	1,032	8,605	0	23,98
	6650	33,83	35,25	36,38	38,42	44,71	47,22	87,4	10,15	1068	1423		45,77	1,416	1,416	0	37,23	1,032	8,605	0	23,98
	6700	33,71	35,14	36,27	38,02	44,66	46,82	88,06	10,28	1057	1428		45,38	1,436	1,436	0	36,84	1,032	8,605	0	23,98
	6750	33,6	35,05	36,17	37,64	44,63	46,44	88,72	10,41	1046	1438		45,01	1,456	1,456	0	36,47	1,032	8,605	0	23,98
	6800	33,58	35,06	36,18	37,37	44,7	46,17	89,37	10,53	1039	1456		44,75	1,477	1,477	0	36,21	1,032	8,605	0	23,98
	6850	33,54	35,03	36,15	37,07	44,74	45,87	90,03	10,66	1030	1473		44,46	1,497	1,497	0	35,92	1,032	8,605	0	23,98
	6900	33,46	34,98	36,1	36,74	44,74	45,54	90,69	10,78	1021	1488		44,14	1,518	1,518	0	35,6	1,032	8,605	0	23,98
	6950	33,53	35,07	36,19	36,57	44,9	45,37	91,35	10,9	1016	1516		43,98	1,539	1,539	0	35,44	1,032	8,605	0	23,98
	7000	33,65	35,21	36,33	36,45	45,11	45,26	92	11,02	1013	1545		43,87	1,561	1,561	0	35,33	1,032	8,605	0	23,98
	7050	33,88	35,46	36,59	36,46	45,43	45,26	92,66	11,13	1013	1575		43,87	1,582	1,582	0	35,33	1,032	8,605	0	23,98
	7100	34,16	35,76	36,91	36,51	45,81	45,31	93,32	11,24	1015	1603		43,92	1,604	1,604	0	35,38	1,032	8,605	0	23,98
	7150	34,5	36,13	37,29	36,63	46,25	45,43	93,97	11,36	1018	1629		44,03	1,626	1,626	0	35,49	1,032	8,605	0	23,98
	7200	34,95	36,6	37,77	36,84	46,79	45,64	94,63	11,47	1024	1654		44,24	1,648	1,648	0	35,7	1,032	8,605	0	23,98
	7250	35,44	37,11	38,3	37,1	47,39	45,91	95,29	11,57	1031	1680		44,5	1,67	1,67	0	35,95	1,032	8,605	0	23,98
	7300	36,02	37,71	38,92	37,44	48,07	46,24	95,95	11,68	1041	1697		44,82	1,693	1,693	0	36,28	1,032	8,605	0	23,98
	7350	36,61	38,33	39,55	37,79	48,76	46,6	96,6	11,78	1051	1713		45,16	1,715	1,715	0	36,62	1,032	8,605	0	23,98
	7400	37,44	39,18	40,43	38,37	49,7	47,17	97,26	11,89	1066	1734		45,72	1,738	1,738	0	37,18	1,032	8,605	0	23,98
	7450	38,28	40,04	41,32	38,96	50,66	47,76	97,92	12	1083	1755		46,29	1,762	1,762	0	37,75	1,032	8,605	0	23,98
	7500	39,11	40,9	42,2	39,52	51,6	48,32	98,57	12,1	1098	1773		46,84	1,785	1,785	0	38,29	1,032	8,605	0	23,98
	7550	39,95	41,76	43,09	40,08	52,55	48,89	99,23	12,2	1114	1790		47,38	1,808	1,808	0	38,84	1,032	8,605	0	23,98
	7600	41,03	42,87	44,24	40,88	53,76	49,68	99,89	12,3	1136	1805		48,15	1,832	1,832	0	39,61	1,032	8,605	0	23,98
	7650	42,18	44,03	45,44	41,72	55,03	50,52	100,5	12,4	1160	1822		48,97	1,856	1,856	0	40,42	1,032	8,605	0	23,98
	7700	43,81	45,69	47,15	43	56,8	51,8	101,2	12,5	1195	1852		50,21	1,88	1,88	0	41,67	1,032	8,605	0	23,98
	7750	45,44	47,34	48,86	44,28	58,57	53,08	101,9	12,59	1231	1883		51,45	1,905	1,905	0	42,91	1,032	8,605	0	23,98
	7800	47,07	48,99	50,56	45,52	60,33	54,32	102,5	12,69	1265	1887		52,65	1,929	1,929	0	44,11	1,032	8,605	0	23,98
	7850	48,69	50,65	52,26	46,76	62,1	55,56	103,2	12,78	1300	1891		53,85	1,954	1,954	0	45,31	1,032	8,605	0	23,98
	7900	49,89	51,87	53,53	47,59	63,43	56,39	103,8	12,88	1323	1843		54,65	1,979	1,979	0	46,11	1,032	8,605	0	23,98
	7950	51,03	53,04	54,73	48,35	64,69	57,15	104,5	12,98	1344	1788		55,4	2,004	2,004	0	46,85	1,032	8,605	0	23,98
	8000	51,76	53,79	55,5	48,73	65,53	57,53	105,1	13,1	1354	1701		55,76	2,030	2,030	0	47,22	1,032	8,605	0	23,98
	8050	52,38	54,43	56,17	49,01	66,26	57,81	105,8	13,22	1362	1612		56,03	2,055	2,055	0	47,49	1,032	8,605	0	23,98
	8100	52,76	54,84	56,59	49,07	66,74	57,87	106,5	13,34	1364	1529		56,09	2,081	2,081	0	47,55	1,032	8,605	0	23,98
	8150	53,12	55,23	57	49,12	67,21	57,92	107,1	13,47	1365	1464		56,14	2,107	2,107	0	47,6	1,032	8,605	0	23,98
	8200	53,48	55,62	57,39	49,16	67,67	57,96	107,8	13,6	1366	1418		56,18	2,134	2,134	0	47,64	1,032	8,605	0	23,98
	8250	53,93	56,09	57,89	49,28	68,22	58,08	108,4	13,73	1370	1415		56,29	2,16	2,16	0	47,75	1,032	8,605	0	23,98
	8300	54,48	56,67	58,48	49,49	68,88	58,29	109,1	13,85	1375	1426		56,49	2,187	2,187	0	47,95	1,032	8,605	0	23,98
	8350	55,14	57,35	59,19	49,78	69,65	58,58	109,7	13,98	1384	1451		56,78	2,214	2,214	0	48,24	1,032	8,605	0	23,98
	8400	55,56	57,8	59,65	49,88	70,17	58,67	110,4	14,1	1386	1472		56,87	2,241	2,241	0	48,33	1,032	8,605	0	23,98
	8450	55,85	58,12	59,97	49,85	70,56	58,65	111,1	14,22	1386	1486		56,85	2,269	2,269	0	48,31	1,032	8,605	0	23,98
	8500	55,67	57,97	59,82	49,43	70,47	58,23	111,7	14,34	1374	1472		56,44	2,296	2,296	0	47,9	1,032	8,605	0	23,98
	8550	55,62	57,94	59,8	49,12	70,51	57,92	112,4	14,47	1365	1466		56,14	2,324	2,324	0	47,6	1,032	8,605	0	23,98
	8600	55,66	58,02	59,87	48,9	70,65	57,7	113	14,6	1359	1467		55,92	2,352	2,352	0	47,38	1,032	8,605	0	23,98
	8650	55,87	58,25	60,11	48,81	70,95	57,61	113,7	14,72	1357	1486		55,84	2,381	2,381	0	47,3	1,032	8,605	0	23,98
	8700	56,01	58,42	60,29	48,67	71,19	57,47	114,3	14,84	1353	1503		55,71	2,409	2,409	0	47,17	1,032	8,605	0	23,98
	8750	56,05	58,49	60,36	48,45	71,32	57,25	115	14,96	1347	1518		55,49	2,438	2,438	0	46,95	1,032	8,605	0	23,98
	8800	56,16	58,62	60,5	48,28	71,52	57,08	115,7	15,08	1342	1539		55,33	2,467	2,467	0	46,79	1,032	8,605	0	23,98
	8850	56,29	58,79	60,67	48,15	71,75	56,95	116,3	15,19	1338	1562		55,19	2,496	2,496	0	46,65	1,032	8,605	0	23,98
	8900	56,5	59,03	60,91	48,07	72,06	56,87	117	15,31	1336	1581		55,12	2,526	2,526	0	46,58	1,032	8,605	0	23,98
	8950	56,71	59,26	61,16	47,99	72,37	56,79	117,6	15,42	1334	1598		55,05	2,556	2,556	0	46,51	1,032	8,605	0	23,98
	9000	56,9	59,48	61,38	47,9	72,66	56,7	118,3	15,53	1331	1606		54,96	2,586	2,586	0	46,42	1,032	8,605	0	23,98
	9050	57	59,62	61,52	47,75	72,86	56,55	118,9	15,65	1327	1608		54,81	2,616	2,616	0	46,27	1,032	8,605	0	23,98
	9100	57,02	59,67	61,58	47,53	72,98	56,33	119,6	15,76	1321	1602		54,59	2,646	2,646	0	46,05	1,032	8,605	0	23,98
	9150	57,01	59,69	61,59	47,28	73,06	56,08	120,3	15,88	1314	1594		54,36	2,677	2,677	0	45,82	1,032	8,605	0	23,98
	9200	56,99	59,7	61,6	47,03	73,13	55,83	120,9	15,99	1307	1585		54,11	2,708	2,708	0	45,57	1,032	8,605	0	23,98
	9250	57,19	59,93	61,84	46,96	73,43	55,76	121,6	16,11	1305	1593		54,04	2,739	2,739	0	45,5	1,032	8,605	0	23,98
	9300	57,36	60,13	62,05	46,86	73,71	55,66	122,2	16,22	1303	1598		53,95	2,771	2,771	0	45,41	1,032	8,605	0	23,98
	9350	57,44	60,24	62,17	46,7	73,88	55,5	122,9	16,33	1298	1597		53,79	2,802	2,802	0	45,25	1,032	8,605	0	23,98
	9400	57,59	60,42	62,35	46,59	74,13	55,39	123,5	16,45	1295	1601		53,69	2,834	2,834	0	45,15	1,032	8,605	0	23,98
	9450	57,82	60,69	62,63	46,54	74,47	55,35	124,2	16,57	1294	1609		53,64	2,867	2,867	0	45,1	1,032	8,605	0	23,98
	9500	58,25	61,15	63,1	46,65	75,01	55,45	124,9	16,68	1297	1627		53,75	2,899	2,899	0	45,21	1,032	8,605	0	23,98
	9550	58,73	61,67	63,64	46,8	75,6	55,6	125,5	16,78	1301	1648		53,89	2,932	2,932	0	45,35	1,032	8,605	0	23,98
	9600	59,1	62,07	64,05	46,86	76,08	55,66	126,2	16,89	1302	1652		53,95	2,965	2,965	0	45,41	1,032	8,605	0	23,98
	9650	59,45	62,44	64,44	46,9	76,53	55,7	126,8	17	1304	1653		53,99	2,998	2,998	0	45,45	1,032	8,605	0	23,98
	9700	59,71	62,74	64,74	46,88	76,9	55,68	127,5	17,12	1303	1644		53,97	3,031	3,031	0	45,43	1,032	8,605	0	23,98
	9750	60,02	63,08	65,1	46,9	77,32	55,7	128,1	17,23	1303	1638		53,98	3,065	3,065	0	45,44	1,032	8,605	0	23,98
	9800	60,44	63,54	65,57	46,99	77,85	55,79	128,8	17,34	1306	1638		54,08	3,099	3,099	0	45,54	1,032	8,605	0	23,98
	9850	60,9	64,04	66,08	47,12	78,42	55,92	129,5	17,45	1310	1641		54,2	3,133	3,133	0	45,66	1,032	8,605	0	23,98
	9900	61,4	64,57	66,63	47,27	79,03	56,07	130,1	17,56	1314	1646		54,35	3,168	3,168	0	45,81	1,032	8,605	0	23,98
	9950	61,79	64,99	67,07	47,34	79,54	56,14	130,8	17,67	1316	1644		54,42	3,202	3,202	0	45,88	1,032	8,605	0	23,98
	10000	62,14	65,37	67,46	47,38	79,99	56,18	131,4	17,78	1317	1638		54,46	3,237	3,237	0	45,92	1,032	8,605	0	23,98
	10050	62,31	65,58	67,67	47,3	80,27	56,1	132,1	17,9	1315	1625		54,37	3,273	3,273	0	45,83	1,032	8,605	0	23,98
	10100	62,42	65,73	67,83	47,17	80,48	55,97	132,7	18,01	1311	1611		54,25	3,308	3,308	0	45,71	1,032	8,605	0	23,98
	10150	62,33	65,67	67,77	46,9	80,49	55,7	133,4	18,13	1304	1590		53,99	3,344	3,344	0	45,45	1,032	8,605	0	23,98
	10200	62,23	65,61	67,71	46,62	80,49	55,43	134,1	18,24	1296	1572		53,72	3,38	3,38	0	45,18	1,032	8,605	0	23,98
	10250	62,12	65,54	67,64	46,35	80,48	55,15	134,7	18,36	1288	1556		53,45	3,416	3,416	0	44,91	1,032	8,605	0	23,98
	10300	62,06	65,51	67,61	46,1	80,51	54,9	135,4	18,48	1281	1547		53,21	3,453	3,453	0	44,67	1,032	8,605	0	23,98
	10350	62,01	65,5	67,59	45,87	80,56	54,67	136	18,6	1275	1541		52,99	3,489	3,489	0	44,45	1,032	8,605	0	23,98
	10400	61,87	65,4	67,49	45,58	80,52	54,38	136,7	18,72	1267	1540		52,71	3,527	3,527	0	44,17	1,032	8,605	0	23,98
	10450	61,67	65,24	67,32	45,25	80,42	54,05	137,3	18,83	1258	1540		52,39	3,564	3,564	0	43,85	1,032	8,605	0	23,98
	10500	61,37	64,98	67,05	44,85	80,21	53,65	138	18,95	1247	1540		52	3,602	3,602	0	43,46	1,032	8,605	0	23,98
	10550	61	64,64	66,71	44,41	79,93	53,21	138,7	19,07	1234	1540		51,58	3,64	3,64	0	43,04	1,032	8,605	0	23,98
	10600	60,59	64,27	66,32	43,95	79,61	52,75	139,3	19,19	1221	1539		51,13	3,678	3,678	0	42,58	1,032	8,605	0	23,98
	10650	60,27	63,99	66,03	43,55	79,38	52,35	140	19,31	1210	1543		50,74	3,716	3,716	0	42,2	1,032	8,605	0	23,98
	10700	59,96	63,71	65,75	43,16	79,16	51,96	140,6	19,43	1200	1549		50,36	3,755	3,755	0	41,82	1,032	8,605	0	23,98
	10750	59,66	63,45	65,48	42,78	78,95	51,59	141,3	19,54	1189	1558		50	3,794	3,794	0	41,46	1,032	8,605	0	23,98
	10800	59,36	63,2	65,22	42,41	78,75	51,21	141,9	19,66	1179	1567		49,64	3,833	3,833	0	41,1	1,032	8,605	0	23,98
	10850	59,06	62,93	64,94	42,04	78,54	50,84	142,6	19,77	1169	1577		49,28	3,873	3,873	0	40,74	1,032	8,605	0	23,98
	10900	58,7	62,61	64,61	41,64	78,27	50,44	143,3	19,89	1157	1579		48,89	3,913	3,913	0	40,35	1,032	8,605	0	23,98
