																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	tr/min	ch	ch	ch	N.m	ch	N.m	Km/h	s	N	mm/s²	Km/h	N.m	ch	ch	ch	N.m	 	 	 	%
	9150	57,86	60,54	62,47	47,95	73,39	56,34	120,3	15,81	1333	1586		54,58	2,677	2,677	0	46,47	1,032	8,605	0	24,66
	9200	57,95	60,65	62,59	47,78	73,57	56,16	120,9	15,91	1328	1591		54,41	2,708	2,708	0	46,3	1,032	8,605	0	24,66
	9250	57,91	60,65	62,59	47,52	73,63	55,9	121,6	16,03	1321	1591		54,16	2,739	2,739	0	46,05	1,032	8,605	0	24,66
	9300	57,96	60,73	62,67	47,33	73,77	55,71	122,2	16,15	1316	1595		53,98	2,771	2,771	0	45,87	1,032	8,605	0	24,66
	9350	58,23	61,03	62,98	47,31	74,14	55,69	122,9	16,26	1315	1609		53,95	2,802	2,802	0	45,85	1,032	8,605	0	24,66
	9400	58,47	61,3	63,26	47,26	74,47	55,65	123,5	16,37	1314	1618		53,91	2,834	2,834	0	45,8	1,032	8,605	0	24,66
	9450	58,67	61,54	63,5	47,2	74,78	55,58	124,2	16,48	1312	1622		53,85	2,867	2,867	0	45,74	1,032	8,605	0	24,66
	9500	58,92	61,82	63,79	47,16	75,13	55,55	124,9	16,6	1311	1623		53,81	2,899	2,899	0	45,7	1,032	8,605	0	24,66
	9550	59,19	62,12	64,1	47,14	75,5	55,52	125,5	16,71	1310	1624		53,79	2,932	2,932	0	45,68	1,032	8,605	0	24,66
	9600	59,73	62,7	64,7	47,33	76,15	55,72	126,2	16,82	1316	1638		53,98	2,965	2,965	0	45,87	1,032	8,605	0	24,66
	9650	60,28	63,27	65,29	47,52	76,81	55,9	126,8	16,93	1321	1651		54,16	2,998	2,998	0	46,05	1,032	8,605	0	24,66
	9700	60,73	63,76	65,79	47,64	77,37	56,02	127,5	17,04	1324	1657		54,27	3,031	3,031	0	46,16	1,032	8,605	0	24,66
	9750	61,09	64,15	66,2	47,69	77,84	56,07	128,1	17,15	1326	1658		54,32	3,065	3,065	0	46,21	1,032	8,605	0	24,66
	9800	61,22	64,32	66,38	47,57	78,07	55,95	128,8	17,26	1322	1644		54,21	3,099	3,099	0	46,1	1,032	8,605	0	24,66
	9850	61,35	64,48	66,54	47,45	78,3	55,83	129,5	17,38	1319	1629		54,09	3,133	3,133	0	45,98	1,032	8,605	0	24,66
	9900	61,46	64,63	66,69	47,32	78,51	55,7	130,1	17,49	1315	1614		53,96	3,168	3,168	0	45,85	1,032	8,605	0	24,66
	9950	61,77	64,98	67,05	47,33	78,92	55,71	130,8	17,6	1316	1611		53,97	3,202	3,202	0	45,86	1,032	8,605	0	24,66
	10000	62,15	65,39	67,47	47,39	79,41	55,77	131,4	17,72	1317	1612		54,03	3,237	3,237	0	45,92	1,032	8,605	0	24,66
	10050	62,5	65,77	67,87	47,43	79,86	55,81	132,1	17,83	1318	1615		54,07	3,273	3,273	0	45,96	1,032	8,605	0	24,66
	10100	62,81	66,12	68,23	47,44	80,28	55,83	132,7	17,94	1319	1615		54,09	3,308	3,308	0	45,98	1,032	8,605	0	24,66
	10150	62,95	66,3	68,41	47,34	80,52	55,72	133,4	18,06	1316	1606		53,98	3,344	3,344	0	45,87	1,032	8,605	0	24,66
	10200	63	66,38	68,5	47,17	80,67	55,55	134,1	18,17	1311	1594		53,82	3,38	3,38	0	45,71	1,032	8,605	0	24,66
