																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	3800	12,93	13,48	13,94	25,77	18,62	34,43	49,94	4,42	714,8	1420		33,25	0,546	0,546	0	24,92	1,034	8,605	0	25,03
	3850	12,28	12,84	13,27	24,21	18,02	32,87	50,6	4,575	671,6	1326		31,74	0,5571	0,5571	0	23,41	1,034	8,605	0	25,03
	3900	13,14	13,71	14,17	25,51	18,98	34,17	51,26	4,697	707,8	1404		33,01	0,5684	0,5684	0	24,68	1,034	8,605	0	25,03
	3950	14,19	14,77	15,27	27,13	20,14	35,8	51,92	4,811	752,8	1500		34,57	0,5797	0,5797	0	26,25	1,034	8,605	0	25,03
	4000	15,51	16,1	16,65	29,21	21,58	37,88	52,57	4,912	810,4	1621		36,58	0,5912	0,5912	0	28,25	1,034	8,605	0	25,03
	4050	16,66	17,26	17,85	30,94	22,85	39,61	53,23	5,011	858,4	1724		38,26	0,6028	0,6028	0	29,93	1,034	8,605	0	25,03
	4100	17,59	18,21	18,83	32,23	23,89	40,91	53,89	5,106	894,3	1803		39,51	0,6146	0,6146	0	31,18	1,034	8,605	0	25,03
	4150	18,26	18,89	19,53	33,05	24,66	41,73	54,54	5,201	917,1	1853		40,3	0,6264	0,6264	0	31,97	1,034	8,605	0	25,03
	4200	18,4	19,03	19,68	32,91	24,87	41,58	55,2	5,298	913	1842		40,16	0,6385	0,6385	0	31,83	1,034	8,605	0	25,03
	4250	18,35	19	19,64	32,46	24,89	41,14	55,86	5,4	900,7	1813		39,73	0,6506	0,6506	0	31,4	1,034	8,605	0	25,03
	4300	17,81	18,47	19,1	31,2	24,41	39,87	56,52	5,516	865,6	1736		38,51	0,6629	0,6629	0	30,18	1,034	8,605	0	25,03
	4350	17,28	17,95	18,56	29,97	23,93	38,64	57,17	5,632	831,6	1665		37,32	0,6753	0,6753	0	28,99	1,034	8,605	0	25,03
	4400	16,75	17,43	18,02	28,77	23,45	37,44	57,83	5,747	798,3	1599		36,16	0,6879	0,6879	0	27,83	1,034	8,605	0	25,03
	4450	16,28	16,98	17,56	27,72	23,05	36,39	58,49	5,868	769,1	1536		35,14	0,7006	0,7006	0	26,81	1,034	8,605	0	25,03
	4500	15,87	16,58	17,14	26,76	22,69	35,42	59,14	5,991	742,4	1475		34,21	0,7134	0,7134	0	25,88	1,034	8,605	0	25,03
	4550	15,6	16,33	16,88	26,07	22,5	34,73	59,8	6,124	723,2	1428		33,54	0,7265	0,7265	0	25,21	1,034	8,605	0	25,03
	4600	15,58	16,32	16,87	25,76	22,54	34,42	60,46	6,255	714,6	1409		33,24	0,7396	0,7396	0	24,91	1,034	8,605	0	25,03
	4650	15,7	16,45	17,01	25,69	22,75	34,36	61,12	6,384	712,8	1407		33,18	0,7529	0,7529	0	24,85	1,034	8,605	0	25,03
	4700	16,05	16,82	17,39	25,98	23,19	34,65	61,77	6,509	720,9	1426		33,46	0,7663	0,7663	0	25,13	1,034	8,605	0	25,03
	4750	16,52	17,3	17,88	26,44	23,74	35,1	62,43	6,633	733,4	1455		33,9	0,7799	0,7799	0	25,57	1,034	8,605	0	25,03
	4800	17,08	17,87	18,48	27,04	24,4	35,7	63,09	6,756	750,1	1491		34,48	0,7936	0,7936	0	26,15	1,034	8,605	0	25,03
	4850	17,8	18,61	19,24	27,85	25,22	36,52	63,74	6,872	772,7	1539		35,27	0,8075	0,8075	0	26,94	1,034	8,605	0	25,03
	4900	18,55	19,37	20,03	28,71	26,08	37,38	64,4	6,986	796,5	1588		36,1	0,8215	0,8215	0	27,77	1,034	8,605	0	25,03
	4950	19,39	20,23	20,91	29,66	27,02	38,33	65,06	7,094	823	1642		37,02	0,8357	0,8357	0	28,69	1,034	8,605	0	25,03
	5000	20,21	21,06	21,77	30,57	27,94	39,24	65,72	7,201	848,3	1694		37,9	0,85	0,85	0	29,57	1,034	8,605	0	25,03
	5050	20,97	21,83	22,57	31,39	28,81	40,06	66,37	7,303	870,8	1740		38,69	0,8646	0,8646	0	30,36	1,034	8,605	0	25,03
	5100	21,65	22,53	23,29	32,07	29,59	40,75	67,03	7,404	889,8	1778		39,35	0,8792	0,8792	0	31,02	1,034	8,605	0	25,03
	5150	22,18	23,07	23,85	32,53	30,21	41,2	67,69	7,504	902,4	1802		39,79	0,894	0,894	0	31,46	1,034	8,605	0	25,03
	5200	22,67	23,58	24,38	32,93	30,8	41,6	68,34	7,604	913,5	1824		40,18	0,9089	0,9089	0	31,85	1,034	8,605	0	25,03
	5250	23,1	24,02	24,84	33,23	31,32	41,9	69	7,704	921,8	1841		40,47	0,9241	0,9241	0	32,14	1,034	8,605	0	25,03
	5300	23,62	24,56	25,39	33,64	31,94	42,32	69,66	7,803	933,4	1865		40,87	0,9393	0,9393	0	32,54	1,034	8,605	0	25,03
	5350	24,3	25,26	26,11	34,27	32,72	42,95	70,32	7,899	950,9	1902		41,48	0,9548	0,9548	0	33,15	1,034	8,605	0	25,03
	5400	25,03	26	26,88	34,96	33,55	43,63	70,97	7,993	969,9	1943		42,14	0,9703	0,9703	0	33,81	1,034	8,605	0	25,03
	5450	25,88	26,87	27,78	35,78	34,51	44,46	71,63	8,081	992,8	1992		42,94	0,9861	0,9861	0	34,61	1,034	8,605	0	25,03
	5500	26,73	27,73	28,67	36,61	35,47	45,29	72,29	8,168	1016	2042		43,74	1,002	1,002	0	35,41	1,034	8,605	0	25,03
	5550	27,46	28,47	29,44	37,25	36,3	45,93	72,94	8,253	1033	2081		44,35	1,018	1,018	0	36,03	1,034	8,605	0	25,03
	5600	28,18	29,22	30,2	37,88	37,13	46,56	73,6	8,338	1051	2120		44,97	1,034	1,034	0	36,64	1,034	8,605	0	25,03
	5650	28,7	29,75	30,76	38,24	37,74	46,92	74,26	8,422	1061	2141		45,31	1,051	1,051	0	36,98	1,034	8,605	0	25,03
	5700	29,1	30,17	31,19	38,43	38,24	47,12	74,92	8,506	1066	2153		45,5	1,067	1,067	0	37,17	1,034	8,605	0	25,03
	5750	29,44	30,52	31,56	38,55	38,66	47,23	75,57	8,59	1069	2159		45,61	1,084	1,084	0	37,28	1,034	8,605	0	25,03
	5800	29,57	30,67	31,71	38,4	38,88	47,08	76,23	8,677	1065	2145		45,47	1,101	1,101	0	37,14	1,034	8,605	0	25,03
	5850	29,69	30,81	31,85	38,24	39,09	46,93	76,89	8,763	1061	2132		45,32	1,118	1,118	0	36,99	1,034	8,605	0	25,03
	5900	29,83	30,96	32,01	38,11	39,3	46,79	77,54	8,851	1057	2120		45,19	1,135	1,135	0	36,86	1,034	8,605	0	25,03
	5950	29,96	31,11	32,17	37,97	39,52	46,65	78,2	8,94	1053	2109		45,06	1,153	1,153	0	36,73	1,034	8,605	0	25,03
	6000	30,22	31,39	32,46	37,99	39,87	46,68	78,86	9,027	1054	2112		45,08	1,17	1,17	0	36,75	1,034	8,605	0	25,03
	6050	30,55	31,74	32,81	38,09	40,29	46,77	79,52	9,112	1057	2122		45,17	1,188	1,188	0	36,85	1,034	8,605	0	25,03
	6100	30,95	32,16	33,24	38,28	40,78	46,96	80,17	9,197	1062	2135		45,35	1,206	1,206	0	37,02	1,034	8,605	0	25,03
	6150	31,49	32,71	33,82	38,62	41,42	47,3	80,83	9,280	1071	2155		45,68	1,224	1,224	0	37,35	1,034	8,605	0	25,03
	6200	32,03	33,27	34,39	38,96	42,06	47,65	81,49	9,363	1081	2175		46,02	1,243	1,243	0	37,69	1,034	8,605	0	25,03
	6250	32,58	33,84	34,99	39,31	42,71	48	82,14	9,445	1091	2194		46,35	1,261	1,261	0	38,02	1,034	8,605	0	25,03
	6300	33,13	34,41	35,58	39,66	43,37	48,35	82,8	9,527	1100	2214		46,69	1,28	1,28	0	38,36	1,034	8,605	0	25,03
	6350	33,55	34,85	36,03	39,85	43,88	48,54	83,46	9,609	1106	2225		46,88	1,299	1,299	0	38,55	1,034	8,605	0	25,03
	6400	33,83	35,15	36,34	39,88	44,26	48,57	84,12	9,689	1106	2227		46,91	1,318	1,318	0	38,58	1,034	8,605	0	25,03
	6450	34,11	35,45	36,65	39,91	44,63	48,59	84,77	9,769	1107	2229		46,93	1,337	1,337	0	38,6	1,034	8,605	0	25,03
	6500	34,14	35,5	36,7	39,66	44,74	48,34	85,43	9,854	1100	2211		46,69	1,356	1,356	0	38,36	1,034	8,605	0	25,03
	6550	34,17	35,55	36,75	39,41	44,85	48,09	86,09	9,939	1093	2194		46,45	1,376	1,376	0	38,12	1,034	8,605	0	25,03
	6600	34,08	35,47	36,67	39,03	44,83	47,72	86,74	10,02	1083	2171		46,08	1,396	1,396	0	37,75	1,034	8,605	0	25,03
	6650	33,92	35,33	36,53	38,59	44,75	47,27	87,4	10,11	1071	2146		45,65	1,416	1,416	0	37,32	1,034	8,605	0	25,03
	6700	33,71	35,15	36,34	38,09	44,62	46,77	88,06	10,2	1057	2117		45,17	1,436	1,436	0	36,85	1,034	8,605	0	25,03
	6750	33,39	34,84	36,02	37,49	44,37	46,17	88,72	10,29	1040	2081		44,59	1,456	1,456	0	36,26	1,034	8,605	0	25,03
	6800	33,07	34,55	35,72	36,89	44,12	45,57	89,37	10,38	1023	2045		44,01	1,477	1,477	0	35,68	1,034	8,605	0	25,03
	6850	32,79	34,29	35,45	36,35	43,92	45,03	90,03	10,47	1009	2013		43,49	1,497	1,497	0	35,16	1,034	8,605	0	25,03
	6900	32,51	34,03	35,19	35,82	43,71	44,49	90,69	10,56	993,7	1981		42,97	1,518	1,518	0	34,64	1,034	8,605	0	25,03
	6950	32,39	33,93	35,08	35,45	43,67	44,13	91,35	10,66	983,6	1960		42,62	1,54	1,54	0	34,29	1,034	8,605	0	25,03
	7000	32,28	33,84	34,99	35,1	43,63	43,78	92	10,75	973,9	1941		42,28	1,561	1,561	0	33,95	1,034	8,605	0	25,03
	7050	32,27	33,86	35	34,87	43,71	43,55	92,66	10,85	967,5	1926		42,06	1,582	1,582	0	33,73	1,034	8,605	0	25,03
	7100	32,3	33,9	35,05	34,67	43,82	43,35	93,32	10,94	962	1913		41,87	1,604	1,604	0	33,54	1,034	8,605	0	25,03
	7150	32,46	34,09	35,24	34,62	44,08	43,3	93,97	11,04	960,5	1907		41,82	1,626	1,626	0	33,49	1,034	8,605	0	25,03
	7200	32,69	34,34	35,5	34,63	44,4	43,31	94,63	11,13	960,8	1905		41,83	1,648	1,648	0	33,5	1,034	8,605	0	25,03
	7250	33,14	34,81	35,99	34,86	44,95	43,54	95,29	11,23	967,2	1918		42,05	1,67	1,67	0	33,72	1,034	8,605	0	25,03
	7300	33,72	35,41	36,61	35,22	45,63	43,9	95,95	11,32	977,3	1939		42,4	1,693	1,693	0	34,07	1,034	8,605	0	25,03
	7350	34,38	36,09	37,32	35,66	46,4	44,33	96,6	11,41	989,2	1965		42,82	1,716	1,716	0	34,49	1,034	8,605	0	25,03
	7400	35,11	36,85	38,1	36,15	47,24	44,83	97,26	11,5	1003	1995		43,3	1,738	1,738	0	34,97	1,034	8,605	0	25,03
	7450	35,87	37,63	38,9	36,67	48,11	45,35	97,92	11,59	1017	2026		43,8	1,762	1,762	0	35,47	1,034	8,605	0	25,03
	7500	36,69	38,47	39,78	37,24	49,05	45,93	98,57	11,68	1033	2061		44,35	1,785	1,785	0	36,02	1,034	8,605	0	25,03
	7550	37,51	39,32	40,65	37,82	49,98	46,5	99,23	11,77	1049	2096		44,91	1,808	1,808	0	36,58	1,034	8,605	0	25,03
	7600	38,73	40,56	41,93	38,74	51,33	47,43	99,89	11,85	1075	2150		45,8	1,832	1,832	0	37,48	1,034	8,605	0	25,03
	7650	39,95	41,81	43,22	39,68	52,68	48,36	100,5	11,93	1101	2205		46,71	1,856	1,856	0	38,38	1,034	8,605	0	25,03
	7700	41,43	43,32	44,78	40,84	54,3	49,52	101,2	12,01	1133	2270		47,83	1,88	1,88	0	39,5	1,034	8,605	0	25,03
	7750	43,12	45,03	46,55	42,17	56,14	50,86	101,9	12,09	1170	2342		49,12	1,905	1,905	0	40,79	1,034	8,605	0	25,03
	7800	44,81	46,74	48,33	43,51	57,98	52,2	102,5	12,16	1207	2413		50,42	1,929	1,929	0	42,09	1,034	8,605	0	25,03
	7850	46,33	48,28	49,92	44,65	59,63	53,34	103,2	12,23	1239	2465		51,52	1,954	1,954	0	43,19	1,034	8,605	0	25,03
	7900	47,83	49,81	51,49	45,77	61,27	54,46	103,8	12,3	1270	2514		52,6	1,979	1,979	0	44,27	1,034	8,605	0	25,03
	7950	49,32	51,33	53,07	46,88	62,91	55,58	104,5	12,37	1301	2563		53,68	2,004	2,004	0	45,35	1,034	8,605	0	25,03
	8000	50,2	52,23	54	47,4	63,91	56,1	105,1	12,44	1315	2558		54,18	2,030	2,030	0	45,85	1,034	8,605	0	25,03
	8050	51,07	53,13	54,93	47,92	64,9	56,62	105,8	12,51	1329	2554		54,68	2,055	2,055	0	46,35	1,034	8,605	0	25,03
	8100	51,85	53,93	55,76	48,35	65,79	57,05	106,5	12,58	1341	2539		55,09	2,081	2,081	0	46,77	1,034	8,605	0	25,03
	8150	52,21	54,32	56,16	48,4	66,25	57,09	107,1	12,66	1343	2482		55,14	2,107	2,107	0	46,81	1,034	8,605	0	25,03
	8200	52,58	54,71	56,56	48,45	66,72	57,14	107,8	12,74	1344	2424		55,19	2,134	2,134	0	46,86	1,034	8,605	0	25,03
	8250	52,84	55	56,86	48,41	67,08	57,11	108,4	12,82	1343	2355		55,15	2,16	2,16	0	46,82	1,034	8,605	0	25,03
	8300	53,03	55,22	57,09	48,31	67,37	57,01	109,1	12,9	1340	2279		55,06	2,187	2,187	0	46,73	1,034	8,605	0	25,03
	8350	53,22	55,44	57,32	48,21	67,65	56,91	109,7	12,99	1338	2209		54,96	2,214	2,214	0	46,63	1,034	8,605	0	25,03
	8400	53,41	55,65	57,53	48,11	67,94	56,8	110,4	13,08	1335	2161		54,86	2,241	2,241	0	46,53	1,034	8,605	0	25,03
	8450	53,59	55,86	57,75	48	68,22	56,7	111,1	13,16	1332	2113		54,76	2,269	2,269	0	46,43	1,034	8,605	0	25,03
	8500	53,83	56,12	58,02	47,95	68,55	56,64	111,7	13,25	1330	2098		54,7	2,296	2,296	0	46,37	1,034	8,605	0	25,03
	8550	54,06	56,39	58,3	47,89	68,88	56,59	112,4	13,34	1329	2085		54,65	2,324	2,324	0	46,32	1,034	8,605	0	25,03
	8600	54,31	56,66	58,58	47,84	69,22	56,54	113	13,43	1327	2076		54,6	2,352	2,352	0	46,27	1,034	8,605	0	25,03
	8650	54,55	56,93	58,86	47,79	69,57	56,49	113,7	13,51	1326	2069		54,55	2,381	2,381	0	46,23	1,034	8,605	0	25,03
	8700	54,86	57,27	59,21	47,8	69,98	56,49	114,3	13,6	1326	2066		54,56	2,409	2,409	0	46,23	1,034	8,605	0	25,03
	8750	55,29	57,73	59,68	47,9	70,51	56,6	115	13,69	1329	2072		54,66	2,438	2,438	0	46,33	1,034	8,605	0	25,03
	8800	55,7	58,17	60,14	48	71,04	56,7	115,7	13,78	1332	2077		54,76	2,467	2,467	0	46,43	1,034	8,605	0	25,03
	8850	56,02	58,51	60,5	48,01	71,45	56,71	116,3	13,86	1332	2079		54,77	2,497	2,497	0	46,44	1,034	8,605	0	25,03
	8900	56,33	58,86	60,85	48,02	71,87	56,72	117	13,95	1332	2081		54,78	2,526	2,526	0	46,45	1,034	8,605	0	25,03
	8950	56,46	59,01	61,01	47,88	72,09	56,58	117,6	14,04	1328	2073		54,64	2,556	2,556	0	46,31	1,034	8,605	0	25,03
	9000	56,52	59,11	61,11	47,69	72,25	56,39	118,3	14,13	1323	2061		54,46	2,586	2,586	0	46,13	1,034	8,605	0	25,03
	9050	56,36	58,97	60,97	47,32	72,18	56,02	118,9	14,22	1313	2024		54,1	2,616	2,616	0	45,77	1,034	8,605	0	25,03
	9100	56,02	58,67	60,65	46,82	71,92	55,51	119,6	14,31	1299	1967		53,61	2,646	2,646	0	45,28	1,034	8,605	0	25,03
	9150	55,28	57,95	59,92	45,99	71,24	54,69	120,3	14,4	1276	1869		52,82	2,677	2,677	0	44,49	1,034	8,605	0	25,03
	9200	53,58	56,29	58,2	44,43	69,58	53,13	120,9	14,52	1233	1675		51,31	2,708	2,708	0	42,98	1,034	8,605	0	25,03
	9250	55,06	57,8	59,76	45,37	71,2	54,06	121,6	14,67	1259	1381		52,21	2,739	2,739	0	43,88	1,034	8,605	0	25,03
	9300	58,04	60,81	62,9	47,5	74,38	56,17	122,2	14,88	1317	963,7		54,25	2,771	2,771	0	45,92	1,034	8,605	0	25,03
	9350	58,46	61,26	63,4	47,63	74,92	56,27	122,9	15,16	1320	628,8		54,35	2,802	2,802	0	46,02	1,035	8,605	0	25,03
	9400	58,6	61,44	63,6	47,52	75,15	56,15	123,5	15,44	1317	634,9		54,23	2,834	2,834	0	45,9	1,035	8,605	0	25,03
	9450	59,51	62,38	64,58	47,99	76,19	56,63	124,2	15,67	1330	793,7		54,69	2,867	2,867	0	46,36	1,035	8,605	0	25,03
	9500	60,02	62,92	65,14	48,16	76,82	56,79	124,9	15,85	1334	945,9		54,85	2,899	2,899	0	46,52	1,035	8,605	0	25,03
	9550	60,08	63,01	65,23	47,97	76,97	56,61	125,5	16,02	1329	1068		54,67	2,932	2,932	0	46,34	1,035	8,605	0	25,03
	9600	60,11	63,07	65,29	47,77	77,1	56,41	126,2	16,18	1324	1172		54,48	2,965	2,965	0	46,15	1,035	8,605	0	25,03
	9650	60,44	63,43	65,67	47,79	77,53	56,43	126,8	16,32	1324	1266		54,5	2,998	2,998	0	46,17	1,035	8,605	0	25,03
	9700	60,76	63,79	66,04	47,82	77,96	56,45	127,5	16,45	1325	1345		54,52	3,031	3,031	0	46,19	1,035	8,605	0	25,03
	9750	61,07	64,14	66,39	47,83	78,38	56,46	128,1	16,58	1325	1412		54,53	3,065	3,065	0	46,2	1,035	8,605	0	25,03
	9800	61,14	64,24	66,5	47,66	78,55	56,3	128,8	16,7	1321	1446		54,37	3,099	3,099	0	46,04	1,035	8,605	0	25,03
	9850	61,22	64,35	66,61	47,5	78,72	56,13	129,5	16,83	1316	1475		54,21	3,133	3,133	0	45,89	1,035	8,605	0	25,03
	9900	61,3	64,47	66,74	47,35	78,91	55,98	130,1	16,95	1312	1499		54,07	3,168	3,168	0	45,74	1,035	8,605	0	25,03
	9950	61,54	64,74	67,02	47,31	79,25	55,94	130,8	17,07	1311	1527		54,03	3,202	3,202	0	45,7	1,035	8,605	0	25,03
	10000	61,81	65,05	67,33	47,29	79,63	55,93	131,4	17,18	1310	1554		54,02	3,237	3,237	0	45,69	1,035	8,605	0	25,03
	10050	62,11	65,39	67,69	47,3	80,04	55,94	132,1	17,3	1311	1577		54,02	3,273	3,273	0	45,7	1,035	8,605	0	25,03
	10100	62,35	65,66	67,97	47,26	80,38	55,9	132,7	17,41	1310	1594		53,99	3,308	3,308	0	45,66	1,035	8,605	0	25,03
	10150	62,48	65,82	68,14	47,15	80,62	55,79	133,4	17,53	1306	1602		53,88	3,344	3,344	0	45,55	1,035	8,605	0	25,03
	10200	62,51	65,89	68,2	46,97	80,75	55,6	134,1	17,64	1301	1604		53,7	3,38	3,38	0	45,37	1,035	8,605	0	25,03
	10250	62,47	65,89	68,21	46,74	80,81	55,37	134,7	17,76	1295	1602		53,48	3,416	3,416	0	45,15	1,035	8,605	0	25,03
	10300	62,38	65,83	68,15	46,47	80,81	55,11	135,4	17,87	1288	1597		53,22	3,453	3,453	0	44,89	1,035	8,605	0	25,03
	10350	62,26	65,75	68,06	46,19	80,79	54,82	136	17,98	1280	1590		52,95	3,49	3,49	0	44,62	1,035	8,605	0	25,03
	10400	62	65,53	67,84	45,81	80,62	54,45	136,7	18,1	1269	1582		52,59	3,527	3,527	0	44,26	1,035	8,605	0	25,03
	10450	61,73	65,3	67,59	45,43	80,44	54,07	137,3	18,22	1259	1575		52,22	3,564	3,564	0	43,89	1,035	8,605	0	25,03
	10500	61,43	65,03	67,32	45,03	80,23	53,67	138	18,33	1248	1569		51,83	3,602	3,602	0	43,5	1,035	8,605	0	25,03
	10550	61,14	64,77	67,05	44,64	80,02	53,28	138,7	18,45	1237	1567		51,45	3,64	3,64	0	43,12	1,035	8,605	0	25,03
	10600	60,84	64,52	66,79	44,26	79,82	52,89	139,3	18,57	1226	1565		51,08	3,678	3,678	0	42,75	1,035	8,605	0	25,03
	10650	60,55	64,27	66,53	43,87	79,62	52,51	140	18,68	1216	1566		50,71	3,716	3,716	0	42,38	1,035	8,605	0	25,03
	10700	60,26	64,02	66,27	43,5	79,43	52,14	140,6	18,8	1205	1569		50,35	3,755	3,755	0	42,02	1,035	8,605	0	25,03
	10750	60,01	63,8	66,04	43,15	79,26	51,78	141,3	18,92	1196	1574		50,01	3,794	3,794	0	41,68	1,035	8,605	0	25,03
	10800	59,81	63,64	65,88	42,84	79,16	51,48	141,9	19,03	1187	1582		49,72	3,833	3,833	0	41,39	1,035	8,605	0	25,03
	10850	59,66	63,54	65,77	42,58	79,11	51,21	142,6	19,15	1180	1591		49,46	3,873	3,873	0	41,13	1,035	8,605	0	25,03
	10900	59,53	63,45	65,68	42,32	79,08	50,96	143,3	19,26	1173	1600		49,21	3,913	3,913	0	40,88	1,035	8,605	0	25,03
