																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	7350	35,78	37,5	38,63	36,91	47,51	45,4	96,6	10,96	1028	1795		44,07	1,715	1,715	0	35,83	1,03	8,605	0	24,83
	7400	36,43	38,17	39,32	37,32	48,26	45,81	97,26	11,06	1039	1790		44,47	1,738	1,738	0	36,23	1,03	8,605	0	24,83
	7450	37,1	38,86	40,03	37,74	49,03	46,22	97,92	11,16	1051	1786		44,87	1,762	1,762	0	36,63	1,03	8,605	0	24,83
	7500	37,85	39,64	40,83	38,24	49,9	46,72	98,57	11,26	1065	1783		45,36	1,785	1,785	0	37,12	1,03	8,605	0	24,83
	7550	38,63	40,44	41,65	38,75	50,78	47,24	99,23	11,37	1079	1779		45,86	1,808	1,808	0	37,62	1,03	8,605	0	24,83
	7600	39,48	41,32	42,56	39,33	51,74	47,82	99,89	11,47	1095	1773		46,42	1,832	1,832	0	38,18	1,03	8,605	0	24,83
	7650	40,35	42,21	43,48	39,92	52,73	48,41	100,5	11,57	1112	1769		46,99	1,856	1,856	0	38,75	1,03	8,605	0	24,83
	7700	41,28	43,16	44,46	40,55	53,77	49,04	101,2	11,68	1129	1769		47,61	1,88	1,88	0	39,37	1,03	8,605	0	24,83
	7750	42,3	44,21	45,54	41,27	54,9	49,75	101,9	11,78	1149	1777		48,3	1,905	1,905	0	40,06	1,03	8,605	0	24,83
	7800	43,53	45,46	46,83	42,16	56,25	50,65	102,5	11,88	1174	1803		49,17	1,929	1,929	0	40,93	1,03	8,605	0	24,83
	7850	44,91	46,87	48,28	43,19	57,77	51,68	103,2	11,98	1203	1843		50,17	1,954	1,954	0	41,93	1,03	8,605	0	24,83
	7900	46,61	48,59	50,05	44,49	59,6	52,98	103,8	12,07	1239	1907		51,43	1,979	1,979	0	43,19	1,03	8,605	0	24,83
	7950	48,28	50,28	51,8	45,76	61,4	54,24	104,5	12,17	1274	1972		52,66	2,004	2,004	0	44,42	1,03	8,605	0	24,83
	8000	49,83	51,86	53,42	46,89	63,09	55,38	105,1	12,25	1306	2040		53,76	2,030	2,030	0	45,52	1,03	8,605	0	24,83
	8050	51,39	53,44	55,05	48,03	64,78	56,52	105,8	12,33	1337	2107		54,86	2,055	2,055	0	46,62	1,03	8,605	0	24,83
	8100	52,44	54,52	56,16	48,69	65,95	57,18	106,5	12,41	1356	2149		55,51	2,081	2,081	0	47,27	1,03	8,605	0	24,83
	8150	53,37	55,47	57,14	49,24	66,99	57,73	107,1	12,5	1371	2185		56,04	2,107	2,107	0	47,8	1,03	8,605	0	24,83
	8200	54,12	56,25	57,95	49,63	67,86	58,12	107,8	12,58	1382	2210		56,42	2,134	2,134	0	48,18	1,03	8,605	0	24,83
	8250	54,55	56,71	58,41	49,73	68,38	58,22	108,4	12,66	1385	2215		56,52	2,16	2,16	0	48,28	1,03	8,605	0	24,83
	8300	54,97	57,16	58,88	49,82	68,91	58,31	109,1	12,74	1387	2220		56,61	2,187	2,187	0	48,37	1,03	8,605	0	24,83
	8350	55,24	57,45	59,18	49,78	69,27	58,27	109,7	12,83	1386	2215		56,57	2,214	2,214	0	48,33	1,03	8,605	0	24,83
	8400	55,5	57,74	59,48	49,73	69,63	58,22	110,4	12,91	1385	2209		56,52	2,241	2,241	0	48,28	1,03	8,605	0	24,83
	8450	55,7	57,97	59,71	49,63	69,93	58,12	111,1	12,99	1382	2203		56,42	2,269	2,269	0	48,18	1,03	8,605	0	24,83
	8500	55,85	58,15	59,9	49,5	70,17	57,99	111,7	13,08	1378	2197		56,29	2,296	2,296	0	48,05	1,03	8,605	0	24,83
	8550	55,98	58,3	60,06	49,34	70,39	57,83	112,4	13,16	1374	2189		56,14	2,324	2,324	0	47,9	1,03	8,605	0	24,83
	8600	55,94	58,29	60,05	49,04	70,44	57,53	113	13,25	1366	2174		55,85	2,352	2,352	0	47,61	1,03	8,605	0	24,83
	8650	55,9	58,28	60,04	48,75	70,49	57,24	113,7	13,33	1357	2159		55,57	2,381	2,381	0	47,33	1,03	8,605	0	24,83
	8700	55,51	57,92	59,66	48,17	70,17	56,66	114,3	13,42	1341	2091		55	2,409	2,409	0	46,76	1,03	8,605	0	24,83
	8750	55	57,44	59,17	47,5	69,74	55,98	115	13,5	1323	2006		54,35	2,438	2,438	0	46,11	1,03	8,605	0	24,83
	8800	54,27	56,74	58,45	46,65	69,08	55,14	115,7	13,61	1299	1846		53,53	2,467	2,467	0	45,29	1,03	8,605	0	24,83
	8850	53,32	55,81	57,49	45,63	68,19	54,12	116,3	13,73	1271	1610		52,54	2,496	2,496	0	44,3	1,03	8,605	0	24,83
	8900	55,93	58,46	60,22	47,52	70,97	56,01	117	13,89	1323	1242		54,37	2,526	2,526	0	46,13	1,03	8,605	0	24,83
	8950	57,89	60,44	62,26	48,86	73,08	57,35	117,6	14,14	1361	798,6		55,67	2,556	2,556	0	47,43	1,03	8,605	0	24,83
	9000	57,95	60,54	62,36	48,67	73,24	57,16	118,3	14,41	1355	633,1		55,49	2,586	2,586	0	47,25	1,03	8,605	0	24,83
	9050	57,73	60,35	62,16	48,24	73,1	56,73	118,9	14,67	1343	713,4		55,07	2,616	2,616	0	46,83	1,03	8,605	0	24,83
	9100	58,02	60,67	62,49	48,23	73,49	56,72	119,6	14,87	1343	861		55,06	2,646	2,646	0	46,82	1,03	8,605	0	24,83
	9150	58,09	60,77	62,6	48,05	73,66	56,54	120,3	15,05	1338	993,9		54,89	2,677	2,677	0	46,65	1,03	8,605	0	24,83
	9200	58,06	60,77	62,6	47,79	73,71	56,28	120,9	15,21	1331	1106		54,63	2,708	2,708	0	46,39	1,03	8,605	0	24,83
	9250	58,03	60,77	62,6	47,53	73,78	56,02	121,6	15,37	1324	1208		54,38	2,739	2,739	0	46,14	1,03	8,605	0	24,83
	9300	58,25	61,02	62,86	47,47	74,1	55,96	122,2	15,5	1322	1299		54,32	2,771	2,771	0	46,08	1,03	8,605	0	24,83
	9350	58,3	61,1	62,94	47,28	74,24	55,77	122,9	15,63	1316	1366		54,14	2,802	2,802	0	45,9	1,03	8,605	0	24,83
	9400	58,25	61,09	62,93	47,02	74,29	55,51	123,5	15,76	1309	1418		53,88	2,834	2,834	0	45,64	1,03	8,605	0	24,83
	9450	58,26	61,13	62,97	46,8	74,39	55,29	124,2	15,88	1303	1459		53,67	2,867	2,867	0	45,43	1,03	8,605	0	24,83
	9500	58,41	61,31	63,16	46,69	74,64	55,18	124,9	16,01	1300	1499		53,57	2,899	2,899	0	45,33	1,03	8,605	0	24,83
	9550	58,7	61,63	63,49	46,69	75,03	55,18	125,5	16,12	1300	1540		53,57	2,932	2,932	0	45,33	1,03	8,605	0	24,83
	9600	58,97	61,93	63,8	46,68	75,4	55,16	126,2	16,24	1300	1567		53,55	2,965	2,965	0	45,31	1,03	8,605	0	24,83
	9650	59,23	62,22	64,1	46,65	75,76	55,14	126,8	16,35	1299	1589		53,53	2,998	2,998	0	45,29	1,03	8,605	0	24,83
	9700	59,44	62,47	64,35	46,59	76,07	55,08	127,5	16,47	1297	1597		53,47	3,031	3,031	0	45,23	1,03	8,605	0	24,83
	9750	59,66	62,73	64,62	46,55	76,4	55,04	128,1	16,58	1296	1604		53,43	3,065	3,065	0	45,19	1,03	8,605	0	24,83
	9800	59,94	63,04	64,94	46,54	76,78	55,03	128,8	16,69	1296	1612		53,42	3,099	3,099	0	45,18	1,03	8,605	0	24,83
	9850	60,26	63,4	65,31	46,57	77,21	55,05	129,5	16,81	1297	1621		53,45	3,133	3,133	0	45,21	1,03	8,605	0	24,83
	9900	60,64	63,8	65,73	46,63	77,69	55,12	130,1	16,92	1298	1632		53,51	3,168	3,168	0	45,27	1,03	8,605	0	24,83
	9950	60,95	64,15	66,08	46,65	78,11	55,14	130,8	17,03	1299	1639		53,52	3,202	3,202	0	45,28	1,03	8,605	0	24,83
	10000	61,24	64,48	66,42	46,65	78,5	55,14	131,4	17,14	1299	1643		53,53	3,237	3,237	0	45,29	1,03	8,605	0	24,83
	10050	61,4	64,67	66,62	46,56	78,76	55,05	132,1	17,25	1296	1638		53,44	3,273	3,273	0	45,2	1,03	8,605	0	24,83
	10100	61,53	64,84	66,79	46,45	79	54,94	132,7	17,36	1293	1632		53,33	3,308	3,308	0	45,09	1,03	8,605	0	24,83
	10150	61,6	64,95	66,9	46,29	79,17	54,78	133,4	17,48	1289	1623		53,18	3,344	3,344	0	44,94	1,03	8,605	0	24,83
	10200	61,68	65,06	67,02	46,15	79,35	54,64	134,1	17,59	1285	1614		53,04	3,38	3,38	0	44,8	1,03	8,605	0	24,83
	10250	61,78	65,19	67,16	46,02	79,54	54,5	134,7	17,7	1281	1607		52,91	3,416	3,416	0	44,67	1,03	8,605	0	24,83
	10300	61,9	65,35	67,32	45,9	79,77	54,39	135,4	17,82	1278	1599		52,8	3,453	3,453	0	44,56	1,03	8,605	0	24,83
	10350	62,03	65,52	67,49	45,8	80	54,29	136	17,93	1275	1593		52,7	3,49	3,49	0	44,46	1,03	8,605	0	24,83
	10400	62,01	65,54	67,51	45,59	80,08	54,08	136,7	18,05	1270	1584		52,5	3,527	3,527	0	44,26	1,03	8,605	0	24,83
	10450	61,94	65,5	67,47	45,35	80,1	53,84	137,3	18,17	1263	1576		52,27	3,564	3,564	0	44,03	1,03	8,605	0	24,83
	10500	61,72	65,32	67,29	45,01	79,98	53,5	138	18,28	1253	1568		51,93	3,602	3,602	0	43,69	1,03	8,605	0	24,83
	10550	61,47	65,11	67,07	44,65	79,82	53,14	138,7	18,4	1243	1561		51,59	3,64	3,64	0	43,35	1,03	8,605	0	24,83
	10600	61,19	64,87	66,83	44,28	79,64	52,77	139,3	18,52	1233	1555		51,23	3,678	3,678	0	42,98	1,03	8,605	0	24,83
	10650	60,94	64,66	66,6	43,93	79,48	52,41	140	18,63	1223	1554		50,88	3,716	3,716	0	42,64	1,03	8,605	0	24,83
	10700	60,7	64,45	66,39	43,58	79,32	52,07	140,6	18,75	1213	1555		50,55	3,755	3,755	0	42,31	1,03	8,605	0	24,83
	10750	60,41	64,2	66,13	43,21	79,13	51,7	141,3	18,87	1203	1561		50,19	3,794	3,794	0	41,95	1,03	8,605	0	24,83
	10800	60,08	63,91	65,84	42,82	78,89	51,3	141,9	18,98	1192	1565		49,81	3,833	3,833	0	41,56	1,03	8,605	0	24,83
	10850	59,66	63,54	65,45	42,37	78,56	50,86	142,6	19,1	1180	1564		49,37	3,873	3,873	0	41,13	1,03	8,605	0	24,83
	10900	59,25	63,16	65,06	41,93	78,24	50,41	143,3	19,22	1167	1563		48,94	3,913	3,913	0	40,7	1,03	8,605	0	24,83
