SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/Hr;L/100K;

1060 ;0:00,10 ;7819 ;11 ;81;39;41;0,960 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,91 ;6,47 ;13,0 ;-1 ;2,28 ;32,2 ;0 ;0 ;15 ;8,2;0,0;
1060 ;0:00,20 ;7881 ;11 ;81;39;41;0,955 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,97 ;6,47 ;13,0 ;-1 ;2,28 ;32,2 ;0 ;0 ;15 ;8,3;0,0;
1060 ;0:00,30 ;7914 ;11 ;81;39;41;0,945 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,91 ;6,55 ;12,8 ;-1 ;2,28 ;32,3 ;0 ;0 ;15 ;8,3;0,0;
1060 ;0:00,40 ;7938 ;11 ;81;39;40;0,934 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,86 ;6,51 ;13,1 ;-1 ;2,27 ;31,6 ;0 ;0 ;15 ;8,3;0,0;
1060 ;0:00,50 ;7891 ;11 ;81;39;40;0,929 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,91 ;6,53 ;13,1 ;-1 ;2,27 ;31,6 ;0 ;0 ;15 ;8,3;0,0;
1060 ;0:00,60 ;7835 ;11 ;81;39;40;0,925 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,89 ;6,49 ;12,9 ;-1 ;2,27 ;31,6 ;0 ;0 ;15 ;8,2;0,0;
1060 ;0:00,70 ;7786 ;11 ;81;39;41;0,927 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,92 ;6,46 ;12,9 ;-1 ;2,28 ;32,2 ;0 ;0 ;15 ;8,2;0,0;
1060 ;0:00,80 ;7763 ;11 ;81;39;41;0,930 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,89 ;6,46 ;12,9 ;-1 ;2,27 ;32,2 ;0 ;0 ;14 ;8,1;0,0;
1060 ;0:00,90 ;7770 ;11 ;81;39;41;0,932 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,91 ;6,48 ;12,9 ;-1 ;2,27 ;32,2 ;0 ;0 ;14 ;8,1;0,0;
