"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|50,"Height_LF"|"mm"|0|255|50,"Height_LR"|"mm"|0|80|50,"Height_RR"|"mm"|0|255|50,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"Log_Button"|""|0.0|10.0|10,"WaterTemp"|"C"|0|150|50,"RPM"|"tr/min"|0|14000|50,"TPS"|"%"|0|100|50,"AirTemp"|"C"|0|150|50,"MAP"|"KPa"|0|100|50,"Lambda"|""|0.5|1.5|50,"SpeedDTA"|"kph"|0.0|250.0|50,"OilPress"|"KPa"|0|1500|50,"FuelPressur"|"Bar"|0.0|10.0|50,"Batterie"|"V"|0.0|20.0|50,"ConsoKm"|"L/100km"|0.0|200.0|50,"Gear"|""|0|6|50,"AdvIgnition"|"Deg"|-20.0|70.0|50,"Injection"|"ms"|0.0|10.0|50,"ConsoHr"|"L/Hr"|0.0|10000.0|50,"LC_But_Pres"|""|0|1|50,"LC_Active"|""|0|1|50,"TractionOn"|""|0|1|50,"TractionWet"|""|0|1|50,"FanOn"|""|0|1|50,"RD_Speed"|"km/h"|-30|250|10,"RUD_Speed"|"km/h"|-30|250|10,"LD_Speed"|"km/h"|-30|250|10,"LUD_Speed"|"km/h"|-30|250|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
525064,1626787098245,,,251,253,238,233,,0.07,-0.0,1.53,0,-0,-1,0.07,,84,7744,11,38,42,0.915,0.0,647,4.91,13.2,0.0,1,32.7,1.18,8.1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525084,1626787098265,,,251,254,238,233,,0.09,-0.04,1.44,0,-1,-1,0.09,,84,7783,11,38,42,0.915,0.0,645,4.93,13.1,0.0,1,32.8,1.18,8.1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525104,1626787098285,,,251,254,238,233,,0.07,-0.05,1.33,0,-0,0,0.09,,84,7763,11,38,42,0.916,0.0,647,4.92,13.1,0.0,1,32.8,1.18,8.1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525124,1626787098305,,,251,254,238,233,,0.03,-0.04,1.23,0,1,2,0.05,,84,7757,11,38,42,0.916,0.0,646,4.9,12.9,0.0,1,32.8,2.28,8.1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525144,1626787098325,1,1,251,254,238,233,2,0.01,-0.05,1.17,0,1,2,0.05,0,84,7786,11,38,42,0.916,0.0,643,4.84,13.1,0.0,1,32.8,2.28,8.1,0,0,0,1,0,0,250,250,0,45.930717,5.258142,0.0,234.7,10,3,1.5,0,0.0,-1,0.0,,0.0,0,2.9,8.7524
525164,1626787098345,,,251,254,238,233,,0.03,-0.04,1.39,0,-0,-1,0.05,,84,7780,11,38,42,0.916,0.0,646,4.83,13.0,0.0,1,32.8,2.28,8.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525184,1626787098365,,,251,253,238,233,,0.07,0.0,1.58,0,-2,-3,0.07,,84,7799,11,38,42,0.916,0.0,645,4.95,13.1,0.0,1,32.8,2.28,8.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525204,1626787098385,,,251,254,238,233,,0.07,0.03,1.6,0,-2,-3,0.07,,84,7770,11,38,42,0.917,0.0,645,4.9,13.0,0.0,1,32.8,1.18,8.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525224,1626787098406,,,251,253,238,233,,0.02,0.08,1.47,0,-0,-0,0.08,,84,7780,11,38,42,0.917,0.0,643,5.0,13.0,0.0,1,32.8,1.18,8.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525244,1626787098426,-1,1,251,254,238,233,2,-0.01,0.07,1.36,0,1,1,0.07,0,84,7767,11,38,42,0.918,0.0,642,4.86,13.1,0.0,1,32.8,2.28,8.2,0,0,0,1,0,0,250,250,0,45.930717,5.258142,0.0,234.7,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0,2.9,8.7541
525264,1626787098446,,,251,254,238,233,,0.01,-0.01,1.43,0,0,1,0.02,,84,7770,11,38,42,0.918,0.0,646,4.88,13.2,0.0,1,32.8,2.28,8.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525284,1626787098466,,,251,254,238,233,,0.08,-0.08,1.51,0,-0,-0,0.11,,84,7747,11,38,42,0.919,0.0,643,4.91,13.1,0.0,1,32.7,2.28,8.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525304,1626787098486,,,251,254,238,233,,0.11,-0.08,1.6,0,-1,-1,0.13,,84,7747,11,38,42,0.919,0.0,640,4.93,13.1,0.0,1,32.7,2.28,8.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525324,1626787098505,,,251,254,238,233,,0.08,-0.04,1.47,0,-1,-1,0.09,,84,7776,11,38,42,0.919,0.0,642,4.96,13.0,0.0,1,32.8,2.28,8.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525344,1626787098525,0,1,251,254,238,233,2,0.04,-0.0,1.36,0,0,0,0.04,0,84,7770,11,38,42,0.919,0.0,641,4.97,12.9,0.0,1,32.8,1.18,8.2,0,0,0,1,0,0,250,250,0,45.930717,5.258142,0.0,234.7,10,3,1.5,0,0.0,-1,0.0,,0.0,0,2.9,8.7557
525364,1626787098545,,,251,254,238,233,,0.02,0.02,1.35,0,0,0,0.03,,84,7767,11,38,42,0.918,0.0,647,4.87,13.1,0.0,1,32.8,2.28,8.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525384,1626787098565,,,251,254,238,233,,0.06,0.03,1.44,0,-0,-1,0.07,,84,7783,11,38,42,0.919,0.0,643,4.88,13.0,0.0,1,32.8,2.28,8.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
525404,1626787098585,,,251,254,238,233,,0.09,0.01,1.63,0,-1,-2,0.09,,84,7776,11,38,42,0.919,0.0,647,4.8,13.1,0.0,1,32.8,1.18,8.2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
