SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;SHIF A;L/Hr;L/100K;

220 ;0:00,10 ;5442 ;11 ;62;11;78;0,783 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;6,15 ;12,8 ;-1 ;4,03 ;38,3 ;0 ;9,8;0,0;
220 ;0:00,20 ;6225 ;11 ;62;11;76;0,828 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,75 ;6,31 ;13,1 ;-1 ;4,25 ;38,2 ;0 ;10,9;0,0;
220 ;0:00,30 ;6353 ;11 ;62;11;70;0,792 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;6,28 ;13,0 ;-1 ;3,72 ;37,7 ;0 ;11,2;0,0;
220 ;0:00,40 ;6848 ;10 ;62;11;68;0,741 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;6,30 ;12,8 ;-1 ;3,59 ;39,9 ;0 ;11,1;0,0;
220 ;0:00,50 ;6923 ;8 ;62;11;63;0,725 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,73 ;6,33 ;13,0 ;-1 ;2,87 ;38,5 ;0 ;10,1;0,0;
220 ;0:00,60 ;6983 ;7 ;62;11;59;0,726 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,72 ;6,35 ;12,8 ;-1 ;2,52 ;37,5 ;0 ;8,2;0,0;
220 ;0:00,70 ;7151 ;8 ;62;11;56;0,712 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,76 ;6,42 ;13,0 ;-1 ;2,43 ;36,6 ;0 ;8,0;0,0;
220 ;0:00,80 ;7381 ;8 ;62;10;54;0,709 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;6,46 ;12,8 ;-1 ;2,41 ;36,3 ;0 ;8,0;0,0;
220 ;0:00,90 ;7649 ;8 ;62;10;52;0,709 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;6,38 ;12,8 ;-1 ;2,45 ;36,2 ;0 ;8,4;0,0;
220 ;0:01,00 ;8337 ;8 ;62;10;47;0,702 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,75 ;6,51 ;13,0 ;-1 ;2,80 ;36,8 ;0 ;9,0;0,0;
220 ;0:01,10 ;8937 ;8 ;62;10;41;0,692 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;6,58 ;13,0 ;-1 ;2,90 ;33,2 ;0 ;11,9;0,0;
220 ;0:01,20 ;8546 ;8 ;62;10;39;0,687 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,69 ;6,47 ;12,9 ;-1 ;2,85 ;32,0 ;0 ;11,8;0,0;
