SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;FUEL P;OIL P;VOLTS;INJ;ADV;L/100K;

3375 ;0:00,10 ;1874 ;6 ;31;25;90;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;3,52 ;13,2 ;2,90 ;10,5 ;0,0;
3375 ;0:00,20 ;1806 ;6 ;31;25;91;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;3,43 ;13,0 ;3,03 ;10,4 ;0,0;
3375 ;0:00,30 ;1778 ;6 ;31;25;92;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;3,30 ;13,2 ;3,16 ;10,3 ;0,0;
3375 ;0:00,40 ;1815 ;6 ;31;25;92;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;3,41 ;13,2 ;3,16 ;10,2 ;0,0;
3375 ;0:00,50 ;1747 ;6 ;31;25;92;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;3,27 ;13,2 ;3,16 ;10,1 ;0,0;
3375 ;0:00,60 ;1828 ;6 ;31;25;92;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;3,35 ;13,2 ;3,16 ;10,0 ;0,0;
3375 ;0:00,70 ;1807 ;6 ;31;25;91;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,83 ;3,33 ;12,9 ;3,03 ;9,9 ;0,0;
3375 ;0:00,80 ;1731 ;6 ;31;25;91;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;3,20 ;13,1 ;3,03 ;9,7 ;0,0;
3375 ;0:00,90 ;1686 ;6 ;31;25;92;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;3,18 ;13,2 ;3,16 ;9,5 ;0,0;
3375 ;0:01,00 ;1731 ;6 ;31;25;92;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;3,27 ;13,2 ;3,16 ;9,3 ;0,0;
3375 ;0:01,10 ;1691 ;6 ;31;25;91;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;3,20 ;13,0 ;3,03 ;9,1 ;0,0;
3375 ;0:01,20 ;1719 ;6 ;31;25;90;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;3,27 ;13,0 ;2,91 ;9,0 ;0,0;
3375 ;0:01,30 ;1799 ;6 ;31;25;90;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;3,38 ;13,1 ;2,90 ;8,9 ;0,0;
3375 ;0:01,40 ;1866 ;6 ;31;25;90;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;3,47 ;13,0 ;2,90 ;8,9 ;0,0;
3375 ;0:01,50 ;1873 ;6 ;31;25;90;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;3,46 ;13,2 ;2,90 ;8,9 ;0,0;
3375 ;0:01,60 ;2050 ;6 ;31;25;89;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;3,74 ;13,0 ;2,88 ;8,9 ;0,0;
