																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	tr/min	ch	ch	ch	N.m	ch	N.m	Km/h	s	N	mm/s²	Km/h	N.m	ch	ch	ch	N.m	 	 	 	%
	8100	52,22	54,31	55,57	48,18			106,7	7,562	1347	2718			2,092	2,092	0	47,09	1,023	8,584	0	26,05
	8150	53,12	55,24	56,52	48,71			107,4	7,629	1362	2747			2,118	2,118	0	47,6	1,023	8,584	0	26,05
	8200	53,93	56,07	57,37	49,14			108	7,694	1374	2771			2,144	2,144	0	48,03	1,023	8,584	0	26,05
	8250	54,65	56,82	58,14	49,49			108,7	7,759	1384	2791			2,171	2,171	0	48,37	1,023	8,584	0	26,05
	8300	55,37	57,57	58,9	49,84			109,4	7,823	1394	2810			2,198	2,198	0	48,71	1,023	8,584	0	26,05
	8350	56,01	58,24	59,58	50,12			110	7,888	1402	2826			2,225	2,225	0	48,98	1,023	8,584	0	26,05
	8400	56,55	58,8	60,16	50,3			110,7	7,952	1407	2836			2,253	2,253	0	49,16	1,023	8,584	0	26,05
	8450	57,08	59,36	60,74	50,48			111,3	8,017	1412	2846			2,280	2,280	0	49,34	1,023	8,584	0	26,05
	8500	57,55	59,85	61,24	50,6			112	8,081	1415	2853			2,308	2,308	0	49,46	1,023	8,584	0	26,05
	8550	57,87	60,21	61,6	50,6			112,6	8,144	1415	2851			2,336	2,336	0	49,46	1,023	8,584	0	26,05
	8600	58,2	60,56	61,96	50,6			113,3	8,208	1415	2849			2,364	2,364	0	49,46	1,023	8,584	0	26,05
	8650	58,49	60,88	62,29	50,58			114	8,272	1415	2846			2,393	2,393	0	49,43	1,023	8,584	0	26,05
	8700	58,65	61,07	62,49	50,45			114,6	8,338	1411	2837			2,422	2,422	0	49,31	1,023	8,584	0	26,05
	8750	58,81	61,26	62,68	50,32			115,3	8,404	1407	2828			2,451	2,451	0	49,18	1,023	8,584	0	26,05
	8800	58,96	61,44	62,86	50,17			115,9	8,47	1403	2818			2,48	2,48	0	49,04	1,023	8,584	0	26,05
	8850	59,05	61,55	62,98	49,98			116,6	8,535	1398	2806			2,509	2,509	0	48,85	1,023	8,584	0	26,05
	8900	59,13	61,67	63,09	49,79			117,3	8,6	1393	2793			2,539	2,539	0	48,67	1,023	8,584	0	26,05
	8950	59,2	61,77	63,2	49,6			117,9	8,665	1387	2781			2,569	2,569	0	48,48	1,023	8,584	0	26,05
	9000	59,23	61,83	63,26	49,37			118,6	8,733	1381	2766			2,599	2,599	0	48,26	1,023	8,584	0	26,05
	9050	59,26	61,89	63,33	49,15			119,2	8,8	1374	2751			2,63	2,63	0	48,04	1,023	8,584	0	26,05
	9100	59,3	61,96	63,4	48,93			119,9	8,868	1368	2737			2,66	2,66	0	47,82	1,023	8,584	0	26,05
	9150	59,41	62,1	63,54	48,77			120,6	8,935	1364	2727			2,691	2,691	0	47,67	1,023	8,584	0	26,05
	9200	59,51	62,24	63,68	48,61			121,2	9,003	1360	2717			2,722	2,722	0	47,51	1,023	8,584	0	26,05
	9250	59,62	62,37	63,81	48,45			121,9	9,07	1355	2707			2,753	2,753	0	47,36	1,023	8,584	0	26,05
	9300	59,7	62,48	63,93	48,28			122,5	9,138	1350	2694			2,785	2,785	0	47,19	1,023	8,584	0	26,05
	9350	59,78	62,6	64,05	48,11			123,2	9,206	1346	2682			2,817	2,817	0	47,02	1,023	8,584	0	26,05
	9400	59,89	62,74	64,2	47,97			123,8	9,275	1341	2672			2,849	2,849	0	46,88	1,023	8,584	0	26,05
	9450	60,1	62,99	64,44	47,9			124,5	9,345	1340	2671			2,882	2,882	0	46,81	1,023	8,584	0	26,05
	9500	60,32	63,23	64,69	47,83			125,2	9,415	1338	2669			2,914	2,914	0	46,75	1,023	8,584	0	26,05
	9550	60,57	63,52	64,99	47,8			125,8	9,484	1337	2669			2,947	2,947	0	46,72	1,023	8,584	0	26,05
	9600	60,91	63,9	65,37	47,83			126,5	9,55	1338	2671			2,98	2,98	0	46,75	1,023	8,584	0	26,05
	9650	61,26	64,27	65,76	47,86			127,1	9,617	1338	2673			3,014	3,014	0	46,78	1,023	8,584	0	26,05
	9700	61,61	64,65	66,15	47,9			127,8	9,684	1340	2673			3,047	3,047	0	46,81	1,023	8,584	0	26,05
	9750	61,98	65,06	66,56	47,95			128,5	9,755	1341	2671			3,081	3,081	0	46,86	1,023	8,584	0	26,05
	9800	62,35	65,46	66,98	48			129,1	9,825	1342	2669			3,115	3,115	0	46,92	1,023	8,584	0	26,05
	9850	62,62	65,77	67,29	47,98			129,8	9,894	1342	2664			3,15	3,15	0	46,9	1,023	8,584	0	26,05
	9900	62,79	65,98	67,51	47,89			130,4	9,961	1339	2658			3,185	3,185	0	46,81	1,023	8,584	0	26,05
	9950	62,97	66,19	67,72	47,8			131,1	10,03	1337	2652			3,219	3,219	0	46,72	1,023	8,584	0	26,05
	10000	63,06	66,32	67,85	47,66			131,8	10,1	1333	2643			3,255	3,255	0	46,58	1,023	8,584	0	26,05
	10050	63,08	66,37	67,91	47,46			132,4	10,17	1327	2634			3,29	3,29	0	46,39	1,023	8,584	0	26,05
	10100	63,11	66,43	67,97	47,27			133,1	10,24	1322	2624			3,326	3,326	0	46,2	1,023	8,584	0	26,05
	10150	63,18	66,54	68,08	47,11			133,7	10,31	1317	2616			3,362	3,362	0	46,04	1,023	8,584	0	26,05
	10200	63,26	66,66	68,2	46,97			134,4	10,38	1313	2608			3,398	3,398	0	45,9	1,023	8,584	0	26,05
	10250	63,35	66,78	68,33	46,82			135	10,45	1309	2601			3,434	3,434	0	45,76	1,023	8,584	0	26,05
	10300	63,22	66,7	68,24	46,53			135,7	10,52	1301	2582			3,471	3,471	0	45,48	1,023	8,584	0	26,05
	10350	63,07	66,57	68,11	46,22			136,4	10,59	1293	2561			3,508	3,508	0	45,18	1,023	8,584	0	26,05
	10400	62,89	66,44	67,97	45,91			137	10,67	1284	2539			3,546	3,546	0	44,87	1,023	8,584	0	26,05
	10450	62,56	66,14	67,67	45,49			137,7	10,74	1272	2515			3,583	3,583	0	44,46	1,023	8,584	0	26,05
	10500	62,22	65,84	67,37	45,06			138,3	10,81	1260	2490			3,621	3,621	0	44,05	1,023	8,584	0	26,05
	10550	61,89	65,55	67,07	44,65			139	10,89	1249	2466			3,659	3,659	0	43,64	1,023	8,584	0	26,05
	10600	61,57	65,27	66,78	44,25			139,7	10,97	1238	2444			3,698	3,698	0	43,25	1,023	8,584	0	26,05
	10650	61,25	64,99	66,49	43,85			140,3	11,04	1226	2422			3,736	3,736	0	42,86	1,023	8,584	0	26,05
	10700	60,9	64,67	66,17	43,44			141	11,12	1215	2395			3,775	3,775	0	42,46	1,023	8,584	0	26,05
	10750	60,54	64,35	65,84	43,02			141,6	11,2	1203	2366			3,815	3,815	0	42,05	1,023	8,584	0	26,05
	10800	60,19	64,04	65,52	42,61			142,3	11,27	1192	2337			3,854	3,854	0	41,65	1,023	8,584	0	26,05
	10850	59,86	63,76	65,23	42,23			143	11,36	1181	2310			3,894	3,894	0	41,28	1,023	8,584	0	26,05
	10900	59,54	63,48	64,95	41,85			143,6	11,44	1170	2283			3,934	3,934	0	40,9	1,023	8,584	0	26,05
	10950	59,42	63,39	64,86	41,6			144,3	11,52	1163	2269			3,974	3,974	0	40,66	1,023	8,584	0	26,05
	11000	59,36	63,38	64,84	41,4			144,9	11,6	1158	2260			4,015	4,015	0	40,47	1,023	8,584	0	26,05
	11050	59,32	63,37	64,84	41,21			145,6	11,68	1153	2252			4,056	4,056	0	40,28	1,023	8,584	0	26,05
	11100	59,31	63,4	64,87	41,05			146,2	11,76	1148	2245			4,097	4,097	0	40,12	1,023	8,584	0	26,05
	11150	59,29	63,43	64,9	40,88			146,9	11,84	1143	2237			4,138	4,138	0	39,96	1,023	8,584	0	26,05
	11200	58,97	63,15	64,61	40,52			147,6	11,92	1133	2214			4,18	4,18	0	39,61	1,023	8,584	0	26,05
	11250	58,57	62,8	64,25	40,11			148,2	12,01	1122	2186			4,222	4,222	0	39,21	1,023	8,584	0	26,05
	11300	58,2	62,47	63,91	39,73			148,9	12,09	1111	2161			4,265	4,265	0	38,83	1,023	8,584	0	26,05
	11350	57,87	62,18	63,62	39,37			149,5	12,18	1101	2140			4,307	4,307	0	38,48	1,023	8,584	0	26,05
	11400	57,57	61,92	63,35	39,03			150,2	12,27	1092	2121			4,350	4,350	0	38,15	1,023	8,584	0	26,05
	11450	57,39	61,79	63,22	38,78			150,9	12,36	1085	2109			4,394	4,394	0	37,9	1,023	8,584	0	26,05
	11500	57,22	61,66	63,08	38,53			151,5	12,44	1077	2096			4,437	4,437	0	37,66	1,023	8,584	0	26,05
	11550	56,81	61,29	62,71	38,14			152,2	12,53	1067	2068			4,481	4,481	0	37,27	1,023	8,584	0	26,05
	11600	56,34	60,86	62,27	37,71			152,8	12,62	1055	2037			4,525	4,525	0	36,85	1,023	8,584	0	26,05
