SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/Hr;L/100K;

1019 ;0:00,10 ;4654 ;7 ;68;32;54;0,666 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,72 ;4,32 ;13,2 ;-1 ;2,66 ;27,4 ;0 ;0 ;10 ;5,5;0,0;
1019 ;0:00,20 ;4566 ;7 ;68;32;54;0,665 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,71 ;4,24 ;13,3 ;-1 ;2,60 ;26,3 ;0 ;0 ;9 ;5,7;0,0;
1019 ;0:00,30 ;4555 ;7 ;68;32;55;0,665 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;4,15 ;13,1 ;-1 ;2,59 ;26,4 ;0 ;0 ;9 ;5,3;0,0;
1019 ;0:00,40 ;4555 ;7 ;68;32;54;0,663 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,77 ;4,16 ;13,0 ;-1 ;2,59 ;26,2 ;0 ;0 ;9 ;5,4;0,0;
1019 ;0:00,50 ;4612 ;7 ;68;32;55;0,662 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;4,28 ;13,2 ;-1 ;2,63 ;27,1 ;0 ;0 ;10 ;5,4;0,0;
1019 ;0:00,60 ;4577 ;7 ;68;32;54;0,662 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;4,29 ;13,2 ;-1 ;2,61 ;26,5 ;0 ;0 ;10 ;5,6;0,0;
1019 ;0:00,70 ;4530 ;7 ;68;32;55;0,665 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,72 ;4,12 ;13,1 ;-1 ;2,57 ;25,8 ;0 ;0 ;9 ;5,4;0,0;
1019 ;0:00,80 ;4577 ;7 ;68;32;55;0,665 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,73 ;4,21 ;13,1 ;-1 ;2,61 ;26,7 ;0 ;0 ;10 ;5,4;0,0;
1019 ;0:00,90 ;4573 ;7 ;68;32;54;0,663 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;4,23 ;13,1 ;-1 ;2,61 ;26,4 ;0 ;0 ;9 ;5,5;0,0;
