SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/Hr;L/100K;

1013 ;0:00,10 ;1855 ;7 ;83;31;92;0,896 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,77 ;1,92 ;13,5 ;-1 ;3,19 ;1,4 ;0 ;0 ;7 ;2,4;0,0;
1013 ;0:00,20 ;1854 ;7 ;83;31;92;0,898 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,78 ;1,91 ;13,5 ;-1 ;3,19 ;1,4 ;0 ;0 ;7 ;2,5;0,0;
1013 ;0:00,30 ;1830 ;7 ;83;31;92;0,903 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,80 ;1,89 ;13,5 ;-1 ;3,19 ;1,5 ;0 ;0 ;7 ;2,4;0,0;
1013 ;0:00,40 ;1850 ;7 ;83;31;92;0,906 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,78 ;1,92 ;13,5 ;-1 ;3,19 ;1,5 ;0 ;0 ;7 ;2,6;0,0;
1013 ;0:00,50 ;1770 ;7 ;83;31;92;0,907 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,80 ;1,91 ;13,5 ;-1 ;3,19 ;1,5 ;0 ;0 ;7 ;2,7;0,0;
1013 ;0:00,60 ;1717 ;7 ;83;31;92;0,909 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,75 ;1,87 ;13,4 ;-1 ;3,19 ;1,5 ;0 ;0 ;7 ;2,5;0,0;
1013 ;0:00,70 ;1547 ;7 ;83;31;92;0,907 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,80 ;1,78 ;13,5 ;-1 ;3,19 ;1,5 ;0 ;0 ;7 ;2,6;0,0;
1013 ;0:00,80 ;1652 ;7 ;83;31;92;0,906 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,75 ;1,82 ;13,4 ;-1 ;3,19 ;1,5 ;0 ;0 ;7 ;2,5;0,0;
1013 ;0:00,90 ;1661 ;7 ;83;31;92;0,903 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,80 ;1,81 ;13,5 ;-1 ;3,19 ;1,7 ;0 ;0 ;7 ;2,4;0,0;
1013 ;0:01,00 ;1786 ;7 ;84;31;92;0,899 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,76 ;1,87 ;13,5 ;-1 ;3,19 ;1,7 ;0 ;0 ;7 ;2,2;0,0;
1013 ;0:01,10 ;1918 ;7 ;84;31;92;0,896 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,78 ;1,96 ;13,5 ;-1 ;3,19 ;1,8 ;0 ;0 ;7 ;2,4;0,0;
1013 ;0:01,20 ;1929 ;7 ;84;31;92;0,896 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,79 ;1,98 ;13,5 ;-1 ;3,19 ;1,8 ;0 ;0 ;7 ;2,6;0,0;
1013 ;0:01,30 ;1944 ;7 ;84;31;92;0,897 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,78 ;1,97 ;13,5 ;-1 ;3,19 ;1,9 ;0 ;0 ;7 ;2,6;0,0;
1013 ;0:01,40 ;1913 ;7 ;84;31;91;0,896 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,76 ;1,96 ;13,5 ;-1 ;3,19 ;1,9 ;0 ;0 ;7 ;2,6;0,0;
1013 ;0:01,50 ;1904 ;7 ;84;31;91;0,894 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,79 ;1,94 ;13,2 ;-1 ;3,19 ;2,0 ;0 ;0 ;7 ;2,6;0,0;
1013 ;0:01,60 ;1870 ;7 ;84;31;91;0,897 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,77 ;1,92 ;13,4 ;-1 ;3,19 ;2,0 ;0 ;0 ;7 ;2,6;0,0;
1013 ;0:01,70 ;1902 ;7 ;84;31;91;0,898 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,73 ;1,96 ;13,2 ;-1 ;3,19 ;2,1 ;0 ;0 ;7 ;2,6;0,0;
1013 ;0:01,80 ;1905 ;7 ;84;31;91;0,899 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,76 ;1,94 ;13,2 ;-1 ;3,19 ;2,1 ;0 ;0 ;7 ;2,6;0,0;
1013 ;0:01,90 ;1841 ;7 ;84;31;91;0,895 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,77 ;1,89 ;13,5 ;-1 ;3,19 ;2,1 ;0 ;0 ;7 ;2,7;0,0;
1013 ;0:02,00 ;1837 ;7 ;84;31;91;0,893 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,76 ;1,87 ;13,2 ;-1 ;3,19 ;2,1 ;0 ;0 ;7 ;2,7;0,0;
1013 ;0:02,10 ;1859 ;7 ;84;31;91;0,893 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,79 ;1,92 ;13,5 ;-1 ;3,19 ;2,0 ;0 ;0 ;7 ;2,7;0,0;
1013 ;0:02,20 ;1880 ;7 ;84;31;91;0,892 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,78 ;1,93 ;13,5 ;-1 ;3,19 ;2,0 ;0 ;0 ;7 ;2,8;0,0;
1013 ;0:02,30 ;1843 ;7 ;84;31;92;0,892 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,77 ;1,97 ;13,5 ;-1 ;3,19 ;1,9 ;0 ;0 ;7 ;2,8;0,0;
1013 ;0:02,40 ;1737 ;7 ;84;31;92;0,896 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,77 ;1,87 ;13,5 ;-1 ;3,19 ;1,9 ;0 ;0 ;7 ;2,7;0,0;
1013 ;0:02,50 ;1680 ;7 ;84;31;92;0,898 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,77 ;1,84 ;13,5 ;-1 ;3,19 ;1,8 ;0 ;0 ;7 ;2,7;0,0;
1013 ;0:02,60 ;1614 ;7 ;84;31;92;0,897 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,76 ;1,79 ;13,5 ;-1 ;3,19 ;1,8 ;0 ;0 ;7 ;2,6;0,0;
1013 ;0:02,70 ;1730 ;65 ;84;31;98;0,893 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,78 ;1,85 ;13,4 ;-1 ;5,23 ;34,0 ;0 ;0 ;13 ;2,4;0,0;
1013 ;0:02,80 ;3700 ;71 ;84;31;98;0,888 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,75 ;3,08 ;13,5 ;-1 ;7,65 ;32,9 ;0 ;0 ;21 ;6,2;0,0;
1013 ;0:02,90 ;6131 ;7 ;84;31;82;0,888 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,73 ;5,52 ;13,5 ;-1 ;7,18 ;38,9 ;0 ;1 ;37 ;15,3;0,0;
