SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;
2678 ;1:00,10 ;4251 ;9 ;74;19;77;0,987 ;0,0 ;23,1 ;0,0 ;26,3 ;0 ;4,83 ;13,3 ;-71 ;3,52 ;21,4 ;0 ;0 ;
2678 ;1:00,20 ;4701 ;13 ;74;18;78;0,857 ;0,0 ;22,6 ;0,0 ;22,6 ;0 ;4,83 ;13,3 ;-75 ;3,85 ;25,0 ;0 ;0 ;
2678 ;1:00,30 ;4047 ;12 ;74;18;79;0,870 ;0,0 ;23,1 ;0,0 ;21,5 ;0 ;4,80 ;13,2 ;-77 ;3,66 ;19,9 ;0 ;0 ;
2678 ;1:00,40 ;3389 ;12 ;74;18;76;0,881 ;0,0 ;23,9 ;0,0 ;22,2 ;0 ;4,82 ;13,3 ;-76 ;2,90 ;18,0 ;0 ;0 ;
2678 ;1:00,50 ;3266 ;9 ;74;18;72;0,888 ;0,0 ;25,3 ;0,0 ;3,9 ;0 ;4,83 ;13,3 ;-96 ;2,79 ;18,0 ;0 ;0 ;
2678 ;1:00,60 ;3397 ;10 ;74;18;65;0,896 ;0,0 ;26,5 ;0,0 ;10,3 ;0 ;4,82 ;13,3 ;-90 ;2,68 ;16,7 ;0 ;0 ;
2678 ;1:00,70 ;3415 ;5 ;74;18;58;0,902 ;0,0 ;27,9 ;0,0 ;26,2 ;0 ;4,82 ;13,3 ;-76 ;2,43 ;0,0 ;0 ;0 ;
2678 ;1:00,80 ;4422 ;5 ;74;18;55;0,795 ;0,0 ;29,3 ;0,0 ;12,3 ;0 ;4,85 ;13,2 ;-89 ;2,44 ;22,2 ;0 ;0 ;
2678 ;1:00,90 ;4465 ;5 ;74;18;56;0,865 ;0,0 ;31,8 ;0,0 ;29,3 ;0 ;4,77 ;13,1 ;-77 ;2,49 ;22,8 ;0 ;0 ;
2678 ;1:01,00 ;4913 ;5 ;74;18;58;1,032 ;0,0 ;33,0 ;0,0 ;33,5 ;0 ;4,81 ;13,3 ;-74 ;2,63 ;27,5 ;0 ;0 ;
2678 ;1:01,10 ;6315 ;5 ;74;18;67;0,940 ;0,0 ;32,6 ;0,0 ;37,7 ;0 ;4,77 ;13,2 ;-71 ;3,17 ;37,4 ;0 ;0 ;
2678 ;1:01,20 ;6149 ;25 ;74;18;90;0,845 ;0,0 ;31,8 ;0,0 ;32,2 ;0 ;4,78 ;13,1 ;-74 ;5,22 ;32,5 ;0 ;0 ;
2678 ;1:01,30 ;5084 ;31 ;74;18;80;0,820 ;0,0 ;32,6 ;0,0 ;32,2 ;0 ;4,84 ;13,3 ;-75 ;4,33 ;28,1 ;0 ;0 ;
2678 ;1:01,40 ;4949 ;7 ;74;18;57;0,806 ;0,0 ;33,1 ;0,0 ;33,4 ;0 ;4,84 ;13,3 ;-74 ;2,57 ;28,3 ;0 ;0 ;
2678 ;1:01,50 ;5422 ;7 ;74;18;55;0,823 ;0,0 ;34,1 ;0,0 ;34,2 ;0 ;4,80 ;13,2 ;-75 ;2,56 ;33,4 ;0 ;0 ;
2678 ;1:01,60 ;5695 ;7 ;74;18;57;0,896 ;0,0 ;34,1 ;0,0 ;33,9 ;0 ;4,81 ;13,3 ;-75 ;2,60 ;35,4 ;0 ;0 ;
2678 ;1:01,70 ;5685 ;8 ;74;18;58;1,036 ;0,0 ;34,4 ;0,0 ;34,2 ;0 ;4,86 ;13,3 ;-75 ;2,62 ;35,1 ;0 ;0 ;
2678 ;1:01,80 ;5366 ;8 ;74;18;59;0,947 ;0,0 ;35,2 ;0,0 ;34,2 ;0 ;4,80 ;13,2 ;-75 ;2,65 ;31,7 ;0 ;0 ;
2678 ;1:01,90 ;4525 ;7 ;74;18;58;0,887 ;0,0 ;37,0 ;0,0 ;37,1 ;0 ;4,78 ;13,2 ;-75 ;2,59 ;23,1 ;0 ;0 ;
2678 ;1:02,00 ;4451 ;7 ;74;18;58;0,908 ;0,0 ;38,6 ;0,0 ;36,8 ;0 ;4,80 ;13,0 ;-76 ;3,93 ;22,3 ;0 ;0 ;
2678 ;1:02,10 ;4501 ;7 ;74;18;58;0,891 ;0,0 ;39,5 ;0,0 ;39,3 ;0 ;4,83 ;13,3 ;-75 ;2,59 ;22,9 ;0 ;1 ;
2678 ;1:02,20 ;4600 ;7 ;74;18;58;0,869 ;0,0 ;39,9 ;0,0 ;40,0 ;0 ;4,81 ;13,2 ;-74 ;2,60 ;24,0 ;0 ;0 ;
2678 ;1:02,30 ;4737 ;7 ;74;18;59;0,858 ;0,0 ;42,1 ;0,0 ;40,9 ;0 ;4,79 ;13,2 ;-75 ;2,66 ;25,2 ;0 ;0 ;
2678 ;1:02,40 ;4899 ;7 ;74;18;59;0,860 ;0,0 ;42,8 ;0,0 ;42,0 ;0 ;4,82 ;13,3 ;-75 ;2,67 ;27,0 ;0 ;0 ;
2678 ;1:02,50 ;4826 ;7 ;74;18;59;0,865 ;0,0 ;43,3 ;0,0 ;42,9 ;0 ;4,83 ;13,3 ;-75 ;2,67 ;26,2 ;0 ;0 ;
2678 ;1:02,60 ;4925 ;7 ;74;18;60;0,858 ;0,0 ;43,3 ;0,0 ;43,1 ;0 ;4,80 ;13,1 ;-75 ;2,71 ;26,8 ;0 ;0 ;
2678 ;1:02,70 ;5066 ;7 ;74;18;60;0,856 ;0,0 ;44,1 ;0,0 ;43,7 ;0 ;4,83 ;13,3 ;-75 ;2,72 ;28,3 ;0 ;0 ;
2678 ;1:02,80 ;5060 ;7 ;74;18;62;0,851 ;0,0 ;44,7 ;0,0 ;44,3 ;0 ;4,82 ;13,3 ;-75 ;2,83 ;27,8 ;0 ;0 ;
2678 ;1:02,90 ;5180 ;8 ;74;18;62;0,815 ;0,0 ;44,3 ;0,0 ;44,6 ;0 ;4,83 ;13,3 ;-74 ;2,81 ;29,1 ;0 ;0 ;
2678 ;1:03,00 ;5099 ;7 ;74;18;62;0,820 ;0,0 ;45,3 ;0,0 ;44,1 ;0 ;4,76 ;13,1 ;-75 ;2,83 ;28,2 ;0 ;0 ;
2678 ;1:03,10 ;5214 ;8 ;74;18;63;0,845 ;0,0 ;45,5 ;0,0 ;45,4 ;0 ;4,78 ;13,2 ;-75 ;2,88 ;29,4 ;0 ;0 ;
2678 ;1:03,20 ;5395 ;9 ;74;18;65;0,829 ;0,0 ;45,7 ;0,0 ;45,6 ;0 ;4,86 ;13,3 ;-75 ;3,01 ;31,1 ;0 ;0 ;
2678 ;1:03,30 ;5308 ;8 ;74;18;65;0,751 ;0,0 ;46,0 ;0,0 ;43,0 ;0 ;4,78 ;13,2 ;-76 ;3,02 ;30,2 ;0 ;0 ;
2678 ;1:03,40 ;4666 ;8 ;74;18;67;0,760 ;0,0 ;47,3 ;0,0 ;47,2 ;0 ;4,80 ;13,1 ;-75 ;3,15 ;24,4 ;0 ;0 ;
2678 ;1:03,50 ;6319 ;13 ;74;18;70;0,801 ;0,0 ;47,7 ;0,0 ;47,1 ;0 ;4,78 ;13,2 ;-75 ;3,57 ;36,6 ;0 ;0 ;
2678 ;1:03,60 ;5302 ;13 ;74;18;75;0,755 ;0,0 ;48,2 ;0,0 ;46,8 ;0 ;4,87 ;13,3 ;-75 ;3,86 ;29,8 ;0 ;0 ;
2678 ;1:03,70 ;4751 ;13 ;74;19;74;0,803 ;0,0 ;48,5 ;0,0 ;48,4 ;0 ;4,84 ;13,3 ;-75 ;3,51 ;25,3 ;0 ;0 ;
2678 ;1:03,80 ;6087 ;17 ;74;19;75;0,776 ;0,0 ;47,6 ;0,0 ;47,1 ;0 ;4,79 ;13,1 ;-75 ;4,36 ;35,2 ;0 ;0 ;
2678 ;1:03,90 ;4938 ;14 ;74;19;72;0,772 ;0,0 ;47,9 ;0,0 ;45,9 ;0 ;4,84 ;13,3 ;-76 ;3,47 ;26,8 ;0 ;0 ;
2678 ;1:04,00 ;4914 ;5 ;74;19;75;0,756 ;0,0 ;48,3 ;0,0 ;47,9 ;0 ;4,83 ;13,3 ;-75 ;3,61 ;26,7 ;0 ;0 ;
2678 ;1:04,10 ;6052 ;27 ;74;19;86;0,756 ;0,0 ;46,7 ;0,0 ;47,2 ;0 ;4,80 ;13,2 ;-74 ;5,06 ;33,4 ;0 ;0 ;
2678 ;1:04,20 ;4922 ;17 ;74;19;82;0,762 ;0,0 ;45,9 ;0,0 ;45,4 ;0 ;4,77 ;13,2 ;-75 ;4,54 ;26,8 ;0 ;0 ;
2678 ;1:04,30 ;6192 ;19 ;74;19;79;0,806 ;0,0 ;43,9 ;0,0 ;45,9 ;0 ;4,78 ;13,1 ;-74 ;4,75 ;35,3 ;0 ;0 ;
2678 ;1:04,40 ;5218 ;17 ;74;19;78;0,732 ;0,0 ;44,8 ;0,0 ;44,2 ;0 ;4,80 ;13,2 ;-75 ;4,13 ;29,0 ;0 ;0 ;
2678 ;1:04,50 ;4703 ;12 ;74;19;76;0,724 ;0,0 ;44,8 ;0,0 ;44,8 ;0 ;4,80 ;13,3 ;-75 ;3,58 ;25,0 ;0 ;0 ;
2678 ;1:04,60 ;4988 ;6 ;74;19;81;0,765 ;0,0 ;45,3 ;0,0 ;45,0 ;0 ;4,84 ;13,3 ;-75 ;4,44 ;27,4 ;0 ;0 ;
2678 ;1:04,70 ;6153 ;35 ;74;19;93;0,763 ;0,0 ;42,7 ;0,0 ;52,2 ;0 ;4,78 ;13,1 ;-69 ;5,49 ;32,5 ;0 ;0 ;
2678 ;1:04,80 ;5107 ;34 ;74;19;89;0,727 ;0,0 ;42,9 ;0,0 ;41,2 ;0 ;4,78 ;13,3 ;-75 ;4,99 ;30,0 ;0 ;0 ;
2678 ;1:04,90 ;4323 ;7 ;74;19;81;0,742 ;0,0 ;43,5 ;0,0 ;43,0 ;0 ;4,81 ;13,2 ;-75 ;4,06 ;21,9 ;0 ;0 ;
2678 ;1:05,00 ;5567 ;23 ;74;19;87;0,778 ;0,0 ;42,7 ;0,0 ;48,3 ;0 ;4,83 ;13,3 ;-71 ;5,00 ;31,3 ;0 ;0 ;
2678 ;1:05,10 ;4885 ;23 ;74;19;87;0,748 ;0,0 ;41,9 ;0,0 ;41,7 ;0 ;4,80 ;13,1 ;-75 ;4,85 ;28,3 ;0 ;0 ;
2678 ;1:05,20 ;4539 ;12 ;74;19;78;0,742 ;0,0 ;42,1 ;0,0 ;41,6 ;0 ;4,80 ;13,1 ;-75 ;3,80 ;24,0 ;0 ;0 ;
2678 ;1:05,30 ;4576 ;9 ;74;19;92;0,713 ;0,0 ;42,2 ;0,0 ;42,1 ;0 ;4,79 ;13,2 ;-75 ;5,35 ;27,2 ;0 ;0 ;
2678 ;1:05,40 ;4764 ;36 ;74;19;96;0,715 ;0,0 ;40,6 ;0,0 ;40,4 ;0 ;4,81 ;13,2 ;-75 ;6,49 ;29,8 ;0 ;0 ;
2678 ;1:05,50 ;4951 ;51 ;74;19;97;0,717 ;0,0 ;40,5 ;0,0 ;42,0 ;0 ;4,80 ;13,2 ;-74 ;6,78 ;30,7 ;0 ;0 ;
2678 ;1:05,60 ;4229 ;57 ;74;19;97;0,722 ;0,0 ;40,2 ;0,0 ;40,2 ;0 ;4,76 ;13,3 ;-75 ;6,72 ;28,4 ;0 ;0 ;
2678 ;1:05,70 ;4516 ;56 ;74;19;97;0,722 ;0,0 ;38,4 ;0,0 ;39,1 ;0 ;4,81 ;13,2 ;-74 ;6,74 ;29,3 ;0 ;0 ;
2678 ;1:05,80 ;4619 ;79 ;74;19;97;0,728 ;0,0 ;38,6 ;0,0 ;38,8 ;0 ;4,81 ;13,2 ;-74 ;6,75 ;29,6 ;0 ;0 ;
2678 ;1:05,90 ;4385 ;72 ;74;19;98;0,744 ;0,0 ;37,6 ;0,0 ;37,5 ;0 ;4,80 ;13,3 ;-75 ;7,04 ;29,6 ;0 ;0 ;
2678 ;1:06,00 ;4176 ;34 ;74;19;95;0,782 ;0,0 ;36,8 ;0,0 ;37,3 ;0 ;4,82 ;13,3 ;-74 ;6,10 ;26,5 ;0 ;0 ;
2678 ;1:06,10 ;4148 ;30 ;74;19;96;0,821 ;0,0 ;35,6 ;0,0 ;36,6 ;0 ;4,82 ;13,3 ;-74 ;6,40 ;27,3 ;0 ;0 ;
2678 ;1:06,20 ;4063 ;38 ;74;19;97;0,877 ;0,0 ;34,7 ;0,0 ;35,1 ;0 ;4,81 ;13,3 ;-74 ;6,71 ;28,0 ;0 ;0 ;
2678 ;1:06,30 ;3917 ;35 ;74;19;97;0,953 ;0,0 ;34,4 ;0,0 ;35,1 ;0 ;4,79 ;13,3 ;-74 ;6,69 ;27,0 ;0 ;0 ;
2678 ;1:06,40 ;3818 ;31 ;74;19;96;1,015 ;0,0 ;33,3 ;0,0 ;33,4 ;0 ;4,85 ;13,3 ;-75 ;6,31 ;25,2 ;0 ;0 ;
2678 ;1:06,50 ;3615 ;28 ;74;19;95;1,079 ;0,0 ;31,5 ;0,0 ;31,8 ;0 ;4,82 ;13,3 ;-74 ;5,82 ;22,6 ;0 ;0 ;
2678 ;1:06,60 ;3588 ;20 ;74;19;92;1,084 ;0,0 ;31,1 ;0,0 ;31,0 ;0 ;4,82 ;13,3 ;-75 ;4,57 ;20,0 ;0 ;0 ;
2678 ;1:06,70 ;3470 ;19 ;74;19;91;1,084 ;0,0 ;31,1 ;0,0 ;30,9 ;0 ;4,79 ;13,2 ;-75 ;4,00 ;18,7 ;0 ;0 ;
2678 ;1:06,80 ;3472 ;19 ;74;19;91;1,149 ;0,0 ;30,6 ;0,0 ;30,4 ;0 ;4,85 ;13,3 ;-75 ;4,00 ;18,7 ;0 ;0 ;
2678 ;1:06,90 ;3374 ;20 ;74;19;93;1,142 ;0,0 ;29,5 ;0,0 ;29,6 ;0 ;4,81 ;13,1 ;-74 ;4,78 ;20,2 ;0 ;0 ;
2678 ;1:07,00 ;3403 ;28 ;74;19;96;1,014 ;0,0 ;28,3 ;0,0 ;27,8 ;0 ;4,79 ;13,3 ;-75 ;6,09 ;22,5 ;0 ;0 ;
2678 ;1:07,10 ;2912 ;28 ;74;19;96;0,926 ;0,0 ;27,6 ;0,0 ;26,9 ;0 ;4,81 ;13,2 ;-75 ;5,52 ;22,2 ;0 ;0 ;
2678 ;1:07,20 ;2750 ;18 ;74;19;91;0,892 ;0,0 ;27,3 ;0,0 ;26,5 ;0 ;4,83 ;13,3 ;-75 ;3,34 ;16,3 ;0 ;0 ;
2678 ;1:07,30 ;2769 ;13 ;74;19;90;0,881 ;0,0 ;27,6 ;0,0 ;26,6 ;0 ;4,83 ;13,3 ;-76 ;3,01 ;15,6 ;0 ;0 ;
2678 ;1:07,40 ;2625 ;10 ;74;19;87;0,896 ;0,0 ;27,8 ;0,0 ;26,4 ;0 ;4,82 ;13,3 ;-76 ;2,88 ;14,2 ;0 ;0 ;
2678 ;1:07,50 ;2786 ;9 ;74;19;86;0,896 ;0,0 ;27,5 ;0,0 ;26,5 ;0 ;4,82 ;13,3 ;-76 ;2,97 ;15,8 ;0 ;0 ;
2678 ;1:07,60 ;2717 ;9 ;74;19;86;0,895 ;0,0 ;27,4 ;0,0 ;26,4 ;0 ;4,83 ;13,3 ;-75 ;2,93 ;15,1 ;0 ;0 ;
2678 ;1:07,70 ;2704 ;9 ;74;19;85;0,919 ;0,0 ;27,7 ;0,0 ;27,0 ;0 ;4,83 ;13,3 ;-75 ;2,91 ;15,0 ;0 ;0 ;
2678 ;1:07,80 ;2840 ;9 ;74;19;84;0,921 ;0,0 ;27,7 ;0,0 ;27,0 ;0 ;4,82 ;13,3 ;-75 ;2,99 ;16,4 ;0 ;0 ;
2678 ;1:07,90 ;2700 ;9 ;74;19;83;0,943 ;0,0 ;28,4 ;0,0 ;27,9 ;0 ;4,78 ;13,1 ;-75 ;2,89 ;15,0 ;0 ;0 ;
2678 ;1:08,00 ;2930 ;9 ;74;19;82;0,956 ;0,0 ;28,3 ;0,0 ;28,1 ;0 ;4,83 ;13,3 ;-75 ;2,98 ;17,4 ;0 ;0 ;
2678 ;1:08,10 ;2947 ;9 ;75;19;81;0,951 ;0,0 ;29,1 ;0,0 ;28,3 ;0 ;4,85 ;13,2 ;-75 ;2,93 ;17,5 ;0 ;0 ;
2678 ;1:08,20 ;2993 ;9 ;75;19;81;0,966 ;0,0 ;28,6 ;0,0 ;28,3 ;0 ;4,77 ;13,1 ;-75 ;2,96 ;17,9 ;0 ;0 ;
2678 ;1:08,30 ;2956 ;9 ;75;19;82;0,978 ;0,0 ;29,1 ;0,0 ;28,4 ;0 ;4,77 ;13,1 ;-75 ;3,00 ;17,6 ;0 ;0 ;
2678 ;1:08,40 ;2978 ;9 ;75;19;82;0,967 ;0,0 ;29,1 ;0,0 ;28,3 ;0 ;4,79 ;13,2 ;-75 ;3,01 ;17,8 ;0 ;0 ;
2678 ;1:08,50 ;2921 ;9 ;75;19;83;0,964 ;0,0 ;28,9 ;0,0 ;28,2 ;0 ;4,83 ;13,3 ;-75 ;3,03 ;17,2 ;0 ;0 ;
2678 ;1:08,60 ;2915 ;10 ;75;19;83;0,969 ;0,0 ;28,6 ;0,0 ;28,1 ;0 ;4,83 ;13,3 ;-75 ;3,03 ;17,1 ;0 ;0 ;
2678 ;1:08,70 ;2904 ;10 ;75;19;83;0,927 ;0,0 ;28,6 ;0,0 ;27,8 ;0 ;4,81 ;13,2 ;-75 ;3,02 ;17,0 ;0 ;0 ;
2678 ;1:08,80 ;2853 ;9 ;75;19;82;0,868 ;0,0 ;28,1 ;0,0 ;27,6 ;0 ;4,83 ;13,3 ;-75 ;2,94 ;16,6 ;0 ;0 ;
2678 ;1:08,90 ;3365 ;10 ;75;19;82;0,857 ;0,0 ;27,4 ;0,0 ;27,2 ;0 ;4,83 ;13,3 ;-75 ;3,31 ;18,0 ;0 ;0 ;
2678 ;1:09,00 ;3107 ;10 ;75;19;84;0,856 ;0,0 ;27,1 ;0,0 ;26,7 ;0 ;4,76 ;13,1 ;-75 ;3,19 ;18,0 ;0 ;0 ;
2678 ;1:09,10 ;2581 ;8 ;75;19;83;0,850 ;0,0 ;28,4 ;0,0 ;27,6 ;0 ;4,80 ;13,3 ;-75 ;2,80 ;0,0 ;0 ;0 ;
2678 ;1:09,20 ;2686 ;8 ;75;19;81;0,844 ;0,0 ;28,9 ;0,0 ;28,2 ;0 ;4,82 ;13,3 ;-75 ;2,80 ;0,0 ;0 ;0 ;
2678 ;1:09,30 ;3415 ;9 ;75;19;79;0,828 ;0,0 ;28,7 ;0,0 ;29,3 ;0 ;4,83 ;13,3 ;-74 ;3,14 ;18,0 ;0 ;0 ;
2678 ;1:09,40 ;3591 ;10 ;75;19;80;0,813 ;0,0 ;29,0 ;0,0 ;28,1 ;0 ;4,77 ;13,2 ;-75 ;3,35 ;18,2 ;0 ;0 ;
2678 ;1:09,50 ;2736 ;8 ;75;19;78;0,816 ;0,0 ;30,1 ;0,0 ;28,9 ;0 ;4,86 ;13,3 ;-76 ;2,72 ;0,0 ;0 ;0 ;
2678 ;1:09,60 ;3088 ;8 ;76;19;75;0,820 ;0,0 ;30,7 ;0,0 ;30,6 ;0 ;4,79 ;13,0 ;-75 ;2,71 ;0,0 ;0 ;0 ;
2678 ;1:09,70 ;4088 ;9 ;76;19;76;0,784 ;0,0 ;30,4 ;0,0 ;29,9 ;0 ;4,83 ;13,3 ;-75 ;3,32 ;20,1 ;0 ;0 ;
2678 ;1:09,80 ;3388 ;9 ;76;19;78;0,771 ;0,0 ;31,7 ;0,0 ;29,5 ;0 ;4,83 ;13,3 ;-76 ;2,99 ;18,0 ;0 ;0 ;
2678 ;1:09,90 ;3320 ;8 ;76;19;77;0,797 ;0,0 ;32,9 ;0,0 ;32,5 ;0 ;4,81 ;13,2 ;-75 ;2,92 ;0,0 ;0 ;0 ;
2678 ;1:10,00 ;4008 ;9 ;76;19;78;0,784 ;0,0 ;32,6 ;0,0 ;33,3 ;0 ;4,83 ;13,3 ;-74 ;3,52 ;19,5 ;0 ;0 ;
2678 ;1:10,10 ;3784 ;11 ;76;19;79;0,773 ;0,0 ;33,0 ;0,0 ;32,4 ;0 ;4,81 ;13,2 ;-75 ;3,45 ;18,8 ;0 ;0 ;
2678 ;1:10,20 ;3762 ;10 ;76;19;76;0,773 ;0,0 ;33,6 ;0,0 ;33,4 ;0 ;4,80 ;13,1 ;-75 ;3,14 ;18,7 ;0 ;0 ;
2678 ;1:10,30 ;3949 ;10 ;76;19;75;0,779 ;0,0 ;35,2 ;0,0 ;35,4 ;0 ;4,81 ;13,1 ;-75 ;3,22 ;19,1 ;0 ;0 ;
2678 ;1:10,40 ;4103 ;8 ;76;19;78;0,777 ;0,0 ;36,0 ;0,0 ;36,1 ;0 ;4,83 ;13,3 ;-75 ;3,57 ;20,3 ;0 ;0 ;
2678 ;1:10,50 ;4292 ;13 ;76;19;81;0,765 ;0,0 ;36,1 ;0,0 ;36,6 ;0 ;4,80 ;13,2 ;-74 ;4,03 ;21,8 ;0 ;0 ;
2678 ;1:10,60 ;4219 ;13 ;76;19;81;0,757 ;0,0 ;35,4 ;0,0 ;36,9 ;0 ;4,77 ;13,2 ;-74 ;4,05 ;22,1 ;0 ;0 ;
2678 ;1:10,70 ;4127 ;13 ;76;19;82;0,754 ;0,0 ;34,7 ;0,0 ;37,9 ;0 ;4,82 ;13,3 ;-72 ;4,07 ;20,7 ;0 ;0 ;
2678 ;1:10,80 ;4200 ;14 ;76;19;82;0,758 ;0,0 ;34,0 ;0,0 ;37,7 ;0 ;4,80 ;13,3 ;-72 ;4,12 ;21,3 ;0 ;0 ;
2678 ;1:10,90 ;4412 ;14 ;77;19;82;0,753 ;0,0 ;33,2 ;0,0 ;38,7 ;0 ;4,79 ;13,2 ;-71 ;4,24 ;22,9 ;0 ;0 ;
2678 ;1:11,00 ;4203 ;14 ;77;19;83;0,759 ;0,0 ;34,3 ;0,0 ;38,8 ;0 ;4,82 ;13,3 ;-71 ;4,25 ;21,4 ;0 ;0 ;
2678 ;1:11,10 ;4212 ;14 ;77;19;84;0,763 ;0,0 ;36,1 ;0,0 ;36,3 ;0 ;4,83 ;13,3 ;-75 ;4,29 ;21,6 ;0 ;0 ;
2678 ;1:11,20 ;4150 ;16 ;77;19;85;0,757 ;0,0 ;37,4 ;0,0 ;37,9 ;0 ;4,83 ;13,3 ;-74 ;4,30 ;21,2 ;0 ;0 ;
2678 ;1:11,30 ;4286 ;16 ;77;19;85;0,753 ;0,0 ;38,3 ;0,0 ;38,3 ;0 ;4,86 ;13,3 ;-75 ;4,38 ;22,4 ;0 ;0 ;
2678 ;1:11,40 ;4285 ;16 ;77;19;85;0,757 ;0,0 ;37,7 ;0,0 ;38,1 ;0 ;4,82 ;13,3 ;-74 ;4,38 ;22,3 ;0 ;0 ;
2678 ;1:11,50 ;4137 ;16 ;77;19;85;0,752 ;0,0 ;37,4 ;0,0 ;37,3 ;0 ;4,82 ;13,3 ;-75 ;4,29 ;21,1 ;0 ;0 ;
2678 ;1:11,60 ;4383 ;16 ;77;19;84;0,750 ;0,0 ;34,9 ;0,0 ;38,4 ;0 ;4,83 ;13,3 ;-72 ;4,39 ;23,0 ;0 ;0 ;
2678 ;1:11,70 ;4669 ;17 ;77;19;84;0,752 ;0,0 ;33,3 ;0,0 ;41,1 ;0 ;4,81 ;13,1 ;-69 ;4,58 ;25,3 ;0 ;0 ;
2678 ;1:11,80 ;4566 ;16 ;77;19;85;0,750 ;0,0 ;33,9 ;0,0 ;40,5 ;0 ;4,85 ;13,3 ;-70 ;4,55 ;24,7 ;0 ;0 ;
2678 ;1:11,90 ;4350 ;16 ;77;19;85;0,754 ;0,0 ;34,8 ;0,0 ;37,5 ;0 ;4,79 ;13,2 ;-73 ;4,40 ;22,7 ;0 ;0 ;
2678 ;1:12,00 ;4327 ;16 ;77;19;85;0,761 ;0,0 ;36,9 ;0,0 ;37,0 ;0 ;4,84 ;13,3 ;-75 ;4,40 ;22,8 ;0 ;0 ;
2678 ;1:12,10 ;4281 ;15 ;77;19;84;0,763 ;0,0 ;39,2 ;0,0 ;39,1 ;0 ;4,82 ;13,2 ;-75 ;4,33 ;22,1 ;0 ;0 ;
2678 ;1:12,20 ;4257 ;15 ;78;19;83;0,775 ;0,0 ;38,4 ;0,0 ;39,2 ;0 ;4,81 ;13,3 ;-74 ;4,28 ;21,8 ;0 ;0 ;
2678 ;1:12,30 ;4381 ;15 ;78;19;82;0,777 ;0,0 ;38,9 ;0,0 ;39,8 ;0 ;4,82 ;13,2 ;-74 ;4,22 ;22,7 ;0 ;0 ;
2678 ;1:12,40 ;4565 ;15 ;78;19;82;0,766 ;0,0 ;40,6 ;0,0 ;40,8 ;0 ;4,83 ;13,3 ;-74 ;4,33 ;24,1 ;0 ;0 ;
2678 ;1:12,50 ;4420 ;15 ;78;19;83;0,751 ;0,0 ;39,4 ;0,0 ;39,0 ;0 ;4,83 ;13,3 ;-75 ;4,38 ;23,1 ;0 ;0 ;
2678 ;1:12,60 ;4773 ;16 ;78;19;84;0,742 ;0,0 ;37,0 ;0,0 ;39,2 ;0 ;4,77 ;13,2 ;-73 ;4,64 ;26,1 ;0 ;0 ;
2678 ;1:12,70 ;4953 ;18 ;78;19;85;0,742 ;0,0 ;35,2 ;0,0 ;44,4 ;0 ;4,83 ;13,3 ;-68 ;4,80 ;28,0 ;0 ;0 ;
2678 ;1:12,80 ;4832 ;18 ;78;19;85;0,734 ;0,0 ;35,9 ;0,0 ;42,0 ;0 ;4,79 ;13,1 ;-70 ;4,72 ;27,0 ;0 ;0 ;
2678 ;1:12,90 ;4378 ;17 ;78;19;86;0,737 ;0,0 ;37,8 ;0,0 ;38,5 ;0 ;4,82 ;13,3 ;-74 ;4,48 ;23,4 ;0 ;0 ;
2678 ;1:13,00 ;4495 ;17 ;78;19;86;0,751 ;0,0 ;39,3 ;0,0 ;40,0 ;0 ;4,81 ;13,3 ;-74 ;4,55 ;24,4 ;0 ;0 ;
2678 ;1:13,10 ;4526 ;18 ;78;19;86;0,754 ;0,0 ;41,4 ;0,0 ;41,0 ;0 ;4,81 ;13,3 ;-75 ;4,57 ;24,7 ;0 ;0 ;
2678 ;1:13,20 ;4715 ;18 ;78;19;85;0,774 ;0,0 ;40,7 ;0,0 ;41,4 ;0 ;4,81 ;13,2 ;-74 ;4,64 ;26,0 ;0 ;0 ;
2678 ;1:13,30 ;4578 ;17 ;78;19;85;0,773 ;0,0 ;40,7 ;0,0 ;41,3 ;0 ;4,83 ;13,2 ;-74 ;4,56 ;24,9 ;0 ;0 ;
2678 ;1:13,40 ;4503 ;17 ;78;19;84;0,752 ;0,0 ;40,2 ;0,0 ;40,4 ;0 ;4,79 ;13,2 ;-74 ;4,53 ;24,6 ;0 ;0 ;
2678 ;1:13,50 ;4861 ;17 ;78;19;83;0,742 ;0,0 ;36,7 ;0,0 ;41,6 ;0 ;4,81 ;13,1 ;-71 ;4,65 ;26,5 ;0 ;0 ;
2678 ;1:13,60 ;4952 ;17 ;78;19;84;0,735 ;0,0 ;35,3 ;0,0 ;45,2 ;0 ;4,77 ;13,3 ;-67 ;4,76 ;27,6 ;0 ;0 ;
2678 ;1:13,70 ;4873 ;17 ;78;19;85;0,743 ;0,0 ;35,7 ;0,0 ;42,9 ;0 ;4,78 ;13,1 ;-70 ;4,75 ;27,4 ;0 ;0 ;
2678 ;1:13,80 ;4858 ;17 ;78;19;86;0,739 ;0,0 ;36,0 ;0,0 ;41,4 ;0 ;4,78 ;13,1 ;-71 ;4,78 ;27,7 ;0 ;0 ;
2678 ;1:13,90 ;4714 ;17 ;78;19;86;0,729 ;0,0 ;36,6 ;0,0 ;38,6 ;0 ;4,80 ;13,1 ;-73 ;4,68 ;26,3 ;0 ;0 ;
