SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;

1290 ;0:00,10 ;575 ;0 ;31;97;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,7 ;-1 ;4,85 ;30,0 ;0 ;0 ;
1290 ;0:00,20 ;575 ;0 ;31;97;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,7 ;-1 ;4,85 ;30,0 ;0 ;0 ;
1290 ;0:00,30 ;575 ;0 ;31;98;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,7 ;-1 ;4,96 ;30,0 ;0 ;0 ;
1290 ;0:00,40 ;575 ;1 ;31;95;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,7 ;-1 ;4,66 ;30,0 ;0 ;0 ;
1290 ;0:00,50 ;688 ;1 ;31;92;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;4,36 ;30,0 ;0 ;0 ;
1290 ;0:00,60 ;1004 ;1 ;31;81;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;3,37 ;30,0 ;0 ;0 ;
1290 ;0:00,70 ;1661 ;1 ;31;76;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,7 ;-1 ;3,07 ;29,8 ;0 ;0 ;
1290 ;0:00,80 ;2206 ;3 ;31;72;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,2 ;-1 ;3,13 ;29,8 ;0 ;0 ;
1290 ;0:00,90 ;2484 ;14 ;31;73;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,8 ;-1 ;3,20 ;10,5 ;0 ;0 ;
1290 ;0:01,00 ;2618 ;16 ;31;73;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;12,1 ;-1 ;3,34 ;12,2 ;0 ;0 ;
1290 ;0:01,10 ;2653 ;16 ;31;74;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;3,42 ;13,0 ;0 ;0 ;
1290 ;0:01,20 ;2664 ;16 ;31;74;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;3,40 ;12,8 ;0 ;0 ;
1290 ;0:01,30 ;2681 ;17 ;31;74;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,8 ;-1 ;3,47 ;13,3 ;0 ;0 ;
1290 ;0:01,40 ;2858 ;17 ;31;74;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,8 ;-1 ;3,71 ;16,0 ;0 ;0 ;
1290 ;0:01,50 ;2817 ;17 ;31;74;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;12,0 ;-1 ;3,66 ;15,4 ;0 ;0 ;
1290 ;0:01,60 ;2841 ;18 ;31;74;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;12,0 ;-1 ;3,69 ;15,8 ;0 ;0 ;
1290 ;0:01,70 ;2874 ;18 ;31;75;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;12,1 ;-1 ;3,81 ;16,5 ;0 ;0 ;
1290 ;0:01,80 ;2804 ;18 ;31;74;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,49 ;11,8 ;-1 ;3,66 ;15,2 ;0 ;0 ;
1290 ;0:01,90 ;2755 ;18 ;31;76;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,2 ;-1 ;3,68 ;15,0 ;0 ;0 ;
1290 ;0:02,00 ;2571 ;18 ;31;77;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,1 ;-1 ;3,45 ;13,2 ;0 ;0 ;
1290 ;0:02,10 ;2587 ;18 ;31;77;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,0 ;-1 ;3,47 ;13,4 ;0 ;0 ;
1290 ;0:02,20 ;2628 ;18 ;31;76;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,2 ;-1 ;3,48 ;13,0 ;0 ;0 ;
1290 ;0:02,30 ;2722 ;18 ;31;75;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;12,0 ;-1 ;3,62 ;14,2 ;0 ;0 ;
1290 ;0:02,40 ;2969 ;18 ;31;76;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;12,2 ;-1 ;4,05 ;18,5 ;0 ;0 ;
1290 ;0:02,50 ;3246 ;19 ;31;77;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,45 ;11,9 ;-1 ;4,26 ;21,6 ;0 ;0 ;
1290 ;0:02,60 ;3097 ;21 ;31;78;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,1 ;-1 ;4,10 ;19,6 ;0 ;0 ;
1290 ;0:02,70 ;2921 ;21 ;30;78;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,47 ;12,0 ;-1 ;4,03 ;18,3 ;0 ;0 ;
1290 ;0:02,80 ;2921 ;21 ;30;77;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;4,19 ;19,4 ;0 ;0 ;
1290 ;0:02,90 ;3273 ;21 ;30;77;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;12,0 ;-1 ;4,32 ;21,8 ;0 ;0 ;
1290 ;0:03,00 ;3186 ;22 ;30;77;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,46 ;11,9 ;-1 ;4,29 ;21,0 ;0 ;0 ;
1290 ;0:03,10 ;3102 ;22 ;30;76;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,0 ;-1 ;4,24 ;20,0 ;0 ;0 ;
1290 ;0:03,20 ;3294 ;24 ;30;74;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;12,1 ;-1 ;4,18 ;21,6 ;0 ;0 ;
1290 ;0:03,30 ;3601 ;24 ;30;71;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;4,28 ;25,1 ;0 ;0 ;
1290 ;0:03,40 ;3771 ;24 ;30;70;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;12,0 ;-1 ;4,42 ;27,1 ;0 ;0 ;
1290 ;0:03,50 ;3898 ;26 ;30;72;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;4,68 ;28,8 ;0 ;0 ;
1290 ;0:03,60 ;3847 ;27 ;30;72;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;4,59 ;28,0 ;0 ;0 ;
1290 ;0:03,70 ;3821 ;27 ;30;72;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;4,60 ;27,7 ;0 ;0 ;
1290 ;0:03,80 ;3898 ;27 ;30;71;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;12,2 ;-1 ;4,61 ;28,6 ;0 ;0 ;
1290 ;0:03,90 ;3898 ;27 ;30;71;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,1 ;-1 ;4,64 ;28,6 ;0 ;0 ;
1290 ;0:04,00 ;3998 ;27 ;30;71;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;4,74 ;29,7 ;0 ;0 ;
1290 ;0:04,10 ;4216 ;27 ;30;70;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;4,85 ;29,4 ;0 ;0 ;
1290 ;0:04,20 ;4435 ;27 ;30;70;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;4,92 ;29,2 ;0 ;0 ;
1290 ;0:04,30 ;4588 ;28 ;30;71;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;5,08 ;29,0 ;0 ;0 ;
1290 ;0:04,40 ;4713 ;29 ;30;72;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;5,22 ;28,8 ;0 ;0 ;
1290 ;0:04,50 ;4724 ;31 ;30;74;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;5,39 ;28,7 ;0 ;0 ;
1290 ;0:04,60 ;4202 ;31 ;30;76;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;12,0 ;-1 ;5,22 ;29,5 ;0 ;0 ;
1290 ;0:04,70 ;3677 ;31 ;30;80;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;5,27 ;25,7 ;0 ;0 ;
1290 ;0:04,80 ;3525 ;31 ;30;83;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;12,0 ;-1 ;5,49 ;24,2 ;0 ;0 ;
1290 ;0:04,90 ;3296 ;30 ;30;83;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;12,0 ;-1 ;5,01 ;23,1 ;0 ;0 ;
1290 ;0:05,00 ;3181 ;30 ;30;83;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,48 ;12,1 ;-1 ;4,76 ;22,7 ;0 ;0 ;
1290 ;0:05,10 ;3322 ;30 ;30;79;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;4,75 ;22,5 ;0 ;0 ;
1290 ;0:05,20 ;3774 ;29 ;30;73;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,48 ;12,0 ;-1 ;4,73 ;27,1 ;0 ;0 ;
1290 ;0:05,30 ;4067 ;28 ;30;68;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;4,81 ;29,8 ;0 ;0 ;
1290 ;0:05,40 ;4682 ;28 ;30;64;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,8 ;-1 ;4,56 ;29,2 ;0 ;0 ;
1290 ;0:05,50 ;5739 ;29 ;30;65;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,7 ;-1 ;4,58 ;34,7 ;0 ;0 ;
1290 ;0:05,60 ;6149 ;54 ;30;88;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;12,0 ;-1 ;8,39 ;33,2 ;0 ;0 ;
1290 ;0:05,70 ;4222 ;75 ;30;95;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,48 ;12,0 ;-1 ;10,08 ;29,4 ;0 ;0 ;
1290 ;0:05,80 ;3164 ;40 ;30;84;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;12,0 ;-1 ;4,85 ;22,6 ;0 ;0 ;
1290 ;0:05,90 ;3365 ;28 ;30;82;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;5,10 ;23,2 ;0 ;0 ;
1290 ;0:06,00 ;3272 ;28 ;30;81;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,47 ;11,9 ;-1 ;4,86 ;22,6 ;0 ;0 ;
1290 ;0:06,10 ;3047 ;28 ;30;82;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,47 ;11,8 ;-1 ;4,50 ;21,7 ;0 ;0 ;
1290 ;0:06,20 ;3255 ;28 ;30;82;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,45 ;12,0 ;-1 ;4,97 ;22,7 ;0 ;0 ;
1290 ;0:06,30 ;3268 ;28 ;30;83;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;12,1 ;-1 ;5,19 ;23,0 ;0 ;0 ;
1290 ;0:06,40 ;3079 ;28 ;30;83;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,45 ;12,0 ;-1 ;4,87 ;22,3 ;0 ;0 ;
1290 ;0:06,50 ;3183 ;28 ;30;83;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,7 ;-1 ;5,21 ;22,7 ;0 ;0 ;
1290 ;0:06,60 ;3076 ;28 ;30;83;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,0 ;-1 ;5,10 ;22,3 ;0 ;0 ;
1290 ;0:06,70 ;2971 ;28 ;30;83;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;12,0 ;-1 ;4,98 ;21,8 ;0 ;0 ;
1290 ;0:06,80 ;2971 ;28 ;30;84;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,47 ;11,7 ;-1 ;5,20 ;21,8 ;0 ;0 ;
1290 ;0:06,90 ;3160 ;28 ;30;84;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,8 ;-1 ;5,72 ;22,6 ;0 ;0 ;
1290 ;0:07,00 ;3042 ;28 ;30;83;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,43 ;12,0 ;-1 ;5,43 ;22,1 ;0 ;0 ;
1290 ;0:07,10 ;2970 ;28 ;29;84;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;12,0 ;-1 ;5,51 ;21,8 ;0 ;0 ;
1290 ;0:07,20 ;2968 ;28 ;29;84;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;5,53 ;21,8 ;0 ;0 ;
1290 ;0:07,30 ;2548 ;28 ;29;84;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,9 ;-1 ;5,26 ;20,1 ;0 ;0 ;
1290 ;0:07,40 ;2615 ;28 ;29;83;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,47 ;12,0 ;-1 ;5,23 ;20,4 ;0 ;0 ;
1290 ;0:07,50 ;3089 ;28 ;29;80;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,48 ;12,1 ;-1 ;5,58 ;21,2 ;0 ;0 ;
1290 ;0:07,60 ;3611 ;29 ;29;78;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,1 ;-1 ;6,18 ;25,2 ;0 ;0 ;
1290 ;0:07,70 ;3738 ;35 ;29;80;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,1 ;-1 ;6,82 ;26,7 ;0 ;0 ;
1290 ;0:07,80 ;3790 ;35 ;29;79;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;6,71 ;27,3 ;0 ;0 ;
1290 ;0:07,90 ;3887 ;36 ;29;79;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,8 ;-1 ;6,91 ;28,4 ;0 ;0 ;
1290 ;0:08,00 ;3873 ;37 ;29;81;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;7,40 ;28,5 ;0 ;0 ;
1290 ;0:08,10 ;3895 ;38 ;29;81;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,0 ;-1 ;7,40 ;28,5 ;0 ;0 ;
1290 ;0:08,20 ;3820 ;38 ;29;81;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;12,0 ;-1 ;7,24 ;27,6 ;0 ;0 ;
1290 ;0:08,30 ;3931 ;38 ;29;81;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;7,49 ;28,9 ;0 ;0 ;
1290 ;0:08,40 ;4000 ;38 ;29;81;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;12,0 ;-1 ;7,67 ;29,7 ;0 ;0 ;
1290 ;0:08,50 ;3946 ;38 ;29;80;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,0 ;-1 ;7,28 ;29,0 ;0 ;0 ;
1290 ;0:08,60 ;4110 ;38 ;29;81;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,7 ;-1 ;7,81 ;29,6 ;0 ;0 ;
1290 ;0:08,70 ;3945 ;39 ;29;82;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;7,81 ;29,0 ;0 ;0 ;
1290 ;0:08,80 ;3932 ;39 ;29;81;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;7,49 ;28,9 ;0 ;0 ;
1290 ;0:08,90 ;4127 ;39 ;29;81;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,0 ;-1 ;7,83 ;29,6 ;0 ;0 ;
1290 ;0:09,00 ;4223 ;39 ;29;81;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;7,95 ;29,4 ;0 ;0 ;
1290 ;0:09,10 ;4083 ;39 ;29;81;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,9 ;-1 ;7,76 ;29,6 ;0 ;0 ;
1290 ;0:09,20 ;4121 ;40 ;29;82;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;12,0 ;-1 ;8,11 ;29,6 ;0 ;0 ;
1290 ;0:09,30 ;4215 ;41 ;29;83;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;12,0 ;-1 ;8,50 ;29,3 ;0 ;0 ;
1290 ;0:09,40 ;4235 ;42 ;29;83;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,0 ;-1 ;8,55 ;29,3 ;0 ;0 ;
1290 ;0:09,50 ;4189 ;43 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;8,57 ;29,4 ;0 ;0 ;
1290 ;0:09,60 ;4211 ;43 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,8 ;-1 ;8,59 ;29,3 ;0 ;0 ;
1290 ;0:09,70 ;4198 ;43 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;8,57 ;29,4 ;0 ;0 ;
1290 ;0:09,80 ;4079 ;43 ;29;83;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;8,32 ;29,5 ;0 ;0 ;
1290 ;0:09,90 ;4098 ;43 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,0 ;-1 ;8,43 ;29,5 ;0 ;0 ;
1290 ;0:10,00 ;4155 ;43 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,8 ;-1 ;8,52 ;29,4 ;0 ;0 ;
1290 ;0:10,10 ;4013 ;43 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;12,0 ;-1 ;8,32 ;29,6 ;0 ;0 ;
1290 ;0:10,20 ;3891 ;43 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;7,97 ;28,3 ;0 ;0 ;
1290 ;0:10,30 ;4014 ;43 ;29;85;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;8,97 ;29,6 ;0 ;0 ;
1290 ;0:10,40 ;3854 ;44 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,0 ;-1 ;8,94 ;27,9 ;0 ;0 ;
1290 ;0:10,50 ;3885 ;44 ;29;85;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,9 ;-1 ;9,68 ;28,3 ;0 ;0 ;
1290 ;0:10,60 ;3908 ;44 ;29;85;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;10,25 ;28,5 ;0 ;0 ;
1290 ;0:10,70 ;3934 ;44 ;29;85;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,8 ;-1 ;10,37 ;28,8 ;0 ;0 ;
1290 ;0:10,80 ;3947 ;44 ;29;85;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;10,43 ;29,0 ;0 ;0 ;
1290 ;0:10,90 ;3950 ;44 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,7 ;-1 ;10,34 ;29,0 ;0 ;0 ;
1290 ;0:11,00 ;3898 ;44 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;10,10 ;28,4 ;0 ;0 ;
1290 ;0:11,10 ;3976 ;44 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;10,43 ;29,3 ;0 ;0 ;
1290 ;0:11,20 ;4040 ;44 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,9 ;-1 ;10,58 ;29,6 ;0 ;0 ;
1290 ;0:11,30 ;3928 ;44 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;10,22 ;28,7 ;0 ;0 ;
1290 ;0:11,40 ;4038 ;44 ;29;85;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,0 ;-1 ;10,70 ;29,6 ;0 ;0 ;
1290 ;0:11,50 ;4000 ;44 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,9 ;-1 ;10,52 ;29,6 ;0 ;0 ;
1290 ;0:11,60 ;3997 ;44 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;10,49 ;29,5 ;0 ;0 ;
1290 ;0:11,70 ;4104 ;44 ;29;84;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;12,0 ;-1 ;10,70 ;29,5 ;0 ;0 ;
1290 ;0:11,80 ;4163 ;44 ;29;84;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,7 ;-1 ;10,79 ;29,4 ;0 ;0 ;
1290 ;0:11,90 ;4260 ;44 ;29;84;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;10,97 ;29,3 ;0 ;0 ;
1290 ;0:12,00 ;4382 ;44 ;29;83;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;12,0 ;-1 ;11,06 ;29,1 ;0 ;0 ;
1290 ;0:12,10 ;4480 ;44 ;29;81;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,7 ;-1 ;10,46 ;29,0 ;0 ;0 ;
1290 ;0:12,20 ;4899 ;46 ;29;83;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;11,99 ;28,3 ;0 ;0 ;
1290 ;0:12,30 ;5442 ;60 ;29;86;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;12,77 ;30,3 ;0 ;0 ;
1290 ;0:12,40 ;5377 ;61 ;29;88;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;12,95 ;29,7 ;0 ;0 ;
1290 ;0:12,50 ;3882 ;61 ;29;92;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,9 ;-1 ;12,93 ;28,4 ;0 ;0 ;
1290 ;0:12,60 ;3372 ;60 ;29;94;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,7 ;-1 ;13,58 ;23,7 ;0 ;0 ;
1290 ;0:12,70 ;1755 ;59 ;29;96;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;12,0 ;-1 ;9,93 ;20,3 ;0 ;0 ;
1290 ;0:12,80 ;1235 ;47 ;29;95;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;8,81 ;17,1 ;0 ;0 ;
1290 ;0:12,90 ;1516 ;31 ;29;94;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,49 ;12,0 ;-1 ;8,98 ;19,0 ;0 ;0 ;
1290 ;0:13,00 ;1927 ;27 ;29;83;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;12,0 ;-1 ;6,54 ;14,2 ;0 ;0 ;
1290 ;0:13,10 ;2687 ;19 ;29;72;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,42 ;11,6 ;-1 ;6,09 ;13,0 ;0 ;0 ;
1290 ;0:13,20 ;3537 ;17 ;29;69;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,7 ;-1 ;7,24 ;24,4 ;0 ;0 ;
1290 ;0:13,30 ;4216 ;23 ;29;80;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,8 ;-1 ;10,80 ;29,4 ;0 ;0 ;
1290 ;0:13,40 ;3587 ;54 ;29;93;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,8 ;-1 ;14,63 ;25,0 ;0 ;0 ;
1290 ;0:13,50 ;2027 ;57 ;29;95;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,8 ;-1 ;10,88 ;20,9 ;0 ;0 ;
1290 ;0:13,60 ;1564 ;50 ;29;95;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,7 ;-1 ;10,18 ;19,4 ;0 ;0 ;
1290 ;0:13,70 ;1192 ;33 ;29;95;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;9,55 ;16,7 ;0 ;0 ;
1290 ;0:13,80 ;1521 ;25 ;29;88;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,7 ;-1 ;7,73 ;15,7 ;0 ;0 ;
1290 ;0:13,90 ;2148 ;20 ;29;78;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;11,8 ;-1 ;6,26 ;11,2 ;0 ;0 ;
1290 ;0:14,00 ;2932 ;20 ;29;71;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;12,0 ;-1 ;6,96 ;16,1 ;0 ;0 ;
1290 ;0:14,10 ;3819 ;21 ;29;68;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,8 ;-1 ;8,11 ;27,7 ;0 ;0 ;
