SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/Hr;L/100K;
1311 ;25:21,30 ;7751 ;6 ;98;26;27;1,016 ;45,2 ;45,5 ;43,3 ;44,8 ;0 ;4,82 ;4,10 ;12,6 ;-2 ;2,07 ;27,3 ;0 ;0 ;13 ;7,6;16,5;
1311 ;25:21,40 ;7741 ;10 ;98;26;31;1,113 ;42,7 ;45,2 ;42,0 ;44,3 ;0 ;4,96 ;4,14 ;12,6 ;-3 ;1,99 ;28,6 ;0 ;0 ;12 ;7,4;16,8;
1311 ;25:21,50 ;7684 ;13 ;98;26;37;1,183 ;41,4 ;45,2 ;41,3 ;44,4 ;0 ;4,81 ;4,20 ;12,7 ;-3 ;2,21 ;30,4 ;0 ;0 ;14 ;7,1;16,9;
1311 ;25:21,60 ;7901 ;29 ;98;26;62;1,166 ;40,6 ;45,0 ;40,8 ;44,7 ;0 ;4,75 ;4,31 ;12,7 ;-2 ;2,99 ;37,9 ;0 ;0 ;19 ;8,3;20,0;
1311 ;25:21,70 ;8522 ;30 ;98;26;77;1,084 ;40,2 ;45,3 ;40,2 ;44,6 ;0 ;4,82 ;4,34 ;12,5 ;-3 ;4,93 ;42,6 ;0 ;0 ;35 ;15,5;38,1;
1311 ;25:21,80 ;8840 ;28 ;98;27;72;1,094 ;40,0 ;46,9 ;51,2 ;50,2 ;0 ;4,86 ;4,61 ;12,6 ;8 ;4,05 ;41,9 ;0 ;0 ;30 ;18,0;45,0;
1311 ;25:21,90 ;8997 ;27 ;98;27;70;1,148 ;41,2 ;47,5 ;49,1 ;49,8 ;0 ;4,73 ;4,68 ;12,6 ;4 ;3,89 ;41,4 ;0 ;0 ;29 ;15,8;38,6;
1311 ;25:22,00 ;9241 ;22 ;98;27;67;1,195 ;41,9 ;48,8 ;51,8 ;51,7 ;0 ;4,81 ;4,70 ;12,5 ;5 ;3,69 ;41,2 ;0 ;0 ;28 ;16,2;38,0;
1311 ;25:22,10 ;9209 ;17 ;98;27;58;1,192 ;42,1 ;48,8 ;51,9 ;51,1 ;0 ;4,77 ;4,77 ;12,5 ;5 ;3,44 ;40,1 ;0 ;0 ;26 ;15,1;35,6;
1311 ;25:22,20 ;9333 ;18 ;98;27;53;1,211 ;43,8 ;49,5 ;52,4 ;52,3 ;0 ;4,72 ;4,81 ;12,5 ;5 ;3,41 ;39,6 ;0 ;0 ;26 ;14,8;34,6;
1311 ;25:22,30 ;9314 ;19 ;98;27;53;1,196 ;44,1 ;49,7 ;53,7 ;51,8 ;0 ;4,75 ;4,73 ;12,5 ;7 ;3,40 ;39,6 ;0 ;0 ;26 ;14,7;33,3;
1311 ;25:22,40 ;9694 ;19 ;98;27;51;1,106 ;44,1 ;50,6 ;54,9 ;52,8 ;0 ;3,92 ;5,02 ;12,6 ;7 ;3,31 ;39,1 ;0 ;0 ;27 ;15,0;33,5;
1311 ;25:22,50 ;9295 ;25 ;98;27;55;1,073 ;43,5 ;49,4 ;53,2 ;53,3 ;0 ;3,96 ;4,71 ;12,6 ;7 ;3,46 ;40,0 ;0 ;0 ;27 ;14,4;32,6;
1311 ;25:22,60 ;9699 ;41 ;98;27;71;1,068 ;45,4 ;51,3 ;54,3 ;51,9 ;0 ;3,90 ;4,83 ;12,6 ;4 ;4,79 ;40,9 ;0 ;0 ;39 ;15,1;33,3;
1311 ;25:22,70 ;10005 ;45 ;98;27;76;1,132 ;45,2 ;51,9 ;57,0 ;55,5 ;0 ;3,87 ;4,82 ;12,6 ;9 ;5,38 ;39,7 ;0 ;0 ;45 ;25,2;54,9;
