SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/Hr;L/100K;
1277 ;1:12,30 ;8911 ;10 ;86;34;33;1,196 ;51,5 ;50,2 ;50,7 ;50,1 ;0 ;4,82 ;6,31 ;12,6 ;-1 ;2,48 ;30,2 ;0 ;0 ;18 ;10,1;19,3;
1277 ;1:12,40 ;8790 ;11 ;86;34;35;1,184 ;50,5 ;48,3 ;49,2 ;48,6 ;0 ;4,87 ;6,30 ;12,8 ;-2 ;2,56 ;30,8 ;0 ;0 ;19 ;10,3;20,2;
1277 ;1:12,50 ;8604 ;12 ;86;34;38;1,147 ;49,2 ;48,3 ;48,4 ;48,0 ;0 ;4,88 ;6,28 ;12,6 ;-1 ;2,68 ;31,7 ;0 ;0 ;19 ;10,5;20,9;
1277 ;1:12,60 ;8472 ;13 ;86;34;39;1,091 ;49,3 ;47,7 ;48,3 ;47,4 ;0 ;4,82 ;6,24 ;12,8 ;-2 ;2,72 ;31,9 ;0 ;0 ;19 ;10,8;21,7;
1277 ;1:12,70 ;8676 ;13 ;86;35;39;1,038 ;48,1 ;47,1 ;48,4 ;47,0 ;0 ;4,85 ;6,30 ;12,6 ;0 ;2,72 ;32,0 ;0 ;0 ;19 ;10,8;22,0;
1277 ;1:12,80 ;8672 ;6 ;86;35;33;0,984 ;47,9 ;46,3 ;48,0 ;46,5 ;0 ;4,84 ;6,28 ;12,8 ;0 ;2,46 ;30,2 ;0 ;0 ;18 ;10,9;22,4;
1277 ;1:12,90 ;7971 ;6 ;86;35;28;0,913 ;48,4 ;45,4 ;47,9 ;46,0 ;0 ;4,74 ;6,19 ;12,8 ;-1 ;2,02 ;27,8 ;0 ;0 ;13 ;9,6;19,8;
1277 ;1:13,00 ;7594 ;6 ;86;35;29;0,881 ;46,7 ;45,2 ;45,2 ;43,8 ;0 ;4,81 ;5,82 ;12,9 ;-3 ;2,00 ;27,9 ;0 ;0 ;12 ;7,0;14,6;
1277 ;1:13,10 ;7324 ;6 ;86;35;30;0,903 ;42,6 ;39,8 ;41,7 ;38,7 ;0 ;4,83 ;5,75 ;12,7 ;-3 ;1,98 ;28,2 ;0 ;0 ;12 ;7,1;15,7;
1277 ;1:13,20 ;6562 ;6 ;86;35;31;0,987 ;40,0 ;37,9 ;39,8 ;34,6 ;0 ;4,85 ;5,25 ;12,6 ;-3 ;1,96 ;28,3 ;0 ;0 ;10 ;6,4;15,3;
1277 ;1:13,30 ;5929 ;6 ;85;35;35;1,057 ;38,3 ;37,1 ;36,8 ;36,0 ;0 ;4,85 ;4,61 ;12,9 ;-4 ;2,10 ;28,7 ;0 ;0 ;10 ;5,6;14,1;
1277 ;1:13,40 ;6300 ;6 ;86;35;38;1,076 ;36,2 ;35,3 ;35,3 ;34,9 ;0 ;4,87 ;4,80 ;12,7 ;-2 ;2,22 ;29,8 ;0 ;0 ;11 ;6,1;16,3;
1277 ;1:13,50 ;6034 ;6 ;85;35;40;1,060 ;35,2 ;33,8 ;34,7 ;33,5 ;0 ;4,98 ;4,83 ;13,0 ;-2 ;2,28 ;29,9 ;0 ;0 ;11 ;6,4;17,9;
1277 ;1:13,60 ;5939 ;6 ;85;35;42;1,058 ;33,6 ;32,8 ;33,1 ;32,8 ;0 ;4,86 ;4,63 ;13,0 ;-1 ;2,32 ;30,1 ;0 ;0 ;11 ;6,3;18,0;
1277 ;1:13,70 ;5737 ;6 ;85;35;44;1,055 ;33,0 ;32,5 ;33,0 ;32,0 ;0 ;4,86 ;4,51 ;12,7 ;0 ;2,41 ;30,1 ;0 ;0 ;11 ;6,3;18,6;
1277 ;1:13,80 ;5730 ;6 ;85;35;46;1,057 ;33,2 ;31,4 ;32,3 ;31,0 ;0 ;4,87 ;4,42 ;12,8 ;-3 ;2,43 ;30,5 ;0 ;0 ;11 ;6,4;19,2;
1277 ;1:13,90 ;5610 ;6 ;85;35;48;1,052 ;33,2 ;30,6 ;32,8 ;30,4 ;0 ;4,87 ;4,45 ;12,8 ;-2 ;2,49 ;30,7 ;0 ;0 ;11 ;6,4;19,2;
1277 ;1:14,00 ;5506 ;8 ;85;35;51;1,035 ;33,2 ;29,7 ;32,6 ;29,2 ;0 ;4,81 ;4,31 ;12,7 ;-3 ;2,55 ;31,4 ;0 ;0 ;11 ;6,4;19,2;
1277 ;1:14,10 ;5544 ;8 ;85;35;55;1,005 ;33,5 ;29,4 ;32,9 ;28,7 ;0 ;4,87 ;4,33 ;12,8 ;-4 ;2,52 ;32,4 ;0 ;0 ;11 ;6,4;19,5;
1277 ;1:14,20 ;5548 ;18 ;85;35;62;0,981 ;33,6 ;28,7 ;32,9 ;27,9 ;0 ;4,83 ;4,30 ;12,6 ;-5 ;2,56 ;34,2 ;0 ;0 ;11 ;6,4;18,8;
1277 ;1:14,30 ;6161 ;22 ;85;35;76;0,943 ;33,6 ;28,4 ;32,9 ;28,0 ;0 ;4,93 ;4,61 ;13,0 ;-5 ;4,47 ;37,8 ;0 ;0 ;23 ;10,0;29,9;
1277 ;1:14,40 ;6537 ;15 ;86;36;73;0,927 ;34,6 ;29,4 ;35,6 ;32,0 ;0 ;4,88 ;5,01 ;12,8 ;0 ;3,82 ;39,4 ;0 ;0 ;21 ;12,7;38,0;
1277 ;1:14,50 ;5870 ;6 ;85;36;61;0,968 ;35,4 ;30,7 ;35,6 ;36,0 ;0 ;4,91 ;4,69 ;13,0 ;1 ;2,22 ;34,0 ;0 ;0 ;10 ;9,5;26,8;
1277 ;1:14,60 ;5959 ;6 ;86;36;56;1,019 ;35,3 ;30,4 ;35,4 ;30,7 ;0 ;4,79 ;4,68 ;12,7 ;-2 ;2,25 ;32,9 ;0 ;0 ;11 ;6,1;17,1;
1277 ;1:14,70 ;5680 ;6 ;85;36;54;1,016 ;36,2 ;29,3 ;35,8 ;32,4 ;0 ;4,84 ;4,56 ;13,0 ;-3 ;2,44 ;32,3 ;0 ;0 ;11 ;6,2;17,8;
1277 ;1:14,80 ;5560 ;15 ;85;36;57;0,975 ;35,8 ;28,7 ;34,9 ;32,9 ;0 ;4,82 ;4,35 ;12,8 ;-3 ;2,49 ;32,9 ;0 ;0 ;11 ;6,4;17,6;
1277 ;1:14,90 ;6220 ;25 ;85;36;76;0,956 ;35,2 ;27,4 ;34,9 ;28,0 ;0 ;4,82 ;4,63 ;12,6 ;-4 ;4,59 ;38,2 ;0 ;0 ;23 ;8,5;24,4;
1277 ;1:15,00 ;6720 ;28 ;86;36;81;0,938 ;34,0 ;28,0 ;34,2 ;43,2 ;0 ;4,82 ;5,08 ;12,6 ;21 ;4,23 ;42,8 ;0 ;0 ;23 ;13,5;39,5;
1277 ;1:15,10 ;7318 ;31 ;86;36;84;0,980 ;34,3 ;30,3 ;35,9 ;44,0 ;0 ;4,98 ;5,46 ;12,8 ;23 ;4,17 ;43,0 ;0 ;0 ;25 ;13,0;38,2;
1277 ;1:15,20 ;6560 ;31 ;86;36;85;1,046 ;36,2 ;33,0 ;37,5 ;35,0 ;0 ;4,85 ;5,14 ;12,7 ;2 ;4,19 ;43,4 ;0 ;0 ;23 ;13,2;37,7;
1277 ;1:15,30 ;6660 ;12 ;85;36;73;1,108 ;36,3 ;36,7 ;37,8 ;37,3 ;0 ;4,88 ;5,11 ;12,8 ;2 ;3,63 ;40,1 ;0 ;0 ;20 ;12,4;34,6;
1277 ;1:15,40 ;6651 ;6 ;85;36;62;1,116 ;36,5 ;37,4 ;37,5 ;37,7 ;0 ;4,91 ;5,03 ;12,8 ;0 ;2,51 ;36,9 ;0 ;0 ;13 ;10,5;28,3;
1277 ;1:15,50 ;6805 ;6 ;85;36;52;1,042 ;35,8 ;38,7 ;38,1 ;38,6 ;0 ;4,85 ;5,28 ;12,7 ;0 ;2,23 ;34,5 ;0 ;0 ;12 ;7,0;19,0;
1277 ;1:15,60 ;6781 ;6 ;86;36;46;0,935 ;34,5 ;38,4 ;35,8 ;39,0 ;0 ;4,90 ;5,37 ;12,9 ;0 ;2,25 ;32,6 ;0 ;0 ;12 ;7,0;19,7;
1277 ;1:15,70 ;6528 ;6 ;85;36;43;0,886 ;33,7 ;39,1 ;35,0 ;39,0 ;0 ;4,89 ;5,26 ;12,8 ;-2 ;2,27 ;31,3 ;0 ;0 ;12 ;7,0;20,9;
1277 ;1:15,80 ;5973 ;7 ;85;36;42;0,886 ;32,9 ;38,6 ;33,6 ;38,7 ;0 ;4,88 ;4,91 ;12,7 ;-2 ;2,30 ;30,2 ;0 ;0 ;11 ;6,7;20,3;
1277 ;1:15,90 ;6085 ;34 ;85;36;69;0,886 ;33,2 ;38,0 ;26,5 ;37,9 ;0 ;4,77 ;4,65 ;12,8 ;-6 ;3,87 ;36,0 ;0 ;0 ;19 ;6,4;19,6;
1277 ;1:16,00 ;7197 ;44 ;86;36;87;0,901 ;34,2 ;38,2 ;45,8 ;38,9 ;0 ;4,84 ;5,37 ;12,9 ;16 ;4,84 ;45,7 ;0 ;0 ;29 ;14,1;42,2;
1277 ;1:16,10 ;7292 ;44 ;85;36;88;0,952 ;36,0 ;39,5 ;39,9 ;41,4 ;0 ;4,81 ;5,56 ;12,8 ;4 ;4,63 ;45,0 ;0 ;0 ;28 ;18,3;53,1;
1277 ;1:16,20 ;7551 ;44 ;86;36;88;1,024 ;37,7 ;41,7 ;42,0 ;42,2 ;0 ;4,86 ;5,61 ;12,8 ;0 ;4,64 ;41,6 ;0 ;0 ;29 ;14,4;39,3;
1277 ;1:16,30 ;8256 ;47 ;86;36;85;1,074 ;39,1 ;44,1 ;44,9 ;46,0 ;0 ;4,78 ;5,91 ;12,8 ;3 ;5,12 ;39,3 ;0 ;0 ;35 ;18,1;47,8;
1277 ;1:16,40 ;8684 ;67 ;86;36;83;1,041 ;41,1 ;46,1 ;52,1 ;49,1 ;0 ;4,89 ;6,18 ;12,7 ;11 ;5,91 ;41,4 ;0 ;0 ;43 ;19,5;48,9;
1277 ;1:16,50 ;9398 ;84 ;86;36;81;0,991 ;43,0 ;48,8 ;51,4 ;52,2 ;0 ;4,85 ;6,32 ;12,7 ;6 ;5,77 ;39,6 ;0 ;0 ;45 ;24,4;57,9;
1277 ;1:16,60 ;9925 ;88 ;86;36;80;0,972 ;44,8 ;51,5 ;56,2 ;55,5 ;0 ;4,85 ;6,36 ;12,7 ;8 ;5,20 ;39,6 ;0 ;0 ;43 ;24,7;57,7;
1277 ;1:16,70 ;10229 ;89 ;86;36;77;0,992 ;48,4 ;52,1 ;57,0 ;57,3 ;0 ;4,82 ;6,49 ;12,6 ;9 ;4,88 ;40,2 ;0 ;0 ;42 ;23,5;51,6;
1277 ;1:16,80 ;9989 ;89 ;86;36;78;0,957 ;53,0 ;52,6 ;56,0 ;55,8 ;0 ;4,82 ;6,35 ;12,7 ;5 ;4,94 ;39,7 ;0 ;0 ;41 ;22,9;45,8;
1277 ;1:16,90 ;10064 ;90 ;86;36;79;0,921 ;55,5 ;56,0 ;56,4 ;56,8 ;0 ;4,77 ;6,33 ;12,7 ;1 ;5,02 ;39,7 ;0 ;0 ;42 ;22,5;41,2;
1277 ;1:17,00 ;10641 ;90 ;86;36;76;0,952 ;56,5 ;58,7 ;60,2 ;59,2 ;0 ;4,86 ;6,33 ;12,6 ;2 ;4,74 ;41,4 ;0 ;0 ;42 ;23,9;42,9;
1277 ;1:17,10 ;10997 ;88 ;86;36;76;0,993 ;58,1 ;60,4 ;62,9 ;62,4 ;0 ;4,85 ;6,45 ;12,6 ;3 ;4,58 ;42,3 ;0 ;0 ;42 ;23,3;40,9;
1277 ;1:17,20 ;11288 ;88 ;86;36;77;1,005 ;60,3 ;62,6 ;63,0 ;63,3 ;0 ;4,82 ;6,55 ;12,6 ;0 ;4,62 ;42,7 ;0 ;0 ;44 ;23,8;40,7;
1277 ;1:17,30 ;11488 ;83 ;86;36;76;1,022 ;62,2 ;62,3 ;64,8 ;64,7 ;0 ;4,82 ;6,52 ;12,6 ;3 ;4,57 ;42,9 ;0 ;0 ;44 ;24,0;39,7;
1277 ;1:17,40 ;11904 ;75 ;86;36;76;1,062 ;64,2 ;64,1 ;66,2 ;66,5 ;0 ;4,83 ;6,64 ;12,6 ;3 ;4,46 ;43,0 ;0 ;0 ;45 ;25,1;40,1;
1277 ;1:17,50 ;11935 ;33 ;86;36;74;1,084 ;65,3 ;65,9 ;67,6 ;67,5 ;0 ;4,82 ;6,65 ;12,5 ;2 ;4,38 ;43,0 ;0 ;0 ;44 ;24,8;38,3;
1277 ;1:17,60 ;11496 ;6 ;85;36;51;1,085 ;66,6 ;67,5 ;67,1 ;67,6 ;0 ;4,85 ;6,62 ;12,5 ;0 ;3,22 ;39,1 ;0 ;0 ;31 ;23,1;34,9;
1277 ;1:17,70 ;10593 ;6 ;85;36;38;1,054 ;65,9 ;66,4 ;63,0 ;63,1 ;0 ;4,83 ;6,47 ;12,7 ;-5 ;2,50 ;31,7 ;0 ;0 ;22 ;13,7;20,7;
1277 ;1:17,80 ;10751 ;6 ;85;35;33;1,046 ;62,8 ;63,7 ;60,2 ;61,6 ;0 ;4,83 ;6,55 ;12,6 ;-3 ;2,50 ;30,2 ;0 ;0 ;22 ;12,4;19,1;
1277 ;1:17,90 ;10659 ;6 ;85;35;29;1,090 ;62,0 ;62,1 ;60,4 ;59,7 ;0 ;4,81 ;6,48 ;12,7 ;-3 ;2,45 ;28,7 ;0 ;0 ;22 ;12,3;19,6;
1277 ;1:18,00 ;10563 ;6 ;85;35;27;1,135 ;59,7 ;60,3 ;58,9 ;58,9 ;0 ;4,88 ;6,53 ;12,6 ;-2 ;2,43 ;27,8 ;0 ;0 ;21 ;12,0;19,4;
1277 ;1:18,10 ;10273 ;6 ;85;35;25;1,132 ;58,5 ;58,2 ;57,1 ;57,3 ;0 ;4,89 ;6,48 ;12,7 ;-2 ;2,31 ;27,0 ;0 ;0 ;20 ;11,5;19,3;
1277 ;1:18,20 ;9674 ;6 ;85;35;25;1,117 ;55,2 ;55,1 ;54,4 ;54,6 ;0 ;4,88 ;6,43 ;12,6 ;-1 ;2,36 ;27,0 ;0 ;0 ;19 ;10,6;18,4;
1277 ;1:18,30 ;8798 ;6 ;85;35;26;1,111 ;51,8 ;52,3 ;49,2 ;50,9 ;0 ;4,76 ;6,28 ;12,6 ;-3 ;2,43 ;27,4 ;0 ;0 ;18 ;10,5;19,7;
1277 ;1:18,40 ;8616 ;6 ;85;35;26;1,123 ;50,1 ;50,3 ;48,0 ;48,4 ;0 ;4,88 ;6,23 ;12,8 ;-3 ;2,43 ;27,4 ;0 ;0 ;17 ;9,6;18,7;
1277 ;1:18,50 ;8449 ;6 ;85;35;27;1,152 ;48,2 ;48,6 ;47,7 ;47,8 ;0 ;4,91 ;6,10 ;12,7 ;-1 ;2,39 ;27,8 ;0 ;0 ;17 ;9,7;19,5;
1277 ;1:18,60 ;8202 ;10 ;85;35;30;1,191 ;46,4 ;47,7 ;46,0 ;47,0 ;0 ;4,90 ;6,15 ;12,6 ;-1 ;2,15 ;28,7 ;0 ;0 ;14 ;9,0;18,9;
