SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/Hr;L/100K;

1282 ;0:00,10 ;4253 ;6 ;67;36;58;0,651 ;22,6 ;23,9 ;23,1 ;24,2 ;0 ;4,87 ;4,27 ;13,2 ;0 ;2,45 ;23,4 ;0 ;0 ;8 ;4,8;21,2;
1282 ;0:00,20 ;4227 ;6 ;67;36;58;0,623 ;22,7 ;23,7 ;22,9 ;23,8 ;0 ;4,88 ;4,26 ;13,2 ;0 ;2,44 ;23,0 ;0 ;0 ;8 ;4,7;20,7;
1282 ;0:00,30 ;4156 ;6 ;67;36;58;0,607 ;23,1 ;22,9 ;22,9 ;23,4 ;0 ;4,86 ;4,24 ;12,9 ;0 ;2,40 ;22,1 ;0 ;0 ;8 ;4,5;19,7;
1282 ;0:00,40 ;4084 ;6 ;67;36;59;0,689 ;23,0 ;23,1 ;23,0 ;22,9 ;0 ;4,87 ;4,16 ;13,1 ;0 ;2,40 ;21,5 ;0 ;0 ;8 ;4,5;19,9;
1282 ;0:00,50 ;4116 ;6 ;67;36;59;0,826 ;22,8 ;22,7 ;22,9 ;22,9 ;0 ;4,88 ;4,22 ;13,3 ;0 ;2,42 ;21,9 ;0 ;0 ;8 ;4,5;19,7;
1282 ;0:00,60 ;3941 ;6 ;67;36;60;0,968 ;22,8 ;22,8 ;22,7 ;22,7 ;0 ;4,87 ;4,11 ;12,9 ;0 ;2,42 ;0,0 ;0 ;0 ;8 ;4,4;19,2;
1282 ;0:00,70 ;3543 ;6 ;67;36;63;0,985 ;22,2 ;22,3 ;22,5 ;22,2 ;0 ;4,88 ;3,68 ;13,2 ;0 ;2,59 ;0,0 ;0 ;0 ;7 ;4,2;18,6;
1282 ;0:00,80 ;3646 ;6 ;67;36;66;0,988 ;21,2 ;21,5 ;20,2 ;20,2 ;0 ;4,89 ;3,53 ;13,2 ;-6 ;2,66 ;0,0 ;0 ;0 ;7 ;4,3;20,2;
1282 ;0:00,90 ;3817 ;6 ;67;36;66;0,979 ;20,6 ;20,4 ;20,6 ;20,5 ;0 ;4,86 ;3,92 ;13,2 ;0 ;2,65 ;0,0 ;0 ;0 ;8 ;4,6;22,3;
1282 ;0:01,00 ;3516 ;11 ;67;36;70;0,994 ;20,1 ;20,2 ;20,2 ;20,2 ;0 ;4,88 ;3,62 ;13,2 ;0 ;2,73 ;0,0 ;0 ;0 ;8 ;4,4;21,8;
1282 ;0:01,10 ;3460 ;11 ;67;36;75;1,012 ;19,8 ;20,0 ;19,4 ;19,5 ;0 ;4,82 ;3,50 ;13,0 ;-3 ;2,77 ;0,0 ;0 ;0 ;8 ;4,4;22,2;
1282 ;0:01,20 ;3465 ;11 ;67;36;77;1,011 ;19,2 ;19,3 ;19,2 ;19,3 ;0 ;4,90 ;3,56 ;13,2 ;0 ;2,86 ;0,0 ;0 ;0 ;8 ;4,5;23,4;
1282 ;0:01,30 ;3285 ;12 ;67;37;78;1,013 ;18,7 ;18,9 ;18,7 ;18,8 ;0 ;4,84 ;3,36 ;13,0 ;-1 ;2,94 ;0,0 ;0 ;0 ;8 ;4,4;23,1;
1282 ;0:01,40 ;3285 ;12 ;67;37;80;1,063 ;18,3 ;18,3 ;18,3 ;18,3 ;0 ;4,90 ;3,28 ;13,2 ;0 ;3,06 ;0,0 ;0 ;0 ;8 ;4,6;25,2;
