SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/Hr;L/100K;

1273 ;0:00,10 ;2029 ;6 ;67;35;68;0,639 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,89 ;2,56 ;12,9 ;-1 ;2,68 ;-0,3 ;0 ;0 ;6 ;2,6;0,0;
1273 ;0:00,20 ;1558 ;13 ;67;35;80;0,641 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,91 ;2,08 ;13,1 ;-1 ;2,95 ;13,5 ;0 ;0 ;7 ;2,1;0,0;
1273 ;0:00,30 ;1167 ;21 ;67;36;90;0,642 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,83 ;1,71 ;12,6 ;-1 ;5,19 ;20,3 ;0 ;0 ;12 ;2,8;0,0;
1273 ;0:00,40 ;1694 ;21 ;67;36;91;0,640 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,85 ;1,92 ;12,7 ;-1 ;5,06 ;24,3 ;0 ;0 ;12 ;3,9;0,0;
1273 ;0:00,50 ;2299 ;17 ;67;36;89;0,639 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,92 ;2,40 ;13,2 ;-1 ;4,83 ;21,5 ;0 ;0 ;12 ;5,1;0,0;
1273 ;0:00,60 ;3482 ;17 ;67;36;87;0,638 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,92 ;3,70 ;13,2 ;-1 ;5,29 ;23,9 ;0 ;0 ;15 ;8,3;0,0;
1273 ;0:00,70 ;4598 ;6 ;67;36;75;0,639 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,92 ;5,29 ;13,2 ;-1 ;4,02 ;32,3 ;0 ;0 ;15 ;8,0;0,0;
1273 ;0:00,80 ;5477 ;6 ;67;36;65;0,639 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,95 ;6,27 ;13,2 ;-1 ;3,36 ;35,0 ;0 ;0 ;15 ;8,7;0,0;
1273 ;0:00,90 ;5935 ;6 ;67;36;58;0,635 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,94 ;6,38 ;13,2 ;-1 ;2,25 ;33,3 ;0 ;0 ;11 ;6,2;0,0;
1273 ;0:01,00 ;5787 ;6 ;67;36;54;0,636 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,88 ;6,38 ;13,2 ;-1 ;2,38 ;32,4 ;0 ;0 ;11 ;6,3;0,0;
1273 ;0:01,10 ;5522 ;6 ;67;36;52;0,637 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,81 ;6,25 ;13,0 ;-1 ;2,54 ;31,6 ;0 ;0 ;11 ;6,5;0,0;
1273 ;0:01,20 ;5153 ;6 ;67;36;52;0,637 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,79 ;6,20 ;12,8 ;-1 ;2,76 ;31,3 ;0 ;0 ;12 ;6,6;0,0;
1273 ;0:01,30 ;4825 ;6 ;67;36;53;0,637 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,93 ;6,02 ;13,2 ;-1 ;2,75 ;29,3 ;0 ;0 ;11 ;6,1;0,0;
1273 ;0:01,40 ;4526 ;6 ;67;36;53;0,636 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,92 ;5,63 ;12,9 ;-1 ;2,54 ;25,5 ;0 ;0 ;9 ;5,4;0,0;
1273 ;0:01,50 ;4436 ;6 ;67;36;54;0,639 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,87 ;5,43 ;13,3 ;-1 ;2,49 ;24,7 ;0 ;0 ;9 ;5,0;0,0;
1273 ;0:01,60 ;4392 ;6 ;67;36;54;0,640 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,86 ;5,37 ;13,0 ;-1 ;2,46 ;24,2 ;0 ;0 ;9 ;4,8;0,0;
1273 ;0:01,70 ;4514 ;6 ;67;36;54;0,640 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,90 ;5,48 ;12,9 ;-1 ;2,55 ;25,7 ;0 ;0 ;9 ;5,0;0,0;
1273 ;0:01,80 ;4613 ;6 ;67;36;54;0,641 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,90 ;5,58 ;12,9 ;-1 ;2,62 ;26,9 ;0 ;0 ;10 ;5,3;0,0;
1273 ;0:01,90 ;4635 ;6 ;67;36;54;0,641 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,90 ;5,69 ;13,3 ;-1 ;2,63 ;27,2 ;0 ;0 ;10 ;5,5;0,0;
1273 ;0:02,00 ;4602 ;6 ;67;36;53;0,642 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,92 ;5,66 ;12,9 ;-1 ;2,60 ;26,5 ;0 ;0 ;9 ;5,4;0,0;
1273 ;0:02,10 ;4514 ;6 ;67;36;53;0,642 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,83 ;5,67 ;13,1 ;-1 ;2,54 ;25,4 ;0 ;0 ;9 ;5,3;0,0;
