"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
171663,1564236389989,2,2.4,1.07,0.43,1.51,1.13,0.54,-0.81,1.11,28,3,31,0.98,11852,95,78,37,83,997,562.0,659,468,60,127.0,511,1,440,639,285,0,0,649,-28648,11776,560,-5.59,,,,,,,,,,,,
171683,1564236390001,2,2.37,1.07,0.44,1.51,1.13,0.58,-0.86,1.19,30,3,32,1.03,12167,98,78,37,83,998,564.0,657,465,60,128.0,511,1,440,626,285,0,0,614,-21872,11776,564,-5.59,,,,,,,,,,,,
171703,1564236390021,1,2.33,1.07,0.44,1.5,1.13,0.62,-0.81,1.26,31,2,34,1.02,12270,96,78,37,82,997,566.0,654,461,60,127.0,511,1,440,628,285,0,0,668,-3482,4909,566,-5.59,,,,,,,,,,,,
171723,1564236390041,2,2.3,1.07,0.43,1.5,1.13,0.6,-0.72,1.34,32,1,37,0.94,12368,97,78,37,82,996,570.0,574,462,60,127.0,511,1,440,610,285,0,0,692,26178,-2830,571,-5.59,,,,,,,,,,,,
171743,1564236390061,4,2.25,1.07,0.43,1.5,1.12,0.61,-0.67,1.22,32,-1,39,0.91,12541,95,78,37,83,994,572.0,597,461,60,127.0,511,1,440,597,285,0,0,664,26178,-10348,572,-5.59,44.680401,10.017554,52.46,180.6,0,0.0,-1,0.0,0.0,0,0.67,2.8624
171763,1564236390081,0,2.22,1.06,0.44,1.5,1.13,0.66,-0.8,1.16,32,-0,40,1.04,12609,97,78,37,83,990,572.0,544,466,60,126.0,496,1,440,583,284,0,0,643,-9212,-2345,575,-5.59,,,,,,,,,,,,
171783,1564236390109,4,2.18,1.06,0.43,1.5,1.13,0.65,-0.84,1.0,33,-1,42,1.06,12617,96,78,37,82,958,577.0,558,461,60,127.0,496,1,440,550,284,0,0,691,2524,-2345,577,-5.59,,,,,,,,,,,,
171803,1564236390129,1,2.13,1.06,0.43,1.51,1.12,0.55,-0.81,0.95,33,1,41,0.97,12583,96,78,37,83,924,578.0,611,466,60,127.0,496,1,440,555,284,0,0,690,-32248,-3578,578,-5.59,,,,,,,,,,,,
171823,1564236390149,3,2.1,1.06,0.43,1.5,1.12,0.56,-0.79,1.05,33,3,40,0.97,12703,97,78,37,83,891,577.0,530,467,60,127.0,496,1,440,555,284,0,0,662,-2336,-10399,577,-5.59,,,,,,,,,,,,
171843,1564236390169,0,2.07,1.06,0.43,1.49,1.12,0.57,-0.65,0.78,31,0,39,0.87,12746,93,78,37,83,868,577.0,498,467,60,127.0,496,1,440,546,284,0,0,684,-8962,-26892,577,-5.59,44.680408,10.017544,53.64,180.6,0,0.0,-1,0.0,0.0,0,0.67,2.864
171863,1564236390189,2,2.06,1.06,0.43,1.5,1.12,0.59,-0.74,0.9,29,1,37,0.95,12772,95,78,37,83,835,577.0,556,473,60,127.0,464,1,440,546,269,0,0,683,2104,-2830,577,-5.59,,,,,,,,,,,,
171883,1564236390209,-0,2.05,1.06,0.43,1.49,1.12,0.54,-0.66,0.98,27,1,36,0.85,12851,97,78,37,83,792,575.0,573,469,60,127.0,464,1,440,555,269,0,0,679,-23623,-26892,575,-5.59,,,,,,,,,,,,
171903,1564236390229,3,2.05,1.05,0.43,1.49,1.12,0.5,-0.57,1.08,25,2,33,0.75,12824,80,78,37,83,779,577.0,547,467,60,127.0,464,1,440,540,269,0,0,687,-3190,-26562,578,-5.59,,,,,,,,,,,,
171923,1564236390249,2,2.08,1.05,0.42,1.49,1.12,0.56,-0.64,1.02,22,0,30,0.85,12833,99,78,37,83,775,581.0,525,466,60,127.0,464,1,440,635,269,0,0,688,30208,11576,581,-5.59,,,,,,,,,,,,
171943,1564236390269,5,2.11,1.06,0.43,1.49,1.11,0.43,-0.65,0.96,19,-0,28,0.78,12781,96,78,37,83,770,581.0,506,462,60,127.0,464,1,440,621,269,0,0,699,-16384,-26562,580,-5.59,44.680424,10.017535,55.43,180.5,0,0.0,-1,0.0,0.0,0,0.67,2.8657
171963,1564236390291,3,2.16,1.05,0.42,1.49,1.12,0.36,-0.73,1.02,18,1,23,0.82,12877,99,78,37,83,768,585.0,520,463,60,127.0,512,1,440,602,299,0,0,670,-25872,3543,583,-5.59,,,,,,,,,,,,
171983,1564236390311,3,2.21,1.06,0.43,1.5,1.11,0.36,-0.66,0.97,16,1,21,0.75,12860,99,78,37,83,765,589.0,521,468,60,127.0,512,1,440,583,299,0,0,693,-12040,-2345,588,-5.59,,,,,,,,,,,,
172003,1564236390331,3,2.23,1.06,0.43,1.5,1.12,0.36,-0.74,1.07,15,2,19,0.82,12755,98,78,37,83,765,592.0,529,470,60,126.0,512,1,440,559,299,0,0,698,-32504,-26380,592,-5.59,,,,,,,,,,,,
172023,1564236390351,2,2.26,1.05,0.43,1.5,1.12,0.37,-0.79,1.03,14,3,18,0.88,12798,99,78,37,83,765,597.0,572,469,60,127.0,512,1,440,555,299,0,0,683,-13043,8958,599,-5.59,,,,,,,,,,,,
172043,1564236390371,4,2.28,1.06,0.43,1.5,1.13,0.37,-0.75,1.09,12,5,17,0.84,12833,96,78,37,82,762,603.0,546,468,60,127.0,512,1,440,546,299,0,0,663,-13043,14342,603,-5.59,44.680435,10.017527,56.68,180.5,0,0.0,-1,0.0,0.0,0,0.67,2.8674
172063,1564236390391,1,2.3,1.06,0.43,1.49,1.13,0.51,-0.87,1.11,11,4,15,1.01,12789,86,78,37,82,760,609.0,577,466,60,126.0,441,1,440,546,266,0,0,714,23619,-10348,609,-5.59,,,,,,,,,,,,
172083,1564236390411,2,2.32,1.05,0.43,1.49,1.13,0.4,-0.77,1.1,11,4,15,0.87,12694,90,78,37,82,757,611.0,526,455,60,126.0,441,1,440,629,266,0,0,684,243,-26380,611,-5.59,,,,,,,,,,,,
172103,1564236390431,-0,2.35,1.05,0.43,1.49,1.13,0.48,-0.89,1.19,10,3,14,1.01,12634,62,78,37,83,756,616.0,519,463,60,127.0,441,1,440,540,266,0,0,670,-3210,-2830,617,-5.59,,,,,,,,,,,,
172123,1564236390451,3,2.35,1.06,0.43,1.49,1.13,0.42,-0.79,1.07,9,4,13,0.89,12634,84,78,37,83,758,620.0,551,467,60,127.0,441,1,440,650,266,0,0,659,17740,-10344,620,-5.59,,,,,,,,,,,,
172143,1564236390471,3,2.36,1.06,0.43,1.49,1.13,0.46,-0.78,0.97,7,1,12,0.91,12567,75,78,37,82,761,624.0,565,466,60,127.0,441,1,440,532,266,0,0,672,28675,-10346,624,-5.59,44.680447,10.017519,58.12,180.5,0,0.0,-1,0.0,0.0,0,0.67,2.869
172163,1564236390491,0,2.35,1.06,0.43,1.49,1.12,0.49,-0.84,1.07,7,1,11,0.97,12516,100,78,37,82,765,631.0,618,465,60,126.0,487,1,440,620,304,0,0,684,19304,-10346,631,-5.59,,,,,,,,,,,,
172183,1564236390511,3,2.35,1.07,0.43,1.49,1.12,0.42,-0.78,1.05,5,-0,11,0.88,12475,100,78,37,82,769,637.0,647,468,60,126.0,487,1,440,601,304,0,0,674,19320,-3038,637,-5.59,,,,,,,,,,,,
172203,1564236390531,5,2.35,1.06,0.43,1.49,1.13,0.41,-0.76,0.9,4,-2,11,0.86,12483,100,78,37,82,770,637.0,654,469,60,127.0,487,1,440,583,304,0,0,660,506,16118,638,-5.59,,,,,,,,,,,,
172223,1564236390551,1,2.35,1.06,0.43,1.5,1.12,0.48,-0.73,1.0,4,-3,10,0.87,12384,100,78,37,83,771,641.0,663,470,60,126.0,487,1,440,574,304,0,0,663,-4876,8958,643,-5.59,,,,,,,,,,,,
172243,1564236390571,1,2.35,1.06,0.43,1.49,1.13,0.49,-0.61,1.08,4,-2,9,0.79,12450,100,78,37,83,767,645.0,667,467,60,127.0,487,1,440,555,304,0,0,672,-3584,-26380,645,-5.59,44.680466,10.017512,59.82,180.6,0,0.0,-1,0.0,0.0,0,0.68,2.8707
172263,1564236390591,3,2.36,1.06,0.43,1.5,1.12,0.57,-0.66,0.99,4,-3,8,0.87,12600,100,78,37,82,764,650.0,682,465,60,125.0,406,1,440,546,263,0,0,669,-2830,-3578,649,-5.59,,,,,,,,,,,,
