"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
47403,1564322752648,4,2.26,1.36,0.6,2.31,1.92,0.69,0.01,0.44,0,4,-27,0.69,4450,19,40,27,68,875,0.0,589,465,60,131.0,0,1,227,322,55,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47423,1564322752668,4,2.27,1.36,0.59,2.31,1.92,0.66,0.01,0.46,-0,5,-25,0.66,4401,19,40,27,68,876,0.0,589,460,60,131.0,0,1,223,321,53,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47443,1564322752688,2,2.26,1.36,0.59,2.31,1.92,0.65,0.03,0.45,0,5,-24,0.65,4441,19,40,27,68,875,0.0,589,455,60,130.0,0,1,227,321,53,0,0,0,250,250,0,-5.59,44.68095,10.01946,0.0,181.5,0,0.0,-1,0.0,0.0,0,0.0,0.7907
47463,1564322752709,1,2.27,1.36,0.59,2.32,1.92,0.65,0.04,0.44,0,6,-23,0.65,4444,19,40,27,68,873,0.0,588,462,60,130.0,0,1,227,315,53,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47483,1564322752729,0,2.27,1.36,0.59,2.31,1.92,0.65,0.03,0.43,0,6,-21,0.65,4476,19,40,27,67,871,0.0,588,455,60,130.0,0,1,227,316,53,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47503,1564322752749,1,2.26,1.35,0.6,2.32,1.92,0.64,0.03,0.44,0,6,-20,0.64,4458,19,40,27,68,869,0.0,590,459,60,130.0,0,1,228,316,53,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47523,1564322752769,-1,2.26,1.36,0.6,2.32,1.91,0.65,0.04,0.46,0,5,-18,0.66,4470,19,40,27,68,868,0.0,586,456,60,130.0,0,1,229,322,53,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47543,1564322752789,-2,2.27,1.36,0.59,2.31,1.92,0.67,0.05,0.47,0,5,-17,0.67,4428,19,40,27,68,868,0.0,586,456,60,130.0,0,1,225,321,53,0,0,0,250,250,0,-5.59,44.68095,10.01946,0.0,181.5,0,0.0,-1,0.0,0.0,0,0.0,0.7924
47563,1564322752809,-0,2.27,1.35,0.6,2.32,1.92,0.72,0.05,0.46,0,6,-15,0.72,4414,19,40,27,68,868,0.0,586,454,60,130.0,0,1,224,321,53,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47583,1564322752829,-2,2.26,1.36,0.6,2.32,1.91,0.77,0.04,0.44,-0,6,-13,0.77,4454,19,40,27,68,868,0.0,587,462,60,131.0,0,1,228,322,53,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47603,1564322752849,-0,2.27,1.35,0.6,2.31,1.92,0.83,0.03,0.46,-0,4,-11,0.83,4439,19,40,27,67,869,0.0,585,456,60,130.0,0,1,224,321,53,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47623,1564322752869,-1,2.26,1.36,0.6,2.31,1.92,0.88,0.03,0.47,-0,3,-10,0.88,4479,19,40,27,67,869,0.0,584,457,60,129.0,0,1,228,322,54,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47643,1564322752895,-1,2.26,1.36,0.6,2.32,1.93,0.91,0.04,0.46,-0,2,-8,0.91,4423,19,40,27,68,869,0.0,590,466,60,128.0,0,1,225,321,54,0,0,0,250,250,0,-5.59,44.68095,10.01946,0.0,181.5,0,0.0,-1,0.0,0.0,0,0.0,0.794
47663,1564322752915,-1,2.27,1.35,0.6,2.31,1.93,0.94,0.02,0.46,-0,1,-7,0.94,4471,19,40,27,68,869,0.0,592,468,60,128.0,0,1,229,322,54,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47683,1564322752935,-3,2.26,1.33,0.59,2.32,1.91,0.96,-0.01,0.47,-0,-1,-5,0.96,4402,19,40,27,68,869,0.0,591,463,60,129.0,0,1,223,321,54,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47703,1564322752955,-1,2.27,1.36,0.6,2.32,1.92,0.98,-0.0,0.5,-0,-2,-4,0.98,4434,19,40,27,68,869,0.0,587,464,60,128.0,0,1,226,321,54,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47723,1564322752975,-1,2.27,1.35,0.6,2.31,1.92,0.98,-0.0,0.54,-0,-3,-3,0.98,4427,19,40,27,68,870,0.0,590,465,60,128.0,0,1,225,321,53,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47743,1564322752995,-1,2.26,1.35,0.59,2.31,1.93,0.95,0.02,0.55,-0,-3,-2,0.95,4471,19,40,27,68,871,0.0,591,465,60,129.0,0,1,229,322,53,0,0,0,250,250,0,-5.59,44.68095,10.01946,0.0,181.5,0,0.0,-1,0.0,0.0,0,0.0,0.7957
47763,1564322753007,-1,2.26,1.36,0.6,2.31,1.92,0.95,0.03,0.59,0,-3,-2,0.95,4481,19,40,27,68,873,0.0,588,464,60,130.0,0,1,229,322,53,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47783,1564322753027,-2,2.27,1.35,0.6,2.31,1.92,0.95,0.03,0.62,0,-3,-2,0.96,4470,19,40,27,68,875,0.0,591,465,60,129.0,0,1,229,321,53,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
47803,1564322753047,-1,2.26,1.35,0.6,2.31,1.93,0.96,0.05,0.63,0,-3,-2,0.96,4466,19,40,27,68,876,0.0,587,467,60,130.0,0,1,229,322,53,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
