"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
149563,1564214532247,17,2.3,1.1,0.61,1.42,1.16,0.73,0.06,-0.01,1,2,-0,0.73,8445,16,92,36,30,880,613.0,641,463,60,124.0,96,1,290,183,59,0,0,619,-28304,3,612,-5.59,,,,,,,,,,,,
149583,1564214532267,16,2.31,1.09,0.61,1.42,1.15,0.82,0.02,-0.04,0,2,-1,0.82,8408,16,92,36,30,897,612.0,643,463,60,123.0,96,1,290,182,59,0,0,613,17740,30721,603,-5.59,,,,,,,,,,,,
149603,1564214532287,18,2.33,1.1,0.6,1.42,1.16,0.74,-0.0,-0.07,1,2,-1,0.74,8366,16,92,36,30,912,601.0,632,467,60,124.0,96,1,289,180,59,0,0,620,243,26688,596,-5.59,,,,,,,,,,,,
149623,1564214532307,16,2.33,1.09,0.61,1.42,1.15,0.87,0.02,0.02,1,1,-2,0.87,8348,16,92,36,31,928,597.0,649,464,60,123.0,96,1,292,102,59,0,0,608,23619,3403,591,-5.59,,,,,,,,,,,,
149643,1564214532327,18,2.33,1.09,0.61,1.42,1.16,0.81,-0.01,0.02,1,1,-2,0.81,8348,16,92,36,31,935,597.0,645,468,60,124.0,95,1,292,179,56,0,0,603,17344,1010,591,-5.59,44.680702,10.022168,63.25,179.6,0,0.0,-1,0.0,0.0,0,0.56,2.4941
149663,1564214532347,16,2.32,1.1,0.61,1.42,1.15,0.92,0.01,0.07,1,0,-1,0.92,8318,16,92,36,30,942,591.0,634,466,60,124.0,95,1,288,178,56,0,0,596,-32504,17740,594,-5.59,,,,,,,,,,,,
149683,1564214532367,17,2.33,1.1,0.61,1.42,1.16,0.88,0.03,-0.01,1,1,-1,0.88,8245,16,92,36,31,937,586.0,630,465,60,124.0,95,1,290,176,56,0,0,588,-4035,-23055,586,-5.59,,,,,,,,,,,,
149703,1564214532387,13,2.33,1.09,0.61,1.42,1.15,0.96,0.05,0.02,1,-1,-1,0.96,8212,16,92,36,31,929,578.0,632,466,60,124.0,95,1,290,175,56,0,0,593,30208,30227,577,-5.59,,,,,,,,,,,,
149723,1564214532407,15,2.32,1.09,0.61,1.43,1.16,0.93,-0.01,-0.06,1,0,-0,0.93,8202,16,93,37,31,918,576.0,628,463,60,126.0,95,1,290,175,56,0,0,582,-8188,17344,576,-5.59,,,,,,,,,,,,
149743,1564214532427,12,2.32,1.09,0.61,1.42,1.16,0.94,-0.03,-0.03,1,-0,0,0.94,8016,16,92,37,31,909,573.0,627,460,60,126.0,93,1,287,166,54,0,0,577,1760,-4035,571,181.28,44.680702,10.02219,60.92,179.5,0,0.0,-1,0.0,0.0,0,0.56,2.4957
149763,1564214532447,14,2.3,1.1,0.61,1.43,1.16,1.05,-0.08,0.01,1,-1,1,1.05,7809,16,93,37,31,905,570.0,619,458,60,125.0,93,1,286,166,54,0,0,578,-29984,-1894,570,-5.59,,,,,,,,,,,,
149783,1564214532467,14,2.31,1.09,0.61,1.42,1.16,1.14,-0.13,0.06,0,-2,-0,1.15,7646,16,93,37,32,903,570.0,616,461,60,125.0,93,1,290,168,54,0,0,569,-29984,243,564,181.28,,,,,,,,,,,,
149803,1564214532487,15,2.3,1.09,0.6,1.42,1.15,1.1,-0.09,0.15,-0,-1,-1,1.1,7434,16,93,37,33,904,557.0,608,461,60,123.0,93,1,292,173,54,0,0,570,6274,774,553,-5.59,,,,,,,,,,,,
