"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
330963,1564236549296,-1,1.46,0.9,0.27,1.31,0.98,0.88,0.89,0.33,-29,-1,-40,1.26,7924,24,87,39,41,915,399.0,633,466,60,127.0,170,1,325,208,63,0,0,433,28696,-8165,366,-5.59,,,,,,,,,,,,
330983,1564236549316,-0,1.44,0.9,0.27,1.31,0.98,0.83,1.0,0.25,-29,-2,-39,1.31,7914,23,87,39,41,919,397.0,632,464,60,127.0,170,1,325,209,63,0,0,428,-3968,-3856,362,-5.59,,,,,,,,,,,,
331003,1564236549336,1,1.46,0.9,0.26,1.31,0.97,0.7,1.09,0.25,-28,-1,-40,1.3,7934,22,87,39,41,920,398.0,632,462,60,127.0,171,1,325,209,62,0,0,430,6384,2524,361,-5.59,,,,,,,,,,,,
331023,1564236549356,-0,1.46,0.9,0.27,1.31,0.98,0.75,1.01,0.3,-29,0,-41,1.26,7891,24,87,39,41,919,396.0,638,462,60,128.0,171,1,325,209,62,0,0,428,-32702,10392,360,-5.59,,,,,,,,,,,,
331043,1564236549376,-0,1.44,0.9,0.27,1.32,0.97,0.88,1.0,0.32,-30,-1,-40,1.33,7901,24,87,39,42,917,395.0,637,466,60,128.0,171,1,332,211,62,0,0,426,17144,-9166,357,-5.59,44.681313,10.016888,40.92,180.0,0,0.0,-1,0.0,0.0,0,2.03,5.5174
331063,1564236549396,-1,1.45,0.9,0.27,1.32,0.97,0.79,1.04,0.36,-30,-2,-40,1.31,7851,24,87,39,42,914,393.0,631,465,60,127.0,171,1,332,211,62,0,0,425,-6656,-21792,354,-5.59,,,,,,,,,,,,
331083,1564236549416,1,1.46,0.91,0.27,1.32,0.98,0.67,1.07,0.31,-30,-1,-41,1.26,7799,24,87,39,42,911,389.0,632,464,60,126.0,171,1,332,211,62,0,0,423,-6524,18584,354,-5.59,,,,,,,,,,,,
331103,1564236549436,4,1.45,0.9,0.27,1.32,0.98,0.71,1.0,0.26,-30,-0,-40,1.23,7819,23,87,39,42,911,385.0,632,465,60,128.0,177,1,332,211,63,0,0,423,-6475,11560,353,-5.59,,,,,,,,,,,,
331123,1564236549456,-1,1.44,0.9,0.27,1.31,0.96,0.84,0.9,0.3,-30,-1,-40,1.23,7741,23,87,39,43,913,385.0,629,466,60,128.0,177,1,340,213,63,0,0,420,-6475,-4059,352,-5.59,,,,,,,,,,,,
331143,1564236549476,0,1.46,0.91,0.28,1.31,0.98,0.96,0.88,0.36,-31,-1,-39,1.3,7703,24,87,39,43,917,384.0,627,468,60,127.0,177,1,340,213,63,0,0,417,-19019,2524,349,-5.59,44.681301,10.016885,40.16,180.0,0,0.0,-1,0.0,0.0,0,2.04,5.5191
331163,1564236549496,-0,1.47,0.91,0.28,1.32,0.98,0.97,0.93,0.4,-31,-2,-40,1.34,7747,24,87,39,44,921,382.0,628,467,60,128.0,177,1,347,213,63,0,0,414,19125,-26615,347,-5.59,,,,,,,,,,,,
331183,1564236549516,0,1.48,0.9,0.27,1.31,0.98,0.84,0.96,0.4,-31,-2,-42,1.28,7700,24,87,39,43,933,385.0,631,467,60,128.0,177,1,340,214,63,0,0,415,-6475,9517,348,-5.59,,,,,,,,,,,,
