SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;
2278 ;0:04,10 ;4193 ;0 ;101;40;52;0,907 ;23,6 ;21,7 ;23,0 ;21,7 ;0 ;4,62 ;12,0 ;-6 ;2,18 ;19,2 ;0 ;0 ;
2278 ;0:04,20 ;4254 ;0 ;101;40;52;0,883 ;23,9 ;21,8 ;23,8 ;21,7 ;0 ;4,70 ;11,9 ;-7 ;2,19 ;19,9 ;0 ;0 ;
2278 ;0:04,30 ;4327 ;0 ;101;40;52;0,861 ;24,3 ;22,3 ;24,0 ;22,2 ;0 ;4,70 ;12,0 ;-6 ;2,20 ;20,8 ;0 ;0 ;
2278 ;0:04,40 ;4368 ;0 ;101;40;52;0,867 ;24,8 ;22,6 ;24,4 ;22,3 ;0 ;4,60 ;12,1 ;-8 ;2,20 ;21,3 ;0 ;0 ;
2278 ;0:04,50 ;4498 ;0 ;101;40;52;0,873 ;25,2 ;22,9 ;24,7 ;22,9 ;0 ;4,61 ;12,1 ;-7 ;2,21 ;22,9 ;0 ;0 ;
2278 ;0:04,60 ;4505 ;0 ;101;40;52;0,884 ;25,8 ;23,4 ;25,3 ;23,2 ;0 ;4,68 ;12,1 ;-8 ;2,22 ;23,0 ;0 ;0 ;
2278 ;0:04,70 ;4620 ;0 ;101;40;52;0,864 ;26,1 ;23,9 ;26,0 ;23,6 ;0 ;4,59 ;12,1 ;-7 ;2,24 ;24,5 ;0 ;0 ;
2278 ;0:04,80 ;4672 ;0 ;101;40;52;0,869 ;26,7 ;24,4 ;26,1 ;24,1 ;0 ;4,68 ;11,9 ;-7 ;2,24 ;25,1 ;0 ;0 ;
2278 ;0:04,90 ;4794 ;0 ;101;40;52;0,882 ;27,1 ;24,8 ;26,8 ;24,6 ;0 ;4,66 ;11,9 ;-7 ;2,25 ;26,6 ;0 ;0 ;
2278 ;0:05,00 ;4866 ;0 ;101;40;52;0,879 ;27,6 ;25,2 ;27,1 ;25,2 ;0 ;4,67 ;11,9 ;-7 ;2,26 ;27,5 ;0 ;0 ;
2278 ;0:05,10 ;5008 ;0 ;101;40;51;0,881 ;28,2 ;25,8 ;27,8 ;25,6 ;0 ;4,62 ;12,0 ;-7 ;2,25 ;28,7 ;0 ;0 ;
2278 ;0:05,20 ;5045 ;0 ;101;40;50;0,861 ;28,8 ;26,3 ;28,6 ;26,2 ;0 ;4,65 ;11,9 ;-6 ;2,23 ;28,5 ;0 ;0 ;
2278 ;0:05,30 ;5249 ;0 ;101;40;49;0,843 ;29,2 ;26,7 ;28,8 ;26,4 ;0 ;4,64 ;12,0 ;-7 ;2,21 ;30,0 ;0 ;0 ;
2278 ;0:05,40 ;5237 ;0 ;101;40;48;0,821 ;29,7 ;27,4 ;29,3 ;27,3 ;0 ;4,66 ;12,0 ;-6 ;2,18 ;29,5 ;0 ;0 ;
2278 ;0:05,50 ;5398 ;0 ;101;40;46;0,816 ;30,3 ;27,9 ;29,9 ;27,9 ;0 ;4,64 ;12,1 ;-6 ;2,13 ;30,1 ;0 ;0 ;
2278 ;0:05,60 ;5463 ;0 ;101;40;44;0,857 ;30,8 ;28,7 ;30,3 ;28,6 ;0 ;4,64 ;12,1 ;-5 ;2,10 ;29,8 ;0 ;0 ;
2278 ;0:05,70 ;5612 ;0 ;101;40;42;0,886 ;31,3 ;29,4 ;30,8 ;29,3 ;0 ;4,67 ;11,9 ;-5 ;2,07 ;30,0 ;0 ;0 ;
2278 ;0:05,80 ;5709 ;0 ;101;40;40;0,880 ;32,1 ;30,1 ;31,6 ;29,9 ;0 ;4,66 ;11,9 ;-5 ;2,04 ;29,7 ;0 ;0 ;
2278 ;0:05,90 ;5909 ;0 ;101;40;37;0,897 ;32,7 ;31,1 ;32,2 ;30,8 ;0 ;4,65 ;12,0 ;-4 ;1,93 ;29,8 ;0 ;0 ;
2278 ;0:06,00 ;6019 ;0 ;101;40;36;0,901 ;33,5 ;32,1 ;33,0 ;31,8 ;0 ;4,67 ;11,8 ;-4 ;1,88 ;30,1 ;0 ;0 ;
2278 ;0:06,10 ;6188 ;0 ;101;40;34;0,892 ;34,3 ;32,6 ;33,7 ;32,4 ;0 ;4,66 ;12,0 ;-4 ;1,76 ;29,5 ;0 ;0 ;
2278 ;0:06,20 ;6349 ;0 ;101;40;33;0,883 ;34,9 ;33,5 ;34,3 ;32,9 ;0 ;4,67 ;11,9 ;-4 ;1,71 ;29,2 ;0 ;0 ;
2278 ;0:06,30 ;6456 ;0 ;101;39;31;0,880 ;35,8 ;34,4 ;35,6 ;34,2 ;0 ;4,65 ;12,1 ;-3 ;1,65 ;28,6 ;0 ;0 ;
2278 ;0:06,40 ;6665 ;0 ;101;39;30;0,871 ;36,3 ;35,2 ;35,9 ;34,8 ;0 ;4,63 ;12,0 ;-3 ;1,64 ;28,2 ;0 ;0 ;
2278 ;0:06,50 ;6795 ;0 ;101;39;30;0,847 ;36,7 ;36,4 ;36,7 ;36,2 ;0 ;4,65 ;12,0 ;-1 ;1,64 ;28,2 ;0 ;0 ;
2278 ;0:06,60 ;6860 ;0 ;101;39;30;0,822 ;37,6 ;37,0 ;37,3 ;36,7 ;0 ;4,65 ;12,0 ;-2 ;1,64 ;28,2 ;0 ;0 ;
2278 ;0:06,70 ;7059 ;0 ;101;39;30;0,864 ;38,2 ;37,6 ;38,3 ;37,6 ;0 ;4,66 ;12,0 ;-1 ;1,64 ;28,1 ;0 ;0 ;
2278 ;0:06,80 ;7175 ;0 ;101;39;33;0,900 ;39,0 ;38,7 ;37,6 ;37,3 ;0 ;4,67 ;12,1 ;-4 ;1,72 ;29,2 ;0 ;0 ;
2278 ;0:06,90 ;6454 ;0 ;101;39;37;0,897 ;40,7 ;41,0 ;36,1 ;34,6 ;0 ;4,65 ;12,0 ;-14 ;1,95 ;30,4 ;0 ;0 ;
2278 ;0:07,00 ;5654 ;0 ;101;39;38;0,902 ;42,7 ;43,3 ;37,6 ;255,1 ;0 ;4,65 ;11,9 ;112 ;1,99 ;28,6 ;0 ;0 ;
2278 ;0:07,10 ;6028 ;0 ;101;39;35;0,973 ;44,5 ;45,2 ;44,4 ;44,4 ;0 ;4,67 ;11,8 ;-1 ;1,84 ;29,8 ;0 ;0 ;
2278 ;0:07,20 ;6216 ;0 ;101;39;33;1,031 ;46,0 ;46,7 ;45,6 ;46,3 ;0 ;4,65 ;11,8 ;-2 ;1,72 ;29,2 ;0 ;0 ;
2278 ;0:07,30 ;6487 ;0 ;101;39;32;0,921 ;47,3 ;48,1 ;46,4 ;48,1 ;0 ;4,66 ;11,8 ;-2 ;1,67 ;29,0 ;0 ;0 ;
2278 ;0:07,40 ;6588 ;0 ;101;39;30;0,888 ;47,8 ;49,6 ;48,0 ;49,7 ;0 ;4,66 ;11,9 ;-2 ;1,78 ;28,2 ;0 ;0 ;
2278 ;0:07,50 ;6670 ;0 ;101;39;29;0,890 ;48,8 ;50,8 ;48,0 ;50,1 ;0 ;4,62 ;11,9 ;-4 ;1,62 ;27,8 ;0 ;1 ;
2278 ;0:07,60 ;6855 ;0 ;101;39;29;0,888 ;49,9 ;52,0 ;49,9 ;51,3 ;0 ;4,65 ;11,9 ;-3 ;1,62 ;27,8 ;0 ;0 ;
2278 ;0:07,70 ;6975 ;0 ;101;39;28;0,894 ;50,6 ;52,7 ;50,4 ;52,1 ;0 ;4,66 ;12,0 ;-3 ;1,61 ;27,3 ;0 ;0 ;
2278 ;0:07,80 ;7033 ;0 ;101;39;27;0,888 ;51,3 ;53,4 ;50,6 ;53,2 ;0 ;4,66 ;12,0 ;-4 ;1,59 ;26,8 ;0 ;0 ;
2278 ;0:07,90 ;7142 ;0 ;101;39;27;0,877 ;51,8 ;54,0 ;51,1 ;53,8 ;0 ;4,66 ;11,9 ;-4 ;1,59 ;26,9 ;0 ;0 ;
2278 ;0:08,00 ;7192 ;0 ;101;39;28;0,857 ;52,7 ;54,8 ;51,8 ;54,6 ;0 ;4,63 ;11,9 ;-4 ;1,61 ;27,3 ;0 ;0 ;
2278 ;0:08,10 ;7304 ;0 ;101;39;29;0,897 ;53,0 ;55,3 ;51,9 ;54,6 ;0 ;4,63 ;12,0 ;-5 ;1,62 ;27,8 ;0 ;0 ;
2278 ;0:08,20 ;6949 ;0 ;101;39;31;0,966 ;53,7 ;56,2 ;53,5 ;56,0 ;0 ;4,67 ;11,9 ;-3 ;1,65 ;28,5 ;0 ;0 ;
2278 ;0:08,30 ;7318 ;0 ;101;39;35;1,007 ;53,9 ;56,3 ;53,9 ;56,8 ;0 ;4,65 ;11,8 ;-3 ;1,84 ;29,8 ;0 ;0 ;
2278 ;0:08,40 ;7536 ;12 ;101;39;43;1,028 ;54,0 ;56,4 ;54,5 ;56,9 ;0 ;4,68 ;12,0 ;-2 ;2,14 ;34,0 ;0 ;0 ;
2278 ;0:08,50 ;7603 ;22 ;101;39;47;1,047 ;53,7 ;56,6 ;54,2 ;56,7 ;0 ;4,66 ;11,8 ;-3 ;2,21 ;37,0 ;0 ;0 ;
2278 ;0:08,60 ;7569 ;22 ;101;39;47;1,069 ;53,4 ;56,1 ;54,0 ;56,5 ;0 ;4,66 ;12,1 ;-2 ;2,21 ;37,0 ;0 ;0 ;
2278 ;0:08,70 ;7506 ;22 ;101;39;47;1,078 ;53,2 ;56,3 ;54,5 ;56,5 ;0 ;4,64 ;12,0 ;-2 ;2,21 ;37,0 ;0 ;0 ;
2278 ;0:08,80 ;7542 ;22 ;101;39;47;1,073 ;53,1 ;55,9 ;54,1 ;56,4 ;0 ;4,66 ;12,1 ;-2 ;2,21 ;37,0 ;0 ;0 ;
2278 ;0:08,90 ;7512 ;22 ;101;39;46;1,071 ;52,9 ;56,0 ;53,4 ;56,1 ;0 ;4,66 ;12,0 ;-3 ;2,19 ;36,2 ;0 ;0 ;
2278 ;0:09,00 ;7521 ;22 ;101;39;47;1,072 ;52,8 ;56,1 ;53,9 ;56,1 ;0 ;4,62 ;12,0 ;-3 ;2,21 ;37,0 ;0 ;0 ;
2278 ;0:09,10 ;7512 ;22 ;101;39;46;1,062 ;52,6 ;56,1 ;54,2 ;56,5 ;0 ;4,64 ;12,1 ;-2 ;2,19 ;36,2 ;0 ;0 ;
2278 ;0:09,20 ;7521 ;22 ;101;39;46;1,040 ;52,8 ;56,1 ;55,3 ;56,3 ;0 ;4,63 ;12,0 ;-1 ;2,19 ;36,2 ;0 ;0 ;
2278 ;0:09,30 ;7524 ;22 ;101;39;46;1,018 ;52,5 ;56,2 ;55,5 ;56,6 ;0 ;4,65 ;11,9 ;0 ;2,19 ;36,2 ;0 ;0 ;
2278 ;0:09,40 ;7560 ;22 ;101;39;46;1,015 ;52,9 ;56,5 ;56,4 ;56,3 ;0 ;4,61 ;11,8 ;0 ;2,19 ;36,2 ;0 ;0 ;
2278 ;0:09,50 ;7725 ;22 ;101;39;45;1,003 ;53,0 ;56,8 ;57,5 ;57,3 ;0 ;4,62 ;12,0 ;0 ;2,17 ;35,5 ;0 ;0 ;
2278 ;0:09,60 ;7722 ;22 ;101;39;45;0,938 ;52,7 ;57,2 ;57,1 ;57,1 ;0 ;4,63 ;12,0 ;0 ;2,17 ;35,5 ;0 ;0 ;
2278 ;0:09,70 ;7832 ;23 ;101;39;45;0,934 ;53,5 ;57,9 ;57,3 ;58,1 ;0 ;4,60 ;12,0 ;0 ;2,17 ;35,5 ;0 ;0 ;
2278 ;0:09,80 ;7881 ;23 ;101;39;45;0,949 ;55,1 ;58,9 ;56,0 ;59,1 ;0 ;4,62 ;11,9 ;-3 ;2,17 ;35,5 ;0 ;0 ;
2278 ;0:09,90 ;7841 ;23 ;101;39;45;0,940 ;55,9 ;58,4 ;57,1 ;58,7 ;0 ;4,59 ;12,1 ;-1 ;2,17 ;35,5 ;0 ;0 ;
2278 ;0:10,00 ;7904 ;23 ;101;39;44;0,902 ;56,8 ;58,1 ;56,4 ;58,3 ;0 ;4,66 ;11,9 ;-2 ;2,15 ;34,7 ;0 ;0 ;
2278 ;0:10,10 ;8005 ;23 ;100;39;43;0,911 ;54,7 ;58,8 ;59,4 ;58,6 ;0 ;4,70 ;12,0 ;0 ;2,13 ;34,0 ;0 ;0 ;
2278 ;0:10,20 ;8173 ;23 ;100;39;42;0,978 ;41,8 ;60,3 ;59,7 ;60,0 ;0 ;4,67 ;12,0 ;0 ;2,12 ;33,4 ;0 ;0 ;
2278 ;0:10,30 ;8337 ;24 ;100;39;40;0,988 ;44,5 ;61,8 ;61,0 ;61,7 ;0 ;4,65 ;12,0 ;-1 ;2,10 ;32,2 ;0 ;0 ;
2278 ;0:10,40 ;8668 ;24 ;100;39;39;0,994 ;57,5 ;63,4 ;66,8 ;64,4 ;0 ;4,67 ;11,9 ;2 ;2,10 ;32,0 ;0 ;0 ;
2278 ;0:10,50 ;8765 ;25 ;100;39;39;0,991 ;61,1 ;64,7 ;65,6 ;65,6 ;0 ;4,70 ;12,0 ;1 ;2,10 ;32,0 ;0 ;0 ;
2278 ;0:10,60 ;8720 ;25 ;100;39;39;0,998 ;61,6 ;65,0 ;65,4 ;65,2 ;0 ;4,65 ;11,9 ;0 ;2,10 ;32,0 ;0 ;0 ;
2278 ;0:10,70 ;8757 ;25 ;100;39;39;1,016 ;61,7 ;65,0 ;64,0 ;64,7 ;0 ;4,66 ;11,9 ;-1 ;2,10 ;32,0 ;0 ;0 ;
2278 ;0:10,80 ;8733 ;25 ;100;39;39;1,034 ;61,8 ;64,9 ;64,5 ;64,8 ;0 ;4,70 ;12,0 ;0 ;2,10 ;32,0 ;0 ;0 ;
2278 ;0:10,90 ;8790 ;25 ;100;39;39;1,046 ;62,1 ;65,4 ;64,5 ;65,0 ;0 ;4,68 ;12,1 ;-1 ;2,10 ;32,0 ;0 ;0 ;
2278 ;0:11,00 ;8749 ;25 ;100;39;40;1,065 ;62,3 ;65,0 ;63,6 ;65,5 ;0 ;4,60 ;11,9 ;-1 ;2,12 ;32,6 ;0 ;0 ;
2278 ;0:11,10 ;8827 ;25 ;100;39;39;1,065 ;62,5 ;65,6 ;63,4 ;65,7 ;0 ;4,66 ;11,9 ;-2 ;2,10 ;32,0 ;0 ;0 ;
2278 ;0:11,20 ;8778 ;25 ;100;39;39;1,097 ;62,4 ;65,1 ;63,9 ;65,5 ;0 ;4,66 ;11,9 ;-1 ;2,10 ;32,0 ;0 ;0 ;
2278 ;0:11,30 ;8815 ;26 ;100;39;39;1,105 ;62,7 ;65,4 ;64,0 ;65,4 ;0 ;4,65 ;12,0 ;-1 ;2,10 ;32,0 ;0 ;0 ;
2278 ;0:11,40 ;8836 ;26 ;100;39;39;1,105 ;62,6 ;65,6 ;64,5 ;65,4 ;0 ;4,70 ;11,8 ;-1 ;2,10 ;32,0 ;0 ;0 ;
2278 ;0:11,50 ;8924 ;26 ;100;38;39;1,011 ;62,2 ;66,3 ;65,0 ;66,5 ;0 ;4,67 ;11,9 ;-1 ;2,10 ;32,0 ;0 ;0 ;
2278 ;0:11,60 ;8941 ;26 ;100;38;39;0,946 ;62,9 ;67,0 ;64,5 ;67,1 ;0 ;4,67 ;12,0 ;-2 ;2,10 ;32,0 ;0 ;0 ;
2278 ;0:11,70 ;9213 ;27 ;100;38;38;0,940 ;62,7 ;67,6 ;65,8 ;67,9 ;0 ;4,58 ;11,9 ;-1 ;2,08 ;31,7 ;0 ;0 ;
2278 ;0:11,80 ;9323 ;27 ;100;38;38;0,930 ;64,4 ;68,3 ;66,8 ;68,3 ;0 ;4,70 ;12,0 ;-1 ;2,09 ;31,7 ;0 ;0 ;
2278 ;0:11,90 ;9272 ;27 ;101;38;38;0,929 ;65,0 ;68,2 ;70,3 ;68,7 ;0 ;4,68 ;11,8 ;1 ;2,10 ;31,7 ;0 ;0 ;
2278 ;0:12,00 ;9337 ;28 ;101;38;38;0,908 ;65,4 ;69,0 ;69,0 ;69,4 ;0 ;4,70 ;12,0 ;0 ;2,10 ;31,7 ;0 ;0 ;
2278 ;0:12,10 ;9365 ;28 ;101;38;38;0,902 ;66,1 ;69,2 ;67,8 ;69,6 ;0 ;4,63 ;12,0 ;-1 ;2,10 ;31,7 ;0 ;0 ;
2278 ;0:12,20 ;9389 ;28 ;101;38;39;0,914 ;66,1 ;69,4 ;68,3 ;70,0 ;0 ;4,71 ;11,8 ;-1 ;2,13 ;32,0 ;0 ;0 ;
2278 ;0:12,30 ;9493 ;29 ;101;38;39;0,925 ;66,7 ;69,7 ;68,8 ;70,4 ;0 ;4,68 ;11,9 ;0 ;2,13 ;32,0 ;0 ;0 ;
2278 ;0:12,40 ;9537 ;29 ;101;38;39;0,935 ;66,5 ;69,8 ;68,9 ;70,3 ;0 ;4,71 ;11,9 ;0 ;2,14 ;32,0 ;0 ;0 ;
2278 ;0:12,50 ;9605 ;29 ;101;38;39;0,908 ;66,8 ;70,2 ;70,1 ;70,8 ;0 ;4,65 ;12,0 ;0 ;2,14 ;32,0 ;0 ;0 ;
2278 ;0:12,60 ;9659 ;30 ;101;38;39;0,869 ;67,1 ;70,6 ;69,4 ;71,3 ;0 ;4,68 ;12,0 ;-1 ;2,14 ;32,0 ;0 ;0 ;
2278 ;0:12,70 ;9664 ;30 ;101;38;40;0,866 ;67,7 ;71,1 ;69,8 ;71,3 ;0 ;4,64 ;11,9 ;-1 ;2,17 ;32,7 ;0 ;0 ;
2278 ;0:12,80 ;9730 ;31 ;101;38;40;0,908 ;68,5 ;71,8 ;73,1 ;71,8 ;0 ;4,69 ;11,9 ;0 ;2,17 ;32,7 ;0 ;0 ;
2278 ;0:12,90 ;9775 ;31 ;101;38;41;0,978 ;68,6 ;72,0 ;71,1 ;72,4 ;0 ;4,65 ;11,9 ;0 ;2,21 ;33,5 ;0 ;0 ;
2278 ;0:13,00 ;9863 ;31 ;101;38;43;1,034 ;69,6 ;72,5 ;72,8 ;72,7 ;0 ;4,62 ;12,0 ;0 ;2,29 ;35,0 ;0 ;0 ;
2278 ;0:13,10 ;9842 ;37 ;101;38;49;1,040 ;69,2 ;71,7 ;73,5 ;72,3 ;0 ;4,65 ;11,9 ;1 ;2,62 ;38,5 ;0 ;0 ;
2278 ;0:13,20 ;9786 ;43 ;102;38;52;1,016 ;68,7 ;71,3 ;71,5 ;71,6 ;0 ;4,65 ;11,8 ;0 ;2,95 ;39,4 ;0 ;0 ;
2278 ;0:13,30 ;9694 ;44 ;102;38;53;1,017 ;67,5 ;70,3 ;70,8 ;71,6 ;0 ;4,70 ;12,0 ;0 ;3,06 ;39,7 ;0 ;0 ;
2278 ;0:13,40 ;9725 ;44 ;102;38;54;1,056 ;66,7 ;69,8 ;71,2 ;70,8 ;0 ;4,69 ;11,9 ;1 ;3,16 ;40,0 ;0 ;0 ;
2278 ;0:13,50 ;9474 ;44 ;102;38;56;1,457 ;65,7 ;68,8 ;69,8 ;70,9 ;0 ;4,71 ;12,0 ;1 ;3,23 ;40,3 ;0 ;0 ;
2278 ;0:13,60 ;9910 ;57 ;102;38;67;1,082 ;64,3 ;159,5 ;76,5 ;38,5 ;0 ;4,62 ;11,9 ;-69 ;5,41 ;40,1 ;0 ;0 ;
2278 ;0:13,70 ;11510 ;64 ;102;39;67;0,808 ;63,8 ;66,6 ;64,3 ;67,4 ;0 ;4,64 ;12,0 ;-2 ;4,43 ;44,0 ;0 ;1 ;
2278 ;0:13,80 ;12558 ;65 ;102;39;63;0,793 ;63,7 ;66,1 ;67,6 ;67,8 ;0 ;4,68 ;11,8 ;2 ;4,17 ;44,0 ;0 ;0 ;
