SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;

2329 ;0:00,10 ;1523 ;0 ;79;19;89;1,064 ;2,0 ;1,9 ;1,9 ;1,9 ;0 ;4,52 ;1,67 ;12,8 ;-5 ;2,81 ;0,0 ;0 ;0 ;
2329 ;0:00,20 ;1352 ;0 ;79;19;89;1,045 ;2,0 ;2,3 ;1,9 ;2,3 ;0 ;4,52 ;1,65 ;12,8 ;-13 ;2,81 ;0,0 ;0 ;0 ;
2329 ;0:00,30 ;1339 ;0 ;79;19;90;1,042 ;2,5 ;2,3 ;2,4 ;2,3 ;0 ;4,61 ;1,63 ;12,9 ;-8 ;2,82 ;0,0 ;0 ;0 ;
2329 ;0:00,40 ;1375 ;0 ;79;19;90;1,038 ;2,9 ;2,8 ;2,8 ;2,8 ;0 ;4,56 ;1,61 ;12,8 ;-3 ;2,82 ;0,0 ;0 ;0 ;
2329 ;0:00,50 ;1211 ;0 ;79;19;91;1,044 ;3,3 ;3,2 ;3,3 ;3,2 ;0 ;4,51 ;1,56 ;12,9 ;-3 ;2,90 ;0,0 ;0 ;0 ;
2329 ;0:00,60 ;1238 ;0 ;79;19;91;1,048 ;3,7 ;3,6 ;3,6 ;3,6 ;0 ;4,61 ;1,56 ;12,9 ;-2 ;2,90 ;0,0 ;0 ;0 ;
2329 ;0:00,70 ;1068 ;0 ;79;19;91;1,064 ;4,1 ;4,4 ;4,5 ;4,4 ;0 ;4,55 ;1,52 ;12,8 ;0 ;2,90 ;0,0 ;0 ;0 ;
2329 ;0:00,80 ;1186 ;0 ;79;19;92;1,076 ;5,0 ;5,3 ;4,9 ;4,8 ;0 ;4,56 ;1,51 ;12,9 ;-9 ;2,97 ;0,0 ;0 ;0 ;
2329 ;0:00,90 ;1090 ;0 ;79;19;92;1,082 ;5,8 ;6,0 ;5,7 ;5,7 ;0 ;4,52 ;1,51 ;13,0 ;-5 ;2,97 ;0,0 ;0 ;0 ;
2329 ;0:01,00 ;1091 ;0 ;78;19;91;1,074 ;6,4 ;6,6 ;6,6 ;6,6 ;0 ;4,57 ;1,57 ;12,7 ;0 ;2,90 ;0,0 ;0 ;0 ;
2329 ;0:01,10 ;1169 ;0 ;79;19;91;1,092 ;7,0 ;7,0 ;6,9 ;6,9 ;0 ;4,55 ;1,56 ;12,9 ;-1 ;2,90 ;0,0 ;0 ;0 ;
2329 ;0:01,20 ;1069 ;0 ;79;19;91;1,114 ;7,2 ;7,2 ;7,1 ;7,2 ;0 ;4,56 ;1,56 ;13,0 ;-1 ;2,90 ;0,0 ;0 ;0 ;
2329 ;0:01,30 ;1355 ;0 ;79;19;91;1,138 ;7,3 ;7,4 ;7,4 ;7,3 ;0 ;4,53 ;1,61 ;13,1 ;-1 ;2,90 ;0,0 ;0 ;0 ;
2329 ;0:01,40 ;1360 ;0 ;79;19;89;1,157 ;7,5 ;7,5 ;7,4 ;7,4 ;0 ;4,60 ;1,67 ;12,9 ;-1 ;2,81 ;0,0 ;0 ;0 ;
2329 ;0:01,50 ;1277 ;0 ;79;19;90;1,134 ;7,6 ;7,6 ;7,6 ;7,6 ;0 ;4,56 ;1,64 ;12,9 ;0 ;2,82 ;0,0 ;0 ;0 ;
2329 ;0:01,60 ;1558 ;0 ;79;19;88;1,094 ;7,7 ;7,7 ;7,6 ;7,6 ;0 ;4,52 ;1,70 ;13,0 ;-1 ;2,80 ;0,0 ;0 ;0 ;
2329 ;0:01,70 ;1577 ;0 ;78;19;87;1,030 ;7,8 ;7,8 ;7,8 ;7,7 ;0 ;4,50 ;1,76 ;12,9 ;-1 ;2,79 ;0,0 ;0 ;0 ;
2329 ;0:01,80 ;1557 ;0 ;78;19;87;0,980 ;7,9 ;7,9 ;7,9 ;7,8 ;0 ;4,53 ;1,78 ;13,0 ;-1 ;2,79 ;0,0 ;0 ;0 ;
2329 ;0:01,90 ;1573 ;0 ;78;19;88;0,971 ;8,0 ;8,0 ;8,0 ;8,0 ;0 ;4,62 ;1,76 ;13,1 ;0 ;2,80 ;0,0 ;0 ;0 ;
2329 ;0:02,00 ;1590 ;0 ;78;19;90;0,964 ;8,2 ;8,1 ;8,1 ;8,1 ;0 ;4,52 ;1,70 ;13,0 ;-1 ;2,82 ;0,0 ;0 ;0 ;
2329 ;0:02,10 ;1460 ;13 ;78;19;93;0,959 ;8,3 ;8,2 ;8,3 ;8,2 ;0 ;4,51 ;1,61 ;12,9 ;-1 ;3,05 ;16,7 ;0 ;0 ;
2329 ;0:02,20 ;1100 ;10 ;78;19;91;0,952 ;8,5 ;8,4 ;8,5 ;8,3 ;0 ;4,50 ;1,57 ;12,7 ;-2 ;2,90 ;11,1 ;0 ;0 ;
2329 ;0:02,30 ;1284 ;6 ;78;19;90;0,956 ;8,6 ;8,5 ;8,6 ;8,4 ;0 ;4,52 ;1,62 ;12,8 ;-2 ;2,82 ;0,0 ;0 ;0 ;
2329 ;0:02,40 ;1132 ;6 ;78;19;89;0,946 ;8,7 ;8,7 ;8,6 ;8,6 ;0 ;4,53 ;1,62 ;12,8 ;-1 ;2,81 ;0,0 ;0 ;0 ;
2329 ;0:02,50 ;1241 ;6 ;78;19;90;0,925 ;8,8 ;8,8 ;8,8 ;8,7 ;0 ;4,54 ;1,61 ;13,1 ;-1 ;2,82 ;0,0 ;0 ;0 ;
2329 ;0:02,60 ;1520 ;6 ;78;18;89;0,905 ;9,0 ;9,0 ;8,9 ;8,9 ;0 ;4,51 ;1,73 ;13,2 ;-1 ;2,81 ;0,0 ;0 ;0 ;
2329 ;0:02,70 ;1619 ;6 ;78;18;87;0,889 ;9,2 ;9,1 ;9,1 ;9,1 ;0 ;4,53 ;1,78 ;13,0 ;-1 ;2,79 ;0,0 ;0 ;0 ;
2329 ;0:02,80 ;1642 ;6 ;78;18;85;0,885 ;9,4 ;9,4 ;9,4 ;9,3 ;0 ;4,50 ;1,85 ;13,0 ;-1 ;2,77 ;0,0 ;0 ;0 ;
2329 ;0:02,90 ;1756 ;6 ;78;18;85;0,875 ;9,7 ;9,6 ;9,6 ;9,6 ;0 ;4,50 ;1,88 ;13,0 ;-1 ;2,77 ;0,0 ;0 ;0 ;
2329 ;0:03,00 ;1824 ;6 ;78;18;84;0,855 ;10,0 ;9,9 ;10,0 ;9,8 ;0 ;4,49 ;1,91 ;13,1 ;-2 ;2,76 ;0,0 ;0 ;0 ;
2329 ;0:03,10 ;1908 ;6 ;78;18;84;0,849 ;10,4 ;10,3 ;10,3 ;10,2 ;0 ;4,55 ;1,94 ;12,9 ;-1 ;2,76 ;0,0 ;0 ;0 ;
2329 ;0:03,20 ;1959 ;6 ;78;18;83;0,843 ;10,7 ;10,7 ;10,6 ;10,6 ;0 ;4,61 ;1,99 ;13,0 ;0 ;2,75 ;0,0 ;0 ;0 ;
2329 ;0:03,30 ;1999 ;6 ;78;18;82;0,846 ;11,0 ;11,0 ;10,9 ;10,9 ;0 ;4,54 ;2,00 ;12,9 ;0 ;2,73 ;0,0 ;0 ;0 ;
2329 ;0:03,40 ;2100 ;6 ;78;18;81;0,845 ;11,3 ;11,3 ;11,3 ;11,3 ;0 ;4,56 ;2,06 ;13,0 ;0 ;2,72 ;0,0 ;0 ;0 ;
2329 ;0:03,50 ;2139 ;6 ;78;18;80;0,831 ;11,7 ;11,8 ;11,6 ;11,6 ;0 ;4,53 ;2,10 ;12,9 ;-1 ;2,70 ;0,0 ;0 ;0 ;
2329 ;0:03,60 ;2267 ;6 ;78;18;78;0,828 ;12,1 ;12,1 ;12,1 ;11,9 ;0 ;4,61 ;2,16 ;13,0 ;-1 ;2,67 ;0,0 ;0 ;0 ;
2329 ;0:03,70 ;2321 ;6 ;78;18;77;0,834 ;12,7 ;12,6 ;12,6 ;12,3 ;0 ;4,55 ;2,18 ;12,9 ;-3 ;2,66 ;0,0 ;0 ;0 ;
2329 ;0:03,80 ;2412 ;6 ;78;18;75;0,831 ;13,2 ;12,9 ;13,0 ;12,7 ;0 ;4,56 ;2,23 ;13,0 ;-3 ;2,67 ;0,0 ;0 ;0 ;
2329 ;0:03,90 ;2510 ;6 ;78;18;75;0,844 ;13,6 ;13,2 ;13,4 ;13,0 ;0 ;4,54 ;2,30 ;12,9 ;-3 ;2,67 ;0,0 ;0 ;0 ;
2329 ;0:04,00 ;2536 ;6 ;78;18;73;0,838 ;14,0 ;13,6 ;13,9 ;13,4 ;0 ;4,57 ;2,35 ;13,0 ;-3 ;2,70 ;0,0 ;0 ;0 ;
2329 ;0:04,10 ;2593 ;6 ;78;18;71;0,849 ;14,6 ;14,1 ;14,4 ;13,9 ;0 ;4,56 ;2,41 ;12,9 ;-4 ;2,73 ;0,0 ;0 ;0 ;
2329 ;0:04,20 ;2743 ;6 ;78;18;70;0,878 ;14,9 ;14,5 ;14,7 ;14,3 ;0 ;4,54 ;2,48 ;13,0 ;-3 ;2,74 ;0,0 ;0 ;0 ;
2329 ;0:04,30 ;2756 ;6 ;78;18;70;0,838 ;15,4 ;15,1 ;15,3 ;14,9 ;0 ;4,52 ;2,48 ;12,9 ;-2 ;2,74 ;0,0 ;0 ;0 ;
2329 ;0:04,40 ;2952 ;6 ;78;18;68;0,826 ;15,9 ;15,4 ;15,8 ;15,3 ;0 ;4,58 ;2,65 ;12,8 ;-3 ;2,77 ;0,0 ;0 ;0 ;
2329 ;0:04,50 ;2966 ;6 ;78;18;68;0,894 ;16,4 ;15,9 ;16,2 ;15,7 ;0 ;4,55 ;2,62 ;12,8 ;-3 ;2,77 ;0,0 ;0 ;0 ;
2329 ;0:04,60 ;3009 ;6 ;78;18;67;0,916 ;17,1 ;16,4 ;16,9 ;16,2 ;0 ;4,55 ;2,69 ;13,0 ;-4 ;2,74 ;0,0 ;0 ;0 ;
2329 ;0:04,70 ;3263 ;6 ;78;18;66;0,858 ;17,9 ;16,8 ;17,7 ;16,6 ;0 ;4,52 ;2,87 ;12,8 ;-6 ;2,71 ;0,0 ;0 ;0 ;
2329 ;0:04,80 ;3212 ;6 ;78;18;67;0,828 ;18,2 ;17,3 ;17,2 ;16,8 ;0 ;4,53 ;2,68 ;13,0 ;-7 ;2,74 ;0,0 ;0 ;0 ;
2329 ;0:04,90 ;2948 ;6 ;78;18;65;0,820 ;19,6 ;18,1 ;19,5 ;17,9 ;0 ;4,56 ;2,73 ;12,7 ;-6 ;2,68 ;0,0 ;0 ;0 ;
2329 ;0:05,00 ;3333 ;6 ;78;18;63;0,829 ;19,9 ;18,2 ;19,8 ;17,8 ;0 ;4,51 ;2,93 ;13,0 ;-8 ;2,62 ;0,0 ;0 ;0 ;
2329 ;0:05,10 ;3556 ;8 ;78;18;63;0,846 ;20,1 ;18,0 ;19,7 ;17,8 ;0 ;4,59 ;3,07 ;13,0 ;-9 ;2,64 ;16,0 ;0 ;0 ;
2329 ;0:05,20 ;3515 ;8 ;78;18;64;0,872 ;20,2 ;17,9 ;20,0 ;17,6 ;0 ;4,61 ;2,96 ;12,9 ;-9 ;2,65 ;16,2 ;0 ;0 ;
2329 ;0:05,30 ;3489 ;8 ;78;18;64;0,923 ;20,4 ;17,8 ;20,2 ;17,5 ;0 ;4,49 ;3,02 ;12,9 ;-11 ;2,65 ;16,2 ;0 ;0 ;
2329 ;0:05,40 ;3503 ;8 ;78;18;65;1,029 ;20,4 ;17,8 ;19,9 ;17,5 ;0 ;4,55 ;3,01 ;12,9 ;-11 ;2,68 ;16,7 ;0 ;0 ;
2329 ;0:05,50 ;3475 ;8 ;78;18;66;1,161 ;20,4 ;17,6 ;20,2 ;17,3 ;0 ;4,60 ;2,94 ;13,0 ;-11 ;2,71 ;17,1 ;0 ;0 ;
2329 ;0:05,60 ;3473 ;9 ;78;18;68;1,229 ;20,4 ;17,3 ;20,0 ;17,2 ;0 ;4,51 ;2,96 ;12,7 ;-12 ;2,77 ;18,0 ;0 ;0 ;
2329 ;0:05,70 ;3404 ;8 ;78;18;70;1,252 ;20,0 ;17,1 ;19,5 ;17,0 ;0 ;4,62 ;2,91 ;12,9 ;-12 ;2,80 ;18,0 ;0 ;0 ;
2329 ;0:05,80 ;3330 ;12 ;78;18;75;1,276 ;19,7 ;16,5 ;19,2 ;16,5 ;0 ;4,53 ;2,86 ;12,8 ;-13 ;2,84 ;18,0 ;0 ;0 ;
2329 ;0:05,90 ;3219 ;19 ;78;18;79;1,334 ;19,6 ;16,1 ;19,1 ;15,9 ;0 ;4,51 ;2,77 ;12,7 ;-14 ;2,99 ;18,0 ;0 ;0 ;
2329 ;0:06,00 ;3233 ;21 ;78;18;81;1,302 ;19,1 ;15,7 ;18,5 ;15,7 ;0 ;4,59 ;2,75 ;12,9 ;-14 ;3,14 ;18,0 ;0 ;0 ;
2329 ;0:06,10 ;3084 ;22 ;78;18;84;1,220 ;18,8 ;15,4 ;18,2 ;15,0 ;0 ;4,53 ;2,65 ;12,9 ;-15 ;3,17 ;18,0 ;0 ;0 ;
2329 ;0:06,20 ;3070 ;27 ;78;18;87;1,188 ;18,6 ;14,9 ;17,7 ;14,3 ;0 ;4,59 ;2,60 ;12,9 ;-18 ;3,20 ;18,0 ;0 ;0 ;
2329 ;0:06,30 ;2878 ;27 ;78;18;87;1,205 ;18,2 ;14,8 ;17,4 ;14,7 ;0 ;4,58 ;2,55 ;13,0 ;-15 ;3,05 ;16,7 ;0 ;0 ;
2329 ;0:06,40 ;2977 ;27 ;78;18;88;1,034 ;17,5 ;14,0 ;16,8 ;13,6 ;0 ;4,51 ;2,56 ;12,8 ;-17 ;3,14 ;17,7 ;0 ;0 ;
2329 ;0:06,50 ;2862 ;27 ;78;18;86;0,839 ;17,0 ;13,6 ;16,3 ;13,3 ;0 ;4,56 ;2,58 ;12,6 ;-17 ;3,02 ;16,6 ;0 ;0 ;
2329 ;0:06,60 ;3350 ;27 ;78;18;82;0,839 ;15,8 ;12,4 ;15,3 ;12,5 ;0 ;4,52 ;2,84 ;12,6 ;-16 ;3,30 ;18,0 ;0 ;0 ;
2329 ;0:06,70 ;2873 ;27 ;78;18;82;0,873 ;16,1 ;12,7 ;15,2 ;11,8 ;0 ;4,52 ;2,43 ;12,8 ;-21 ;2,95 ;16,8 ;0 ;0 ;
2329 ;0:06,80 ;2581 ;9 ;77;18;71;0,842 ;16,7 ;13,2 ;15,9 ;12,4 ;0 ;4,56 ;2,38 ;12,9 ;-20 ;2,73 ;15,7 ;0 ;0 ;
2329 ;0:06,90 ;2794 ;5 ;77;18;69;0,861 ;17,4 ;13,8 ;16,6 ;12,8 ;0 ;4,54 ;2,51 ;13,0 ;-21 ;2,76 ;0,0 ;0 ;0 ;
2329 ;0:07,00 ;2799 ;5 ;77;18;69;0,926 ;18,1 ;14,5 ;17,1 ;13,2 ;0 ;4,55 ;2,53 ;12,7 ;-22 ;2,76 ;0,0 ;0 ;0 ;
2329 ;0:07,10 ;2996 ;5 ;77;18;69;0,898 ;18,8 ;15,0 ;18,0 ;14,3 ;0 ;4,53 ;2,65 ;13,1 ;-19 ;2,76 ;0,0 ;0 ;0 ;
2329 ;0:07,20 ;3272 ;5 ;77;18;68;0,889 ;19,2 ;15,6 ;18,3 ;14,5 ;0 ;4,59 ;2,73 ;12,8 ;-19 ;2,77 ;0,0 ;0 ;0 ;
2329 ;0:07,30 ;2710 ;5 ;77;18;69;0,935 ;20,6 ;16,8 ;19,5 ;15,7 ;0 ;4,55 ;2,44 ;12,8 ;-19 ;2,76 ;0,0 ;0 ;0 ;
2329 ;0:07,40 ;2958 ;5 ;77;18;67;1,096 ;21,3 ;17,3 ;20,6 ;16,5 ;0 ;4,55 ;2,73 ;12,8 ;-17 ;2,74 ;0,0 ;0 ;0 ;
2329 ;0:07,50 ;3609 ;7 ;77;18;67;1,186 ;20,8 ;17,2 ;20,4 ;17,1 ;0 ;4,53 ;3,14 ;12,8 ;-13 ;2,79 ;17,8 ;0 ;0 ;
2329 ;0:07,60 ;4049 ;14 ;77;18;71;1,194 ;20,0 ;16,3 ;19,2 ;15,7 ;0 ;4,60 ;3,30 ;12,9 ;-17 ;3,16 ;19,5 ;0 ;0 ;
2329 ;0:07,70 ;3538 ;14 ;77;18;77;1,207 ;20,3 ;16,6 ;19,4 ;15,7 ;0 ;4,53 ;2,78 ;13,1 ;-18 ;3,05 ;18,0 ;0 ;0 ;
2329 ;0:07,80 ;2980 ;14 ;77;19;82;1,244 ;20,6 ;16,9 ;19,9 ;16,0 ;0 ;4,51 ;2,45 ;12,7 ;-17 ;3,01 ;17,8 ;0 ;0 ;
2329 ;0:07,90 ;2629 ;14 ;77;18;85;1,256 ;20,8 ;17,1 ;20,2 ;16,3 ;0 ;4,52 ;2,26 ;12,8 ;-17 ;2,85 ;14,2 ;0 ;0 ;
2329 ;0:08,00 ;2548 ;14 ;77;18;86;1,246 ;20,8 ;17,1 ;20,1 ;16,5 ;0 ;4,58 ;2,25 ;12,5 ;-16 ;2,81 ;13,4 ;0 ;0 ;
2329 ;0:08,10 ;2464 ;15 ;77;19;86;1,241 ;20,7 ;17,0 ;19,9 ;16,3 ;0 ;4,53 ;2,26 ;12,7 ;-16 ;2,78 ;13,0 ;0 ;0 ;
2329 ;0:08,20 ;2459 ;17 ;77;19;87;1,228 ;20,7 ;17,0 ;19,9 ;16,4 ;0 ;4,55 ;2,26 ;12,5 ;-16 ;2,79 ;13,0 ;0 ;0 ;
2329 ;0:08,30 ;2473 ;17 ;77;19;87;1,216 ;20,7 ;16,9 ;20,0 ;16,4 ;0 ;4,53 ;2,24 ;12,7 ;-16 ;2,79 ;13,0 ;0 ;0 ;
2329 ;0:08,40 ;2453 ;17 ;77;18;87;1,214 ;20,6 ;16,8 ;19,8 ;16,2 ;0 ;4,58 ;2,23 ;12,9 ;-16 ;2,79 ;13,0 ;0 ;0 ;
2329 ;0:08,50 ;2474 ;17 ;77;19;87;1,224 ;20,3 ;16,7 ;19,6 ;16,4 ;0 ;4,60 ;2,23 ;12,8 ;-15 ;2,79 ;13,0 ;0 ;0 ;
2329 ;0:08,60 ;2405 ;17 ;77;19;87;1,263 ;20,2 ;16,6 ;19,5 ;16,1 ;0 ;4,53 ;2,23 ;12,9 ;-16 ;2,79 ;13,0 ;0 ;0 ;
2329 ;0:08,70 ;2498 ;18 ;77;19;87;1,274 ;19,8 ;16,4 ;19,2 ;16,1 ;0 ;4,55 ;2,22 ;13,0 ;-15 ;2,79 ;13,0 ;0 ;0 ;
2329 ;0:08,80 ;2417 ;18 ;77;19;88;1,267 ;19,6 ;16,3 ;18,9 ;16,0 ;0 ;4,56 ;2,21 ;13,0 ;-14 ;2,80 ;13,0 ;0 ;0 ;
2329 ;0:08,90 ;2326 ;18 ;77;19;89;1,256 ;19,4 ;16,1 ;18,8 ;15,8 ;0 ;4,58 ;2,16 ;13,0 ;-14 ;2,81 ;13,0 ;0 ;0 ;
2329 ;0:09,00 ;2474 ;27 ;77;19;93;1,225 ;18,9 ;15,8 ;18,5 ;16,2 ;0 ;4,55 ;2,14 ;12,7 ;-11 ;3,15 ;17,1 ;0 ;0 ;
2329 ;0:09,10 ;2290 ;29 ;77;19;93;1,194 ;18,5 ;15,5 ;18,2 ;15,3 ;0 ;4,56 ;2,10 ;12,7 ;-13 ;3,12 ;17,1 ;0 ;0 ;
2329 ;0:09,20 ;2252 ;30 ;77;19;94;1,173 ;18,0 ;15,0 ;17,4 ;14,8 ;0 ;4,61 ;2,05 ;12,8 ;-14 ;3,22 ;18,5 ;0 ;0 ;
2329 ;0:09,30 ;2140 ;31 ;77;19;94;1,165 ;17,7 ;14,7 ;17,2 ;14,5 ;0 ;4,48 ;2,03 ;12,7 ;-14 ;3,21 ;18,5 ;0 ;0 ;
2329 ;0:09,40 ;1984 ;31 ;77;19;94;1,265 ;16,9 ;14,3 ;16,5 ;14,7 ;0 ;4,56 ;1,99 ;12,7 ;-10 ;3,19 ;18,5 ;0 ;0 ;
2329 ;0:09,50 ;1971 ;31 ;77;18;94;1,449 ;16,4 ;13,8 ;15,9 ;13,4 ;0 ;4,51 ;1,94 ;12,5 ;-14 ;3,19 ;18,5 ;0 ;0 ;
2329 ;0:09,60 ;1884 ;31 ;77;18;95;1,419 ;15,8 ;13,3 ;15,4 ;13,5 ;0 ;4,55 ;1,89 ;12,9 ;-12 ;3,26 ;19,8 ;0 ;0 ;
2329 ;0:09,70 ;2038 ;31 ;77;18;94;1,094 ;14,7 ;12,4 ;14,6 ;16,2 ;0 ;4,56 ;1,97 ;13,1 ;2 ;3,51 ;18,5 ;0 ;0 ;
2329 ;0:09,80 ;2243 ;31 ;77;18;94;1,028 ;13,9 ;11,8 ;13,5 ;11,5 ;0 ;4,55 ;1,86 ;12,8 ;-13 ;3,82 ;18,5 ;0 ;0 ;
2329 ;0:09,90 ;1817 ;31 ;77;18;94;1,041 ;13,8 ;12,0 ;13,6 ;11,6 ;0 ;4,51 ;1,90 ;12,6 ;-12 ;5,77 ;18,5 ;0 ;0 ;
2329 ;0:10,00 ;2122 ;31 ;77;18;92;1,120 ;13,5 ;12,0 ;13,2 ;13,0 ;0 ;4,52 ;2,08 ;12,7 ;-3 ;3,96 ;15,7 ;0 ;1 ;
2329 ;0:10,10 ;2271 ;31 ;77;18;94;1,251 ;12,5 ;10,9 ;12,2 ;11,6 ;0 ;4,60 ;2,01 ;12,9 ;-6 ;4,56 ;18,5 ;0 ;0 ;
2329 ;0:10,20 ;2030 ;74 ;77;18;97;1,428 ;10,9 ;9,7 ;10,8 ;10,2 ;0 ;4,53 ;1,85 ;12,6 ;-5 ;5,19 ;22,6 ;0 ;0 ;
2329 ;0:10,30 ;1784 ;100 ;77;18;98;1,498 ;9,3 ;8,5 ;9,5 ;9,4 ;0 ;4,57 ;1,73 ;13,0 ;1 ;5,56 ;24,0 ;0 ;0 ;
2329 ;0:10,40 ;1409 ;100 ;77;18;96;1,498 ;8,0 ;7,1 ;7,7 ;7,3 ;0 ;4,53 ;1,65 ;12,5 ;-7 ;5,31 ;20,4 ;0 ;0 ;
2329 ;0:10,50 ;1479 ;100 ;77;18;98;1,498 ;5,9 ;5,2 ;5,7 ;5,4 ;0 ;4,54 ;1,56 ;12,8 ;-8 ;5,84 ;23,8 ;0 ;0 ;
2329 ;0:10,60 ;830 ;100 ;77;18;97;1,498 ;5,4 ;5,2 ;5,5 ;5,3 ;0 ;4,55 ;1,43 ;12,9 ;-1 ;5,82 ;18,6 ;0 ;0 ;
2329 ;0:10,70 ;1073 ;100 ;77;18;98;1,498 ;4,9 ;4,7 ;4,9 ;4,7 ;0 ;4,56 ;1,50 ;12,9 ;-4 ;6,08 ;20,5 ;0 ;0 ;
2329 ;0:10,80 ;980 ;21 ;77;18;96;1,498 ;4,8 ;4,7 ;4,8 ;4,7 ;0 ;4,59 ;1,51 ;12,7 ;-2 ;3,28 ;17,2 ;0 ;0 ;
2329 ;0:10,90 ;1086 ;100 ;77;18;98;1,498 ;4,4 ;4,5 ;4,4 ;4,5 ;0 ;4,54 ;1,53 ;12,6 ;-2 ;3,44 ;20,6 ;0 ;0 ;
2329 ;0:11,00 ;997 ;100 ;77;18;96;1,498 ;4,5 ;4,5 ;4,5 ;4,5 ;0 ;4,52 ;1,48 ;12,8 ;0 ;3,28 ;17,2 ;0 ;0 ;
2329 ;0:11,10 ;910 ;100 ;77;18;98;1,498 ;4,5 ;4,6 ;4,4 ;4,5 ;0 ;4,61 ;1,45 ;12,9 ;-4 ;3,44 ;20,0 ;0 ;0 ;
2329 ;0:11,20 ;1001 ;100 ;77;18;98;1,498 ;4,5 ;4,7 ;4,5 ;4,6 ;0 ;4,56 ;1,52 ;12,6 ;-4 ;3,44 ;20,0 ;0 ;0 ;
2329 ;0:11,30 ;855 ;100 ;77;18;97;1,498 ;4,6 ;4,8 ;4,6 ;4,7 ;0 ;4,53 ;1,43 ;12,9 ;-4 ;3,35 ;18,6 ;0 ;0 ;
2329 ;0:11,40 ;839 ;100 ;77;18;97;1,498 ;4,7 ;4,8 ;4,8 ;4,8 ;0 ;4,53 ;1,45 ;12,9 ;0 ;3,35 ;18,6 ;0 ;0 ;
2329 ;0:11,50 ;1047 ;100 ;77;18;97;1,498 ;4,9 ;5,0 ;4,9 ;5,0 ;0 ;4,55 ;1,48 ;12,9 ;-2 ;3,35 ;18,9 ;0 ;0 ;
2329 ;0:11,60 ;920 ;100 ;77;18;97;1,498 ;5,4 ;5,4 ;5,3 ;5,5 ;0 ;4,55 ;1,48 ;13,0 ;-1 ;3,35 ;18,6 ;0 ;0 ;
2329 ;0:11,70 ;1122 ;100 ;77;18;97;1,498 ;5,7 ;5,8 ;5,6 ;5,8 ;0 ;4,53 ;1,55 ;12,9 ;-3 ;3,35 ;19,5 ;0 ;0 ;
2329 ;0:11,80 ;1117 ;100 ;77;18;98;1,498 ;6,1 ;6,3 ;6,3 ;6,1 ;0 ;4,57 ;1,53 ;12,9 ;-3 ;3,44 ;20,9 ;0 ;0 ;
2329 ;0:11,90 ;1262 ;100 ;77;18;97;1,498 ;7,2 ;6,4 ;6,9 ;6,2 ;0 ;4,51 ;1,58 ;12,9 ;-12 ;3,35 ;20,6 ;0 ;0 ;
2329 ;0:12,00 ;1261 ;100 ;77;18;97;1,498 ;8,3 ;6,8 ;7,9 ;6,4 ;0 ;4,52 ;1,61 ;13,0 ;-19 ;3,35 ;20,6 ;0 ;0 ;
2329 ;0:12,10 ;1442 ;100 ;77;18;97;1,498 ;8,9 ;7,2 ;8,6 ;6,8 ;0 ;4,54 ;1,73 ;12,6 ;-19 ;3,35 ;22,1 ;0 ;0 ;
2329 ;0:12,20 ;1482 ;100 ;77;18;97;1,498 ;9,5 ;7,7 ;8,9 ;7,3 ;0 ;4,51 ;1,74 ;12,9 ;-18 ;3,35 ;22,4 ;0 ;0 ;
2329 ;0:12,30 ;1639 ;100 ;77;18;97;1,498 ;10,4 ;8,3 ;10,0 ;7,8 ;0 ;4,56 ;1,83 ;12,9 ;-20 ;3,38 ;22,6 ;0 ;0 ;
2329 ;0:12,40 ;1737 ;100 ;77;18;97;1,498 ;10,7 ;8,8 ;10,3 ;8,4 ;0 ;4,57 ;1,82 ;13,0 ;-17 ;3,41 ;22,6 ;0 ;0 ;
2329 ;0:12,50 ;1725 ;95 ;77;18;97;1,498 ;11,7 ;9,5 ;11,1 ;9,0 ;0 ;4,52 ;1,89 ;13,0 ;-18 ;3,41 ;22,6 ;0 ;0 ;
2329 ;0:12,60 ;1998 ;86 ;77;18;97;1,498 ;11,6 ;9,6 ;11,2 ;9,2 ;0 ;4,57 ;1,97 ;12,9 ;-16 ;3,47 ;22,6 ;0 ;0 ;
2329 ;0:12,70 ;2101 ;42 ;77;18;93;1,450 ;11,7 ;9,8 ;11,4 ;9,3 ;0 ;4,54 ;1,98 ;12,7 ;-16 ;3,10 ;17,1 ;0 ;0 ;
2329 ;0:12,80 ;1699 ;27 ;77;18;94;1,077 ;12,3 ;10,6 ;12,0 ;10,5 ;0 ;4,50 ;1,86 ;12,7 ;-12 ;3,15 ;18,5 ;0 ;0 ;
2329 ;0:12,90 ;1816 ;37 ;77;18;95;0,886 ;12,2 ;10,9 ;12,0 ;10,7 ;0 ;4,52 ;1,94 ;12,8 ;-9 ;3,25 ;19,8 ;0 ;0 ;
2329 ;0:13,00 ;2181 ;38 ;77;17;94;0,881 ;12,1 ;11,0 ;11,9 ;10,9 ;0 ;4,52 ;2,18 ;13,0 ;-8 ;3,24 ;18,5 ;0 ;0 ;
2329 ;0:13,10 ;2496 ;50 ;77;17;94;0,889 ;12,1 ;11,1 ;12,0 ;10,9 ;0 ;4,54 ;2,24 ;13,0 ;-8 ;3,27 ;18,5 ;0 ;0 ;
