SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;

2314 ;0:00,10 ;503 ;0 ;89;38;97;0,521 ;4,1 ;4,2 ;4,0 ;0,0 ;0 ;2,93 ;1,18 ;13,7 ;-76 ;3,60 ;20,0 ;0 ;1 ;
2314 ;0:00,20 ;503 ;0 ;89;38;97;0,531 ;4,4 ;4,5 ;4,2 ;0,0 ;0 ;3,03 ;1,20 ;13,7 ;-77 ;3,60 ;20,0 ;0 ;0 ;
2314 ;0:00,30 ;503 ;0 ;89;38;95;0,549 ;4,6 ;4,7 ;4,6 ;0,0 ;0 ;3,11 ;1,32 ;13,7 ;-76 ;3,44 ;20,0 ;0 ;0 ;
2314 ;0:00,40 ;1075 ;5 ;89;38;88;0,617 ;4,8 ;5,0 ;4,9 ;0,0 ;0 ;3,19 ;1,61 ;13,8 ;-76 ;3,00 ;3,5 ;0 ;0 ;
2314 ;0:00,50 ;0 ;5 ;89;38;78;0,651 ;5,1 ;5,2 ;5,1 ;0,0 ;0 ;3,28 ;1,90 ;13,9 ;-76 ;0,00 ;0,0 ;0 ;0 ;
2313 ;0:00,60 ;3927 ;6 ;89;38;56;0,938 ;6,3 ;6,6 ;6,3 ;6,4 ;0 ;4,65 ;3,36 ;10,5 ;-4 ;2,32 ;16,8 ;0 ;0 ;
2313 ;0:00,70 ;3956 ;6 ;89;38;56;0,937 ;6,7 ;6,9 ;6,6 ;6,8 ;0 ;4,65 ;3,37 ;12,6 ;-4 ;2,33 ;16,9 ;0 ;0 ;
2313 ;0:00,80 ;3985 ;6 ;89;38;56;0,927 ;7,2 ;7,4 ;7,1 ;7,3 ;0 ;4,58 ;3,42 ;12,6 ;-4 ;2,34 ;17,0 ;0 ;0 ;
2313 ;0:00,90 ;3906 ;6 ;89;38;56;0,926 ;7,5 ;7,7 ;7,5 ;7,8 ;0 ;4,56 ;3,37 ;12,6 ;-2 ;2,32 ;16,7 ;0 ;0 ;
2313 ;0:01,00 ;4002 ;6 ;89;38;57;0,937 ;8,0 ;8,2 ;7,9 ;8,2 ;0 ;4,57 ;3,41 ;12,5 ;-3 ;2,40 ;17,2 ;0 ;0 ;
2313 ;0:01,10 ;3953 ;6 ;89;38;57;0,939 ;8,5 ;8,7 ;8,6 ;8,7 ;0 ;4,66 ;3,46 ;12,4 ;-1 ;2,38 ;16,9 ;0 ;0 ;
2313 ;0:01,20 ;3954 ;6 ;89;38;57;0,945 ;8,9 ;9,1 ;8,8 ;9,1 ;0 ;4,66 ;3,37 ;12,5 ;-3 ;2,38 ;16,9 ;0 ;0 ;
2313 ;0:01,30 ;4002 ;6 ;89;38;57;0,940 ;9,1 ;9,5 ;9,2 ;9,5 ;0 ;4,58 ;3,40 ;12,6 ;-3 ;2,40 ;17,2 ;0 ;0 ;
2313 ;0:01,40 ;3932 ;6 ;89;38;57;0,947 ;9,5 ;9,7 ;9,4 ;9,8 ;0 ;4,57 ;3,41 ;12,5 ;-2 ;2,37 ;16,8 ;0 ;0 ;
2313 ;0:01,50 ;4014 ;6 ;88;38;57;0,962 ;9,7 ;10,0 ;9,8 ;10,0 ;0 ;4,65 ;3,45 ;12,4 ;-2 ;2,40 ;17,3 ;0 ;0 ;
2313 ;0:01,60 ;4001 ;6 ;89;38;57;0,960 ;9,9 ;10,3 ;10,0 ;10,4 ;0 ;4,71 ;3,43 ;12,5 ;-1 ;2,40 ;17,2 ;0 ;0 ;
2313 ;0:01,70 ;3934 ;6 ;89;38;57;0,949 ;10,3 ;10,7 ;10,2 ;10,7 ;0 ;4,57 ;3,43 ;12,5 ;-3 ;2,38 ;16,8 ;0 ;0 ;
2313 ;0:01,80 ;3999 ;6 ;88;38;57;0,958 ;10,6 ;11,0 ;10,7 ;11,0 ;0 ;4,66 ;3,45 ;12,4 ;-2 ;2,39 ;17,1 ;0 ;0 ;
2313 ;0:01,90 ;4012 ;6 ;88;38;57;0,963 ;10,9 ;11,4 ;11,0 ;11,3 ;0 ;4,71 ;3,39 ;12,6 ;-3 ;2,40 ;17,3 ;0 ;0 ;
2313 ;0:02,00 ;3953 ;6 ;88;38;57;0,951 ;11,4 ;11,7 ;11,3 ;11,6 ;0 ;4,66 ;3,40 ;12,5 ;-3 ;2,38 ;16,9 ;0 ;0 ;
2313 ;0:02,10 ;3965 ;6 ;88;38;57;0,944 ;11,8 ;12,1 ;11,7 ;12,1 ;0 ;4,56 ;3,38 ;12,6 ;-2 ;2,38 ;17,0 ;0 ;0 ;
2313 ;0:02,20 ;3997 ;6 ;88;38;57;0,951 ;12,2 ;12,6 ;12,2 ;12,6 ;0 ;4,65 ;3,41 ;12,4 ;-2 ;2,39 ;17,1 ;0 ;0 ;
2313 ;0:02,30 ;3919 ;6 ;88;38;57;0,943 ;12,6 ;13,0 ;12,6 ;13,0 ;0 ;4,63 ;3,40 ;12,4 ;-2 ;2,37 ;16,7 ;0 ;0 ;
2313 ;0:02,40 ;3964 ;6 ;88;38;58;0,936 ;12,9 ;13,4 ;13,0 ;13,4 ;0 ;4,69 ;3,35 ;12,5 ;-2 ;2,42 ;17,0 ;0 ;0 ;
2313 ;0:02,50 ;3905 ;6 ;88;38;58;0,936 ;13,5 ;13,8 ;13,3 ;13,9 ;0 ;4,68 ;3,33 ;12,6 ;-2 ;2,41 ;16,8 ;0 ;0 ;
2313 ;0:02,60 ;3886 ;6 ;88;38;57;0,935 ;13,8 ;14,3 ;13,8 ;14,2 ;0 ;4,66 ;3,32 ;12,5 ;-2 ;2,36 ;16,6 ;0 ;0 ;
2313 ;0:02,70 ;3912 ;6 ;88;38;57;0,946 ;14,1 ;14,6 ;14,2 ;14,5 ;0 ;4,68 ;3,33 ;12,5 ;-2 ;2,37 ;16,7 ;0 ;0 ;
2313 ;0:02,80 ;3904 ;6 ;88;38;57;0,951 ;14,4 ;14,8 ;14,5 ;14,7 ;0 ;4,67 ;3,38 ;12,5 ;-2 ;2,37 ;16,7 ;0 ;0 ;
2313 ;0:02,90 ;3964 ;6 ;88;38;57;0,949 ;14,7 ;15,2 ;14,6 ;15,1 ;0 ;4,67 ;3,38 ;12,6 ;-3 ;2,38 ;17,0 ;0 ;0 ;
2313 ;0:03,00 ;3946 ;6 ;88;38;57;0,958 ;14,8 ;15,5 ;14,8 ;15,5 ;0 ;4,60 ;3,41 ;12,6 ;-3 ;2,38 ;16,9 ;0 ;0 ;
2313 ;0:03,10 ;4030 ;6 ;88;38;57;0,940 ;15,0 ;15,8 ;15,1 ;15,7 ;0 ;4,64 ;3,45 ;12,4 ;-3 ;2,40 ;17,4 ;0 ;0 ;
2313 ;0:03,20 ;3963 ;6 ;88;38;57;0,935 ;15,3 ;16,0 ;15,1 ;15,9 ;0 ;4,68 ;3,41 ;12,5 ;-4 ;2,38 ;17,0 ;0 ;0 ;
2313 ;0:03,30 ;3925 ;6 ;88;38;58;0,937 ;15,5 ;16,0 ;15,4 ;16,0 ;0 ;4,63 ;3,36 ;12,6 ;-3 ;2,41 ;16,9 ;0 ;0 ;
2313 ;0:03,40 ;3937 ;6 ;88;38;57;0,940 ;15,6 ;16,3 ;15,8 ;16,3 ;0 ;4,58 ;3,35 ;12,6 ;-2 ;2,38 ;16,8 ;0 ;0 ;
2313 ;0:03,50 ;3949 ;6 ;88;38;57;0,955 ;15,9 ;16,7 ;15,9 ;16,6 ;0 ;4,59 ;3,41 ;12,6 ;-4 ;2,38 ;16,9 ;0 ;0 ;
2313 ;0:03,60 ;3988 ;6 ;88;38;57;0,965 ;16,4 ;17,1 ;16,4 ;16,9 ;0 ;4,55 ;3,40 ;12,5 ;-3 ;2,39 ;17,1 ;0 ;0 ;
2313 ;0:03,70 ;3990 ;6 ;88;38;57;0,971 ;17,1 ;17,6 ;17,0 ;17,5 ;0 ;4,67 ;3,43 ;12,5 ;-2 ;2,39 ;17,1 ;0 ;0 ;
2313 ;0:03,80 ;4008 ;6 ;88;38;58;0,977 ;17,8 ;18,3 ;17,8 ;18,2 ;0 ;4,57 ;3,45 ;12,7 ;-2 ;2,44 ;17,3 ;0 ;0 ;
2313 ;0:03,90 ;4069 ;6 ;88;38;57;0,977 ;18,5 ;18,8 ;18,5 ;18,8 ;0 ;4,66 ;3,48 ;12,4 ;-1 ;2,40 ;17,9 ;0 ;0 ;
2313 ;0:04,00 ;4027 ;6 ;88;38;57;0,958 ;19,2 ;19,3 ;19,1 ;19,6 ;0 ;4,61 ;3,45 ;12,6 ;0 ;2,40 ;17,4 ;0 ;0 ;
2313 ;0:04,10 ;4013 ;7 ;88;38;57;0,959 ;19,6 ;20,0 ;19,5 ;20,1 ;0 ;4,59 ;3,46 ;12,4 ;-2 ;2,40 ;17,3 ;0 ;0 ;
2313 ;0:04,20 ;4048 ;6 ;88;38;58;0,969 ;20,2 ;20,7 ;20,4 ;20,6 ;0 ;4,66 ;3,41 ;12,6 ;-1 ;2,44 ;17,7 ;0 ;0 ;
2313 ;0:04,30 ;3996 ;7 ;88;38;57;0,966 ;20,6 ;21,1 ;20,6 ;21,2 ;0 ;4,54 ;3,42 ;12,5 ;-1 ;2,39 ;17,1 ;0 ;0 ;
2313 ;0:04,40 ;3970 ;7 ;88;38;57;0,950 ;20,7 ;21,5 ;20,8 ;21,5 ;0 ;4,67 ;3,47 ;12,4 ;-2 ;2,39 ;17,0 ;0 ;0 ;
2313 ;0:04,50 ;4109 ;6 ;88;38;57;0,930 ;20,9 ;21,8 ;21,1 ;21,8 ;0 ;4,57 ;3,48 ;12,5 ;-2 ;2,40 ;18,4 ;0 ;0 ;
2313 ;0:04,60 ;4175 ;6 ;88;38;57;0,887 ;21,2 ;22,1 ;21,1 ;21,9 ;0 ;4,64 ;3,55 ;12,6 ;-3 ;2,40 ;19,2 ;0 ;0 ;
2313 ;0:04,70 ;4180 ;7 ;88;38;57;0,862 ;21,3 ;22,7 ;21,3 ;22,6 ;0 ;4,67 ;3,64 ;12,6 ;-4 ;2,40 ;19,3 ;0 ;0 ;
2313 ;0:04,80 ;4203 ;6 ;88;38;56;0,863 ;21,6 ;23,4 ;21,6 ;23,2 ;0 ;4,65 ;3,66 ;12,6 ;-5 ;2,36 ;19,9 ;0 ;0 ;
2313 ;0:04,90 ;4324 ;7 ;88;38;56;0,869 ;21,9 ;24,1 ;21,8 ;23,8 ;0 ;4,59 ;3,70 ;12,6 ;-7 ;2,37 ;21,1 ;0 ;0 ;
2313 ;0:05,00 ;4429 ;7 ;88;38;56;0,872 ;22,5 ;24,9 ;22,3 ;24,6 ;0 ;4,67 ;3,84 ;12,4 ;-8 ;2,38 ;22,4 ;0 ;0 ;
2313 ;0:05,10 ;4538 ;7 ;88;38;56;0,857 ;23,0 ;25,3 ;22,8 ;25,1 ;0 ;4,59 ;3,94 ;12,5 ;-7 ;2,39 ;23,7 ;0 ;0 ;
2313 ;0:05,20 ;4626 ;7 ;88;38;56;0,866 ;23,7 ;26,1 ;23,8 ;25,7 ;0 ;4,66 ;4,06 ;12,4 ;-7 ;2,40 ;24,8 ;0 ;0 ;
2313 ;0:05,30 ;4744 ;7 ;88;38;56;0,877 ;24,4 ;26,6 ;24,5 ;26,6 ;0 ;4,60 ;4,16 ;12,6 ;-6 ;2,40 ;26,2 ;0 ;0 ;
2313 ;0:05,40 ;4903 ;7 ;88;38;55;0,864 ;25,3 ;27,3 ;25,1 ;27,1 ;0 ;4,58 ;4,30 ;12,6 ;-6 ;2,38 ;28,5 ;0 ;0 ;
2313 ;0:05,50 ;4985 ;7 ;88;38;54;0,860 ;26,0 ;28,0 ;26,2 ;27,6 ;0 ;4,66 ;4,45 ;12,3 ;-5 ;2,34 ;29,9 ;0 ;0 ;
2313 ;0:05,60 ;5136 ;7 ;88;38;53;0,871 ;26,6 ;28,6 ;26,6 ;28,4 ;0 ;4,65 ;4,63 ;12,3 ;-5 ;2,33 ;30,7 ;0 ;0 ;
2313 ;0:05,70 ;5250 ;7 ;88;38;52;0,874 ;27,2 ;29,1 ;27,3 ;28,7 ;0 ;4,61 ;4,65 ;12,4 ;-5 ;2,32 ;31,2 ;0 ;0 ;
2313 ;0:05,80 ;5323 ;7 ;88;38;49;0,870 ;28,2 ;29,4 ;27,9 ;29,1 ;0 ;4,65 ;4,82 ;12,5 ;-4 ;2,22 ;30,7 ;0 ;0 ;
2313 ;0:05,90 ;5493 ;7 ;88;38;47;0,852 ;28,9 ;29,9 ;28,5 ;29,6 ;0 ;4,61 ;4,92 ;12,5 ;-4 ;2,15 ;31,4 ;0 ;0 ;
2313 ;0:06,00 ;5598 ;7 ;88;37;44;0,849 ;29,7 ;31,0 ;29,5 ;30,4 ;0 ;4,67 ;5,07 ;12,4 ;-4 ;2,12 ;30,8 ;0 ;0 ;
2313 ;0:06,10 ;5765 ;7 ;89;37;41;0,856 ;30,8 ;32,0 ;30,4 ;31,5 ;0 ;4,63 ;5,21 ;12,6 ;-4 ;2,08 ;30,5 ;0 ;0 ;
2313 ;0:06,20 ;5969 ;7 ;89;37;39;0,850 ;31,8 ;33,1 ;31,3 ;32,9 ;0 ;4,62 ;5,35 ;12,6 ;-4 ;2,06 ;30,8 ;0 ;0 ;
2313 ;0:06,30 ;6159 ;7 ;89;37;38;0,850 ;32,7 ;33,8 ;32,6 ;33,6 ;0 ;4,64 ;5,50 ;12,4 ;-2 ;2,01 ;30,7 ;0 ;0 ;
2313 ;0:06,40 ;6349 ;8 ;89;37;37;0,853 ;33,5 ;34,7 ;33,2 ;34,5 ;0 ;4,63 ;5,63 ;12,6 ;-3 ;1,95 ;30,4 ;0 ;0 ;
2313 ;0:06,50 ;6483 ;8 ;89;37;37;0,849 ;34,4 ;35,3 ;34,0 ;35,0 ;0 ;4,66 ;5,75 ;12,5 ;-3 ;1,95 ;30,4 ;0 ;0 ;
2313 ;0:06,60 ;6592 ;8 ;89;37;36;0,857 ;35,2 ;36,1 ;35,2 ;35,8 ;0 ;4,62 ;5,84 ;12,4 ;-2 ;1,89 ;30,1 ;0 ;0 ;
2313 ;0:06,70 ;6754 ;9 ;89;37;35;0,856 ;35,8 ;36,5 ;35,8 ;36,0 ;0 ;4,63 ;5,91 ;12,5 ;-1 ;1,84 ;29,8 ;0 ;0 ;
2313 ;0:06,80 ;6870 ;9 ;89;37;35;0,846 ;36,7 ;36,9 ;36,4 ;36,9 ;0 ;4,66 ;6,00 ;12,4 ;-1 ;1,84 ;29,8 ;0 ;0 ;
2313 ;0:06,90 ;6949 ;9 ;89;37;35;0,844 ;37,1 ;37,4 ;37,2 ;37,3 ;0 ;4,63 ;6,06 ;12,4 ;0 ;1,84 ;29,8 ;0 ;0 ;
2313 ;0:07,00 ;7014 ;9 ;89;37;34;0,849 ;37,6 ;37,7 ;37,6 ;37,4 ;0 ;4,66 ;6,07 ;12,5 ;0 ;1,78 ;29,5 ;0 ;0 ;
2313 ;0:07,10 ;7123 ;9 ;89;37;33;0,848 ;38,0 ;38,1 ;37,4 ;37,9 ;0 ;4,63 ;6,14 ;12,6 ;-1 ;1,73 ;29,2 ;0 ;0 ;
2313 ;0:07,20 ;7137 ;9 ;89;37;33;0,835 ;38,5 ;38,7 ;38,3 ;38,3 ;0 ;4,65 ;6,15 ;12,5 ;-1 ;1,73 ;29,2 ;0 ;0 ;
2313 ;0:07,30 ;7261 ;9 ;89;37;33;0,826 ;38,8 ;38,9 ;38,6 ;38,9 ;0 ;4,66 ;6,17 ;12,6 ;0 ;1,73 ;29,2 ;0 ;0 ;
2313 ;0:07,40 ;7434 ;9 ;89;37;33;0,806 ;39,7 ;39,7 ;39,3 ;39,4 ;0 ;4,64 ;6,23 ;12,4 ;-1 ;1,73 ;29,2 ;0 ;0 ;
2313 ;0:07,50 ;7156 ;10 ;89;37;34;0,786 ;40,0 ;40,1 ;39,3 ;39,6 ;0 ;4,64 ;6,15 ;12,6 ;-1 ;1,78 ;29,5 ;0 ;0 ;
2313 ;0:07,60 ;7264 ;11 ;89;37;35;0,778 ;40,7 ;40,7 ;40,9 ;40,9 ;0 ;4,68 ;6,17 ;12,5 ;0 ;1,84 ;29,8 ;0 ;0 ;
2313 ;0:07,70 ;7473 ;11 ;89;37;37;0,771 ;40,6 ;40,8 ;40,5 ;40,9 ;0 ;4,62 ;6,22 ;12,6 ;0 ;1,95 ;30,4 ;0 ;0 ;
2313 ;0:07,80 ;7671 ;16 ;89;37;41;0,759 ;40,7 ;40,8 ;41,6 ;41,2 ;0 ;4,65 ;6,22 ;12,4 ;1 ;2,11 ;32,5 ;0 ;0 ;
2313 ;0:07,90 ;7653 ;20 ;89;37;43;0,761 ;40,6 ;41,0 ;41,3 ;41,3 ;0 ;4,63 ;6,25 ;12,6 ;0 ;2,15 ;34,0 ;0 ;0 ;
2313 ;0:08,00 ;7640 ;20 ;89;37;43;0,757 ;40,5 ;40,9 ;41,0 ;41,1 ;0 ;4,65 ;6,27 ;12,6 ;0 ;2,15 ;34,0 ;0 ;0 ;
2313 ;0:08,10 ;7640 ;21 ;89;38;43;0,755 ;40,5 ;41,0 ;40,8 ;41,1 ;0 ;4,63 ;6,28 ;12,6 ;0 ;2,13 ;34,0 ;0 ;0 ;
2313 ;0:08,20 ;7618 ;21 ;89;38;44;0,739 ;40,5 ;41,1 ;40,9 ;41,1 ;0 ;4,66 ;6,23 ;12,5 ;0 ;2,14 ;34,7 ;0 ;0 ;
2313 ;0:08,30 ;7640 ;21 ;89;38;45;0,735 ;40,3 ;40,9 ;40,9 ;41,4 ;0 ;4,65 ;6,28 ;12,6 ;0 ;2,16 ;35,5 ;0 ;0 ;
2313 ;0:08,40 ;7600 ;22 ;89;38;47;0,730 ;40,3 ;41,0 ;40,7 ;41,1 ;0 ;4,65 ;6,26 ;12,4 ;0 ;2,20 ;37,0 ;0 ;0 ;
2313 ;0:08,50 ;7572 ;23 ;89;38;48;0,733 ;40,1 ;40,7 ;40,5 ;40,8 ;0 ;4,63 ;6,21 ;12,6 ;0 ;2,25 ;37,2 ;0 ;0 ;
2313 ;0:08,60 ;7621 ;24 ;89;38;50;0,741 ;39,6 ;40,4 ;40,0 ;40,4 ;0 ;4,64 ;6,25 ;12,4 ;0 ;2,37 ;37,8 ;0 ;0 ;
2313 ;0:08,70 ;7449 ;24 ;89;38;51;0,751 ;39,5 ;40,2 ;39,9 ;40,3 ;0 ;4,67 ;6,22 ;12,4 ;0 ;2,41 ;38,1 ;0 ;0 ;
2313 ;0:08,80 ;7452 ;25 ;89;38;54;0,768 ;38,8 ;39,7 ;39,7 ;40,0 ;0 ;4,67 ;6,20 ;12,4 ;0 ;2,58 ;39,0 ;0 ;0 ;
2313 ;0:08,90 ;7341 ;27 ;89;38;56;0,769 ;38,0 ;39,3 ;39,0 ;39,5 ;0 ;4,63 ;6,19 ;12,6 ;0 ;2,68 ;40,1 ;0 ;0 ;
2313 ;0:09,00 ;7261 ;28 ;89;38;58;0,789 ;37,4 ;39,0 ;38,3 ;39,0 ;0 ;4,65 ;6,14 ;12,6 ;-1 ;2,77 ;41,2 ;0 ;0 ;
2313 ;0:09,10 ;7080 ;28 ;89;38;60;0,793 ;36,4 ;38,5 ;37,5 ;38,4 ;0 ;4,62 ;6,08 ;12,6 ;-2 ;2,87 ;42,0 ;0 ;0 ;
2313 ;0:09,20 ;6993 ;28 ;89;38;61;0,846 ;35,7 ;37,6 ;37,1 ;37,7 ;0 ;4,65 ;5,96 ;12,5 ;-1 ;2,92 ;42,3 ;0 ;0 ;
2313 ;0:09,30 ;6883 ;29 ;89;38;63;0,959 ;35,1 ;36,9 ;37,2 ;37,0 ;0 ;4,63 ;5,85 ;12,5 ;0 ;2,96 ;41,0 ;0 ;0 ;
2313 ;0:09,40 ;6744 ;29 ;89;38;65;0,995 ;34,2 ;35,9 ;35,8 ;35,8 ;0 ;4,65 ;5,75 ;12,6 ;0 ;3,01 ;39,6 ;0 ;0 ;
2313 ;0:09,50 ;6562 ;29 ;89;38;67;0,948 ;33,2 ;34,9 ;34,6 ;34,9 ;0 ;4,66 ;5,55 ;12,6 ;0 ;3,06 ;37,9 ;0 ;0 ;
2313 ;0:09,60 ;6386 ;30 ;89;38;69;0,917 ;32,2 ;33,8 ;33,9 ;34,1 ;0 ;4,65 ;5,46 ;12,5 ;0 ;3,24 ;37,0 ;0 ;0 ;
2313 ;0:09,70 ;6113 ;31 ;89;39;71;0,934 ;31,2 ;32,7 ;32,9 ;33,0 ;0 ;4,61 ;5,25 ;12,5 ;0 ;3,51 ;35,8 ;0 ;0 ;
2313 ;0:09,80 ;5922 ;34 ;89;39;74;0,944 ;30,0 ;31,2 ;31,6 ;31,8 ;0 ;4,62 ;5,11 ;12,6 ;1 ;3,92 ;34,5 ;0 ;0 ;
2313 ;0:09,90 ;5680 ;36 ;89;39;78;0,966 ;28,5 ;29,6 ;30,2 ;30,0 ;0 ;4,63 ;4,81 ;12,3 ;1 ;4,19 ;32,4 ;0 ;0 ;
2313 ;0:10,00 ;5319 ;36 ;89;39;81;0,936 ;27,2 ;28,4 ;28,5 ;3,5 ;0 ;4,62 ;4,49 ;12,5 ;-65 ;4,31 ;29,8 ;0 ;0 ;
2313 ;0:10,10 ;5162 ;35 ;89;39;82;0,858 ;26,2 ;27,3 ;27,2 ;27,6 ;0 ;4,62 ;4,40 ;12,3 ;0 ;4,38 ;28,6 ;0 ;0 ;
2313 ;0:10,20 ;5063 ;34 ;89;39;80;0,857 ;25,5 ;26,6 ;25,6 ;26,8 ;0 ;4,67 ;4,26 ;12,5 ;-2 ;4,08 ;27,9 ;0 ;0 ;
2313 ;0:10,30 ;4777 ;22 ;89;39;69;0,858 ;25,2 ;26,6 ;25,3 ;26,7 ;0 ;4,65 ;4,14 ;12,7 ;-3 ;3,11 ;25,5 ;0 ;0 ;
2313 ;0:10,40 ;4961 ;16 ;89;39;68;0,852 ;24,7 ;26,6 ;24,7 ;26,4 ;0 ;4,62 ;4,25 ;12,7 ;-5 ;3,11 ;27,0 ;0 ;0 ;
2313 ;0:10,50 ;4909 ;16 ;89;39;68;0,862 ;24,5 ;26,9 ;24,4 ;26,8 ;0 ;4,63 ;4,19 ;12,5 ;-7 ;3,10 ;26,6 ;0 ;0 ;
2313 ;0:10,60 ;4687 ;16 ;89;39;67;0,877 ;24,4 ;27,1 ;24,4 ;26,8 ;0 ;4,63 ;3,96 ;12,4 ;-7 ;2,99 ;24,6 ;0 ;0 ;
2313 ;0:10,70 ;4630 ;16 ;89;39;66;0,875 ;24,7 ;26,9 ;24,7 ;26,9 ;0 ;4,58 ;4,11 ;12,7 ;-6 ;2,92 ;24,0 ;0 ;0 ;
2313 ;0:10,80 ;5057 ;15 ;89;39;65;0,858 ;24,1 ;26,6 ;24,0 ;26,7 ;0 ;4,62 ;4,37 ;12,5 ;-7 ;2,91 ;27,8 ;0 ;0 ;
2313 ;0:10,90 ;4981 ;15 ;89;39;65;0,870 ;24,2 ;26,9 ;24,2 ;26,8 ;0 ;4,59 ;4,28 ;12,6 ;-7 ;2,90 ;27,1 ;0 ;0 ;
2313 ;0:11,00 ;4899 ;15 ;89;38;63;0,872 ;24,4 ;26,9 ;24,3 ;26,8 ;0 ;4,64 ;4,25 ;12,6 ;-7 ;2,75 ;26,2 ;0 ;0 ;
2313 ;0:11,10 ;4875 ;15 ;89;38;60;0,870 ;24,8 ;27,3 ;24,5 ;27,2 ;0 ;4,65 ;4,21 ;12,6 ;-8 ;2,58 ;26,3 ;0 ;0 ;
2313 ;0:11,20 ;4910 ;8 ;89;38;54;0,880 ;25,1 ;27,4 ;25,0 ;27,3 ;0 ;4,58 ;4,26 ;12,7 ;-6 ;2,34 ;28,9 ;0 ;0 ;
2313 ;0:11,30 ;4992 ;6 ;89;38;53;0,883 ;25,5 ;28,1 ;25,6 ;27,8 ;0 ;4,66 ;4,43 ;12,4 ;-7 ;2,31 ;29,4 ;0 ;0 ;
2313 ;0:11,40 ;5064 ;6 ;89;38;51;0,882 ;26,1 ;28,6 ;26,0 ;28,2 ;0 ;4,62 ;4,48 ;12,6 ;-7 ;2,27 ;29,2 ;0 ;0 ;
2313 ;0:11,50 ;5149 ;6 ;89;38;50;0,895 ;26,6 ;29,2 ;26,5 ;28,9 ;0 ;4,60 ;4,58 ;12,6 ;-7 ;2,24 ;29,5 ;0 ;0 ;
2313 ;0:11,60 ;5310 ;0 ;89;38;48;0,916 ;27,2 ;29,8 ;27,1 ;29,3 ;0 ;4,64 ;4,68 ;12,5 ;-7 ;2,18 ;30,1 ;0 ;0 ;
2313 ;0:11,70 ;5295 ;0 ;89;38;46;0,915 ;27,4 ;30,3 ;27,4 ;13,5 ;0 ;4,61 ;4,77 ;12,6 ;-44 ;2,13 ;29,2 ;0 ;0 ;
2313 ;0:11,80 ;5452 ;0 ;89;38;43;0,901 ;28,2 ;30,8 ;27,9 ;30,5 ;0 ;4,60 ;4,90 ;12,5 ;-7 ;2,09 ;29,3 ;0 ;0 ;
2313 ;0:11,90 ;5597 ;0 ;89;38;41;0,893 ;29,3 ;31,2 ;28,9 ;30,7 ;0 ;4,62 ;4,93 ;12,6 ;-6 ;2,06 ;29,4 ;0 ;0 ;
2313 ;0:12,00 ;5723 ;0 ;89;38;39;0,887 ;29,9 ;31,7 ;30,0 ;31,4 ;0 ;4,62 ;5,08 ;12,5 ;-4 ;2,04 ;29,3 ;0 ;0 ;
2313 ;0:12,10 ;5857 ;0 ;89;38;37;0,902 ;31,1 ;31,9 ;30,8 ;31,8 ;0 ;4,63 ;5,15 ;12,7 ;-2 ;1,93 ;29,5 ;0 ;0 ;
2313 ;0:12,20 ;5969 ;0 ;89;38;36;0,886 ;32,0 ;32,4 ;32,1 ;32,4 ;0 ;4,63 ;5,26 ;12,5 ;0 ;1,87 ;29,9 ;0 ;0 ;
2313 ;0:12,30 ;6133 ;0 ;89;38;34;0,859 ;32,9 ;33,0 ;32,7 ;32,8 ;0 ;4,65 ;5,34 ;12,6 ;0 ;1,77 ;29,5 ;0 ;0 ;
2313 ;0:12,40 ;6179 ;0 ;89;38;33;0,864 ;34,2 ;33,8 ;33,3 ;33,2 ;0 ;4,63 ;5,50 ;12,6 ;-2 ;1,72 ;29,2 ;0 ;0 ;
2313 ;0:12,50 ;6449 ;0 ;89;38;30;0,873 ;35,4 ;34,8 ;35,2 ;34,4 ;0 ;4,63 ;5,75 ;12,6 ;-2 ;1,64 ;28,3 ;0 ;0 ;
2313 ;0:12,60 ;6895 ;0 ;89;38;29;0,864 ;36,9 ;37,0 ;37,4 ;36,6 ;0 ;4,66 ;5,92 ;12,4 ;0 ;1,62 ;27,8 ;0 ;0 ;
2313 ;0:12,70 ;6929 ;0 ;89;38;29;0,848 ;15,1 ;39,5 ;36,9 ;15,1 ;0 ;4,66 ;5,98 ;12,4 ;-48 ;1,62 ;27,7 ;0 ;0 ;
2313 ;0:12,80 ;6873 ;0 ;89;38;29;0,914 ;39,7 ;43,1 ;38,5 ;42,8 ;0 ;4,67 ;6,02 ;12,5 ;-8 ;1,62 ;27,8 ;0 ;0 ;
2313 ;0:12,90 ;7500 ;5 ;89;38;31;0,972 ;40,0 ;43,3 ;39,9 ;43,4 ;0 ;4,63 ;6,21 ;12,5 ;-6 ;1,65 ;28,6 ;0 ;0 ;
2313 ;0:13,00 ;8130 ;12 ;89;38;38;0,961 ;39,9 ;44,0 ;41,2 ;44,2 ;0 ;4,65 ;6,35 ;12,6 ;-4 ;2,02 ;30,9 ;0 ;0 ;
2313 ;0:13,10 ;8281 ;26 ;90;38;45;0,996 ;39,2 ;43,9 ;42,8 ;44,0 ;0 ;4,65 ;6,31 ;12,7 ;-1 ;2,18 ;35,6 ;0 ;0 ;
