SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;FUEL P;OIL P;VOLTS;INJ;ADV;L/100K;
2997 ;2:40,30 ;7809 ;22 ;81;27;75;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;6,28 ;13,0 ;4,57 ;42,9 ;0,0;
2997 ;2:40,40 ;7706 ;22 ;81;28;74;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;6,28 ;13,0 ;4,36 ;42,4 ;0,0;
2997 ;2:40,50 ;7609 ;21 ;81;28;72;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;6,25 ;13,0 ;4,12 ;42,1 ;0,0;
2997 ;2:40,60 ;7518 ;20 ;81;28;71;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;6,23 ;13,0 ;3,97 ;41,8 ;0,0;
2997 ;2:40,70 ;7425 ;19 ;81;28;70;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,83 ;6,41 ;13,0 ;3,84 ;41,4 ;0,0;
2997 ;2:40,80 ;7335 ;18 ;80;28;69;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;6,25 ;12,9 ;3,71 ;41,0 ;0,0;
2997 ;2:40,90 ;7298 ;18 ;81;28;69;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,15 ;13,0 ;3,68 ;40,7 ;0,0;
2997 ;2:41,00 ;7287 ;17 ;80;28;68;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;6,26 ;13,0 ;3,62 ;40,8 ;0,0;
2997 ;2:41,10 ;7264 ;17 ;80;28;69;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;6,25 ;12,9 ;3,67 ;40,6 ;0,0;
2997 ;2:41,20 ;7217 ;17 ;80;28;69;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,12 ;12,9 ;3,64 ;40,3 ;0,0;
2997 ;2:41,30 ;7181 ;17 ;80;28;69;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;6,26 ;12,9 ;3,61 ;40,1 ;0,0;
2997 ;2:41,40 ;7113 ;17 ;80;28;69;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;6,11 ;13,0 ;3,58 ;39,7 ;0,0;
2997 ;2:41,50 ;7004 ;17 ;80;28;69;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,02 ;12,9 ;3,51 ;39,1 ;0,0;
2997 ;2:41,60 ;6931 ;17 ;80;28;70;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;5,98 ;13,0 ;3,56 ;38,7 ;0,0;
2997 ;2:41,70 ;6868 ;17 ;80;28;69;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;5,95 ;13,1 ;3,50 ;38,6 ;0,0;
2997 ;2:41,80 ;6868 ;17 ;80;28;69;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;5,90 ;13,1 ;3,50 ;38,6 ;0,0;
2997 ;2:41,90 ;6843 ;17 ;80;28;69;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,95 ;5,92 ;13,0 ;3,50 ;38,5 ;0,0;
2997 ;2:42,00 ;6768 ;17 ;80;28;68;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,82 ;5,92 ;12,9 ;3,44 ;38,4 ;0,0;
2997 ;2:42,10 ;6674 ;16 ;80;28;64;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;5,80 ;13,0 ;3,14 ;39,7 ;0,0;
2997 ;2:42,20 ;6776 ;17 ;80;28;64;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;5,79 ;13,1 ;3,17 ;40,2 ;0,0;
2997 ;2:42,30 ;6722 ;13 ;80;28;61;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,05 ;12,9 ;3,04 ;41,8 ;0,0;
2997 ;2:42,40 ;6708 ;13 ;80;28;65;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;6,07 ;13,0 ;3,23 ;39,5 ;0,0;
2997 ;2:42,50 ;7659 ;21 ;80;28;72;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,32 ;13,1 ;4,15 ;42,4 ;0,0;
