SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;SHIF A;L/Hr;L/100K;

954 ;0:00,10 ;0 ;7 ;65;33;100;0,529 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,07 ;1,18 ;12,0 ;-1 ;0,00 ;0,0 ;0 ;0,0;0,0;
954 ;0:00,20 ;0 ;7 ;65;33;100;0,529 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,07 ;1,18 ;11,9 ;-1 ;0,00 ;0,0 ;0 ;0,0;0,0;
954 ;0:00,30 ;0 ;7 ;65;33;99;0,529 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,07 ;1,18 ;12,0 ;-1 ;0,00 ;0,0 ;0 ;0,0;0,0;
954 ;0:00,40 ;139 ;7 ;65;33;100;0,530 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,37 ;1,18 ;11,9 ;-1 ;4,61 ;17,3 ;0 ;0,0;0,0;
954 ;0:00,50 ;497 ;7 ;65;33;100;0,535 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,81 ;1,18 ;11,8 ;-1 ;4,61 ;17,3 ;0 ;0,9;0,0;
954 ;0:00,60 ;463 ;7 ;65;33;99;0,541 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,85 ;1,21 ;11,9 ;-1 ;4,61 ;20,0 ;0 ;0,9;0,0;
954 ;0:00,70 ;460 ;36 ;65;33;100;0,546 ;0,0 ;0,0 ;0,0 ;3,5 ;0 ;4,85 ;1,20 ;11,7 ;-1 ;8,08 ;30,0 ;0 ;1,8;0,0;
954 ;0:00,80 ;456 ;52 ;65;33;100;0,551 ;0,0 ;0,0 ;0,0 ;3,5 ;0 ;4,78 ;1,21 ;11,8 ;-1 ;8,08 ;30,0 ;0 ;1,8;0,0;
954 ;0:00,90 ;500 ;7 ;65;33;100;0,558 ;0,0 ;0,0 ;0,0 ;3,6 ;0 ;4,85 ;1,24 ;11,9 ;-1 ;8,08 ;20,0 ;0 ;1,6;0,0;
954 ;0:01,00 ;502 ;7 ;65;33;99;0,566 ;0,0 ;0,0 ;0,0 ;3,6 ;0 ;4,82 ;1,25 ;11,7 ;-1 ;7,96 ;20,0 ;0 ;1,6;0,0;
