																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	tr/min	ch	ch	ch	N.m	ch	N.m	Km/h	s	N	mm/s²	Km/h	N.m	ch	ch	ch	N.m	 	 	 	%
	8600	57,22	59,59	60,97	49,79	72,28	59,03	113,3	8,922	1392	2811		57,7	2,364	2,364	0	48,66	1,023	8,584	0	34,43
	8650	57,45	59,85	61,23	49,72	72,61	58,96	114	8,988	1390	2808		57,62	2,393	2,393	0	48,59	1,023	8,584	0	34,43
	8700	57,62	60,04	61,43	49,6	72,88	58,84	114,6	9,053	1387	2801		57,5	2,422	2,422	0	48,47	1,023	8,584	0	34,43
	8750	57,73	60,18	61,57	49,42	73,08	58,66	115,3	9,118	1382	2789		57,33	2,451	2,451	0	48,3	1,023	8,584	0	34,43
	8800	57,83	60,31	61,71	49,25	73,28	58,49	115,9	9,183	1377	2778		57,17	2,48	2,48	0	48,14	1,023	8,584	0	34,43
	8850	57,93	60,44	61,84	49,08	73,48	58,31	116,6	9,25	1372	2767		56,99	2,509	2,509	0	47,96	1,023	8,584	0	34,43
	8900	58,01	60,55	61,95	48,89	73,66	58,13	117,3	9,318	1367	2755		56,82	2,539	2,539	0	47,79	1,023	8,584	0	34,43
	8950	58,1	60,67	62,07	48,71	73,85	57,95	117,9	9,387	1362	2743		56,64	2,569	2,569	0	47,61	1,023	8,584	0	34,43
	9000	58,18	60,78	62,19	48,53	74,03	57,77	118,6	9,454	1357	2731		56,46	2,599	2,599	0	47,43	1,023	8,584	0	34,43
	9050	58,26	60,89	62,3	48,35	74,2	57,59	119,2	9,52	1352	2720		56,28	2,63	2,63	0	47,25	1,023	8,584	0	34,43
	9100	58,33	60,99	62,41	48,17	74,38	57,41	119,9	9,586	1347	2708		56,11	2,66	2,66	0	47,08	1,023	8,584	0	34,43
	9150	58,45	61,14	62,56	48,02	74,59	57,26	120,6	9,655	1343	2697		55,96	2,691	2,691	0	46,93	1,023	8,584	0	34,43
	9200	58,61	61,33	62,75	47,91	74,85	57,15	121,2	9,725	1340	2688		55,85	2,722	2,722	0	46,82	1,023	8,584	0	34,43
	9250	58,77	61,52	62,94	47,79	75,11	57,03	121,9	9,795	1337	2678		55,74	2,754	2,754	0	46,71	1,023	8,584	0	34,43
	9300	59,06	61,85	63,28	47,79	75,51	57,03	122,5	9,864	1336	2677		55,74	2,785	2,785	0	46,71	1,023	8,584	0	34,43
	9350	59,44	62,25	63,7	47,85	76	57,09	123,2	9,931	1338	2679		55,79	2,817	2,817	0	46,76	1,023	8,584	0	34,43
	9400	59,81	62,66	64,11	47,9	76,48	57,14	123,8	9,998	1340	2682		55,85	2,849	2,849	0	46,82	1,023	8,584	0	34,43
	9450	60,11	62,99	64,45	47,9	76,88	57,14	124,5	10,07	1340	2680		55,84	2,882	2,882	0	46,81	1,023	8,584	0	34,43
	9500	60,36	63,28	64,74	47,87	77,24	57,11	125,2	10,13	1339	2676		55,81	2,914	2,914	0	46,78	1,023	8,584	0	34,43
	9550	60,62	63,57	65,04	47,83	77,6	57,07	125,8	10,2	1338	2671		55,78	2,947	2,947	0	46,75	1,023	8,584	0	34,43
	9600	60,78	63,76	65,24	47,73	77,87	56,97	126,5	10,27	1335	2663		55,68	2,98	2,98	0	46,65	1,023	8,584	0	34,43
	9650	60,91	63,93	65,41	47,61	78,1	56,85	127,1	10,34	1331	2654		55,56	3,014	3,014	0	46,53	1,023	8,584	0	34,43
	9700	61,04	64,09	65,58	47,48	78,34	56,72	127,8	10,41	1328	2645		55,44	3,047	3,047	0	46,41	1,023	8,584	0	34,43
	9750	61,28	64,36	65,85	47,44	78,68	56,68	128,5	10,48	1327	2643		55,39	3,081	3,081	0	46,36	1,023	8,584	0	34,43
	9800	61,53	64,65	66,15	47,41	79,04	56,65	129,1	10,55	1326	2643		55,36	3,115	3,115	0	46,33	1,023	8,584	0	34,43
	9850	61,79	64,94	66,44	47,37	79,4	56,61	129,8	10,62	1325	2643		55,33	3,15	3,15	0	46,3	1,023	8,584	0	34,43
	9900	62,09	65,27	66,78	47,38	79,81	56,62	130,4	10,69	1325	2645		55,34	3,185	3,185	0	46,31	1,023	8,584	0	34,43
	9950	62,38	65,6	67,12	47,38	80,21	56,62	131,1	10,76	1325	2647		55,34	3,219	3,219	0	46,31	1,023	8,584	0	34,43
	10000	62,67	65,93	67,45	47,38	80,61	56,62	131,8	10,82	1325	2649		55,33	3,254	3,254	0	46,3	1,023	8,584	0	34,43
	10050	62,76	66,05	67,58	47,23	80,81	56,47	132,4	10,89	1321	2640		55,19	3,29	3,29	0	46,16	1,023	8,584	0	34,43
	10100	62,86	66,18	67,71	47,09	81	56,33	133,1	10,96	1317	2632		55,05	3,326	3,326	0	46,02	1,023	8,584	0	34,43
	10150	62,91	66,27	67,81	46,92	81,16	56,16	133,7	11,03	1312	2622		54,89	3,362	3,362	0	45,86	1,023	8,584	0	34,43
	10200	62,8	66,2	67,73	46,64	81,15	55,88	134,4	11,11	1304	2604		54,62	3,398	3,398	0	45,58	1,023	8,584	0	34,43
	10250	62,69	66,13	67,66	46,36	81,14	55,6	135	11,18	1297	2587		54,34	3,435	3,435	0	45,31	1,023	8,584	0	34,43
	10300	62,52	65,99	67,52	46,05	81,07	55,29	135,7	11,25	1288	2566		54,03	3,471	3,471	0	45	1,023	8,584	0	34,43
	10350	62,26	65,77	67,29	45,67	80,91	54,91	136,4	11,32	1277	2541		53,67	3,508	3,508	0	44,63	1,023	8,584	0	34,43
	10400	62	65,55	67,06	45,29	80,75	54,53	137	11,39	1267	2516		53,3	3,546	3,546	0	44,27	1,023	8,584	0	34,43
	10450	61,67	65,25	66,77	44,88	80,51	54,12	137,7	11,47	1255	2488		52,89	3,583	3,583	0	43,86	1,023	8,584	0	34,43
	10500	61,3	64,92	66,43	44,44	80,24	53,68	138,3	11,54	1243	2459		52,46	3,621	3,621	0	43,43	1,023	8,584	0	34,43
	10550	60,93	64,59	66,09	44	79,97	53,24	139	11,62	1230	2430		52,03	3,659	3,659	0	43	1,023	8,584	0	34,43
	10600	60,67	64,36	65,86	43,64	79,8	52,88	139,7	11,7	1220	2408		51,68	3,698	3,698	0	42,65	1,023	8,584	0	34,43
	10650	60,4	64,13	65,62	43,28	79,63	52,52	140,3	11,78	1210	2387		51,33	3,736	3,736	0	42,3	1,023	8,584	0	34,43
	10700	60,14	63,92	65,4	42,93	79,47	52,17	141	11,85	1201	2365		50,99	3,775	3,775	0	41,96	1,023	8,584	0	34,43
	10750	59,9	63,72	65,19	42,6	79,33	51,84	141,6	11,93	1191	2345		50,66	3,815	3,815	0	41,63	1,023	8,584	0	34,43
	10800	59,66	63,52	64,99	42,26	79,2	51,5	142,3	12,01	1182	2324		50,34	3,854	3,854	0	41,31	1,023	8,584	0	34,43
	10850	59,31	63,21	64,67	41,87	78,95	51,11	143	12,09	1171	2297		49,95	3,894	3,894	0	40,92	1,023	8,584	0	34,43
	10900	58,95	62,88	64,34	41,46	78,68	50,7	143,6	12,17	1159	2267		49,55	3,934	3,934	0	40,52	1,023	8,584	0	34,43
	10950	58,66	62,63	64,08	41,11	78,49	50,34	144,3	12,25	1150	2243		49,2	3,974	3,974	0	40,17	1,023	8,584	0	34,43
	11000	58,49	62,5	63,95	40,83	78,42	50,07	144,9	12,34	1142	2226		48,94	4,015	4,015	0	39,91	1,023	8,584	0	34,43
	11050	58,32	62,38	63,82	40,57	78,36	49,8	145,6	12,42	1134	2209		48,68	4,056	4,056	0	39,65	1,023	8,584	0	34,43
