"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"EngineTemp"|"F"|0|300|1,"OilTemp"|"F"|0|300|1,"OilPress"|"PSI"|0|150|25,"Battery"|"Volts"|0.0|20.0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|25,"RPM"|""|0|14000|1,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"Distance"|"mi"|0.0|0.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
1310787,0,,,0,,,0.02,0.03,0.99,-0,-0,-3,0,,,,,,,,,,,,,,,,
1310827,0,,,0,,,0.02,0.03,0.99,-0,-0,-3,0,,,,,,,,,,,,,,,,
1310867,0,,,0,,,0.02,0.02,0.99,-0,-0,-2,0,,,,,,,,,,,,,,,,
1310907,0,,,0,,,0.02,0.02,0.99,0,0,-2,0,,,,,,,,,,,,,,,,
1310947,0,,,0,,,0.02,0.02,0.98,0,0,-2,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1310987,0,,,0,,,0.02,0.02,0.98,0,0,-1,0,,,,,,,,,,,,,,,,
1311027,0,,,0,,,0.01,0.03,0.99,0,0,-1,0,,,,,,,,,,,,,,,,
1311067,0,,,0,,,0.01,0.03,0.99,0,0,-1,0,,,,,,,,,,,,,,,,
1311107,0,,,0,,,0.01,0.03,0.99,0,0,-1,0,,,,,,,,,,,,,,,,
1311147,0,,,0,,,0.01,0.03,0.99,0,0,-1,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1311187,0,,,0,,,0.02,0.02,0.98,0,0,-1,0,,,,,,,,,,,,,,,,
1311227,0,,,0,,,0.02,0.02,0.98,0,0,-1,0,,,,,,,,,,,,,,,,
1311267,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1311307,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1311347,0,250,285,0,0.0,5.14,0.02,0.02,0.98,0,0,-0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1311387,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1311427,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1311467,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1311507,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1311547,0,,,0,,,0.02,0.03,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1311587,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1311627,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1311667,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1311707,0,,,0,,,0.01,0.02,1.0,0,-0,-1,0,,,,,,,,,,,,,,,,
1311747,0,,,0,,,0.01,0.02,1.0,0,-1,-1,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1311787,0,,,0,,,0.01,0.02,1.0,0,-0,-1,0,,,,,,,,,,,,,,,,
1311827,0,,,0,,,0.01,0.02,1.0,0,-0,-1,0,,,,,,,,,,,,,,,,
1311867,0,,,0,,,0.01,0.02,1.0,0,-0,-1,0,,,,,,,,,,,,,,,,
1311907,0,,,0,,,0.01,0.02,0.99,0,-0,-0,0,,,,,,,,,,,,,,,,
1311947,0,,,0,,,0.01,0.02,0.99,0,-0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1311987,0,,,0,,,0.02,0.02,0.99,0,-0,-0,0,,,,,,,,,,,,,,,,
1312027,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1312067,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1312107,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1312147,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1312187,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1312227,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1312267,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1312307,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1312347,0,253,287,0,0.0,5.16,0.02,0.02,0.99,0,0,-0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1312387,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1312427,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1312467,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1312507,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1312547,0,,,0,,,0.02,0.02,1.0,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1312587,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1312627,0,,,0,,,0.02,0.02,0.99,0,0,0,0,,,,,,,,,,,,,,,,
1312667,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1312707,0,,,0,,,0.02,0.02,0.99,0,-0,-0,0,,,,,,,,,,,,,,,,
1312747,0,,,0,,,0.02,0.02,0.99,0,-0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1312787,0,,,0,,,0.02,0.02,0.99,0,-0,-0,0,,,,,,,,,,,,,,,,
1312827,0,,,0,,,0.02,0.02,0.99,0,-0,-0,0,,,,,,,,,,,,,,,,
1312867,0,,,0,,,0.02,0.02,0.99,0,-0,-0,0,,,,,,,,,,,,,,,,
1312907,0,,,0,,,0.02,0.02,0.99,0,-0,-0,0,,,,,,,,,,,,,,,,
1312947,0,,,0,,,0.02,0.02,0.99,0,-0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1312987,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1313027,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1313067,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1313107,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1313147,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1313187,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1313227,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1313267,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1313307,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1313347,0,256,289,0,0.0,5.14,0.02,0.02,0.98,0,0,-0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1313387,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1313427,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1313467,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1313507,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1313547,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1313587,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1313627,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1313667,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1313707,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1313747,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1313787,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1313827,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1313867,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1313907,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1313947,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1313987,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314027,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314067,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314107,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314147,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1314187,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314227,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1314267,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314307,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314347,0,253,287,0,0.0,5.14,0.02,0.02,0.99,0,0,-0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1314387,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1314427,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314467,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314507,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314547,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1314587,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314627,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314667,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314707,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314747,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1314787,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314827,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1314867,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1314907,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1314947,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1314987,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315027,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315067,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315107,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315147,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1315187,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1315227,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1315267,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1315307,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1315347,0,275,302,0,0.0,5.14,0.02,0.02,0.98,0,0,-0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1315387,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315427,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315467,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315507,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315547,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1315587,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315627,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315667,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315707,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315747,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1315787,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315827,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315867,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315907,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1315947,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1315987,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316027,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316067,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316107,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316147,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1316187,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316227,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316267,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316307,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1316347,0,267,298,0,0.0,5.15,0.02,0.02,0.99,0,0,-0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1316387,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316427,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316467,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316507,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316547,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1316587,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316627,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316667,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316707,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316747,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1316787,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316827,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316867,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316907,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1316947,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1316987,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1317027,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1317067,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1317107,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1317147,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1317187,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1317227,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1317267,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1317307,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1317347,0,262,294,0,0.0,5.16,0.02,0.02,0.99,0,0,-0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1317387,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1317427,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1317467,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1317507,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1317547,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1317587,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1317627,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1317667,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1317707,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1317747,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1317787,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1317827,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1317867,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1317907,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1317947,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1317987,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318027,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318067,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318107,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318147,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1318187,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318227,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318267,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318307,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318347,0,258,291,0,0.0,5.14,0.02,0.02,0.98,0,0,-0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1318387,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318427,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318467,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318507,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318547,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1318587,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318627,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318667,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318707,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318747,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1318787,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318827,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318867,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1318907,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1318947,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1318987,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1319027,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1319067,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1319107,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1319147,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
1319187,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1319227,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1319267,0,,,0,,,0.02,0.02,0.98,0,0,-0,0,,,,,,,,,,,,,,,,
1319307,0,,,0,,,0.02,0.02,0.99,0,0,-0,0,,,,,,,,,,,,,,,,
1319347,0,258,291,0,0.0,5.16,0.02,0.02,0.98,0,0,-0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,-1,0.0,0.0,0.0,0
