																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	tr/min	ch	ch	ch	N.m	ch	N.m	Km/h	s	N	mm/s²	Km/h	N.m	ch	ch	ch	N.m	 	 	 	%
	10000	63,95	67,21	68,76	48,3	81,98	57,58	131,8	17,84	1351	1599		56,33	3,254	3,254	0	47,2	1,023	8,584	0	26,05
	10050	64,07	67,36	68,92	48,17	82,21	57,45	132,4	17,95	1347	1595		56,21	3,29	3,29	0	47,08	1,023	8,584	0	26,05
	10100	64,16	67,49	69,05	48,02	82,4	57,3	133,1	18,07	1343	1592		56,06	3,326	3,326	0	46,93	1,023	8,584	0	26,05
	10150	64	67,37	68,93	47,7	82,34	56,98	133,7	18,18	1334	1581		55,74	3,362	3,362	0	46,62	1,023	8,584	0	26,05
	10200	63,83	67,23	68,79	47,37	82,27	56,65	134,4	18,3	1325	1571		55,42	3,398	3,398	0	46,3	1,023	8,584	0	26,05
	10250	63,65	67,08	68,64	47,03	82,18	56,31	135	18,42	1315	1563		55,09	3,434	3,434	0	45,97	1,023	8,584	0	26,05
	10300	63,4	66,87	68,42	46,66	82,03	55,94	135,7	18,54	1305	1556		54,73	3,471	3,471	0	45,6	1,023	8,584	0	26,05
	10350	63,13	66,64	68,18	46,27	81,86	55,55	136,4	18,65	1294	1549		54,35	3,508	3,508	0	45,22	1,023	8,584	0	26,05
	10400	62,75	66,3	67,84	45,81	81,58	55,1	137	18,77	1281	1545		53,9	3,546	3,546	0	44,78	1,023	8,584	0	26,05
	10450	62,42	66	67,53	45,39	81,35	54,67	137,7	18,89	1269	1545		53,49	3,583	3,583	0	44,36	1,023	8,584	0	26,05
	10500	62,18	65,8	67,32	45,03	81,2	54,32	138,3	19,01	1259	1553		53,14	3,621	3,621	0	44,01	1,023	8,584	0	26,05
	10550	61,89	65,55	67,07	44,65	81,01	53,93	139	19,12	1249	1559		52,77	3,659	3,659	0	43,64	1,023	8,584	0	26,05
	10600	61,57	65,26	66,78	44,25	80,79	53,53	139,7	19,24	1237	1562		52,37	3,698	3,698	0	43,24	1,023	8,584	0	26,05
	10650	61,15	64,89	66,39	43,79	80,47	53,07	140,3	19,36	1225	1560		51,92	3,736	3,736	0	42,8	1,023	8,584	0	26,05
	10700	60,74	64,52	66,01	43,33	80,16	52,62	141	19,48	1212	1558		51,48	3,775	3,775	0	42,35	1,023	8,584	0	26,05
	10750	60,38	64,19	65,68	42,91	79,89	52,2	141,6	19,6	1200	1560		51,07	3,814	3,814	0	41,94	1,023	8,584	0	26,05
	10800	60,15	64	65,48	42,59	79,76	51,87	142,3	19,71	1191	1569		50,75	3,854	3,854	0	41,62	1,023	8,584	0	26,05
	10850	60,05	63,94	65,42	42,35	79,77	51,64	143	19,83	1184	1588		50,52	3,894	3,894	0	41,39	1,023	8,584	0	26,05
	10900	59,97	63,9	65,38	42,13	79,79	51,42	143,6	19,94	1178	1604		50,3	3,934	3,934	0	41,18	1,023	8,584	0	26,05
	10950	59,89	63,87	65,35	41,91	79,83	51,2	144,3	20,05	1172	1619		50,09	3,974	3,974	0	40,96	1,023	8,584	0	26,05
	11000	59,61	63,63	65,1	41,57	79,65	50,86	144,9	20,16	1162	1617		49,75	4,015	4,015	0	40,63	1,023	8,584	0	26,05
	11050	59,33	63,39	64,86	41,22	79,47	50,51	145,6	20,28	1153	1615		49,42	4,056	4,056	0	40,29	1,023	8,584	0	26,05
	11100	59,11	63,21	64,68	40,92	79,36	50,21	146,2	20,39	1144	1614		49,13	4,097	4,097	0	40	1,023	8,584	0	26,05
	11150	59,01	63,15	64,61	40,7	79,36	49,99	146,9	20,51	1138	1619		48,91	4,139	4,139	0	39,78	1,023	8,584	0	26,05
	11200	59,04	63,22	64,68	40,56	79,5	49,85	147,6	20,62	1134	1630		48,77	4,18	4,18	0	39,65	1,023	8,584	0	26,05
	11250	58,91	63,13	64,6	40,33	79,48	49,62	148,2	20,73	1128	1630		48,54	4,222	4,222	0	39,42	1,023	8,584	0	26,05
	11300	58,7	62,97	64,43	40,04	79,37	49,33	148,9	20,84	1120	1626		48,27	4,265	4,265	0	39,14	1,023	8,584	0	26,05
	11350	58,47	62,77	64,23	39,75	79,24	49,03	149,5	20,95	1112	1622		47,97	4,307	4,307	0	38,85	1,023	8,584	0	26,05
	11400	58,23	62,58	64,03	39,45	79,11	48,74	150,2	21,07	1103	1618		47,68	4,350	4,350	0	38,55	1,023	8,584	0	26,05
	11450	58,02	62,42	63,86	39,17	79,01	48,47	150,9	21,18	1096	1615		47,42	4,394	4,394	0	38,29	1,023	8,584	0	26,05
	11500	57,77	62,21	63,65	38,87	78,86	48,16	151,5	21,29	1087	1610		47,12	4,437	4,437	0	37,99	1,023	8,584	0	26,05
	11550	57,4	61,88	63,31	38,5	78,59	47,79	152,2	21,41	1077	1603		46,76	4,481	4,481	0	37,63	1,023	8,584	0	26,05
	11600	56,93	61,46	62,88	38,07	78,23	47,37	152,8	21,53	1065	1592		46,34	4,525	4,525	0	37,21	1,023	8,584	0	26,05
	11650	56,41	60,98	62,39	37,61	77,8	46,91	153,5	21,64	1052	1579		45,89	4,569	4,569	0	36,76	1,023	8,584	0	26,05
	11700	55,65	60,27	61,66	37,02	77,14	46,31	154,2	21,76	1035	1565		45,31	4,614	4,614	0	36,18	1,023	8,584	0	26,05
	11750	54,87	59,53	60,91	36,41	76,46	45,7	154,8	21,88	1018	1552		44,71	4,659	4,659	0	35,59	1,023	8,584	0	26,05
	11800	54,19	58,89	60,26	35,87	75,87	45,16	155,5	21,99	1003	1549		44,18	4,704	4,704	0	35,06	1,023	8,584	0	26,05
	11850	53,5	58,25	59,6	35,32	75,28	44,62	156,1	22,11	987,8	1545		43,65	4,75	4,75	0	34,52	1,023	8,584	0	26,05
	11900	52,79	57,58	58,92	34,78	74,67	44,07	156,8	22,23	972,5	1541		43,12	4,796	4,796	0	33,99	1,023	8,584	0	26,05
	11950	52,23	57,07	58,39	34,32	74,21	43,62	157,4	22,35	959,8	1544		42,67	4,842	4,842	0	33,55	1,023	8,584	0	26,05
	12000	51,67	56,56	57,87	33,87	73,76	43,17	158,1	22,47	947,3	1548		42,23	4,889	4,889	0	33,11	1,023	8,584	0	26,05
	12050	50,85	55,79	57,08	33,27	73,03	42,57	158,8	22,59	930,5	1537		41,65	4,936	4,936	0	32,52	1,023	8,584	0	26,05
	12100	50,04	55,02	56,29	32,68	72,31	41,97	159,4	22,71	913,8	1526		41,06	4,983	4,983	0	31,94	1,023	8,584	0	26,05
	12150	49,23	54,26	55,51	32,09	71,6	41,39	160,1	22,83	897,5	1517		40,49	5,03	5,03	0	31,36	1,023	8,584	0	26,05
	12200	48,48	53,56	54,8	31,55	70,95	40,85	160,7	22,95	882,4	1514		39,97	5,078	5,078	0	30,84	1,023	8,584	0	26,05
	12250	47,75	52,88	54,11	31,02	70,32	40,32	161,4	23,07	867,5	1512		39,45	5,126	5,126	0	30,32	1,023	8,584	0	26,05
	12300	46,99	52,16	53,37	30,48	69,65	39,77	162,1	23,19	852,3	1508		38,91	5,174	5,174	0	29,79	1,023	8,584	0	26,05
	12350	46,51	51,73	52,93	30,1	69,28	39,4	162,7	23,31	841,8	1510		38,55	5,223	5,223	0	29,42	1,023	8,584	0	26,05
	12400	46,34	51,61	52,81	29,91	69,23	39,21	163,4	23,43	836,5	1516		38,36	5,272	5,272	0	29,23	1,023	8,584	0	26,05
	12450	46,4	51,73	52,92	29,86	69,41	39,16	164	23,55	835	1518		38,31	5,321	5,321	0	29,18	1,023	8,584	0	26,05
	12500	46,43	51,8	53	29,78	69,55	39,08	164,7	23,67	832,8	1515		38,23	5,371	5,371	0	29,11	1,023	8,584	0	26,05
	12550	45,94	51,36	52,55	29,41	69,16	38,71	165,3	23,8	822,4	1494		37,87	5,421	5,421	0	28,74	1,023	8,584	0	26,05
	12600	45,16	50,64	51,81	28,88	68,49	38,18	166	23,92	807,7	1461		37,35	5,471	5,471	0	28,23	1,023	8,584	0	26,05
	12650	44,13	49,65	50,8	28,21	67,56	37,51	166,7	24,05	788,8	1418		36,7	5,522	5,522	0	27,57	1,023	8,584	0	26,05
	12700	43,11	48,69	49,81	27,55	66,63	36,85	167,3	24,19	770,5	1380		36,05	5,573	5,573	0	26,93	1,023	8,584	0	26,05
	12750	41,81	47,44	48,52	26,73	65,42	36,04	168	24,33	747,8	1335		35,26	5,624	5,624	0	26,13	1,023	8,584	0	26,05
	12800	40,24	45,92	46,94	25,75	63,94	35,08	168,6	24,46	721	1284		34,33	5,675	5,675	0	25,2	1,022	8,584	0	26,05
	12850	38,41	44,14	45,12	24,66	62,19	33,99	169,3	24,63	690,4	1217		33,25	5,727	5,727	0	24,13	1,022	8,584	0	26,05
	12900	37,15	42,93	43,88	23,89	61,01	33,22	170	24,78	668,8	1165		32,5	5,779	5,779	0	23,37	1,022	8,584	0	26,05
	12950	35,72	41,55	42,47	23,04	59,68	32,37	170,6	24,95	644,9	1111		31,67	5,832	5,832	0	22,54	1,022	8,584	0	26,05
	13000	34,18	40,06	40,95	22,12	58,22	31,45	171,3	25,12	619,3	1061		30,77	5,885	5,885	0	21,64	1,022	8,584	0	26,05
