																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	tr/min	ch	ch	ch	N.m	ch	N.m	Km/h	s	N	mm/s²	Km/h	N.m	ch	ch	ch	N.m	 	 	 	%
	9650	60,16	63,17	64,5	46,95	79,98	58,21	127,1	16,99	1316	1638	0	57	3,014	3,014	0	45,98	1,021	8,584	0	
	9700	60,43	63,47	64,81	46,93	80,37	58,2	127,8	17,11	1315	1636	0	56,98	3,047	3,047	0	45,96	1,021	8,584	0	
	9750	60,72	63,8	65,15	46,93	80,79	58,2	128,5	17,22	1315	1636	0	56,98	3,081	3,081	0	45,96	1,021	8,584	0	
	9800	61,05	64,16	65,51	46,95	81,24	58,22	129,1	17,33	1316	1641	0	57,01	3,115	3,115	0	45,98	1,021	8,584	0	
	9850	61,32	64,47	65,83	46,94	81,63	58,21	129,8	17,44	1315	1642	0	57	3,15	3,15	0	45,97	1,021	8,584	0	
	9900	61,57	64,76	66,12	46,91	82	58,18	130,4	17,55	1315	1643	0	56,97	3,184	3,184	0	45,94	1,021	8,584	0	
	9950	61,71	64,93	66,3	46,8	82,27	58,07	131,1	17,66	1312	1633	0	56,86	3,219	3,219	0	45,84	1,021	8,584	0	
	10000	61,83	65,09	66,46	46,68	82,5	57,95	131,8	17,77	1308	1620	0	56,74	3,254	3,254	0	45,72	1,021	8,584	0	
	10050	61,89	65,18	66,55	46,51	82,67	57,78	132,4	17,89	1303	1604	0	56,57	3,29	3,29	0	45,55	1,021	8,584	0	
	10100	61,91	65,24	66,61	46,32	82,82	57,59	133,1	18,01	1298	1590	0	56,39	3,326	3,326	0	45,37	1,021	8,584	0	
	10150	61,89	65,25	66,62	46,1	82,91	57,37	133,7	18,12	1292	1579	0	56,18	3,362	3,362	0	45,15	1,021	8,584	0	
	10200	61,81	65,21	66,58	45,85	82,95	57,12	134,4	18,24	1285	1570	0	55,93	3,398	3,398	0	44,9	1,021	8,584	0	
	10250	61,7	65,14	66,51	45,57	82,95	56,84	135	18,36	1277	1563	0	55,66	3,434	3,434	0	44,63	1,021	8,584	0	
	10300	61,48	64,95	66,32	45,23	82,85	56,49	135,7	18,47	1267	1557	0	55,32	3,471	3,471	0	44,29	1,021	8,584	0	
