"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|10,"Height_LF"|"mm"|0|255|10,"Height_LR"|"mm"|0|80|10,"Height_RR"|"mm"|0|255|10,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"Unknown"|""|0|1024|25,"Log_Button"|""|0.0|10.0|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
10083,0,,,,,,,,0.04,0.01,0.99,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
10123,0,,,,,,,,0.04,0.01,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
10163,0,,,,,,,,0.04,0.01,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
10203,0,,,,,,,,0.04,0.01,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
10243,0,1,0,47,52,31,35,7,0.04,0.0,1.0,0,-0,0,0.04,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.1707
10283,0,,,,,,,,0.04,0.01,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
10323,0,,,,,,,,0.04,0.01,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
10363,0,,,,,,,,0.04,0.01,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
10403,0,,,,,,,,0.04,0.01,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
10443,0,-1,2,47,52,31,35,8,0.04,0.0,1.0,0,-0,0,0.04,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.174
10483,0,,,,,,,,0.04,0.0,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
10523,0,,,,,,,,0.04,0.0,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
10563,0,,,,,,,,0.04,0.01,0.99,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
10603,0,,,,,,,,0.04,0.01,0.99,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
10643,0,0,0,47,52,31,35,8,0.04,0.01,1.0,0,0,0,0.04,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.1774
10683,0,,,,,,,,0.04,0.01,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
10723,0,,,,,,,,0.04,0.0,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
10763,0,,,,,,,,0.04,0.01,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
10803,0,,,,,,,,0.04,0.01,0.99,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
10843,0,0,1,47,52,31,35,7,0.04,0.01,0.99,0,-0,0,0.04,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.1807
10883,0,,,,,,,,0.04,0.01,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
10923,0,,,,,,,,0.04,0.01,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
10963,0,,,,,,,,0.04,0.01,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
11003,0,,,,,,,,0.04,0.01,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
11043,0,0,1,47,52,31,35,7,0.04,0.0,1.0,0,0,0,0.04,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.184
11083,0,,,,,,,,0.04,0.0,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
11123,0,,,,,,,,0.04,0.01,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
11163,0,,,,,,,,0.04,0.01,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
11203,0,,,,,,,,0.04,0.0,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
11243,0,0,1,47,52,31,35,7,0.04,0.0,1.0,0,-0,0,0.04,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.1874
11283,0,,,,,,,,0.04,0.0,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
11323,0,,,,,,,,0.04,0.01,0.99,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
11363,0,,,,,,,,0.04,0.01,0.99,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
11403,0,,,,,,,,0.04,0.01,0.99,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
11443,0,1,0,47,52,31,35,8,0.04,0.01,0.99,0,0,0,0.04,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.1907
11483,0,,,,,,,,0.04,0.01,0.99,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
11523,0,,,,,,,,0.04,0.01,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
11563,0,,,,,,,,0.04,0.01,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
11603,0,,,,,,,,0.04,0.01,0.99,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
11643,0,-1,2,47,52,31,35,8,0.04,0.01,0.99,0,-0,0,0.04,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.194
11683,0,,,,,,,,0.04,0.01,0.99,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
11723,0,,,,,,,,0.04,0.01,0.99,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
11763,0,,,,,,,,0.04,0.01,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
11803,0,,,,,,,,0.04,0.01,0.99,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
11843,0,1,0,47,52,31,35,7,0.04,0.01,0.99,0,-0,0,0.04,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.1974
11883,0,,,,,,,,0.04,0.01,0.99,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
11923,0,,,,,,,,0.04,0.01,0.99,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
11963,0,,,,,,,,0.04,0.01,0.99,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
12003,0,,,,,,,,0.04,0.01,0.99,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
12043,0,-0,2,47,52,31,35,8,0.04,0.0,0.99,0,-0,0,0.04,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.2007
12083,0,,,,,,,,0.04,0.01,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
12123,0,,,,,,,,0.04,0.0,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
12163,0,,,,,,,,0.04,0.0,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
12203,0,,,,,,,,0.04,0.0,1.0,0,-0,0,0.04,0,,,,,,,,,,,,,,,,,
12243,0,1,1,47,52,31,35,7,0.04,0.0,1.0,0,0,0,0.04,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.204
12283,0,,,,,,,,0.04,0.0,0.98,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
12323,0,,,,,,,,0.05,0.0,0.98,0,0,0,0.05,0,,,,,,,,,,,,,,,,,
12363,0,,,,,,,,0.05,0.0,0.99,0,0,0,0.05,0,,,,,,,,,,,,,,,,,
12403,0,,,,,,,,0.05,0.0,1.0,0,0,0,0.05,0,,,,,,,,,,,,,,,,,
12443,0,-0,2,47,52,31,35,7,0.05,0.0,1.0,0,0,0,0.05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.2074
12483,0,,,,,,,,0.04,0.0,1.0,0,0,0,0.05,0,,,,,,,,,,,,,,,,,
12523,0,,,,,,,,0.04,0.01,1.0,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
12563,0,,,,,,,,0.04,0.01,0.99,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
12603,0,,,,,,,,0.05,0.01,1.0,0,0,0,0.05,0,,,,,,,,,,,,,,,,,
12643,0,-1,2,47,52,31,35,8,0.05,0.01,1.0,0,0,0,0.05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.2107
12683,0,,,,,,,,0.05,0.01,0.99,0,0,0,0.05,0,,,,,,,,,,,,,,,,,
12723,0,,,,,,,,0.06,0.01,0.99,0,0,0,0.06,0,,,,,,,,,,,,,,,,,
12763,0,,,,,,,,0.06,0.01,0.99,0,0,0,0.06,0,,,,,,,,,,,,,,,,,
12803,0,,,,,,,,0.06,0.01,0.99,0,0,0,0.06,0,,,,,,,,,,,,,,,,,
12843,0,-0,2,46,52,31,36,7,0.06,0.01,0.99,0,0,0,0.06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.214
12883,0,,,,,,,,0.06,0.01,0.99,0,0,0,0.06,0,,,,,,,,,,,,,,,,,
12923,0,,,,,,,,0.06,0.01,0.99,0,0,0,0.06,0,,,,,,,,,,,,,,,,,
12963,0,,,,,,,,0.06,0.0,1.0,0,0,0,0.06,0,,,,,,,,,,,,,,,,,
13003,0,,,,,,,,0.06,0.0,0.99,0,0,0,0.06,0,,,,,,,,,,,,,,,,,
13043,0,1,0,46,52,31,36,8,0.05,0.0,0.99,0,0,0,0.05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.2174
13083,0,,,,,,,,0.05,0.0,0.99,0,0,0,0.05,0,,,,,,,,,,,,,,,,,
13123,0,,,,,,,,0.05,0.0,0.99,0,0,0,0.05,0,,,,,,,,,,,,,,,,,
13163,0,,,,,,,,0.04,0.01,0.99,0,0,0,0.04,0,,,,,,,,,,,,,,,,,
