SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;VOLTS;SLIP%;INJ;LAUC S;
1352 ;1:23,20 ;4756 ;82 ;71;62;0,883 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:23,30 ;4757 ;82 ;71;62;0,878 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;12,0 ;-1 ;2,72 ;0 ;
1352 ;1:23,40 ;4743 ;82 ;71;62;0,879 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:23,50 ;4713 ;82 ;71;62;0,883 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;2,72 ;0 ;
1352 ;1:23,60 ;4731 ;82 ;71;62;0,882 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:23,70 ;4715 ;82 ;71;62;0,879 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;12,0 ;-1 ;2,72 ;0 ;
1352 ;1:23,80 ;4772 ;82 ;71;62;0,886 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:23,90 ;4762 ;82 ;71;62;0,884 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:24,00 ;4758 ;82 ;71;62;0,886 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,7 ;-1 ;2,72 ;0 ;
1352 ;1:24,10 ;4720 ;82 ;71;62;0,892 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,8 ;-1 ;2,72 ;0 ;
1352 ;1:24,20 ;4755 ;82 ;71;62;0,888 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,64 ;12,0 ;-1 ;2,72 ;0 ;
1352 ;1:24,30 ;4794 ;82 ;71;63;0,888 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,9 ;-1 ;2,78 ;0 ;
1352 ;1:24,40 ;4756 ;82 ;71;62;0,892 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,64 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:24,50 ;4705 ;82 ;71;62;0,894 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;2,72 ;0 ;
1352 ;1:24,60 ;4737 ;82 ;71;62;0,891 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,8 ;-1 ;2,72 ;0 ;
1352 ;1:24,70 ;4744 ;82 ;71;62;0,889 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,8 ;-1 ;2,72 ;0 ;
1352 ;1:24,80 ;4734 ;82 ;71;62;0,899 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:24,90 ;4708 ;82 ;71;63;0,892 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,9 ;-1 ;2,78 ;0 ;
1352 ;1:25,00 ;4758 ;82 ;71;62;0,879 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;2,72 ;0 ;
1352 ;1:25,10 ;4719 ;82 ;71;62;0,896 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,8 ;-1 ;2,72 ;0 ;
1352 ;1:25,20 ;4775 ;82 ;70;62;0,901 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;12,0 ;-1 ;2,72 ;0 ;
1352 ;1:25,30 ;4785 ;82 ;70;62;0,896 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:25,40 ;4788 ;82 ;70;62;0,896 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:25,50 ;4772 ;82 ;70;62;0,901 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:25,60 ;4763 ;82 ;70;62;0,890 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:25,70 ;4755 ;82 ;70;62;0,884 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,7 ;-1 ;2,72 ;0 ;
1352 ;1:25,80 ;4676 ;82 ;70;62;0,883 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,48 ;11,8 ;-1 ;2,72 ;0 ;
1352 ;1:25,90 ;4718 ;82 ;70;62;0,897 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;12,0 ;-1 ;2,72 ;0 ;
1352 ;1:26,00 ;4711 ;82 ;70;62;0,900 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:26,10 ;4707 ;82 ;70;62;0,889 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,7 ;-1 ;2,72 ;0 ;
1352 ;1:26,20 ;4698 ;82 ;70;62;0,891 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;12,0 ;-1 ;2,72 ;0 ;
1352 ;1:26,30 ;4708 ;82 ;70;62;0,889 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:26,40 ;4726 ;82 ;70;62;0,886 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,7 ;-1 ;2,72 ;0 ;
1352 ;1:26,50 ;4724 ;82 ;70;62;0,892 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,8 ;-1 ;2,72 ;0 ;
1352 ;1:26,60 ;4721 ;82 ;70;62;0,887 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:26,70 ;4711 ;82 ;70;62;0,879 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:26,80 ;4733 ;82 ;70;62;0,885 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,7 ;-1 ;2,72 ;0 ;
1352 ;1:26,90 ;4706 ;82 ;70;62;0,886 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,7 ;-1 ;2,72 ;0 ;
1352 ;1:27,00 ;4727 ;82 ;70;62;0,895 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:27,10 ;4732 ;82 ;70;63;0,885 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;12,0 ;-1 ;2,78 ;0 ;
1352 ;1:27,20 ;4779 ;82 ;70;63;0,893 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;11,8 ;-1 ;2,78 ;0 ;
1352 ;1:27,30 ;4718 ;82 ;70;62;0,897 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:27,40 ;4702 ;82 ;70;62;0,903 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,46 ;11,8 ;-1 ;2,72 ;0 ;
1352 ;1:27,50 ;4721 ;82 ;70;62;0,890 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:27,60 ;4731 ;82 ;70;62;0,882 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;12,0 ;-1 ;2,72 ;0 ;
1352 ;1:27,70 ;4752 ;82 ;70;62;0,885 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:27,80 ;4719 ;82 ;70;62;0,882 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;11,7 ;-1 ;2,72 ;0 ;
1352 ;1:27,90 ;4714 ;82 ;70;62;0,884 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,6 ;-1 ;2,72 ;0 ;
1352 ;1:28,00 ;4695 ;82 ;70;62;0,886 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:28,10 ;4721 ;82 ;70;62;0,891 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,8 ;-1 ;2,72 ;0 ;
1352 ;1:28,20 ;4675 ;82 ;70;62;0,891 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,8 ;-1 ;2,72 ;0 ;
1352 ;1:28,30 ;4683 ;82 ;70;62;0,883 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;12,0 ;-1 ;2,72 ;0 ;
1352 ;1:28,40 ;4748 ;82 ;70;63;0,889 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,8 ;-1 ;2,78 ;0 ;
1352 ;1:28,50 ;4683 ;82 ;70;62;0,889 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,7 ;-1 ;2,72 ;0 ;
1352 ;1:28,60 ;4696 ;82 ;70;62;0,889 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:28,70 ;4752 ;82 ;70;63;0,888 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;11,8 ;-1 ;2,78 ;0 ;
1352 ;1:28,80 ;4788 ;82 ;70;63;0,888 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,8 ;-1 ;2,78 ;0 ;
1352 ;1:28,90 ;4780 ;82 ;70;62;0,891 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,7 ;-1 ;2,72 ;0 ;
1352 ;1:29,00 ;4750 ;82 ;70;63;0,898 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,6 ;-1 ;2,78 ;0 ;
1352 ;1:29,10 ;4800 ;82 ;70;63;0,888 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,6 ;-1 ;2,79 ;0 ;
1352 ;1:29,20 ;4778 ;82 ;70;62;0,884 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,7 ;-1 ;2,72 ;0 ;
1352 ;1:29,30 ;4757 ;82 ;70;62;0,884 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,47 ;11,8 ;-1 ;2,72 ;0 ;
1352 ;1:29,40 ;4754 ;82 ;70;62;0,883 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:29,50 ;4775 ;82 ;70;62;0,875 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:29,60 ;4743 ;82 ;70;63;0,876 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,69 ;11,9 ;-1 ;2,78 ;0 ;
1352 ;1:29,70 ;4719 ;82 ;70;63;0,875 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;11,8 ;-1 ;2,78 ;0 ;
1352 ;1:29,80 ;4743 ;82 ;70;63;0,874 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,7 ;-1 ;2,78 ;0 ;
1352 ;1:29,90 ;4786 ;82 ;70;63;0,879 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,6 ;-1 ;2,78 ;0 ;
1352 ;1:30,00 ;4721 ;82 ;70;62;0,881 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:30,10 ;4732 ;82 ;70;63;0,881 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,9 ;-1 ;2,78 ;0 ;
1352 ;1:30,20 ;4748 ;82 ;70;63;0,887 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,8 ;-1 ;2,78 ;0 ;
1352 ;1:30,30 ;4733 ;82 ;70;63;0,886 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,7 ;-1 ;2,78 ;0 ;
1352 ;1:30,40 ;4795 ;82 ;70;63;0,883 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,6 ;-1 ;2,78 ;0 ;
1352 ;1:30,50 ;4757 ;82 ;70;63;0,892 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,7 ;-1 ;2,78 ;0 ;
1352 ;1:30,60 ;4726 ;82 ;70;62;0,887 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,8 ;-1 ;2,72 ;0 ;
1352 ;1:30,70 ;4749 ;82 ;70;63;0,883 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,9 ;-1 ;2,78 ;0 ;
1352 ;1:30,80 ;4752 ;82 ;70;63;0,877 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,9 ;-1 ;2,78 ;0 ;
1352 ;1:30,90 ;4715 ;82 ;70;63;0,881 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;11,8 ;-1 ;2,78 ;0 ;
1352 ;1:31,00 ;4701 ;82 ;70;63;0,879 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,6 ;-1 ;2,78 ;0 ;
1352 ;1:31,10 ;4748 ;82 ;70;63;0,872 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;2,78 ;0 ;
1352 ;1:31,20 ;4712 ;82 ;70;62;0,865 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:31,30 ;4693 ;82 ;70;63;0,866 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,7 ;-1 ;2,78 ;0 ;
1352 ;1:31,40 ;4629 ;82 ;70;62;0,872 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:31,50 ;4683 ;82 ;70;63;0,872 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,69 ;11,8 ;-1 ;2,78 ;0 ;
1352 ;1:31,60 ;4680 ;82 ;70;63;0,879 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,7 ;-1 ;2,78 ;0 ;
1352 ;1:31,70 ;4713 ;82 ;70;62;0,877 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:31,80 ;4733 ;82 ;70;63;0,871 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;11,8 ;-1 ;2,78 ;0 ;
1352 ;1:31,90 ;4683 ;82 ;70;63;0,873 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,6 ;-1 ;2,78 ;0 ;
1352 ;1:32,00 ;4730 ;82 ;70;62;0,880 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,9 ;-1 ;2,72 ;0 ;
1352 ;1:32,10 ;4727 ;82 ;70;63;0,880 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,9 ;-1 ;2,78 ;0 ;
1352 ;1:32,20 ;4744 ;82 ;70;63;0,882 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,8 ;-1 ;2,78 ;0 ;
1352 ;1:32,30 ;4754 ;82 ;69;63;0,880 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,6 ;-1 ;2,79 ;0 ;
1352 ;1:32,40 ;4739 ;82 ;69;63;0,878 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,6 ;-1 ;2,79 ;0 ;
1352 ;1:32,50 ;4749 ;82 ;69;62;0,881 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;2,73 ;0 ;
1352 ;1:32,60 ;4750 ;82 ;69;63;0,877 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:32,70 ;4757 ;82 ;69;63;0,885 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,7 ;-1 ;2,79 ;0 ;
1352 ;1:32,80 ;4750 ;82 ;69;63;0,882 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,6 ;-1 ;2,79 ;0 ;
1352 ;1:32,90 ;4680 ;82 ;69;62;0,873 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;2,73 ;0 ;
1352 ;1:33,00 ;4691 ;82 ;69;63;0,869 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:33,10 ;4699 ;82 ;69;63;0,874 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,7 ;-1 ;2,79 ;0 ;
1352 ;1:33,20 ;4663 ;82 ;69;63;0,886 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,7 ;-1 ;2,79 ;0 ;
1352 ;1:33,30 ;4698 ;82 ;69;63;0,887 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:33,40 ;4656 ;82 ;69;63;0,888 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;2,79 ;0 ;
1352 ;1:33,50 ;4695 ;82 ;69;63;0,877 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:33,60 ;4687 ;82 ;69;63;0,879 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,8 ;-1 ;2,79 ;0 ;
1352 ;1:33,70 ;4706 ;82 ;69;63;0,892 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,8 ;-1 ;2,79 ;0 ;
1352 ;1:33,80 ;4724 ;82 ;69;63;0,891 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:33,90 ;4737 ;82 ;69;63;0,884 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;11,8 ;-1 ;2,79 ;0 ;
1352 ;1:34,00 ;4737 ;82 ;69;63;0,873 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,6 ;-1 ;2,79 ;0 ;
1352 ;1:34,10 ;4707 ;82 ;69;63;0,875 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,46 ;11,8 ;-1 ;2,79 ;0 ;
1352 ;1:34,20 ;4705 ;82 ;69;63;0,866 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:34,30 ;4706 ;82 ;69;63;0,880 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;11,8 ;-1 ;2,79 ;0 ;
1352 ;1:34,40 ;4730 ;82 ;69;63;0,884 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,48 ;11,7 ;-1 ;2,79 ;0 ;
1352 ;1:34,50 ;4744 ;82 ;69;62;0,882 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,46 ;11,8 ;-1 ;2,73 ;0 ;
1352 ;1:34,60 ;4706 ;82 ;69;63;0,884 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:34,70 ;4712 ;82 ;69;63;0,881 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:34,80 ;4719 ;82 ;69;63;0,884 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,6 ;-1 ;2,79 ;0 ;
1352 ;1:34,90 ;4681 ;82 ;69;63;0,885 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,8 ;-1 ;2,79 ;0 ;
1352 ;1:35,00 ;4687 ;82 ;69;63;0,877 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:35,10 ;4725 ;82 ;69;63;0,870 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,6 ;-1 ;2,79 ;0 ;
1352 ;1:35,20 ;4699 ;82 ;69;63;0,879 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,8 ;-1 ;2,79 ;0 ;
1352 ;1:35,30 ;4768 ;82 ;69;63;0,879 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:35,40 ;4762 ;82 ;69;63;0,884 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:35,50 ;4725 ;82 ;69;63;0,884 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,8 ;-1 ;2,79 ;0 ;
1352 ;1:35,60 ;4718 ;82 ;69;63;0,883 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,7 ;-1 ;2,79 ;0 ;
1352 ;1:35,70 ;4718 ;82 ;69;63;0,887 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,6 ;-1 ;2,79 ;0 ;
1352 ;1:35,80 ;4719 ;82 ;69;63;0,885 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,8 ;-1 ;2,79 ;0 ;
1352 ;1:35,90 ;4769 ;82 ;69;63;0,890 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:36,00 ;4730 ;82 ;69;63;0,895 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;11,8 ;-1 ;2,79 ;0 ;
1352 ;1:36,10 ;4772 ;82 ;69;63;0,879 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;11,8 ;-1 ;2,79 ;0 ;
1352 ;1:36,20 ;4764 ;82 ;69;63;0,876 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,6 ;-1 ;2,79 ;0 ;
1352 ;1:36,30 ;4744 ;82 ;69;63;0,885 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,7 ;-1 ;2,79 ;0 ;
1352 ;1:36,40 ;4720 ;82 ;69;63;0,881 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:36,50 ;4748 ;82 ;69;63;0,876 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,8 ;-1 ;2,79 ;0 ;
1352 ;1:36,60 ;4728 ;82 ;69;63;0,874 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,6 ;-1 ;2,79 ;0 ;
1352 ;1:36,70 ;4691 ;82 ;69;63;0,866 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:36,80 ;4692 ;82 ;69;64;0,874 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;2,86 ;0 ;
1352 ;1:36,90 ;4657 ;82 ;69;63;0,877 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,6 ;-1 ;2,79 ;0 ;
1352 ;1:37,00 ;4646 ;82 ;69;64;0,883 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;11,9 ;-1 ;2,85 ;0 ;
1352 ;1:37,10 ;4620 ;82 ;69;63;0,882 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,48 ;11,8 ;-1 ;2,79 ;0 ;
1352 ;1:37,20 ;4657 ;82 ;68;64;0,886 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,71 ;11,9 ;-1 ;2,86 ;0 ;
1352 ;1:37,30 ;4650 ;82 ;68;63;0,889 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,49 ;11,6 ;-1 ;2,79 ;0 ;
1352 ;1:37,40 ;4734 ;82 ;68;63;0,887 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;2,79 ;0 ;
1352 ;1:37,50 ;4711 ;82 ;68;64;0,882 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,64 ;11,8 ;-1 ;2,86 ;0 ;
1352 ;1:37,60 ;4761 ;82 ;68;64;0,889 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,7 ;-1 ;2,87 ;0 ;
1352 ;1:37,70 ;4812 ;82 ;68;64;0,883 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,7 ;-1 ;2,88 ;0 ;
1352 ;1:37,80 ;4800 ;82 ;68;64;0,882 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,6 ;-1 ;2,87 ;0 ;
1352 ;1:37,90 ;4806 ;82 ;68;64;0,875 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,7 ;-1 ;2,88 ;0 ;
1352 ;1:38,00 ;4832 ;82 ;68;64;0,871 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,7 ;-1 ;2,88 ;0 ;
1352 ;1:38,10 ;4867 ;82 ;68;63;0,872 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;2,80 ;0 ;
1352 ;1:38,20 ;4936 ;82 ;68;62;0,868 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,9 ;-1 ;2,75 ;0 ;
1352 ;1:38,30 ;5012 ;82 ;68;62;0,862 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;11,7 ;-1 ;2,76 ;0 ;
1352 ;1:38,40 ;5099 ;82 ;68;62;0,859 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,6 ;-1 ;2,75 ;0 ;
1352 ;1:38,50 ;5096 ;82 ;68;62;0,858 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,6 ;-1 ;2,75 ;0 ;
1352 ;1:38,60 ;5104 ;82 ;68;62;0,860 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,8 ;-1 ;2,74 ;0 ;
1352 ;1:38,70 ;5131 ;82 ;68;62;0,873 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,7 ;-1 ;2,74 ;0 ;
1352 ;1:38,80 ;5144 ;82 ;68;62;0,871 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;11,9 ;-1 ;2,74 ;0 ;
1352 ;1:38,90 ;5107 ;82 ;68;63;0,897 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,8 ;-1 ;2,80 ;0 ;
